id,created_at,updated_at,tipo_investigacion_id,descripcion,congresista_id
15,2010-02-15 21:45:12.135329,2013-02-01 14:20:34.958000,3,"Con libertad condicional (15NOV12) por haber cumplido las tres quintas partes de la pena impuesta. Condenado a 7 años y seis meses (21FEB11). Fue RECAPTURADO y le fue reabierta la investigación (FEB2410). En su momento fue liberado por orden de la Fiscalía, aunque su investigación siguió en curso (19AGOS08). Estuvo DETENIDO e investigado en el proceso de la PARAPOLÍTICA (21ABR08 - 19AGOS08). Renunció a su curul (01OCT07)

http://www.eltiempo.com/justicia/alias-el-tuso-salpica-a-mario-uribe-desde-estados-unidos_8062604-4
Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/articulo-252237-mario-uribe-condenado-7-anos-y-seis-meses-de-carcel
Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/articulo-387147-otorgan-libertad-condicional-mario-uribe-escobar
Visto: enero 28/13",963
14,2010-02-15 21:40:43.654057,2013-02-01 16:10:04.884203,3,"Condenado a 7 años por el delito de concierto para delinquir, por haber asistido y firmado a la polémica reunión de Ralito, que convocó y presidió el extraditado jefe paramilitar Salvatore Mancuso. Renunció a su curul (19JUL07). ACEPTÓ CARGOS en el proceso de la PARAPOLÍTICA. Quedó en LIBERTAD luego de cumplir 3/5 partes de su pena (23DIC08).

http://www.elespectador.com/articulo101676-ex-congresista-miguel-de-espriella-quedo-libertad
Visto: enero 28/13

Deberá pedir perdón a la sociedad por orden de un juez (01FEB13).
http://www.elespectador.com/noticias/nacional/articulo-402307-dos-excongresistas-condenados-parapolitica-le-deberan-pedir-perd
Visto: febrero 01/13",490
17,2010-02-15 21:50:43.196437,2015-04-22 14:14:36.877165,3,"Recapturado por el crimen del alcalde del municipio de Santo Tomás, Atlántico, (25FEB15). Fue condenado a 4 años de prisión por concierto para delinquir agravado, constreñimiento al elector y fraude electoral (15ENE08). DETENIDO (01FEB07) e investigado en el proceso de la PARAPOLÍTICA. Renunció a su curul (10OCT07). 

http://www.radiosantafe.com/2008/01/15/condenado-el-excongresista-dieb-maloof-por-la-para-politica/
Visto: enero 28/13",679
150,2010-10-12 20:40:36.712273,2013-01-24 21:03:36.629982,12,"Según providencia del Consejo de Estado, Fernández Quessep no podía ser elegido como Representante a la Cámara por haber gestionado negocios y celebración de contratos con entidades públicas. Además, porque su período como concejal -para el cual resultó elegido en octubre de 2003 y que iba desde 2004 hasta 2007- coincidía parcialmente con el de Representante a la Cámara. (19AGO09).

http://www.elespectador.com/noticias/judicial/articulo156915-anulan-eleccion-de-congresista-jairo-alfredo-fernandez-quessep
Visto: enero 24/13",1195
149,2010-10-08 16:58:08.196952,2013-01-24 21:04:18.881723,24,"La investigación fue archivada por falta de pruebas. Los testimonios fueron desestimados puesto que no representaban material probatorio alguno (25JUN10). Tenía investigación preliminar en la Procuraduría General de la Nación,  por posibles nexos con las Farc. (10JUN09).  

http://www.elespectador.com/impreso/articuloimpreso-210470-robledo-absuelto-caicedo-mira
Visto: enero 24/13",77
292,2013-12-03 19:36:49.382026,2013-12-03 19:39:47.761750,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12)
http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13",136
99,2010-02-22 21:15:40.446190,2013-01-30 16:12:00.270255,24,"La Corte Suprema de Justicia dictó autoinhibitorio en su favor, dentro de la indagación que enfrentaba por farcpolítica. (18MAY11). Estuvo en INDAGACIÓN PRELIMINAR  dentro del proceso de la FARCPOLITICA (11JUN 09).

http://www.terra.com.co/noticias/articulo/html/acu22309-procuraduria-investiga-a-cuatro-congresistas-y-un-concejal.htm
Visto: enero 30/13
http://www.elespectador.com/noticias/judicial/articulo-270801-archivan-investigacion-de-wilson-borja-farcpolitica
Visto: enero 30/13",118
76,2010-02-17 21:40:30.343183,2013-01-31 16:40:37.874831,25,"DETENIDO y estuvo investigado en el proceso de la PARAPOLÍTICA. El (09NOV07) la Corte Suprema de Justicia PRECLUYÓ el proceso en su contra al comprobarse su inocencia.

http://www.elespectador.com/impreso/cuadernilloa/politica/articuloimpreso-salvado-parapolitica
Visto: enero 31/13",193
58,2010-02-17 20:58:16.865477,2013-09-16 21:24:50.017148,110,"LLAMADO A INDAGATORIA por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (12OCT07).

http://www.terra.com.co/elecciones_2010/votebien/html/vbn1127-hector-julio-alfonso-lopez.htm
Visto: enero 31/13

La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
",1208
70,2010-02-17 21:24:49.106782,2013-01-31 16:58:09.693934,1,"La investigación continua, a pesar de haber quedado en libertad (04JUN09). Detenido (26NOV08). Llamado a Indagatoria por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (11OCT07). Renunció a su curul (07SEPT07).

http://www.elespectador.com/articulo144060-libertad-jose-manuel-herrera-congresista-procesado-parapolitica",627
54,2010-02-17 20:45:00.751401,2013-01-31 19:43:33.716964,24,"Estuvo en INDAGACIÓN PRELIMINAR  dentro del proceso de la FARCPOLITICA (28MAY08). La Corte Suprema de Justicia investigó a la senadora del Polo Democrático y no halló méritos para avanzar en las pesquisas por sus presuntos vínculos con el grupo insurgente (15JUL09).

http://www.elespectador.com/articulo150845-archivan-investigacion-farcpolitica-contra-gloria-ines-ramirez
Visto: enero 31/13
",1260
51,2010-02-16 22:08:46.188779,2013-01-31 19:46:49.451767,3,"Fue condenado a 7 años y medio de prisión por el delito de concierto para delinquir agravado en el proceso que se le adelantaba por la 'parapolítica'. Llamado a juicio por parte de la Corte Suprema de Justicia. (18MAY11). INVESTIGADO en el proceso de la PARAPOLÍTICA (20ABR09). DETENIDO por sus presuntos nexos con grupos paramilitares al mando de Freddy Rendón Herrera, alias 'El alemán'. (17SEPT10).

http://www.elespectador.com/noticias/judicial/articulo-270802-juicio-mario-salomon-nader-parapolitica
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-350221-condenado-90-meses-de-prision-mario-salomon-nader-parapolitica
Visto: enero 31/13",62
1,2010-02-15 20:52:21.996114,2013-02-01 15:39:44.496297,3,"RENUNCIO a la curul para hacerle frente al proceso de la parapolítica abierto por la Corte Suprema de Justicia (07MAY07). CONDENADO por concierto para delinquir (18MAR10).  La Corte Suprema lo condenó a nueve años y tres meses por concierto para delinquir y ordenó su traslado a una cárcel, pues tenía el beneficio de detención domiciliaria por enfermedad desde hace dos años. Un juez de penas de Valledupar ordenó su libertad condicional. (09FEB11).

http://www.eltiempo.com/archivo/documento/CMS-7434247
Visto: enero 28/13

http://www.eltiempo.com/justicia/ordenan-libertad-condicional-de-lvaro-araujo-castro_8840059-4
Visto: enero 28/13",339
139,2010-09-28 14:29:03.785677,2013-01-24 21:13:46.644719,3,"Condenado a 4 años y 5 meses de cárcel (01SEP11). Fue detenido pues estaba siendo investigados por la Corte Suprema de Justicia, por sus presuntos nexos y haber recibido apoyo de los grupos paramilitares, encabezados por Fredy Rendón Herrera, alias el Alemán.

http://www.elnuevosiglo.com.co/articulos/9-2011-condenados-tres-ex-congresistas.html?utm_source=twitterfeed&utm_medium=twitter
Visto: enero 24/13
",502
64,2010-02-17 21:08:44.693188,2013-02-11 20:06:05.437624,3,"La Procuraduría General de la Nación le abrió pliego de cargos por sus presuntos vínculos con grupos paramilitares (27AGO12).Condenado a 9 años de prisión (27JUL11) por nexos con el Bloque Élmer Cárdenas de las Autodefensas. Había sido llamado a juicio (14ABR10). Fue detenido (31AGO09) por el proceso de la parapolítica. INVESTIGADO dentro del proceso de la ELENOPOLÍTICA y la PARAPOLÍTICA (05MAR09). Renunció a su curul (01SEPT09).

http://www.elespectador.com/noticias/judicial/articulo-370336-pliego-de-cargos-contra-dos-excongresistas-chocoanos-parapolitic
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-287487-9-anos-de-carcel-excongresistas-odin-sanchez-y-edgar-e-torres
Visto: enero 31/13",950
83,2010-02-19 19:57:09.072978,2013-01-31 15:49:31.359608,3,"Acusado por presunta responsabilidad en el escándalo de la parapolítica (08DIC10).  Estuvo en Indagación  Preliminar  dentro del proceso de PARAPOLÍTICA. La Corte Suprema de Justicia decidió CERRAR su expediente (12JUL08) pues esa investigación terminó con un inhibitorio y no se encontró mérito para investigarlo. Sin embargo, fue detenido (04MAY10) con fines de indagatoria para que explique presuntos vínculos con grupos armados ilegales. La Corte los condenó a siente años de prisión al encontrarlo responsable de tener vínculos con grupos paramilitares. (07DIC11).

http://www.elespectador.com/noticias/judicial/articulo-315475-condenado-siete-anos-de-prision-excongresista-javier-ramiro-devi
Visto: enero 31/13",141
169,2011-04-28 17:36:35.875607,2013-01-24 14:50:30.382288,68,"El senador Moreno fue detenido (28ABR11) y venía siendo  investigado por el llamado carrusel de la contratación. Los primos Nule lo acusan de exigir coimas y dádivas a cambio de contratos para desarrollar obras en Bogotá.

http://www.elespectador.com/noticias/judicial/articulo-265855-capturan-ivan-moreno-rojas-carrusel
Visto: enero 23 de 2013.",61
167,2011-03-15 14:37:12.965497,2013-01-24 20:47:00.714708,20,"La Sala Penal de la Corte Suprema de Justicia abrió investigación preliminar al actual superintendente de Notariado y Registro, Jorge Enrique Vélez (03FEB11).

http://www.elespectador.com/impreso/judicial/articulo-248885-se-mueve-parapolitica
Visto: enero 24/13",95
124,2010-05-19 15:59:13.638997,2013-01-28 16:23:56.940460,2,"Recapturado (18FEB11). La Fiscalía dictó medida de aseguramiento contra el ex congresista santandereano Carlos Reinaldo Higuera Escalante, (19SEPT08) por sus presuntos vínculos con las Autodefensas, en particular, con el desmovilizado jefe paramilitar Iván Roberto Duque, alias Ernesto Báez.

http://www.elespectador.com/noticias/judicial/articulo-251814-parapolitica-capturan-exsenadores-galvis-e-higuera
Visto: enero 28/13",1070
180,2011-07-22 15:32:45.759048,2014-07-10 11:33:21.785516,75,"Suspendido por seis meses (24AGO12) Ya pagó su sanción. La Procuraduría General de la Nación le abrió pliego de cargos (22JUL11) por presuntas irregularidades en procesos previos a la contratación de obras públicas como alcalde de Santander de Quilichao, Cauca, en convenio de $3.800 millones.

http://www.elespectador.com/noticias/judicial/articulo-286277-contratacion-pliego-de-cargos-congresista-carlos-julio-bonilla
Visto: enero 24/13
http://lasillavacia.com/historia/el-fallo-del-procurador-que-encendio-la-division-politica-en-el-cauca-33524
Tomado: septiembre 25/13",2039
81,2010-02-19 19:40:19.756992,2013-01-31 16:13:40.757873,3,"Quedó en libertad condicional (17MAY11) por cumplimiento de las tres quintas partes de la pena. Condenado a 7 años y 6 meses (15DIC09) estaba DETENIDO (10DIC07) y había sido llamado a VERSIÓN LIBRE por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (23OCT07). El (10DIC07) se entregó a las autoridades y estuvo recluido en la cárcel La Picota hasta el (08SEPT09), cuando fue absuelto por un juez Segundo Penal del Circuito de Ibagué, luego de que la Procuraduría General de la Nación y la Fiscalía solicitaran precluir la investigación. El (12OCT08) la Corte Suprema de Justicia retomó el caso de García Angarita, luego de entrar en vigencia la nueva jurisprudencia del alto tribunal, que le permite tener competencia en los procesos penales de funcionarios públicos que habían renunciado al fuero parlamentario. Había renunciado a su curul (21AGO08).

http://www.verdadabierta.com/parapolitica/2068-gonzalo-garcia-angarita-fue-condenado-a-90-meses-de-prision-
Visto: enero 31/13

http://www.elespectador.com/noticias/judicial/articulo-270520-libertad-gonzalo-garcia-angarita-condenado-parapolitica
",1191
26,2010-02-15 22:23:27.932320,2013-01-31 20:38:20.415301,3,"Fue condenado a 9 años de prisión por el delito de concierto para delinquir agravado, por sus vínculos con grupos paramilitares (18ENE12).   Detenido (25OCT10). Había sido llamado a juicio la semana anterior. Fue Llamado a Indagatoria  dentro del proceso de la PARAPOLITICA (25JUL07). Abren investigación en la Procuraduría general de la Nación. (03MAY10).
http://www.elespectador.com/noticias/judicial/articulo-321666-condenado-90-meses-de-prision-luis-alberto-gil-parapolitica
Visto: enero 31/13
http://www.radiosantafe.com/2010/05/03/abren-investigacion-contra-ex-gobernador-de-santander-y-dos-legisladores-por-parapolitica/
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-231049-parapolitica-capturado-ex-senador-oscar-josue-reyes
Visto: enero 31/13",1257
163,2011-03-14 15:46:05.900630,2013-01-24 20:50:39.256080,58,"La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-
dirigentes
Visto: enero 24/13

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 24/13
",24
160,2011-03-09 19:26:36.486928,2013-01-24 20:56:42.060518,20,"El exgobernador de Cundinamarca, Pablo Ardila, rindió versión libre en investigación por su supuesta vinculación al escándalo de la parapolítica. Se indaga si la campaña política del dirigente fue respaldada por grupos paramilitares. (09MAR11). Detenido por enriquecimiento ilícito (17DIC07). Quedó en libertad por vencimiento de términos (07DIC 10).

http://www.elespectador.com/noticias/judicial/articulo-255791-parapolitica-rindio-version-libre-pablo-ardila
Visto: enero 24/13",345
216,2012-06-20 18:47:33.278537,2013-01-24 19:43:27.415819,86,"Falleció el 12 de febrero de 2012 de cáncer linfático.
http://www.eltiempo.com/colombia/oriente/ARTICULO-WEB-NEW_NOTA_INTERIOR-11182263.html
Visto: enero 24/13",1856
193,2011-09-26 18:09:35.792431,2019-05-30 18:49:52.518898,55,"El representante Martínez Ríos perdió su investidura por sentencia del Consejo de Estado mediante providencia del 5 de junio de 2001, por conductas relacionadas con la indebida destinación de dineros públicos.


Visto: enero 24/13",689
170,2011-04-29 15:09:43.177146,2013-01-24 14:00:57.561128,47,"Destituida en inhabilitada durante 18 años por parte de la Procuraduría General de la Nación (27SEPT2010) por haber promocionado y colaborado con el grupo al margen de la ley FARC. Tenía INDAGACION PRELIMINAR dentro del proceso de la FARCPOLITICA (20MAY08).


http://www.elespectador.com/noticias/politica/articulo-231839-procuraduria-confirma-destitucion-de-piedad-cordoba
Visto: enero 24 de 2013.",25
18,2010-02-15 21:51:48.855495,2013-01-30 16:03:31.263172,3,"Después de cumplir las dos terceras partes de su condena, quedó en libertad (30JUN11). DETENIDO (ABR08) y CONDENADO a 7 años de prisión en el proceso de la PARAPOLÍTICA (26ENE10). Renunció a la curul (07OCT07).

http://www.elespectador.com/noticias/judicial/articulo-281035-libertad-excongresista-vicente-blel
Visto: enero 30/13",390
