id,proyecto_ley_estado_id,congresista_id,tipo_publicacion_proyecto_ley_id,es_coordinador,activo,usercreated,usermodifed
55157,8413,1153,NA,NA,NA,NA,NA
55158,8413,1510,NA,NA,NA,NA,NA
55159,26952,923,NA,NA,NA,NA,NA
55160,26952,1430,NA,NA,NA,NA,NA
55160,26952,1431,NA,NA,NA,NA,NA
55160,26952,1432,NA,NA,NA,NA,NA
55161,30141,1430,NA,NA,NA,NA,NA
55161,30141,1431,NA,NA,NA,NA,NA
55161,30141,1432,NA,NA,NA,NA,NA
55162,30141,590,NA,NA,NA,NA,NA
55162,30141,1103,NA,NA,NA,NA,NA
55163,8622,668,NA,NA,NA,NA,NA
55164,8622,1495,NA,NA,NA,NA,NA
55164,8622,1494,NA,NA,NA,NA,NA
55164,8622,1658,NA,NA,NA,NA,NA
55164,8622,2384,NA,NA,NA,NA,NA
55165,8622,1332,NA,NA,NA,NA,NA
55166,8622,732,NA,NA,NA,NA,NA
55166,8622,1086,NA,NA,NA,NA,NA
55167,30140,732,NA,NA,NA,NA,NA
55167,30140,1086,NA,NA,NA,NA,NA
55168,30140,1495,NA,NA,NA,NA,NA
55168,30140,1494,NA,NA,NA,NA,NA
55168,30140,1658,NA,NA,NA,NA,NA
55168,30140,2384,NA,NA,NA,NA,NA
55181,20527,1474,NA,NA,NA,NA,NA
55181,20527,1854,NA,NA,NA,NA,NA
55182,5792,1474,NA,NA,NA,NA,NA
55182,5792,1854,NA,NA,NA,NA,NA
55183,5790,611,NA,NA,NA,NA,NA
55184,5788,716,NA,NA,NA,NA,NA
55185,25806,527,NA,NA,NA,NA,NA
55186,20462,1,NA,NA,NA,NA,NA
55187,6231,1,NA,NA,NA,NA,NA
55188,15945,740,NA,NA,NA,NA,NA
55189,15943,241,NA,NA,NA,NA,NA
55189,15943,984,NA,NA,NA,NA,NA
55189,15943,677,NA,NA,NA,NA,NA
55190,6330,241,NA,NA,NA,NA,NA
55190,6330,984,NA,NA,NA,NA,NA
55190,6330,677,NA,NA,NA,NA,NA
55191,15897,454,NA,NA,NA,NA,NA
55191,15897,803,NA,NA,NA,NA,NA
55192,15897,841,NA,NA,NA,NA,NA
55192,15897,1073,NA,NA,NA,NA,NA
55193,20444,758,NA,NA,NA,NA,NA
55194,20444,680,NA,NA,NA,NA,NA
55195,20444,565,NA,NA,NA,NA,NA
55196,20444,1469,NA,NA,NA,NA,NA
55196,20444,1713,NA,NA,NA,NA,NA
55196,20444,1204,NA,NA,NA,NA,NA
55196,20444,2351,NA,NA,NA,NA,NA
55196,20444,2637,NA,NA,NA,NA,NA
55197,6250,758,NA,NA,NA,NA,NA
55198,6250,680,NA,NA,NA,NA,NA
55199,6250,565,NA,NA,NA,NA,NA
55200,6250,1469,NA,NA,NA,NA,NA
55200,6250,1713,NA,NA,NA,NA,NA
55200,6250,1204,NA,NA,NA,NA,NA
55200,6250,2351,NA,NA,NA,NA,NA
55200,6250,2637,NA,NA,NA,NA,NA
55201,6254,591,NA,NA,NA,NA,NA
55202,20417,680,NA,NA,NA,NA,NA
55203,18468,709,NA,NA,NA,NA,NA
55204,7675,709,NA,NA,NA,NA,NA
55205,6894,593,NA,NA,NA,NA,NA
55206,6722,593,NA,NA,NA,NA,NA
55209,15837,1,NA,NA,NA,NA,NA
55211,5564,1,NA,NA,NA,NA,NA
55213,20394,67,NA,NA,NA,NA,NA
55213,20394,564,NA,NA,NA,NA,NA
55214,20394,733,NA,NA,NA,NA,NA
55215,20394,650,NA,NA,NA,NA,NA
55216,6310,67,NA,NA,NA,NA,NA
55216,6310,564,NA,NA,NA,NA,NA
55217,6310,733,NA,NA,NA,NA,NA
55218,6310,650,NA,NA,NA,NA,NA
55219,7835,1694,NA,NA,NA,NA,NA
55219,7835,842,NA,NA,NA,NA,NA
55219,7835,1273,NA,NA,NA,NA,NA
55219,7835,2312,NA,NA,NA,NA,NA
55219,7835,2611,NA,NA,NA,NA,NA
55220,7835,638,NA,NA,NA,NA,NA
55220,7835,1112,NA,NA,NA,NA,NA
55220,7835,181,NA,NA,NA,NA,NA
55221,7833,1694,NA,NA,NA,NA,NA
55221,7833,842,NA,NA,NA,NA,NA
55221,7833,1273,NA,NA,NA,NA,NA
55221,7833,2312,NA,NA,NA,NA,NA
55221,7833,2611,NA,NA,NA,NA,NA
55222,7833,638,NA,NA,NA,NA,NA
55222,7833,1112,NA,NA,NA,NA,NA
55222,7833,181,NA,NA,NA,NA,NA
55223,20396,97,NA,NA,NA,NA,NA
55223,20396,574,NA,NA,NA,NA,NA
55224,20398,565,NA,NA,NA,NA,NA
55225,20398,589,NA,NA,NA,NA,NA
55228,26490,737,NA,NA,NA,NA,NA
55228,26490,1152,NA,NA,NA,NA,NA
55228,26490,352,NA,NA,NA,NA,NA
55228,26490,1667,NA,NA,NA,NA,NA
55228,26490,2266,NA,NA,NA,NA,NA
55229,26490,634,NA,NA,NA,NA,NA
55230,15977,231,NA,NA,NA,NA,NA
55230,15977,669,NA,NA,NA,NA,NA
55230,15977,1082,NA,NA,NA,NA,NA
55231,15975,231,NA,NA,NA,NA,NA
55231,15975,669,NA,NA,NA,NA,NA
55231,15975,1082,NA,NA,NA,NA,NA
55232,15969,1053,NA,NA,NA,NA,NA
55232,15969,1420,NA,NA,NA,NA,NA
55233,19300,1510,NA,NA,NA,NA,NA
55234,19300,835,NA,NA,NA,NA,NA
55235,19300,575,NA,NA,NA,NA,NA
55235,19300,1267,NA,NA,NA,NA,NA
55236,19300,700,NA,NA,NA,NA,NA
55237,19298,772,NA,NA,NA,NA,NA
55237,19298,1926,NA,NA,NA,NA,NA
55237,19298,1027,NA,NA,NA,NA,NA
55237,19298,2203,NA,NA,NA,NA,NA
55237,19298,2475,NA,NA,NA,NA,NA
55238,19298,1602,NA,NA,NA,NA,NA
55238,19298,1403,NA,NA,NA,NA,NA
55238,19298,1404,NA,NA,NA,NA,NA
55238,19298,1402,NA,NA,NA,NA,NA
55239,19298,1349,NA,NA,NA,NA,NA
55239,19298,1348,NA,NA,NA,NA,NA
55239,19298,1347,NA,NA,NA,NA,NA
55240,19298,490,NA,NA,NA,NA,NA
55240,19298,832,NA,NA,NA,NA,NA
55240,19298,1199,NA,NA,NA,NA,NA
55241,19296,1602,NA,NA,NA,NA,NA
55241,19296,1403,NA,NA,NA,NA,NA
55241,19296,1404,NA,NA,NA,NA,NA
55241,19296,1402,NA,NA,NA,NA,NA
55242,19296,1349,NA,NA,NA,NA,NA
55242,19296,1348,NA,NA,NA,NA,NA
55242,19296,1347,NA,NA,NA,NA,NA
55243,19296,772,NA,NA,NA,NA,NA
55243,19296,1926,NA,NA,NA,NA,NA
55243,19296,1027,NA,NA,NA,NA,NA
55243,19296,2203,NA,NA,NA,NA,NA
55243,19296,2475,NA,NA,NA,NA,NA
55244,19296,490,NA,NA,NA,NA,NA
55244,19296,832,NA,NA,NA,NA,NA
55244,19296,1199,NA,NA,NA,NA,NA
55245,19296,700,NA,NA,NA,NA,NA
55246,19296,575,NA,NA,NA,NA,NA
55246,19296,1267,NA,NA,NA,NA,NA
55247,19296,1510,NA,NA,NA,NA,NA
55248,19264,863,NA,NA,NA,NA,NA
55249,19262,863,NA,NA,NA,NA,NA
55250,9473,1474,NA,NA,NA,NA,NA
55250,9473,1854,NA,NA,NA,NA,NA
55251,9473,691,NA,NA,NA,NA,NA
55252,9471,691,NA,NA,NA,NA,NA
55253,8410,668,NA,NA,NA,NA,NA
55254,7360,668,NA,NA,NA,NA,NA
55255,7358,590,NA,NA,NA,NA,NA
55255,7358,1103,NA,NA,NA,NA,NA
55256,7356,590,NA,NA,NA,NA,NA
55256,7356,1103,NA,NA,NA,NA,NA
55261,19256,306,NA,NA,NA,NA,NA
55261,19256,715,NA,NA,NA,NA,NA
55262,9539,306,NA,NA,NA,NA,NA
55262,9539,715,NA,NA,NA,NA,NA
55263,9537,826,NA,NA,NA,NA,NA
55264,9537,542,NA,NA,NA,NA,NA
55265,9537,290,NA,NA,NA,NA,NA
55265,9537,706,NA,NA,NA,NA,NA
55266,7744,826,NA,NA,NA,NA,NA
55267,7744,542,NA,NA,NA,NA,NA
55269,8408,1430,NA,NA,NA,NA,NA
55269,8408,1431,NA,NA,NA,NA,NA
55269,8408,1432,NA,NA,NA,NA,NA
55270,8406,1430,NA,NA,NA,NA,NA
55270,8406,1431,NA,NA,NA,NA,NA
55270,8406,1432,NA,NA,NA,NA,NA
55271,8404,668,NA,NA,NA,NA,NA
55272,8404,691,NA,NA,NA,NA,NA
55273,8404,766,NA,NA,NA,NA,NA
55273,8404,1809,NA,NA,NA,NA,NA
55273,8404,1024,NA,NA,NA,NA,NA
55274,8402,668,NA,NA,NA,NA,NA
55275,8402,691,NA,NA,NA,NA,NA
55276,8402,766,NA,NA,NA,NA,NA
55276,8402,1809,NA,NA,NA,NA,NA
55276,8402,1024,NA,NA,NA,NA,NA
55282,7973,1197,NA,NA,NA,NA,NA
55282,7973,695,NA,NA,NA,NA,NA
55283,7971,1197,NA,NA,NA,NA,NA
55283,7971,695,NA,NA,NA,NA,NA
55284,7969,1129,NA,NA,NA,NA,NA
55284,7969,683,NA,NA,NA,NA,NA
55284,7969,1778,NA,NA,NA,NA,NA
55284,7969,2451,NA,NA,NA,NA,NA
55285,7969,786,NA,NA,NA,NA,NA
55286,7967,1129,NA,NA,NA,NA,NA
55286,7967,683,NA,NA,NA,NA,NA
55286,7967,1778,NA,NA,NA,NA,NA
55286,7967,2451,NA,NA,NA,NA,NA
55287,7967,786,NA,NA,NA,NA,NA
55289,30248,957,NA,NA,NA,NA,NA
55290,30248,1415,NA,NA,NA,NA,NA
55290,30248,1619,NA,NA,NA,NA,NA
55290,30248,1414,NA,NA,NA,NA,NA
55290,30248,2284,NA,NA,NA,NA,NA
55290,30248,2582,NA,NA,NA,NA,NA
55291,30248,443,NA,NA,NA,NA,NA
55291,30248,1065,NA,NA,NA,NA,NA
55291,30248,794,NA,NA,NA,NA,NA
55292,7918,1415,NA,NA,NA,NA,NA
55292,7918,1619,NA,NA,NA,NA,NA
55292,7918,1414,NA,NA,NA,NA,NA
55292,7918,2284,NA,NA,NA,NA,NA
55292,7918,2582,NA,NA,NA,NA,NA
55293,7918,79,NA,NA,NA,NA,NA
55293,7918,568,NA,NA,NA,NA,NA
55294,7918,443,NA,NA,NA,NA,NA
55294,7918,1065,NA,NA,NA,NA,NA
55294,7918,794,NA,NA,NA,NA,NA
55295,6950,1105,NA,NA,NA,NA,NA
55295,6950,1382,NA,NA,NA,NA,NA
55296,6948,1105,NA,NA,NA,NA,NA
55296,6948,1382,NA,NA,NA,NA,NA
54545,37834,629,NA,NA,NA,NA,NA
54546,37834,766,NA,NA,NA,NA,NA
54546,37834,1809,NA,NA,NA,NA,NA
54546,37834,1024,NA,NA,NA,NA,NA
54548,37840,367,NA,NA,NA,NA,NA
54549,37840,266,NA,NA,NA,NA,NA
54549,37840,1369,NA,NA,NA,NA,NA
54550,37840,479,NA,NA,NA,NA,NA
55297,19174,235,NA,NA,NA,NA,NA
55297,19174,673,NA,NA,NA,NA,NA
55297,19174,1627,NA,NA,NA,NA,NA
55297,19174,1111,NA,NA,NA,NA,NA
55298,19172,235,NA,NA,NA,NA,NA
55298,19172,673,NA,NA,NA,NA,NA
55298,19172,1627,NA,NA,NA,NA,NA
55298,19172,1111,NA,NA,NA,NA,NA
55299,7798,723,NA,NA,NA,NA,NA
55300,7798,700,NA,NA,NA,NA,NA
55301,7798,558,NA,NA,NA,NA,NA
55302,7798,1510,NA,NA,NA,NA,NA
55303,7796,723,NA,NA,NA,NA,NA
55304,7796,700,NA,NA,NA,NA,NA
55305,7796,558,NA,NA,NA,NA,NA
55306,7796,1510,NA,NA,NA,NA,NA
55308,16652,1684,NA,NA,NA,NA,NA
55308,16652,1453,NA,NA,NA,NA,NA
55308,16652,1454,NA,NA,NA,NA,NA
55308,16652,2352,NA,NA,NA,NA,NA
55308,16652,2511,NA,NA,NA,NA,NA
55309,16652,531,NA,NA,NA,NA,NA
55309,16652,19,NA,NA,NA,NA,NA
55310,16652,572,NA,NA,NA,NA,NA
55311,16652,616,NA,NA,NA,NA,NA
55311,16652,1009,NA,NA,NA,NA,NA
55311,16652,1686,NA,NA,NA,NA,NA
55311,16652,152,NA,NA,NA,NA,NA
55311,16652,2309,NA,NA,NA,NA,NA
55311,16652,2608,NA,NA,NA,NA,NA
55312,5145,680,NA,NA,NA,NA,NA
55313,5145,566,NA,NA,NA,NA,NA
55313,5145,1241,NA,NA,NA,NA,NA
55314,5145,296,NA,NA,NA,NA,NA
55314,5145,710,NA,NA,NA,NA,NA
55314,5145,1136,NA,NA,NA,NA,NA
55315,5145,758,NA,NA,NA,NA,NA
55316,4861,680,NA,NA,NA,NA,NA
55317,4861,566,NA,NA,NA,NA,NA
55317,4861,1241,NA,NA,NA,NA,NA
55318,4861,296,NA,NA,NA,NA,NA
55318,4861,710,NA,NA,NA,NA,NA
55318,4861,1136,NA,NA,NA,NA,NA
55319,4861,758,NA,NA,NA,NA,NA
55323,15587,745,NA,NA,NA,NA,NA
55323,15587,359,NA,NA,NA,NA,NA
55323,15587,1203,NA,NA,NA,NA,NA
55323,15587,2661,NA,NA,NA,NA,NA
55324,15587,48,NA,NA,NA,NA,NA
55324,15587,551,NA,NA,NA,NA,NA
55332,26866,450,NA,NA,NA,NA,NA
55333,31778,752,NA,NA,NA,NA,NA
55333,31778,1289,NA,NA,NA,NA,NA
55333,31778,369,NA,NA,NA,NA,NA
55334,31778,488,NA,NA,NA,NA,NA
55335,26877,195,NA,NA,NA,NA,NA
55335,26877,645,NA,NA,NA,NA,NA
55335,26877,1146,NA,NA,NA,NA,NA
55336,26877,501,NA,NA,NA,NA,NA
55336,26877,838,NA,NA,NA,NA,NA
55337,26877,411,NA,NA,NA,NA,NA
55338,26877,468,NA,NA,NA,NA,NA
55338,26877,819,NA,NA,NA,NA,NA
55338,26877,1180,NA,NA,NA,NA,NA
55339,31779,195,NA,NA,NA,NA,NA
55339,31779,645,NA,NA,NA,NA,NA
55339,31779,1146,NA,NA,NA,NA,NA
55340,31779,97,NA,NA,NA,NA,NA
55340,31779,574,NA,NA,NA,NA,NA
55341,31779,468,NA,NA,NA,NA,NA
55341,31779,819,NA,NA,NA,NA,NA
55341,31779,1180,NA,NA,NA,NA,NA
55342,31857,868,NA,NA,NA,NA,NA
55342,31857,1362,NA,NA,NA,NA,NA
55343,32086,254,NA,NA,NA,NA,NA
55343,32086,685,NA,NA,NA,NA,NA
55344,32086,1443,NA,NA,NA,NA,NA
55344,32086,1442,NA,NA,NA,NA,NA
55344,32086,1444,NA,NA,NA,NA,NA
55345,31769,454,NA,NA,NA,NA,NA
55345,31769,803,NA,NA,NA,NA,NA
55346,31769,296,NA,NA,NA,NA,NA
55346,31769,710,NA,NA,NA,NA,NA
55346,31769,1136,NA,NA,NA,NA,NA
55348,26359,458,NA,NA,NA,NA,NA
55348,26359,810,NA,NA,NA,NA,NA
55349,26360,516,NA,NA,NA,NA,NA
55350,35774,1581,NA,NA,NA,NA,NA
55351,35774,1823,NA,NA,NA,NA,NA
55351,35774,2225,NA,NA,NA,NA,NA
55352,35774,1815,NA,NA,NA,NA,NA
55353,35774,1720,NA,NA,NA,NA,NA
55353,35774,1211,NA,NA,NA,NA,NA
55354,35774,876,NA,NA,NA,NA,NA
55354,35774,1624,NA,NA,NA,NA,NA
55354,35774,1342,NA,NA,NA,NA,NA
55354,35774,2381,NA,NA,NA,NA,NA
55355,35774,1735,NA,NA,NA,NA,NA
55356,35774,1623,NA,NA,NA,NA,NA
55356,35774,2116,NA,NA,NA,NA,NA
55356,35774,2662,NA,NA,NA,NA,NA
55357,35774,434,NA,NA,NA,NA,NA
55357,35774,788,NA,NA,NA,NA,NA
55357,35774,994,NA,NA,NA,NA,NA
55357,35774,1692,NA,NA,NA,NA,NA
55357,35774,2358,NA,NA,NA,NA,NA
55358,35774,1814,NA,NA,NA,NA,NA
55358,35774,2215,NA,NA,NA,NA,NA
55359,35774,1664,NA,NA,NA,NA,NA
55359,35774,1447,NA,NA,NA,NA,NA
55359,35774,1448,NA,NA,NA,NA,NA
55359,35774,2270,NA,NA,NA,NA,NA
55359,35774,1328,NA,NA,NA,NA,NA
55360,35774,1728,NA,NA,NA,NA,NA
55360,35774,2187,NA,NA,NA,NA,NA
55361,35774,802,NA,NA,NA,NA,NA
55361,35774,1096,NA,NA,NA,NA,NA
55361,35774,1592,NA,NA,NA,NA,NA
55362,35774,1631,NA,NA,NA,NA,NA
55362,35774,361,NA,NA,NA,NA,NA
55363,35774,1699,NA,NA,NA,NA,NA
55363,35774,2321,NA,NA,NA,NA,NA
55364,35774,1769,NA,NA,NA,NA,NA
55365,35774,1702,NA,NA,NA,NA,NA
55365,35774,2322,NA,NA,NA,NA,NA
55366,36493,1769,NA,NA,NA,NA,NA
55367,36493,1720,NA,NA,NA,NA,NA
55367,36493,1211,NA,NA,NA,NA,NA
55368,36493,1735,NA,NA,NA,NA,NA
55369,36493,434,NA,NA,NA,NA,NA
55369,36493,788,NA,NA,NA,NA,NA
55369,36493,994,NA,NA,NA,NA,NA
55369,36493,1692,NA,NA,NA,NA,NA
55369,36493,2358,NA,NA,NA,NA,NA
55370,36493,1664,NA,NA,NA,NA,NA
55370,36493,1447,NA,NA,NA,NA,NA
55370,36493,1448,NA,NA,NA,NA,NA
55370,36493,2270,NA,NA,NA,NA,NA
55370,36493,1328,NA,NA,NA,NA,NA
55371,36493,1728,NA,NA,NA,NA,NA
55371,36493,2187,NA,NA,NA,NA,NA
55372,36493,802,NA,NA,NA,NA,NA
55372,36493,1096,NA,NA,NA,NA,NA
55372,36493,1592,NA,NA,NA,NA,NA
55373,36493,1699,NA,NA,NA,NA,NA
55373,36493,2321,NA,NA,NA,NA,NA
55374,36493,1815,NA,NA,NA,NA,NA
55375,36493,1702,NA,NA,NA,NA,NA
55375,36493,2322,NA,NA,NA,NA,NA
55376,32088,479,NA,NA,NA,NA,NA
55383,2137,196,NA,NA,NA,NA,NA
55384,31743,531,NA,NA,NA,NA,NA
55384,31743,19,NA,NA,NA,NA,NA
55385,31743,736,NA,NA,NA,NA,NA
55385,31743,351,NA,NA,NA,NA,NA
55385,31743,973,NA,NA,NA,NA,NA
55386,26401,52,NA,NA,NA,NA,NA
55386,26401,554,NA,NA,NA,NA,NA
55387,26401,1501,NA,NA,NA,NA,NA
55387,26401,1502,NA,NA,NA,NA,NA
55387,26401,1500,NA,NA,NA,NA,NA
55387,26401,1662,NA,NA,NA,NA,NA
55387,26401,2257,NA,NA,NA,NA,NA
55388,26402,297,NA,NA,NA,NA,NA
55389,1561,370,NA,NA,NA,NA,NA
55390,26391,234,NA,NA,NA,NA,NA
55391,26391,22,NA,NA,NA,NA,NA
55392,26391,137,NA,NA,NA,NA,NA
55393,31387,195,NA,NA,NA,NA,NA
55393,31387,645,NA,NA,NA,NA,NA
55393,31387,1146,NA,NA,NA,NA,NA
55394,1525,307,NA,NA,NA,NA,NA
55395,1524,307,NA,NA,NA,NA,NA
55396,26426,226,NA,NA,NA,NA,NA
55397,31742,531,NA,NA,NA,NA,NA
55397,31742,19,NA,NA,NA,NA,NA
55398,31742,1323,NA,NA,NA,NA,NA
55398,31742,1324,NA,NA,NA,NA,NA
55399,26351,320,NA,NA,NA,NA,NA
55399,26351,722,NA,NA,NA,NA,NA
55399,26351,1625,NA,NA,NA,NA,NA
55399,26351,1052,NA,NA,NA,NA,NA
55399,26351,2130,NA,NA,NA,NA,NA
55399,26351,2544,NA,NA,NA,NA,NA
55400,36713,193,NA,NA,NA,NA,NA
55401,38145,399,NA,NA,NA,NA,NA
55402,26516,320,NA,NA,NA,NA,NA
55402,26516,722,NA,NA,NA,NA,NA
55402,26516,1625,NA,NA,NA,NA,NA
55402,26516,1052,NA,NA,NA,NA,NA
55402,26516,2130,NA,NA,NA,NA,NA
55402,26516,2544,NA,NA,NA,NA,NA
55403,26516,211,NA,NA,NA,NA,NA
55404,26516,468,NA,NA,NA,NA,NA
55404,26516,819,NA,NA,NA,NA,NA
55404,26516,1180,NA,NA,NA,NA,NA
55405,38147,320,NA,NA,NA,NA,NA
55405,38147,722,NA,NA,NA,NA,NA
55405,38147,1625,NA,NA,NA,NA,NA
55405,38147,1052,NA,NA,NA,NA,NA
55405,38147,2130,NA,NA,NA,NA,NA
55405,38147,2544,NA,NA,NA,NA,NA
55406,38148,271,NA,NA,NA,NA,NA
55406,38148,692,NA,NA,NA,NA,NA
55407,25839,104,NA,NA,NA,NA,NA
55409,38151,104,NA,NA,NA,NA,NA
55410,34992,468,NA,NA,NA,NA,NA
55410,34992,819,NA,NA,NA,NA,NA
55410,34992,1180,NA,NA,NA,NA,NA
55411,38156,744,NA,NA,NA,NA,NA
55411,38156,1182,NA,NA,NA,NA,NA
55411,38156,357,NA,NA,NA,NA,NA
55411,38156,2098,NA,NA,NA,NA,NA
55411,38156,2390,NA,NA,NA,NA,NA
55412,38156,755,NA,NA,NA,NA,NA
55412,38156,1189,NA,NA,NA,NA,NA
55412,38156,374,NA,NA,NA,NA,NA
55413,25898,1589,NA,NA,NA,NA,NA
55413,25898,467,NA,NA,NA,NA,NA
55413,25898,2106,NA,NA,NA,NA,NA
55414,25898,82,NA,NA,NA,NA,NA
55415,25898,244,NA,NA,NA,NA,NA
55416,25898,78,NA,NA,NA,NA,NA
55418,36646,80,NA,NA,NA,NA,NA
55419,36646,429,NA,NA,NA,NA,NA
55419,36646,784,NA,NA,NA,NA,NA
55419,36646,1178,NA,NA,NA,NA,NA
55419,36646,1688,NA,NA,NA,NA,NA
55420,6739,1849,NA,NA,NA,NA,NA
55420,6739,18,NA,NA,NA,NA,NA
55421,6739,745,NA,NA,NA,NA,NA
55421,6739,359,NA,NA,NA,NA,NA
55421,6739,1203,NA,NA,NA,NA,NA
55421,6739,2661,NA,NA,NA,NA,NA
55422,6739,167,NA,NA,NA,NA,NA
55423,6739,220,NA,NA,NA,NA,NA
55424,6735,745,NA,NA,NA,NA,NA
55424,6735,359,NA,NA,NA,NA,NA
55424,6735,1203,NA,NA,NA,NA,NA
55424,6735,2661,NA,NA,NA,NA,NA
55425,6735,381,NA,NA,NA,NA,NA
55426,6735,398,NA,NA,NA,NA,NA
55427,6735,419,NA,NA,NA,NA,NA
55427,6735,779,NA,NA,NA,NA,NA
55427,6735,1044,NA,NA,NA,NA,NA
55427,6735,1949,NA,NA,NA,NA,NA
55428,6735,220,NA,NA,NA,NA,NA
55429,25830,226,NA,NA,NA,NA,NA
55430,25831,226,NA,NA,NA,NA,NA
55431,38170,1304,NA,NA,NA,NA,NA
55431,38170,1894,NA,NA,NA,NA,NA
55431,38170,1895,NA,NA,NA,NA,NA
55432,4157,243,NA,NA,NA,NA,NA
55435,4159,243,NA,NA,NA,NA,NA
55436,4159,590,NA,NA,NA,NA,NA
55436,4159,1103,NA,NA,NA,NA,NA
55437,38176,590,NA,NA,NA,NA,NA
55437,38176,1103,NA,NA,NA,NA,NA
55438,16163,578,NA,NA,NA,NA,NA
55438,16163,1043,NA,NA,NA,NA,NA
55439,16163,501,NA,NA,NA,NA,NA
55439,16163,838,NA,NA,NA,NA,NA
55440,16163,668,NA,NA,NA,NA,NA
55441,16165,578,NA,NA,NA,NA,NA
55441,16165,1043,NA,NA,NA,NA,NA
55442,16165,501,NA,NA,NA,NA,NA
55442,16165,838,NA,NA,NA,NA,NA
55443,16165,668,NA,NA,NA,NA,NA
55444,25900,228,NA,NA,NA,NA,NA
55444,25900,665,NA,NA,NA,NA,NA
55452,38179,353,NA,NA,NA,NA,NA
55455,25753,343,NA,NA,NA,NA,NA
55456,38182,243,NA,NA,NA,NA,NA
55457,38183,243,NA,NA,NA,NA,NA
55458,38183,16,NA,NA,NA,NA,NA
55465,38195,1752,NA,NA,NA,NA,NA
55465,38195,1751,NA,NA,NA,NA,NA
55465,38195,1753,NA,NA,NA,NA,NA
55466,25954,265,NA,NA,NA,NA,NA
55466,25954,1169,NA,NA,NA,NA,NA
55466,25954,688,NA,NA,NA,NA,NA
55467,38200,1497,NA,NA,NA,NA,NA
55467,38200,1496,NA,NA,NA,NA,NA
55467,38200,1325,NA,NA,NA,NA,NA
55467,38200,1680,NA,NA,NA,NA,NA
55468,30289,602,NA,NA,NA,NA,NA
55468,30289,131,NA,NA,NA,NA,NA
55468,30289,1159,NA,NA,NA,NA,NA
55468,30289,1690,NA,NA,NA,NA,NA
55469,38203,1193,NA,NA,NA,NA,NA
55469,38203,1709,NA,NA,NA,NA,NA
55469,38203,210,NA,NA,NA,NA,NA
55469,38203,2280,NA,NA,NA,NA,NA
55470,25837,444,NA,NA,NA,NA,NA
55471,38209,434,NA,NA,NA,NA,NA
55471,38209,788,NA,NA,NA,NA,NA
55471,38209,994,NA,NA,NA,NA,NA
55471,38209,1692,NA,NA,NA,NA,NA
55471,38209,2358,NA,NA,NA,NA,NA
55472,25836,54,NA,NA,NA,NA,NA
55473,38212,573,NA,NA,NA,NA,NA
55473,38212,95,NA,NA,NA,NA,NA
55474,38214,1752,NA,NA,NA,NA,NA
55474,38214,1751,NA,NA,NA,NA,NA
55474,38214,1753,NA,NA,NA,NA,NA
55475,38215,91,NA,NA,NA,NA,NA
55476,38215,54,NA,NA,NA,NA,NA
55477,38216,738,NA,NA,NA,NA,NA
55477,38216,1616,NA,NA,NA,NA,NA
55477,38216,1285,NA,NA,NA,NA,NA
55477,38216,2123,NA,NA,NA,NA,NA
55478,38218,738,NA,NA,NA,NA,NA
55478,38218,1616,NA,NA,NA,NA,NA
55478,38218,1285,NA,NA,NA,NA,NA
55478,38218,2123,NA,NA,NA,NA,NA
55486,35812,367,NA,NA,NA,NA,NA
55487,35812,1649,NA,NA,NA,NA,NA
55487,35812,484,NA,NA,NA,NA,NA
55487,35812,2346,NA,NA,NA,NA,NA
55492,38224,260,NA,NA,NA,NA,NA
55493,25833,260,NA,NA,NA,NA,NA
55494,5956,1495,NA,NA,NA,NA,NA
55494,5956,1494,NA,NA,NA,NA,NA
55494,5956,1658,NA,NA,NA,NA,NA
55494,5956,2384,NA,NA,NA,NA,NA
55495,5956,766,NA,NA,NA,NA,NA
55495,5956,1809,NA,NA,NA,NA,NA
55495,5956,1024,NA,NA,NA,NA,NA
55496,38225,1495,NA,NA,NA,NA,NA
55496,38225,1494,NA,NA,NA,NA,NA
55496,38225,1658,NA,NA,NA,NA,NA
55496,38225,2384,NA,NA,NA,NA,NA
55497,38225,766,NA,NA,NA,NA,NA
55497,38225,1809,NA,NA,NA,NA,NA
55497,38225,1024,NA,NA,NA,NA,NA
55500,2624,88,NA,NA,NA,NA,NA
55501,2624,226,NA,NA,NA,NA,NA
55502,26545,88,NA,NA,NA,NA,NA
55503,26545,226,NA,NA,NA,NA,NA
55504,38227,323,NA,NA,NA,NA,NA
55505,38229,323,NA,NA,NA,NA,NA
55513,38235,1304,NA,NA,NA,NA,NA
55513,38235,1894,NA,NA,NA,NA,NA
55513,38235,1895,NA,NA,NA,NA,NA
55520,26563,243,NA,NA,NA,NA,NA
55524,38239,501,NA,NA,NA,NA,NA
55524,38239,838,NA,NA,NA,NA,NA
55525,38239,609,NA,NA,NA,NA,NA
55526,38241,501,NA,NA,NA,NA,NA
55526,38241,838,NA,NA,NA,NA,NA
55527,38241,609,NA,NA,NA,NA,NA
55528,38237,243,NA,NA,NA,NA,NA
55529,38243,514,NA,NA,NA,NA,NA
55530,38244,12,NA,NA,NA,NA,NA
55530,38244,526,NA,NA,NA,NA,NA
55530,38244,1091,NA,NA,NA,NA,NA
55531,38244,422,NA,NA,NA,NA,NA
55532,38244,61,NA,NA,NA,NA,NA
55532,38244,560,NA,NA,NA,NA,NA
55532,38244,1134,NA,NA,NA,NA,NA
