id,control_politico_id,activo,usercreated,usermodifed,created_at,updated_at,congresista_id
94525,3788,NA,NA,NA,NA,NA,1816
94526,3788,NA,NA,NA,NA,NA,2127
94527,3788,NA,NA,NA,NA,NA,2211
94528,3788,NA,NA,NA,NA,NA,2148
94529,3789,NA,NA,NA,NA,NA,2120
94530,3790,NA,NA,NA,NA,NA,2256
94531,3790,NA,NA,NA,NA,NA,2288
94532,3790,NA,NA,NA,NA,NA,2299
94536,3791,NA,NA,NA,NA,NA,1309
94540,3792,NA,NA,NA,NA,NA,1575
94541,3792,NA,NA,NA,NA,NA,1699
94542,3792,NA,NA,NA,NA,NA,1341
94543,3793,NA,NA,NA,NA,NA,1838
94544,3793,NA,NA,NA,NA,NA,1932
94547,3794,NA,NA,NA,NA,NA,2114
94548,3718,NA,NA,NA,NA,NA,2065
94549,3718,NA,NA,NA,NA,NA,2093
94550,3718,NA,NA,NA,NA,NA,2229
94551,3718,NA,NA,NA,NA,NA,1457
94552,3795,NA,NA,NA,NA,NA,2290
94553,3796,NA,NA,NA,NA,NA,615
94554,3796,NA,NA,NA,NA,NA,1607
94557,3797,NA,NA,NA,NA,NA,2254
94558,3797,NA,NA,NA,NA,NA,2272
94559,3797,NA,NA,NA,NA,NA,1614
94560,3797,NA,NA,NA,NA,NA,1918
94566,3799,NA,NA,NA,NA,NA,2300
94569,3798,NA,NA,NA,NA,NA,1469
94570,3798,NA,NA,NA,NA,NA,1610
94571,3774,NA,NA,NA,NA,NA,2295
94572,3800,NA,NA,NA,NA,NA,1811
94573,3587,NA,NA,NA,NA,NA,2289
94574,3587,NA,NA,NA,NA,NA,2310
94575,3587,NA,NA,NA,NA,NA,1701
94576,3587,NA,NA,NA,NA,NA,1367
94577,3801,NA,NA,NA,NA,NA,1920
94578,3801,NA,NA,NA,NA,NA,582
94579,3615,NA,NA,NA,NA,NA,991
94580,3615,NA,NA,NA,NA,NA,301
94581,3615,NA,NA,NA,NA,NA,1384
94582,3615,NA,NA,NA,NA,NA,1679
94583,3615,NA,NA,NA,NA,NA,2271
94592,3683,NA,NA,NA,NA,NA,2289
94593,3685,NA,NA,NA,NA,NA,2114
94595,3686,NA,NA,NA,NA,NA,2166
94596,3680,NA,NA,NA,NA,NA,2131
94602,3804,NA,NA,NA,NA,NA,1469
94603,3804,NA,NA,NA,NA,NA,1649
94607,3805,NA,NA,NA,NA,NA,615
94608,3805,NA,NA,NA,NA,NA,1607
94622,3806,NA,NA,NA,NA,NA,2347
94623,3806,NA,NA,NA,NA,NA,1699
94624,3806,NA,NA,NA,NA,NA,2314
94625,3806,NA,NA,NA,NA,NA,2256
94626,3806,NA,NA,NA,NA,NA,2342
94627,3806,NA,NA,NA,NA,NA,2288
94628,3806,NA,NA,NA,NA,NA,2258
94629,3806,NA,NA,NA,NA,NA,2254
94630,3806,NA,NA,NA,NA,NA,2189
94631,3806,NA,NA,NA,NA,NA,2299
94632,3806,NA,NA,NA,NA,NA,2267
94633,3806,NA,NA,NA,NA,NA,2272
94634,3806,NA,NA,NA,NA,NA,1918
94635,3810,NA,NA,NA,NA,NA,2295
94636,3813,NA,NA,NA,NA,NA,2120
94637,3814,NA,NA,NA,NA,NA,1811
94638,3814,NA,NA,NA,NA,NA,2127
94639,3814,NA,NA,NA,NA,NA,2211
94640,3815,NA,NA,NA,NA,NA,301
94641,3816,NA,NA,NA,NA,NA,1920
94642,3816,NA,NA,NA,NA,NA,582
94643,3817,NA,NA,NA,NA,NA,991
94644,3818,NA,NA,NA,NA,NA,2295
94645,3819,NA,NA,NA,NA,NA,1469
94646,3819,NA,NA,NA,NA,NA,1610
94647,3820,NA,NA,NA,NA,NA,2181
94648,3820,NA,NA,NA,NA,NA,2092
94649,3820,NA,NA,NA,NA,NA,1762
94650,3820,NA,NA,NA,NA,NA,2214
94651,3820,NA,NA,NA,NA,NA,2176
94652,3820,NA,NA,NA,NA,NA,2233
94653,3821,NA,NA,NA,NA,NA,2273
94654,3824,NA,NA,NA,NA,NA,1920
94655,3824,NA,NA,NA,NA,NA,582
94657,3825,NA,NA,NA,NA,NA,1410
94658,3825,NA,NA,NA,NA,NA,2243
94659,3825,NA,NA,NA,NA,NA,2237
94660,3826,NA,NA,NA,NA,NA,2359
94661,3826,NA,NA,NA,NA,NA,532
94662,3826,NA,NA,NA,NA,NA,2296
94663,3826,NA,NA,NA,NA,NA,2287
94664,3826,NA,NA,NA,NA,NA,2286
94665,3826,NA,NA,NA,NA,NA,2290
94666,3826,NA,NA,NA,NA,NA,2370
94667,3826,NA,NA,NA,NA,NA,2288
94668,3826,NA,NA,NA,NA,NA,762
94669,3826,NA,NA,NA,NA,NA,2256
94670,3826,NA,NA,NA,NA,NA,2294
94671,3826,NA,NA,NA,NA,NA,2302
94672,3826,NA,NA,NA,NA,NA,2298
94673,3826,NA,NA,NA,NA,NA,2300
94674,3826,NA,NA,NA,NA,NA,2299
94675,3826,NA,NA,NA,NA,NA,2291
94676,3826,NA,NA,NA,NA,NA,2289
94677,3826,NA,NA,NA,NA,NA,2293
94678,3826,NA,NA,NA,NA,NA,2295
94679,3826,NA,NA,NA,NA,NA,2285
94681,3827,NA,NA,NA,NA,NA,2334
94682,3827,NA,NA,NA,NA,NA,2289
94683,3827,NA,NA,NA,NA,NA,2310
94684,3828,NA,NA,NA,NA,NA,2334
94685,3828,NA,NA,NA,NA,NA,2289
94686,3828,NA,NA,NA,NA,NA,2310
94687,3829,NA,NA,NA,NA,NA,1575
94696,3830,NA,NA,NA,NA,NA,2233
94697,3831,NA,NA,NA,NA,NA,2256
94698,3831,NA,NA,NA,NA,NA,1699
94699,3831,NA,NA,NA,NA,NA,2288
94700,3831,NA,NA,NA,NA,NA,2189
94701,3831,NA,NA,NA,NA,NA,2267
94702,3831,NA,NA,NA,NA,NA,2272
94703,3831,NA,NA,NA,NA,NA,1918
94704,3832,NA,NA,NA,NA,NA,1918
94705,3834,NA,NA,NA,NA,NA,2211
94706,3834,NA,NA,NA,NA,NA,1573
94707,3835,NA,NA,NA,NA,NA,2131
94708,3836,NA,NA,NA,NA,NA,2359
94709,3836,NA,NA,NA,NA,NA,532
94710,3836,NA,NA,NA,NA,NA,2296
94711,3836,NA,NA,NA,NA,NA,2287
94712,3836,NA,NA,NA,NA,NA,2286
94713,3836,NA,NA,NA,NA,NA,2290
94714,3836,NA,NA,NA,NA,NA,2370
94715,3836,NA,NA,NA,NA,NA,2288
94716,3836,NA,NA,NA,NA,NA,762
94717,3836,NA,NA,NA,NA,NA,2256
94718,3836,NA,NA,NA,NA,NA,2294
94719,3836,NA,NA,NA,NA,NA,2302
94720,3836,NA,NA,NA,NA,NA,2298
94721,3836,NA,NA,NA,NA,NA,2300
94722,3836,NA,NA,NA,NA,NA,2299
94723,3836,NA,NA,NA,NA,NA,2291
94724,3836,NA,NA,NA,NA,NA,2289
94725,3836,NA,NA,NA,NA,NA,2293
94726,3836,NA,NA,NA,NA,NA,2295
94727,3836,NA,NA,NA,NA,NA,2285
94728,3837,NA,NA,NA,NA,NA,2166
94729,3838,NA,NA,NA,NA,NA,2361
94730,3839,NA,NA,NA,NA,NA,2136
94731,3839,NA,NA,NA,NA,NA,320
94732,3839,NA,NA,NA,NA,NA,2090
94733,3839,NA,NA,NA,NA,NA,2125
94734,3839,NA,NA,NA,NA,NA,2175
94735,3839,NA,NA,NA,NA,NA,2357
94736,3839,NA,NA,NA,NA,NA,2249
94737,3839,NA,NA,NA,NA,NA,738
94738,3839,NA,NA,NA,NA,NA,72
94739,3839,NA,NA,NA,NA,NA,2149
94740,3839,NA,NA,NA,NA,NA,2121
94741,3839,NA,NA,NA,NA,NA,1831
94742,3839,NA,NA,NA,NA,NA,1840
94743,3839,NA,NA,NA,NA,NA,2100
94744,3843,NA,NA,NA,NA,NA,2334
94745,3843,NA,NA,NA,NA,NA,2289
94746,3843,NA,NA,NA,NA,NA,2310
94747,3844,NA,NA,NA,NA,NA,991
94748,3845,NA,NA,NA,NA,NA,1575
94749,3845,NA,NA,NA,NA,NA,1104
94750,3847,NA,NA,NA,NA,NA,1575
94751,3848,NA,NA,NA,NA,NA,2211
94752,3849,NA,NA,NA,NA,NA,2097
94753,3849,NA,NA,NA,NA,NA,291
94754,3856,NA,NA,NA,NA,NA,1814
94755,3856,NA,NA,NA,NA,NA,1731
94756,3857,NA,NA,NA,NA,NA,1920
94757,3857,NA,NA,NA,NA,NA,582
94766,3859,NA,NA,NA,NA,NA,1929
94767,3859,NA,NA,NA,NA,NA,1762
94768,3859,NA,NA,NA,NA,NA,2193
94769,3859,NA,NA,NA,NA,NA,2181
94770,3859,NA,NA,NA,NA,NA,2195
94771,3859,NA,NA,NA,NA,NA,2179
94772,3859,NA,NA,NA,NA,NA,2081
94773,3859,NA,NA,NA,NA,NA,2214
94774,3859,NA,NA,NA,NA,NA,2176
94775,3859,NA,NA,NA,NA,NA,2233
94776,3860,NA,NA,NA,NA,NA,2120
94777,3860,NA,NA,NA,NA,NA,2131
94778,3860,NA,NA,NA,NA,NA,1642
94779,3860,NA,NA,NA,NA,NA,2366
94780,3861,NA,NA,NA,NA,NA,2120
94781,3861,NA,NA,NA,NA,NA,2131
94782,3861,NA,NA,NA,NA,NA,1642
94783,3861,NA,NA,NA,NA,NA,2366
94784,3862,NA,NA,NA,NA,NA,1575
94785,3863,NA,NA,NA,NA,NA,2278
94791,3864,NA,NA,NA,NA,NA,2289
94792,3864,NA,NA,NA,NA,NA,2310
94793,3864,NA,NA,NA,NA,NA,737
94794,3864,NA,NA,NA,NA,NA,1701
94795,3864,NA,NA,NA,NA,NA,1649
94796,3881,NA,NA,NA,NA,NA,1702
94797,3882,NA,NA,NA,NA,NA,319
94798,3883,NA,NA,NA,NA,NA,2314
94799,3884,NA,NA,NA,NA,NA,2097
94802,3888,NA,NA,NA,NA,NA,1814
94803,3888,NA,NA,NA,NA,NA,1731
94804,3889,NA,NA,NA,NA,NA,1718
94807,3890,NA,NA,NA,NA,NA,2133
94808,3890,NA,NA,NA,NA,NA,2193
94809,3890,NA,NA,NA,NA,NA,2181
94810,3890,NA,NA,NA,NA,NA,2223
94811,3890,NA,NA,NA,NA,NA,2251
94812,3890,NA,NA,NA,NA,NA,2166
94813,3890,NA,NA,NA,NA,NA,2081
94814,3890,NA,NA,NA,NA,NA,2214
94815,3890,NA,NA,NA,NA,NA,2176
94816,3890,NA,NA,NA,NA,NA,2233
94817,3891,NA,NA,NA,NA,NA,1702
94818,3892,NA,NA,NA,NA,NA,2289
94819,3892,NA,NA,NA,NA,NA,2310
94820,3892,NA,NA,NA,NA,NA,737
94821,3892,NA,NA,NA,NA,NA,1701
94822,3892,NA,NA,NA,NA,NA,1649
94823,3893,NA,NA,NA,NA,NA,2347
94824,3893,NA,NA,NA,NA,NA,1699
94825,3895,NA,NA,NA,NA,NA,1699
94826,3896,NA,NA,NA,NA,NA,1694
94827,3896,NA,NA,NA,NA,NA,2295
94828,3896,NA,NA,NA,NA,NA,774
94834,3897,NA,NA,NA,NA,NA,1929
94835,3897,NA,NA,NA,NA,NA,2114
94836,3898,NA,NA,NA,NA,NA,1193
94837,3850,NA,NA,NA,NA,NA,2289
94838,3850,NA,NA,NA,NA,NA,2310
94839,3850,NA,NA,NA,NA,NA,737
94840,3850,NA,NA,NA,NA,NA,1701
94841,3850,NA,NA,NA,NA,NA,1649
94843,3851,NA,NA,NA,NA,NA,615
94845,3866,NA,NA,NA,NA,NA,2241
94865,3886,NA,NA,NA,NA,NA,1718
94867,3900,NA,NA,NA,NA,NA,1702
94869,3867,NA,NA,NA,NA,NA,2355
94871,3901,NA,NA,NA,NA,NA,2136
94872,3901,NA,NA,NA,NA,NA,320
94873,3901,NA,NA,NA,NA,NA,2090
94874,3901,NA,NA,NA,NA,NA,2125
94875,3901,NA,NA,NA,NA,NA,2175
94876,3901,NA,NA,NA,NA,NA,2357
94877,3901,NA,NA,NA,NA,NA,2249
94878,3901,NA,NA,NA,NA,NA,738
94879,3901,NA,NA,NA,NA,NA,72
94880,3901,NA,NA,NA,NA,NA,2149
94881,3901,NA,NA,NA,NA,NA,2121
94882,3901,NA,NA,NA,NA,NA,1831
94883,3901,NA,NA,NA,NA,NA,1840
94884,3901,NA,NA,NA,NA,NA,2100
94885,3902,NA,NA,NA,NA,NA,2297
94886,3868,NA,NA,NA,NA,NA,2347
94887,3868,NA,NA,NA,NA,NA,1699
94888,3868,NA,NA,NA,NA,NA,2314
94889,3868,NA,NA,NA,NA,NA,1614
94890,3868,NA,NA,NA,NA,NA,2256
94891,3868,NA,NA,NA,NA,NA,2342
94892,3868,NA,NA,NA,NA,NA,2288
94893,3868,NA,NA,NA,NA,NA,2258
94894,3868,NA,NA,NA,NA,NA,2254
94895,3868,NA,NA,NA,NA,NA,2189
94896,3868,NA,NA,NA,NA,NA,2299
94897,3868,NA,NA,NA,NA,NA,2267
94898,3868,NA,NA,NA,NA,NA,2272
94899,3868,NA,NA,NA,NA,NA,1918
94901,3904,NA,NA,NA,NA,NA,2076
94902,3907,NA,NA,NA,NA,NA,2062
94903,3907,NA,NA,NA,NA,NA,1712
94904,3907,NA,NA,NA,NA,NA,1679
94905,3907,NA,NA,NA,NA,NA,623
94906,3907,NA,NA,NA,NA,NA,1844
94907,3907,NA,NA,NA,NA,NA,1415
94908,3907,NA,NA,NA,NA,NA,1718
94909,3907,NA,NA,NA,NA,NA,2301
94910,3908,NA,NA,NA,NA,NA,2216
94911,3908,NA,NA,NA,NA,NA,2099
94912,3908,NA,NA,NA,NA,NA,2155
94913,3908,NA,NA,NA,NA,NA,2241
94914,3908,NA,NA,NA,NA,NA,2237
94916,3920,NA,NA,NA,NA,NA,2293
94917,3921,NA,NA,NA,NA,NA,2290
94924,3842,NA,NA,NA,NA,NA,2293
94925,3924,NA,NA,NA,NA,NA,1664
94926,3924,NA,NA,NA,NA,NA,1767
94927,3925,NA,NA,NA,NA,NA,2290
94928,3927,NA,NA,NA,NA,NA,2293
94931,3802,NA,NA,NA,NA,NA,1384
94932,3802,NA,NA,NA,NA,NA,1679
94943,3929,NA,NA,NA,NA,NA,2216
94944,3929,NA,NA,NA,NA,NA,2099
94945,3929,NA,NA,NA,NA,NA,2155
94946,3929,NA,NA,NA,NA,NA,2241
94947,3929,NA,NA,NA,NA,NA,2237
94948,3768,NA,NA,NA,NA,NA,1637
94949,3754,NA,NA,NA,NA,NA,1610
94950,3930,NA,NA,NA,NA,NA,2361
94951,3930,NA,NA,NA,NA,NA,2127
94952,3930,NA,NA,NA,NA,NA,2236
94953,3914,NA,NA,NA,NA,NA,1934
94954,3914,NA,NA,NA,NA,NA,2142
94955,3914,NA,NA,NA,NA,NA,1804
94956,3914,NA,NA,NA,NA,NA,2070
94957,3914,NA,NA,NA,NA,NA,1505
94958,3914,NA,NA,NA,NA,NA,2197
94959,3914,NA,NA,NA,NA,NA,1921
94960,3914,NA,NA,NA,NA,NA,2126
94961,3914,NA,NA,NA,NA,NA,2157
94962,3914,NA,NA,NA,NA,NA,2234
94963,3914,NA,NA,NA,NA,NA,744
94964,3914,NA,NA,NA,NA,NA,1583
94965,3914,NA,NA,NA,NA,NA,2165
94966,1932,NA,NA,NA,NA,NA,1934
94967,1932,NA,NA,NA,NA,NA,2142
94968,1932,NA,NA,NA,NA,NA,1804
94969,1932,NA,NA,NA,NA,NA,2070
94970,1932,NA,NA,NA,NA,NA,1505
94971,1932,NA,NA,NA,NA,NA,2197
94972,1932,NA,NA,NA,NA,NA,1921
94973,1932,NA,NA,NA,NA,NA,2126
94974,1932,NA,NA,NA,NA,NA,2157
94975,1932,NA,NA,NA,NA,NA,2234
94976,1932,NA,NA,NA,NA,NA,744
94977,1932,NA,NA,NA,NA,NA,1583
94978,1932,NA,NA,NA,NA,NA,2165
94979,3713,NA,NA,NA,NA,NA,1674
94980,3713,NA,NA,NA,NA,NA,615
94981,3713,NA,NA,NA,NA,NA,1710
94982,3713,NA,NA,NA,NA,NA,1490
94983,3915,NA,NA,NA,NA,NA,615
94984,3916,NA,NA,NA,NA,NA,2120
94985,3916,NA,NA,NA,NA,NA,2131
94986,3916,NA,NA,NA,NA,NA,1642
94987,3916,NA,NA,NA,NA,NA,2366
94988,3775,NA,NA,NA,NA,NA,1664
94989,3775,NA,NA,NA,NA,NA,1767
94992,3917,NA,NA,NA,NA,NA,2243
94993,3917,NA,NA,NA,NA,NA,1642
94994,3918,NA,NA,NA,NA,NA,2097
94995,3933,NA,NA,NA,NA,NA,582
94998,3938,NA,NA,NA,NA,NA,1623
94999,3938,NA,NA,NA,NA,NA,2115
95000,3938,NA,NA,NA,NA,NA,1629
95001,3938,NA,NA,NA,NA,NA,2131
95002,3940,NA,NA,NA,NA,NA,1718
95005,3941,NA,NA,NA,NA,NA,1718
95007,3942,NA,NA,NA,NA,NA,2295
95008,3942,NA,NA,NA,NA,NA,1666
95009,3942,NA,NA,NA,NA,NA,1610
95017,3947,NA,NA,NA,NA,NA,2366
95023,3946,NA,NA,NA,NA,NA,2120
95029,3948,NA,NA,NA,NA,NA,1104
95030,3948,NA,NA,NA,NA,NA,1707
95043,3949,NA,NA,NA,NA,NA,2120
95044,3949,NA,NA,NA,NA,NA,2131
95045,3949,NA,NA,NA,NA,NA,1642
95046,3949,NA,NA,NA,NA,NA,2366
95067,3954,NA,NA,NA,NA,NA,737
95068,3954,NA,NA,NA,NA,NA,1594
95069,3954,NA,NA,NA,NA,NA,1701
95070,3954,NA,NA,NA,NA,NA,1367
95071,3960,NA,NA,NA,NA,NA,737
95072,3960,NA,NA,NA,NA,NA,1594
95073,3960,NA,NA,NA,NA,NA,1701
95074,3960,NA,NA,NA,NA,NA,1367
95090,3961,NA,NA,NA,NA,NA,2350
95091,3962,NA,NA,NA,NA,NA,2347
95092,3962,NA,NA,NA,NA,NA,1699
95093,3962,NA,NA,NA,NA,NA,2258
95094,3962,NA,NA,NA,NA,NA,1918
95095,3962,NA,NA,NA,NA,NA,1620
95096,3962,NA,NA,NA,NA,NA,2299
95097,3962,NA,NA,NA,NA,NA,2272
95098,3962,NA,NA,NA,NA,NA,2189
95100,3963,NA,NA,NA,NA,NA,1718
95101,3964,NA,NA,NA,NA,NA,2120
95102,3965,NA,NA,NA,NA,NA,2347
95103,3965,NA,NA,NA,NA,NA,1699
95104,3965,NA,NA,NA,NA,NA,2258
95105,3965,NA,NA,NA,NA,NA,1918
95106,3965,NA,NA,NA,NA,NA,1620
95107,3965,NA,NA,NA,NA,NA,2299
95108,3965,NA,NA,NA,NA,NA,2272
95109,3965,NA,NA,NA,NA,NA,2189
95110,3966,NA,NA,NA,NA,NA,2126
95111,3966,NA,NA,NA,NA,NA,1761
95112,3966,NA,NA,NA,NA,NA,1804
95113,3966,NA,NA,NA,NA,NA,1832
95132,3967,NA,NA,NA,NA,NA,1762
95133,3967,NA,NA,NA,NA,NA,2193
95134,3967,NA,NA,NA,NA,NA,2092
95135,3967,NA,NA,NA,NA,NA,2195
95136,3967,NA,NA,NA,NA,NA,2166
95137,3967,NA,NA,NA,NA,NA,2179
95138,3967,NA,NA,NA,NA,NA,2081
95139,3967,NA,NA,NA,NA,NA,2214
95140,3967,NA,NA,NA,NA,NA,2176
95183,3971,NA,NA,NA,NA,NA,1844
95184,3971,NA,NA,NA,NA,NA,1679
95185,3971,NA,NA,NA,NA,NA,623
95192,3972,NA,NA,NA,NA,NA,1929
95193,3972,NA,NA,NA,NA,NA,2114
95194,3973,NA,NA,NA,NA,NA,2151
95195,3973,NA,NA,NA,NA,NA,1788
95196,3973,NA,NA,NA,NA,NA,2197
95197,3973,NA,NA,NA,NA,NA,1589
95198,3973,NA,NA,NA,NA,NA,2357
95199,3973,NA,NA,NA,NA,NA,2251
95200,3973,NA,NA,NA,NA,NA,2184
95201,3973,NA,NA,NA,NA,NA,2234
95202,3973,NA,NA,NA,NA,NA,2181
95203,3973,NA,NA,NA,NA,NA,2233
95207,3974,NA,NA,NA,NA,NA,1837
95208,3975,NA,NA,NA,NA,NA,2347
95209,3975,NA,NA,NA,NA,NA,1699
95210,3975,NA,NA,NA,NA,NA,2258
95211,3975,NA,NA,NA,NA,NA,1918
95212,3975,NA,NA,NA,NA,NA,1620
95213,3975,NA,NA,NA,NA,NA,2299
95214,3975,NA,NA,NA,NA,NA,2272
95215,3975,NA,NA,NA,NA,NA,2189
95216,3983,NA,NA,NA,NA,NA,2317
95217,3983,NA,NA,NA,NA,NA,623
95220,3931,NA,NA,NA,NA,NA,1794
95221,3931,NA,NA,NA,NA,NA,1601
95222,3931,NA,NA,NA,NA,NA,2364
95223,3931,NA,NA,NA,NA,NA,2101
95241,3976,NA,NA,NA,NA,NA,1586
95245,3951,NA,NA,NA,NA,NA,2120
95260,3956,NA,NA,NA,NA,NA,2120
95261,3957,NA,NA,NA,NA,NA,1575
95262,3957,NA,NA,NA,NA,NA,793
95263,3957,NA,NA,NA,NA,NA,1666
95279,3870,NA,NA,NA,NA,NA,2366
95281,3871,NA,NA,NA,NA,NA,1694
95282,3871,NA,NA,NA,NA,NA,1469
95287,3955,NA,NA,NA,NA,NA,2347
95288,3955,NA,NA,NA,NA,NA,1699
95289,3955,NA,NA,NA,NA,NA,2258
95290,3955,NA,NA,NA,NA,NA,1918
95291,3955,NA,NA,NA,NA,NA,1620
95292,3955,NA,NA,NA,NA,NA,2299
95293,3955,NA,NA,NA,NA,NA,2272
95294,3955,NA,NA,NA,NA,NA,2189
95295,3985,NA,NA,NA,NA,NA,2165
95297,3986,NA,NA,NA,NA,NA,623
95304,3988,NA,NA,NA,NA,NA,2254
95321,3989,NA,NA,NA,NA,NA,2347
95322,3989,NA,NA,NA,NA,NA,1699
95323,3989,NA,NA,NA,NA,NA,2314
95324,3989,NA,NA,NA,NA,NA,1614
95325,3989,NA,NA,NA,NA,NA,2256
95326,3989,NA,NA,NA,NA,NA,2342
95327,3989,NA,NA,NA,NA,NA,2288
95328,3989,NA,NA,NA,NA,NA,2258
95329,3989,NA,NA,NA,NA,NA,2254
95330,3989,NA,NA,NA,NA,NA,2189
95331,3989,NA,NA,NA,NA,NA,2299
95332,3989,NA,NA,NA,NA,NA,2267
95333,3989,NA,NA,NA,NA,NA,2272
95334,3989,NA,NA,NA,NA,NA,1918
95337,3970,NA,NA,NA,NA,NA,2288
95342,3990,NA,NA,NA,NA,NA,2120
95343,3990,NA,NA,NA,NA,NA,2131
95344,3990,NA,NA,NA,NA,NA,1642
95345,3990,NA,NA,NA,NA,NA,2366
95347,3991,NA,NA,NA,NA,NA,532
95363,3993,NA,NA,NA,NA,NA,1699
95364,3994,NA,NA,NA,NA,NA,1649
95365,3994,NA,NA,NA,NA,NA,434
95366,3994,NA,NA,NA,NA,NA,1367
95367,3994,NA,NA,NA,NA,NA,2334
95368,3994,NA,NA,NA,NA,NA,2310
95369,3994,NA,NA,NA,NA,NA,1637
95370,3995,NA,NA,NA,NA,NA,1575
95371,3995,NA,NA,NA,NA,NA,1104
95377,4002,NA,NA,NA,NA,NA,2131
95378,4003,NA,NA,NA,NA,NA,2122
95379,4003,NA,NA,NA,NA,NA,2249
95380,4003,NA,NA,NA,NA,NA,2235
95381,4003,NA,NA,NA,NA,NA,738
95384,3997,NA,NA,NA,NA,NA,2196
95385,3998,NA,NA,NA,NA,NA,1674
95387,3999,NA,NA,NA,NA,NA,2196
95388,4000,NA,NA,NA,NA,NA,1674
95389,4004,NA,NA,NA,NA,NA,2196
95390,4005,NA,NA,NA,NA,NA,1674
95391,4006,NA,NA,NA,NA,NA,532
95397,4007,NA,NA,NA,NA,NA,1623
95398,4007,NA,NA,NA,NA,NA,2131
95400,4008,NA,NA,NA,NA,NA,2120
95408,4009,NA,NA,NA,NA,NA,1575
95409,4009,NA,NA,NA,NA,NA,1104
95414,4010,NA,NA,NA,NA,NA,1707
95415,4010,NA,NA,NA,NA,NA,1610
95416,4012,NA,NA,NA,NA,NA,2361
95417,4013,NA,NA,NA,NA,NA,2127
95423,3977,NA,NA,NA,NA,NA,2366
95429,4018,NA,NA,NA,NA,NA,2163
95437,4023,NA,NA,NA,NA,NA,2295
95438,4024,NA,NA,NA,NA,NA,2120
95441,4019,NA,NA,NA,NA,NA,2127
95444,4026,NA,NA,NA,NA,NA,2347
95447,4028,NA,NA,NA,NA,NA,532
95450,4030,NA,NA,NA,NA,NA,2286
95451,4030,NA,NA,NA,NA,NA,2350
95458,4031,NA,NA,NA,NA,NA,2122
95459,4031,NA,NA,NA,NA,NA,2249
95460,4031,NA,NA,NA,NA,NA,2235
95461,4031,NA,NA,NA,NA,NA,738
95463,4034,NA,NA,NA,NA,NA,2097
95466,4027,NA,NA,NA,NA,NA,1684
95467,4027,NA,NA,NA,NA,NA,633
95468,4027,NA,NA,NA,NA,NA,2121
95469,4027,NA,NA,NA,NA,NA,1932
95470,4027,NA,NA,NA,NA,NA,2361
95471,4027,NA,NA,NA,NA,NA,744
95472,4027,NA,NA,NA,NA,NA,2355
95473,4027,NA,NA,NA,NA,NA,2247
95474,4027,NA,NA,NA,NA,NA,1811
95475,4027,NA,NA,NA,NA,NA,963
95476,4027,NA,NA,NA,NA,NA,2157
95477,4027,NA,NA,NA,NA,NA,1711
95478,4027,NA,NA,NA,NA,NA,1728
95479,4027,NA,NA,NA,NA,NA,1823
95480,4027,NA,NA,NA,NA,NA,2114
95481,4027,NA,NA,NA,NA,NA,2229
95482,4027,NA,NA,NA,NA,NA,1779
95483,4027,NA,NA,NA,NA,NA,2131
95484,4032,NA,NA,NA,NA,NA,2155
95493,4020,NA,NA,NA,NA,NA,2334
95494,4020,NA,NA,NA,NA,NA,1565
95495,4020,NA,NA,NA,NA,NA,477
95498,3903,NA,NA,NA,NA,NA,1469
95499,3903,NA,NA,NA,NA,NA,2271
95500,4036,NA,NA,NA,NA,NA,2254
95501,3969,NA,NA,NA,NA,NA,2295
95505,4046,NA,NA,NA,NA,NA,2247
95506,4046,NA,NA,NA,NA,NA,2163
95507,4046,NA,NA,NA,NA,NA,2243
95510,4047,NA,NA,NA,NA,NA,1707
95511,4047,NA,NA,NA,NA,NA,1610
95512,4048,NA,NA,NA,NA,NA,1707
95513,4048,NA,NA,NA,NA,NA,1104
95514,4048,NA,NA,NA,NA,NA,1610
95515,4049,NA,NA,NA,NA,NA,434
95532,4055,NA,NA,NA,NA,NA,1629
95537,4056,NA,NA,NA,NA,NA,2120
95547,4057,NA,NA,NA,NA,NA,2254
95552,4059,NA,NA,NA,NA,NA,434
95556,4060,NA,NA,NA,NA,NA,2342
95557,4061,NA,NA,NA,NA,NA,615
95560,4063,NA,NA,NA,NA,NA,1623
95561,4063,NA,NA,NA,NA,NA,1838
95562,4063,NA,NA,NA,NA,NA,2131
95563,4063,NA,NA,NA,NA,NA,2100
95564,4064,NA,NA,NA,NA,NA,1918
95565,4065,NA,NA,NA,NA,NA,1918
95566,4066,NA,NA,NA,NA,NA,1629
95568,4067,NA,NA,NA,NA,NA,1104
95569,4067,NA,NA,NA,NA,NA,1610
95573,4058,NA,NA,NA,NA,NA,2211
95574,4058,NA,NA,NA,NA,NA,2108
95575,4068,NA,NA,NA,NA,NA,2366
95576,4069,NA,NA,NA,NA,NA,1623
95589,4070,NA,NA,NA,NA,NA,2114
95596,4072,NA,NA,NA,NA,NA,434
95605,4073,NA,NA,NA,NA,NA,2211
95607,4075,NA,NA,NA,NA,NA,2120
95608,4075,NA,NA,NA,NA,NA,2131
95610,4075,NA,NA,NA,NA,NA,2366
95622,4037,NA,NA,NA,NA,NA,2310
95623,4037,NA,NA,NA,NA,NA,1701
95629,4021,NA,NA,NA,NA,NA,2151
95630,4077,NA,NA,NA,NA,NA,2114
95631,4078,NA,NA,NA,NA,NA,615
95632,4078,NA,NA,NA,NA,NA,2296
95633,4078,NA,NA,NA,NA,NA,703
