id,cuatrienio_id,comision_id,congresista_id,cargo_legislativo_id_comision,fecha_inicio,fecha_fin,activo,usercreated,usermodifed,created_at,updated_at
1818,1,2,585,NA,20/07/98,15/09/98,T,,,17/01/10 17:29,21/09/11 16:55
1819,1,4,488,NA,01/12/01,31/03/02,T,,,17/01/10 17:29,22/09/11 14:52
1820,1,12,476,NA,01/01/00,30/06/00,T,,,28/09/10 20:26,23/09/11 16:28
1821,1,4,501,NA,01/02/00,15/05/00,T,,,17/01/10 17:29,11/10/11 20:57
1822,1,6,478,NA,01/09/01,28/05/02,T,,,28/09/10 21:28,13/10/11 19:44
1823,1,10,1033,NA,04/05/99,02/06/99,T,,,17/01/10 17:29,14/10/11 16:39
1824,1,12,500,NA,01/03/01,31/03/02,T,,,17/01/10 17:29,18/10/11 20:31
1825,6,34,2458,NA,20/07/10,27/01/12,T,,,05/07/11 21:34,02/02/12 20:55
1826,6,19,153,NA,04/11/10,19/07/14,T,,,18/05/11 18:47,01/06/12 19:04
1827,6,22,61,NA,20/07/10,07/06/11,T,,,18/05/11 18:31,01/06/12 19:15
1828,6,20,61,NA,20/07/10,07/06/11,T,,,18/05/11 18:28,01/06/12 19:15
1829,6,19,2231,NA,20/07/10,17/08/11,T,,,18/05/11 18:52,01/06/12 19:20
1830,6,31,16,NA,20/07/10,26/10/10,T,,,05/07/11 19:48,13/06/12 21:47
1831,6,11,60,2,20/07/11,19/07/12,T,,,27/07/11 16:22,27/07/11 19:00
1832,6,11,12,1,20/07/11,19/07/12,T,,,27/07/11 16:23,27/07/11 19:00
1833,6,13,145,2,20/07/11,19/07/12,T,,,27/07/11 16:23,27/07/11 18:59
1834,6,13,100,1,20/07/11,19/07/12,T,,,27/07/11 16:24,27/07/11 18:59
1835,6,8,20,2,20/07/11,19/07/12,T,,,27/07/11 16:25,27/07/11 18:59
1836,6,8,20,NA,20/07/10,19/07/14,T,,,28/07/10 22:27,27/07/11 16:25
1837,6,31,87,NA,20/07/10,24/07/12,T,,,19/05/11 20:28,02/08/12 20:53
1838,6,5,59,2,20/07/11,19/07/12,T,,,27/07/11 16:27,27/07/11 18:59
1839,6,1,29,NA,08/06/11,20/12/12,T,,,09/06/11 15:19,20/05/13 16:01
1840,6,14,2459,2,20/07/11,19/07/12,T,,,27/07/11 16:31,27/07/11 18:58
1841,6,14,1803,1,20/07/11,19/07/12,T,,,27/07/11 16:31,27/07/11 18:58
1842,6,12,453,2,20/07/11,19/07/12,T,,,27/07/11 16:33,27/07/11 18:58
1843,6,12,453,NA,20/07/10,19/07/14,T,,,03/08/10 19:04,27/07/11 16:33
1844,6,12,1785,1,20/07/11,19/07/12,T,,,27/07/11 16:34,27/07/11 18:58
1845,6,2,2515,2,20/07/11,19/07/12,T,,,27/07/11 16:35,27/07/11 18:58
1846,6,2,2108,1,20/07/11,19/07/12,T,,,27/07/11 16:36,27/07/11 18:57
1847,6,1,92,2,20/07/11,19/07/12,T,,,27/07/11 18:10,27/07/11 18:57
1848,6,27,1803,NA,20/07/10,29/06/19,T,,,05/07/11 21:03,04/07/13 14:54
1849,6,8,258,1,20/07/11,19/07/12,T,,,27/07/11 16:26,28/07/11 16:20
1850,6,7,1992,2,20/07/11,19/07/12,T,,,27/07/11 18:11,27/07/11 18:56
1851,6,7,251,1,20/07/11,19/07/12,T,,,27/07/11 18:12,27/07/11 18:56
1852,6,28,970,NA,20/07/10,19/07/14,T,,,12/08/11 16:04,12/08/11 16:04
1853,2,1,26,NA,19/01/09,19/07/10,T,,,11/02/10 14:45,18/08/11 20:35
1854,6,1,96,1,20/07/11,19/07/12,T,,,27/07/11 18:11,27/07/11 18:57
1855,6,5,507,1,20/07/11,19/07/12,T,,,27/07/11 16:30,27/07/11 18:58
1856,4,4,2112,2,20/07/02,19/07/03,T,,,11/02/10 22:05,27/07/11 19:02
1857,1,5,959,NA,06/10/01,19/07/02,T,,,03/08/11 18:24,02/09/11 19:54
1858,2,6,164,NA,20/07/06,19/07/10,T,,,18/01/10 21:12,27/07/11 19:23
1859,6,26,453,NA,20/07/10,19/07/14,T,,,29/07/11 21:37,08/09/11 15:26
1860,2,9,1184,1,20/07/07,19/07/08,T,,,04/06/10 19:29,27/07/11 20:08
1861,6,10,2268,2,20/07/11,19/07/12,T,,,28/07/11 15:49,28/07/11 15:49
1862,6,10,2494,1,20/07/11,19/07/12,T,,,28/07/11 15:50,28/07/11 15:50
1863,6,3,290,2,20/07/11,19/07/12,T,,,28/07/11 15:58,28/07/11 16:04
1864,6,3,2462,1,20/07/11,19/07/12,T,,,28/07/11 16:03,28/07/11 16:03
1865,6,26,1522,NA,20/07/10,19/07/14,T,,,29/07/11 21:37,08/09/11 15:27
1866,6,4,1525,2,20/07/11,19/07/12,T,,,28/07/11 16:11,28/07/11 16:11
1867,6,18,1647,NA,20/07/10,18/05/11,T,,,12/08/11 15:25,08/09/11 15:50
1868,6,4,718,1,20/07/11,19/07/12,T,,,28/07/11 16:12,28/07/11 16:12
1869,6,9,211,2,20/07/11,19/07/12,T,,,28/07/11 16:12,28/07/11 16:12
1870,6,28,2505,NA,20/07/10,15/02/12,T,,,12/08/11 16:03,29/02/12 15:03
1871,6,9,1716,1,20/07/11,19/07/12,T,,,28/07/11 16:13,28/07/11 16:13
1872,6,21,2127,NA,20/07/10,19/07/14,T,,,28/07/11 16:20,28/07/11 16:20
1873,6,21,2516,NA,20/07/10,19/07/14,T,,,28/07/11 16:21,28/07/11 16:21
1874,6,21,1513,NA,20/07/10,19/07/14,T,,,28/07/11 16:21,28/07/11 16:21
1875,6,21,2450,NA,20/07/10,19/07/14,T,,,28/07/11 16:22,28/07/11 16:22
1876,6,21,2530,NA,20/07/10,19/07/14,T,,,28/07/11 16:22,28/07/11 16:22
1877,6,21,2513,NA,20/07/10,19/07/14,T,,,28/07/11 16:23,28/07/11 16:23
1878,6,21,2819,NA,20/07/10,19/07/14,T,,,28/07/11 16:23,28/07/11 16:23
1879,6,21,2539,NA,20/07/10,19/07/14,T,,,28/07/11 16:24,28/07/11 16:24
1880,6,21,2813,NA,20/07/10,19/07/14,T,,,28/07/11 16:25,28/07/11 16:25
1881,6,21,198,NA,20/07/10,19/07/14,T,,,28/07/11 16:25,28/07/11 16:25
1882,6,21,1133,NA,20/07/10,19/07/14,T,,,28/07/11 16:26,28/07/11 16:26
1883,6,21,2483,NA,20/07/10,19/07/14,T,,,28/07/11 16:26,28/07/11 16:26
1884,6,21,1334,NA,20/07/10,19/07/14,T,,,28/07/11 16:26,28/07/11 16:26
1885,6,21,2263,NA,20/07/10,19/07/14,T,,,28/07/11 16:27,28/07/11 16:27
1886,6,21,2501,NA,20/07/10,19/07/14,T,,,28/07/11 16:27,28/07/11 16:27
1887,6,21,1952,NA,20/07/10,19/07/14,T,,,28/07/11 16:28,28/07/11 16:28
1888,6,32,2515,NA,20/07/10,19/07/14,T,,,28/07/11 20:54,28/07/11 20:54
1889,6,32,2502,NA,20/07/10,19/07/14,T,,,28/07/11 20:55,28/07/11 20:55
1890,6,32,2504,NA,20/07/10,19/07/14,T,,,28/07/11 20:55,28/07/11 20:55
1891,6,32,2443,NA,20/07/10,19/07/14,T,,,28/07/11 20:56,28/07/11 20:56
1892,6,32,2520,NA,20/07/10,19/07/14,T,,,28/07/11 20:56,28/07/11 20:56
1893,6,32,2108,NA,20/07/10,19/07/14,T,,,28/07/11 20:56,28/07/11 20:56
1894,6,32,2042,NA,20/07/10,19/07/14,T,,,28/07/11 20:57,28/07/11 20:57
1895,6,32,2818,NA,20/07/10,19/07/14,T,,,28/07/11 20:57,28/07/11 20:57
1896,6,32,1947,NA,20/07/10,19/07/14,T,,,28/07/11 20:58,28/07/11 20:58
1897,6,32,1202,NA,20/07/10,19/07/14,T,,,28/07/11 20:58,28/07/11 20:58
1898,6,32,1527,NA,20/07/10,19/07/14,T,,,28/07/11 20:59,28/07/11 20:59
1899,6,32,2535,NA,20/07/10,19/07/14,T,,,28/07/11 20:59,28/07/11 20:59
1900,6,32,2017,NA,20/07/10,19/07/14,T,,,28/07/11 21:00,28/07/11 21:00
1901,6,25,2500,NA,20/07/10,19/07/14,T,,,29/07/11 21:21,29/07/11 21:21
1902,6,25,2480,NA,20/07/10,19/07/14,T,,,29/07/11 21:21,29/07/11 21:21
1903,6,25,106,NA,20/07/10,19/07/14,T,,,29/07/11 21:21,29/07/11 21:21
1904,6,25,1177,NA,20/07/10,19/07/14,T,,,29/07/11 21:22,29/07/11 21:22
1905,6,25,2813,NA,20/07/10,19/07/14,T,,,29/07/11 21:24,29/07/11 21:24
1906,6,25,242,NA,20/07/10,19/07/14,T,,,29/07/11 21:32,29/07/11 21:32
1907,6,25,130,NA,20/07/10,19/07/14,T,,,29/07/11 21:33,29/07/11 21:33
1908,6,26,213,NA,20/07/10,19/07/14,T,,,29/07/11 21:33,29/07/11 21:33
1909,6,26,2484,NA,20/07/10,19/07/14,T,,,29/07/11 21:35,29/07/11 21:35
1910,6,26,2492,NA,20/07/10,19/07/14,T,,,29/07/11 21:36,29/07/11 21:36
1911,6,26,2536,NA,20/07/10,19/07/14,T,,,29/07/11 21:38,29/07/11 21:38
1912,6,26,1971,NA,20/07/10,19/07/14,T,,,29/07/11 21:38,29/07/11 21:38
1913,6,26,318,NA,20/07/10,19/07/14,T,,,29/07/11 21:39,29/07/11 21:39
1914,6,26,2517,NA,20/07/10,19/07/14,T,,,29/07/11 21:40,29/07/11 21:40
1915,6,26,2815,NA,20/07/10,19/07/14,T,,,29/07/11 21:41,29/07/11 21:41
1916,6,26,1167,NA,20/07/10,19/07/14,T,,,29/07/11 21:42,29/07/11 21:42
1917,6,26,2491,NA,20/07/10,19/07/14,T,,,29/07/11 21:42,29/07/11 21:42
1918,1,12,919,NA,16/03/99,15/06/99,T,,,02/08/11 21:47,02/08/11 21:47
1919,1,12,919,NA,01/01/01,31/03/01,T,,,02/08/11 21:48,02/08/11 21:48
1920,6,32,2116,NA,20/07/10,12/03/12,T,,,28/07/11 20:53,11/04/12 19:08
1921,6,6,2499,2,20/07/11,19/07/12,T,,,04/08/11 19:38,04/08/11 19:38
1922,6,6,1202,1,20/07/11,19/07/12,T,,,04/08/11 19:39,04/08/11 19:39
1923,6,6,1202,NA,20/07/10,19/07/14,T,,,03/08/10 19:14,04/08/11 19:39
1924,4,1,973,2,20/07/02,19/07/03,T,,,09/08/11 19:22,09/08/11 19:42
1925,4,1,591,1,20/07/02,19/07/03,T,,,09/08/11 19:40,09/08/11 19:42
1926,4,11,580,2,20/07/02,19/07/03,T,,,09/08/11 19:42,09/08/11 19:42
1927,6,26,134,NA,20/07/10,07/06/11,T,,,29/07/11 21:36,29/06/12 15:36
1928,6,26,1694,NA,20/07/10,19/07/12,T,,,29/07/11 21:38,30/08/12 19:38
1929,4,11,1496,1,20/07/02,19/07/03,T,,,09/08/11 19:44,09/08/11 19:44
1930,4,13,6,1,20/07/02,19/07/03,T,,,09/08/11 19:46,09/08/11 19:46
1931,4,8,310,2,20/07/02,19/07/03,T,,,09/08/11 19:47,09/08/11 19:47
1932,4,8,876,1,20/07/02,19/07/03,T,,,09/08/11 19:49,09/08/11 19:49
1933,4,5,680,2,20/07/02,19/07/03,T,,,09/08/11 20:01,09/08/11 20:01
1934,4,5,888,1,20/07/02,19/07/03,T,,,09/08/11 20:03,09/08/11 20:03
1935,4,3,920,2,20/07/02,19/07/03,T,,,09/08/11 20:05,09/08/11 20:05
1936,4,3,734,1,20/07/02,19/07/03,T,,,09/08/11 20:07,09/08/11 20:07
1937,4,14,679,2,20/07/02,19/07/03,T,,,09/08/11 20:14,09/08/11 20:14
1938,4,14,1022,1,20/07/02,19/07/03,T,,,09/08/11 20:15,09/08/11 20:15
1939,6,26,2255,NA,20/07/10,31/10/12,T,,,29/07/11 21:34,07/11/12 20:44
1940,4,1,578,2,20/07/03,19/07/04,T,,,09/08/11 20:17,09/08/11 20:58
1941,4,6,668,2,20/07/02,19/07/03,T,,,22/01/10 19:02,09/08/11 21:14
1942,6,32,2474,NA,20/07/10,27/01/14,T,,,28/07/11 20:54,05/05/14 15:28
1943,6,25,2521,NA,20/07/10,20/05/14,T,,,29/07/11 21:25,04/06/14 16:05
1944,4,7,141,2,20/07/02,19/07/03,T,,,09/08/11 20:17,10/03/15 15:15
1945,4,4,7,2,20/07/02,19/07/03,T,,,17/01/10 17:29,09/08/11 21:06
1946,4,12,706,2,20/07/02,19/07/03,T,,,17/01/10 17:30,09/08/11 21:08
1947,4,2,519,2,20/07/02,19/07/03,T,,,17/01/10 17:30,09/08/11 21:15
1948,4,11,748,NA,20/07/02,19/07/06,T,,,09/08/11 21:39,09/08/11 21:39
1949,4,11,23,NA,20/07/02,19/07/06,T,,,09/08/11 21:37,09/08/11 21:37
1950,4,13,62,NA,20/07/02,19/07/06,T,,,09/08/11 21:43,09/08/11 21:43
1951,4,13,511,NA,20/07/02,19/07/06,T,,,09/08/11 21:44,09/08/11 21:45
1952,6,18,142,NA,20/07/10,19/07/14,T,,,12/08/11 15:22,12/08/11 15:22
1953,6,18,2812,NA,20/07/10,19/07/14,T,,,12/08/11 15:22,12/08/11 15:22
1954,6,18,2514,NA,20/07/10,19/07/14,T,,,12/08/11 15:23,12/08/11 15:23
1955,6,18,115,NA,20/07/10,19/07/14,T,,,12/08/11 15:23,12/08/11 15:23
1956,6,18,1178,NA,20/07/10,19/07/14,T,,,12/08/11 15:24,12/08/11 15:24
1957,6,18,1526,NA,20/07/10,19/07/14,T,,,12/08/11 15:24,12/08/11 15:24
1958,6,18,1635,NA,20/07/10,19/07/14,T,,,12/08/11 15:25,12/08/11 15:25
1959,2,1,842,2,20/07/06,19/07/07,T,,,18/08/11 20:03,18/08/11 20:03
1960,2,11,1234,2,20/07/06,19/07/07,T,,,18/08/11 20:04,18/08/11 20:04
1961,2,11,60,1,20/07/06,19/07/07,T,,,18/08/11 20:05,18/08/11 20:05
1962,2,13,47,2,20/07/06,19/07/07,T,,,18/08/11 20:06,18/08/11 20:06
1963,2,13,100,1,20/07/06,19/07/07,T,,,18/08/11 20:07,18/08/11 20:07
1964,2,8,20,2,20/07/06,19/07/07,T,,,18/08/11 20:08,18/08/11 20:08
1965,2,8,713,1,20/07/06,19/07/07,T,,,18/08/11 20:09,18/08/11 20:09
1966,1,9,339,NA,20/07/98,19/07/02,T,,,17/01/10 17:29,18/08/11 20:09
1967,4,5,339,NA,20/07/02,19/07/06,T,,,17/01/10 17:29,18/08/11 20:10
1968,2,5,339,2,20/07/06,19/07/07,T,,,18/08/11 20:11,18/08/11 20:11
1969,2,5,725,1,20/07/06,19/07/07,T,,,18/08/11 20:13,18/08/11 20:13
1970,2,3,570,2,20/07/06,19/07/07,T,,,18/08/11 20:15,18/08/11 20:15
1971,6,20,66,NA,20/07/10,19/07/14,T,,,18/05/11 16:47,18/08/11 20:15
1972,2,3,66,1,20/07/06,19/07/07,T,,,18/08/11 20:16,18/08/11 20:16
1973,2,14,817,2,20/07/06,19/07/07,T,,,18/08/11 20:17,18/08/11 20:17
1974,2,14,2488,1,20/07/06,19/07/07,T,,,18/08/11 20:18,18/08/11 20:18
1975,2,1,16,2,20/07/08,19/07/09,T,,,18/08/11 20:20,18/08/11 20:20
1976,2,1,42,1,20/07/08,19/07/09,T,,,18/08/11 20:21,18/08/11 20:21
1977,2,11,93,NA,20/07/06,19/07/10,T,,,18/01/10 23:20,18/08/11 20:22
1978,2,11,23,1,20/07/08,19/07/09,T,,,18/08/11 20:23,18/08/11 20:23
1979,2,11,23,NA,20/07/06,19/07/10,T,,,18/01/10 19:47,18/08/11 20:23
1980,2,13,50,2,20/07/08,19/07/09,T,,,18/08/11 20:24,18/08/11 20:24
1981,2,13,19,1,20/07/08,19/07/09,T,,,18/08/11 20:25,18/08/11 20:25
1982,2,8,493,2,20/07/08,19/07/09,T,,,18/08/11 20:26,18/08/11 20:26
1983,2,8,75,1,20/07/08,19/07/09,T,,,18/08/11 20:27,18/08/11 20:27
1984,2,5,680,2,20/07/08,19/07/09,T,,,18/08/11 20:28,18/08/11 20:28
1985,2,5,608,1,20/07/08,19/07/09,T,,,18/08/11 20:28,18/08/11 20:28
1986,2,3,763,2,20/07/08,19/07/09,T,,,18/08/11 20:29,18/08/11 20:29
1987,2,3,46,1,20/07/08,19/07/09,T,,,18/08/11 20:30,18/08/11 20:30
1988,4,4,7,NA,20/07/02,19/07/06,T,,,18/08/11 20:31,18/08/11 20:31
1989,6,28,2507,NA,20/07/10,19/07/14,T,,,12/08/11 16:04,12/08/11 16:04
1990,6,28,2439,NA,20/07/10,19/07/14,T,,,12/08/11 16:04,12/08/11 16:04
1991,6,28,1785,NA,20/07/10,19/07/14,T,,,12/08/11 16:05,12/08/11 16:05
1992,6,28,2479,NA,20/07/10,19/07/14,T,,,12/08/11 16:05,12/08/11 16:05
1993,2,4,398,2,20/07/06,19/07/07,T,,,18/08/11 19:32,18/08/11 19:32
1994,2,14,7,2,20/07/08,19/07/09,T,,,18/08/11 20:32,18/08/11 20:32
1995,2,10,409,1,20/07/06,19/07/07,T,,,18/08/11 19:45,18/08/11 19:45
1996,2,12,894,1,20/07/07,19/07/08,T,,,18/08/11 19:41,18/08/11 19:45
1997,2,10,556,2,20/07/09,19/07/10,T,,,18/08/11 19:49,18/08/11 19:49
1998,2,14,11,1,20/07/08,19/07/09,T,,,18/08/11 20:33,18/08/11 20:33
1999,2,1,26,1,20/07/09,19/07/10,T,,,18/08/11 20:35,18/08/11 20:35
2000,4,2,519,NA,20/07/02,19/07/06,T,,,18/08/11 20:36,18/08/11 20:36
2001,2,11,519,2,20/07/09,19/07/10,T,,,18/08/11 21:57,18/08/11 21:57
2002,2,11,91,1,20/07/09,19/07/10,T,,,18/08/11 21:58,18/08/11 21:58
2003,2,11,91,NA,20/05/08,19/07/10,T,,,30/01/10 23:34,18/08/11 21:58
2004,2,13,97,2,20/07/09,19/07/10,T,,,18/08/11 21:59,18/08/11 21:59
2005,2,8,74,2,20/07/09,19/07/10,T,,,18/08/11 22:02,18/08/11 22:02
2006,2,8,9,1,20/07/09,19/07/10,T,,,18/08/11 22:03,18/08/11 22:03
2007,2,5,21,2,20/07/09,19/07/10,T,,,18/08/11 22:04,18/08/11 22:04
2008,6,20,1055,NA,20/07/10,19/07/14,T,,,18/05/11 16:44,18/08/11 22:05
2009,2,3,1055,2,20/07/09,19/07/10,T,,,18/08/11 22:06,18/08/11 22:06
2010,4,6,668,NA,20/07/02,19/07/06,T,,,18/08/11 22:06,18/08/11 22:06
2011,2,3,668,1,20/07/09,19/07/10,T,,,18/08/11 22:07,18/08/11 22:07
2012,2,1,96,2,20/07/07,19/07/08,T,,,18/08/11 22:13,18/08/11 22:13
2013,2,1,92,1,20/07/07,19/07/08,T,,,18/08/11 22:14,18/08/11 22:14
2014,2,5,2600,2,20/07/07,19/07/08,T,,,18/08/11 22:18,18/08/11 22:18
2015,2,5,968,1,20/07/07,19/07/08,T,,,18/08/11 22:19,18/08/11 22:19
2016,2,8,448,2,20/07/07,19/07/08,T,,,18/08/11 22:22,18/08/11 22:23
2017,2,14,53,2,20/07/09,19/07/10,T,,,18/08/11 22:08,18/08/11 22:23
2018,2,11,12,2,20/07/07,19/07/08,T,,,18/08/11 22:29,18/08/11 22:29
2019,2,11,612,1,20/07/07,19/07/08,T,,,18/08/11 22:31,18/08/11 22:31
2020,2,13,99,2,20/07/07,19/07/08,T,,,18/08/11 22:31,18/08/11 22:31
2021,2,13,644,1,20/07/07,19/07/08,T,,,18/08/11 22:32,18/08/11 22:32
2022,2,14,498,2,20/07/07,19/07/08,T,,,18/08/11 22:41,18/08/11 22:41
2023,2,14,1260,1,20/07/07,19/07/08,T,,,18/08/11 22:42,18/08/11 22:42
2024,2,3,88,2,20/07/07,19/07/08,T,,,18/08/11 22:43,18/08/11 22:43
2025,2,3,48,1,20/07/07,19/07/08,T,,,18/08/11 22:45,18/08/11 22:45
2026,1,3,708,NA,10/08/99,27/05/00,T,,,17/01/10 17:29,01/09/11 14:14
2027,1,3,586,NA,21/08/01,30/11/01,T,,,17/01/10 17:29,01/09/11 14:21
2028,1,5,2110,NA,01/03/99,30/09/99,T,,,11/02/10 21:34,01/09/11 14:34
2029,1,5,2110,NA,01/08/01,31/10/01,T,,,01/09/11 14:34,01/09/11 14:36
2030,1,5,489,NA,01/11/01,28/02/02,T,,,17/01/10 17:29,01/09/11 14:39
2031,1,8,463,NA,01/03/01,31/05/01,T,,,01/09/11 14:44,01/09/11 14:44
2032,1,14,465,NA,01/04/01,01/07/01,T,,,01/09/11 14:53,01/09/11 14:53
2033,1,8,909,NA,26/10/01,03/04/02,T,,,01/09/11 15:35,01/09/11 15:35
2034,1,3,1008,NA,04/12/01,19/07/02,T,,,01/09/11 15:44,01/09/11 15:44
2035,1,11,859,NA,07/09/00,27/10/00,T,,,01/09/11 15:48,01/09/11 15:48
2036,1,11,365,NA,01/01/02,19/07/02,T,,,01/09/11 15:53,01/09/11 15:53
2037,1,1,729,NA,01/07/01,30/09/01,T,,,01/09/11 16:01,01/09/11 16:01
2038,1,8,88,NA,01/09/98,25/09/98,T,,,01/09/11 16:06,01/09/11 16:06
2039,1,13,678,NA,13/04/99,13/07/99,T,,,01/09/11 16:14,01/09/11 16:14
2040,1,13,678,NA,02/04/02,19/07/02,T,,,01/09/11 16:15,01/09/11 16:15
2041,1,13,558,NA,01/05/01,15/01/02,T,,,01/09/11 16:32,01/09/11 16:32
2042,1,13,558,NA,01/09/99,02/04/00,T,,,01/09/11 16:31,01/09/11 16:32
2043,1,5,355,NA,03/04/01,20/07/01,T,,,17/01/10 17:29,01/09/11 16:45
2044,1,1,903,NA,23/12/01,19/07/02,T,,,01/09/11 16:49,01/09/11 16:49
2045,1,8,693,NA,16/04/99,18/07/99,T,,,01/09/11 16:58,01/09/11 16:58
2046,1,8,693,NA,01/11/01,31/03/02,T,,,01/09/11 16:59,01/09/11 16:59
2047,1,8,693,NA,21/03/01,19/07/01,T,,,01/09/11 16:58,01/09/11 16:59
2048,1,11,319,NA,25/08/99,04/02/00,T,,,01/09/11 17:11,01/09/11 17:11
2049,1,8,935,NA,05/09/00,05/12/00,T,,,01/09/11 18:35,01/09/11 18:35
2050,1,8,935,NA,16/03/00,15/06/00,T,,,01/09/11 18:34,01/09/11 18:35
2051,1,14,4447,NA,16/12/99,15/03/00,T,,,01/09/11 19:07,01/09/11 19:07
2052,1,14,4447,NA,24/05/02,19/07/02,T,,,01/09/11 19:07,01/09/11 19:07
2053,1,5,1003,NA,01/06/02,19/07/02,T,,,01/09/11 19:21,01/09/11 19:21
2054,1,13,4448,NA,15/05/02,19/07/02,T,,,01/09/11 19:38,01/09/11 19:38
2055,1,5,536,NA,08/11/99,29/02/00,T,,,01/09/11 19:43,01/09/11 19:43
2056,1,11,4449,NA,16/06/02,19/07/02,T,,,01/09/11 19:59,01/09/11 19:59
2057,1,3,914,NA,01/04/02,19/07/02,T,,,01/09/11 20:04,01/09/11 20:04
2058,1,13,4450,NA,01/02/99,30/04/99,T,,,01/09/11 20:13,01/09/11 20:13
2059,1,1,603,NA,19/06/00,19/07/02,T,,,01/09/11 20:36,01/09/11 20:36
2060,1,5,1025,NA,01/02/02,30/04/02,T,,,01/09/11 20:43,01/09/11 20:43
2061,1,14,703,NA,20/04/02,19/07/02,T,,,02/09/11 15:57,02/09/11 15:57
2062,1,3,401,NA,16/03/00,13/06/00,T,,,02/09/11 19:17,02/09/11 19:17
2063,1,11,1079,NA,01/08/00,19/07/01,T,,,17/01/10 17:30,02/09/11 19:22
2064,1,11,600,NA,20/07/00,19/07/01,T,,,02/09/11 19:46,02/09/11 19:46
2065,2,8,505,1,20/07/07,19/07/08,T,,,18/08/11 22:22,23/11/11 14:44
2066,2,1,8,2,20/07/09,19/07/10,T,,,18/08/11 20:34,13/04/12 20:21
2067,4,8,352,NA,01/12/02,01/04/03,T,,,01/09/11 16:23,21/11/12 16:35
2068,1,5,959,NA,01/07/99,31/03/00,T,,,02/09/11 19:54,02/09/11 19:54
2069,1,1,4454,NA,14/12/00,14/03/01,T,,,02/09/11 20:05,02/09/11 20:05
2070,1,1,742,NA,01/01/01,30/06/01,T,,,02/09/11 20:11,02/09/11 20:11
2071,1,13,1091,NA,26/11/99,25/02/00,T,,,27/01/10 13:08,02/09/11 20:36
2072,1,5,66,NA,29/10/99,14/12/99,T,,,02/09/11 20:43,02/09/11 20:43
2073,1,5,66,NA,14/01/00,19/07/02,T,,,02/09/11 20:44,02/09/11 20:44
2074,1,5,4455,NA,15/12/99,13/01/00,T,,,02/09/11 20:47,02/09/11 20:47
2075,1,5,402,NA,16/04/02,19/07/02,T,,,02/09/11 20:52,02/09/11 20:52
2076,1,5,402,NA,22/08/01,30/12/01,T,,,02/09/11 20:51,02/09/11 20:52
2077,1,3,593,NA,28/03/01,26/05/01,T,,,02/09/11 21:02,02/09/11 21:02
2078,1,3,593,NA,15/03/00,15/06/00,T,,,02/09/11 21:02,02/09/11 21:02
2079,1,8,524,NA,01/02/01,30/05/01,T,,,02/09/11 21:08,02/09/11 21:08
2080,1,8,524,NA,01/04/02,19/07/02,T,,,02/09/11 21:09,02/09/11 21:09
2081,1,8,983,NA,01/08/00,31/10/00,T,,,02/09/11 21:13,02/09/11 21:13
2082,1,8,4456,NA,03/08/99,19/09/99,T,,,02/09/11 21:18,02/09/11 21:18
2083,1,14,4457,NA,02/02/00,02/05/00,T,,,02/09/11 21:22,02/09/11 21:22
2084,6,35,205,NA,20/07/10,19/07/14,T,,,08/09/11 14:29,08/09/11 14:29
2085,6,35,2027,NA,20/07/10,19/07/14,T,,,08/09/11 14:30,08/09/11 14:30
2086,6,35,1525,NA,20/07/10,19/07/14,T,,,08/09/11 14:30,08/09/11 14:30
2087,6,35,2761,NA,20/07/10,19/07/14,T,,,08/09/11 14:31,08/09/11 14:31
2088,6,35,2500,NA,20/07/10,19/07/14,T,,,08/09/11 14:35,08/09/11 14:35
2089,6,35,12,NA,20/07/10,19/07/14,T,,,08/09/11 14:35,08/09/11 14:35
2090,6,35,40,NA,20/07/10,19/07/14,T,,,08/09/11 14:36,08/09/11 14:36
2091,6,35,160,NA,20/07/10,19/07/14,T,,,08/09/11 14:36,08/09/11 14:36
2092,6,35,2279,NA,20/07/10,19/07/14,T,,,08/09/11 14:37,08/09/11 14:37
2093,6,35,60,NA,20/07/10,19/07/14,T,,,08/09/11 14:37,08/09/11 14:37
2094,6,35,791,NA,20/07/10,19/07/14,T,,,08/09/11 14:37,08/09/11 14:37
2095,6,21,1764,NA,20/07/10,19/07/14,T,,,08/09/11 14:40,08/09/11 14:40
2096,6,36,2499,NA,20/07/10,19/07/14,T,,,08/09/11 15:41,08/09/11 15:41
2097,6,36,123,NA,20/07/10,19/07/14,T,,,08/09/11 15:41,08/09/11 15:41
2098,6,36,2395,NA,20/07/10,19/07/14,T,,,08/09/11 15:42,08/09/11 15:42
2099,6,36,2084,NA,20/07/10,19/07/14,T,,,08/09/11 15:42,08/09/11 15:42
2100,6,36,142,NA,20/07/10,19/07/14,T,,,08/09/11 15:42,08/09/11 15:42
2101,6,36,590,NA,20/07/10,19/07/14,T,,,08/09/11 15:43,08/09/11 15:43
2102,6,36,2819,NA,20/07/10,19/07/14,T,,,08/09/11 15:43,08/09/11 15:43
2103,6,36,2761,NA,20/07/10,19/07/14,T,,,08/09/11 15:44,08/09/11 15:44
2104,6,36,183,NA,20/07/10,19/07/14,T,,,08/09/11 15:44,08/09/11 15:44
2105,6,36,819,NA,20/07/10,19/07/14,T,,,08/09/11 15:44,08/09/11 15:44
2106,6,36,2448,NA,20/07/10,19/07/14,T,,,08/09/11 15:45,08/09/11 15:45
