id,created_at,updated_at,tipo_investigacion_id,descripcion,congresista_id,activo,usercreated,usermodifed
162,44:19.4,34:29.2,58,"La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).

",398,NA,NA,NA
334,58:56.8,58:56.8,86,Falleció el 25 de abril de 2003,624,NA,NA,NA
335,03:53.9,03:53.9,134,"Como resultado de una demanda por presuntas irregularidades en dos mesas de votación se anularon las votaciones de las dos mesas y se procedió a un nuevo conteo de votos que favoreció a Cuello Dávila, ganando la curul por una diferencia de 55 votos sobre Miguel Angel Durán Gelvis, del Movimiento de Integración Regional (Mir), sector del conservatismo en el centro del Departamento. (06MAY99)",510,NA,NA,NA
34,46:23.1,02:00.3,3,"La Sala Penal de la Corte Suprema de Justicia dejó en firme el fallo emitido por el Tribunal Superior de Bogotá que absolvió al excongresista Ciro Ramírez Pinzón en el proceso que se le adelantó por el delito de concierto para delinquir agravado. (25MAR15) La Procuraduría estableció que en el proceso disciplinario que venía adelantando contra Ciro Ramírez Pinzón no se presentaron pruebas documentales o testimoniales que probaran los nexos políticos o electorales del excongresista con los paramilitares (16MAY13). CONDENADO a 7 años y 6 meses (10MAR11). DETENIDO e investigado en el proceso de la PARAPOLÍTICA (25FEB08)  El proceso volvió a Corte Suprema de Justicia (SEP09). Renunció a la curul (29ABR08). Después de cumplir las tres quintas partes de la pena impuesta fue puesto en libertad (15JUN11). La Procuraduría General de la Nación,  formuló pliego de cargos en contra del exsenador Ciro Ramírez Pinzón, por presuntamente promover y colaborar con grupos armados ilegales, concretamente con las AUC.

http://www.verdadabierta.com/component/content/article/63-nacional/4591-controversial-decision-de-la-procuraduria-a-favor-de-ciro-ramirez/
Visto: mayo 17/13

http://www.elespectador.com/noticias/judicial/articulo-277383-conceden-libertad-condicional-ciro-ramirez
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/articulo-318920-procuraduria-formulo-cargos-exsenador-ciro-ramirez-pinzon
Visto: enero 31/13",842,NA,NA,NA
323,31:47.4,31:47.4,96,La Corte Suprema de Justicia abrió una indagación preliminar en la que se busca investigar un presunto apoyo de 'paras' a su campaña política. (14ABR15),753,NA,NA,NA
324,34:23.8,34:23.8,96,La Corte Suprema de Justicia abrió una indagación preliminar en la que se busca investigar un presunto apoyo de 'paras' a su campaña política. (14ABR15),40,NA,NA,NA
325,20:57.9,20:57.9,2,"Por orden de la Corte Suprema de Justicia agentes del CTI de la Fiscalía capturaron al exrepresentante a la Cámara por Santander, Alexander Ariza, quien tendrá que responder en juicio por presuntamente buscar vínculos políticos y electorales con grupos paramilitares. (26MAY15)",354,NA,NA,NA
38,55:19.9,01:21.6,19,"Disculpas públicas (10JUN15). Absuelto (29SEPT10). Estuvo Detenido en el proceso de la PARAPOLÍTICA (25JUL08)  llamado a juicio (14SEP09). El proceso volvió a la Corte Suprema de Justicia (20OCT09).

http://www.elespectador.com/noticias/judicial/articulo-226818-carlos-garcia-orjuela-fue-absuelto-parapolitica
Visto: enero 31/13",557,NA,NA,NA
321,14:47.9,28:50.4,3,Condenado a 49 meses por el delito de concierto para delinquir para promover grupos armados al margen de la ley. (27AGO15). Fue capturado en Medellín en el marco de la investigación que se le adelanta por presuntos vínculos con grupos paramilitares (19MAR15).  Zapata es investigado por su presunta participación en el delito de concierto para delinquir agravado.,565,NA,NA,NA
315,47:56.2,48:11.8,134,"Por doble militancia la sala Quinta del Consejo de Estado ratificó, en fallo definitivo y de única instancia, la nulidad en la elección de la representante a la Cámara (28Sept15). Le fue suspendida se condición de congresista (21NOV14). La sección Quinta del Consejo de Estado decretó por unanimidad la suspensión provisional del acto administrativo que declaró la elección de la representante a la Cámara por Santander del Centro Democrático, Johana Chaves, por presuntamente haber incurrido en doble militancia. (03SEPT14). La congresista interpuso un recurso de reposición al Consejo de Estado. (09OCT14)
",7430,NA,NA,NA
238,37:12.7,48:37.2,137,"La Sala Penal de la Corte Suprema de Justicia le otorgó la libertad provisional pues determinó que se presentó un vencimiento de términos en el proceso que se le adelanta. (12ABR16) La Sala Penal de la Corte Suprema de Justicia llamó a juicio a la senadora Piedad Zuccari por sus presuntos vínculos con grupos paramilitares que delinquían en el departamento del Bolívar (21OCT13). La Plenaria del Senado oficializó la silla vacía (16ABR13). La Sala Penal de la Corte Suprema de Justicia le dictó medida de aseguramiento (06MAR13). La misma sala ordenó la captura de la senadora Piedad Zuccardi con el fin de que responda en indagatoria por sus supuestos nexos políticos con grupos paramilitares (13FEB13). Se entregó (23FEB13) una vez regresó al país.

http://www.elespectador.com/noticias/judicial/articulo-428209-corte-suprema-decreto-pruebas-testimoniales-investigacion-piedad
Tomado: junio 17/13

http://www.elespectador.com/noticias/politica/articulo-416519-congreso-oficializo-silla-vacia-piedad-zuccardi
Tomado: abril 17/13

http://www.elespectador.com/noticias/judicial/articulo-414334-testimonios-de-mancuso-y-el-chino-claves-proceso-contra-piedad-z
Tomado: abril 06/13
http://www.elespectador.com/noticias/judicial/articulo-406577-piedad-zuccardi-se-entrego-justicia
Visto: febrero 24/13
http://www.elespectador.com/noticias/judicial/articulo-404622-corte-suprema-ordeno-captura-de-senadora-piedad-zucardi
Visto: febrero 13/13

http://www.elespectador.com/noticias/judicial/tres-testimonios-claves-corte-sobre-caso-piedad-zuccard-articulo-449668
Tomado: Octubre 01/13

http://www.elespectador.com/noticias/judicial/corte-llamo-juicio-senadora-piedad-zuccardi-parapolitic-articulo-453652
Tomado: octubre 22/13
http://www.elespectador.com/noticias/judicial/defensa-de-piedad-zuccardi-presentara-recurso-de-nulida-articulo-489524
Tomado: abril 29/14",101,NA,NA,NA
329,10:39.7,11:48.5,138,"El Consejo de Estado investiga al representante por el presunto delito de indebida destinación de dineros públicos, (19OCT15) toda vez que no informó la novedad y tampoco tramitó la autorización de los viajes de la asesora de su Unidad de Trabajo Legislativo, Liliana Valencia Franco (hermana de la actual alcaldesa de Armenia, Luz Piedad Valencia Franco) que hace parte de su Unidad de Trabajo Legislativo, y que viajó en seis oportunidades al exterior entre el 2014 y 2015.",2109,NA,NA,NA
227,47:31.9,41:03.6,139,"Condenado a 48 meses de prisión (02MAY16) Fue dejado en libertad condicional. La Fiscalía General acusó formalmente al exsenador (12ABR13) por su presunta responsabilidad en el intento de fraude electoral en las elecciones atípicas para Gobernador del Valle del  Cauca en julio de 2012. El excongresista es investigado por participar en las acciones que buscaban alterar los resultados en los comicios en el Valle del Cauca en las elecciones atípicas celebradas el pasado mes de agosto para la Gobernación.

http://www.elespectador.com/noticias/judicial/articulo-415630-juicio-martinez-sinisterra-intento-de-fraude-electoral-el-valle
Tomado: abril 12/13

http://www.elespectador.com/noticias/judicial/articulo-388507-llaman-juicio-juan-carlos-martinez-sinisterra-fraude-electoral

Visto: enero 18/12",692,NA,NA,NA
326,10:28.0,08:05.6,102,Condenado (29JUL20) La Sala Penal de la Corte Suprema de Justicia lo llamó a juicio por presuntamente haber recibido dinero proveniente del narcotráfico para financiar su campaña al Congreso de la República. (09FEB16),934,NA,NA,NA
332,55:53.8,55:53.8,6,"(01DIC16) La Corte Suprema de Justicia ordenó investigar al actual representante porque como alcalde de Medio Baudó, en 2009, firmó el convenio interadministrativo con el Ministerio de Interior y Fonsecon para construir el palacio municipal,  justo cuando el Gobierno estaba tramitando el referendo reeleccionista en el Congreso.
(14OCT14) Se le investiga porque cuando fue alcalde del Medio Baudó tramitó y recibió regalías por supuesta explotación de oro que nunca tuvo lugar.",7767,NA,NA,NA
110,59:24.6,30:58.5,3,"Condenado a 161 meses de prisión. (04MAY17). Detenido señalado de haber tenido vínculos con el Bloque Norte de las autodefensas ((23ENE14). Ha sido señalado por el ex paramilitar, Jhon Jairo Hernández, alias Centella, de presuntamente haberse reunido con los paramilitares del Bloque Norte en repetidas ocasiones.

http://www.elpilon.com.co/inicio/surgen-nuevos-testimonios-contra-pedro-muvdi-por-parapolitica/
Visto: enero 30/13

La Corte Suprema de Justicia, en su Sala de Casación Penal, inició un proceso de única instancia y llamó al Representante a la Cámara Pedro Mary Muvdi Aranguena, por los delitos de fraude procesal y falsedad en documento, porque al parecer el congresista ha presentado diplomas falsos para acreditar sus estudios universitarios.

http://www.caracol.com.co/noticias/actualidad/corte-llamo-a-indagatoria-a-congresista-por-falsificar-diploma-de-arquitecto/20071023/nota/497110.aspx
Visto: enero 30/13

http://www.elespectador.com/noticias/judicial/capturan-al-congresista-pedro-muvdi-arangueena-articulo-470470
Tomado: enero 24/14",189,NA,NA,NA
32,40:47.9,27:15.4,1,"Dejado en libertad, aunque sigue vinculado a la investigación. (19JUL17). Llamado a juicio (10SEP15). Detenido por presuntos nexos con los desmovilizados grupos paramilitares. (24ENE15). Iindagación preliminar  dentro del proceso de la PARAPOLITICA . Renunció a su curul (13MAY09).
http://www.eltiempo.com/archivo/documento/CMS-5181200
Visto: enero 31/13",680,NA,NA,NA
3,58:49.0,49:14.7,2,"El 08 de julio de 2008 se le abrió INVESTIGACIÓN dentro del proceso de la PARAPOLITICA. Renunció a la curul (23ABR09). Fue detenido el 29 de abril de 2010 por presuntos nexos con grupos al margen de la ley.

Visto: enero 28/13",968,NA,NA,NA
96,11:09.7,01:37.1,1,"En INDAGACIÓN PRELIMINAR por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (22ENE09). 

Involucrado en escándalo por compra de un predio de 51 hectáreas en Risaralda, hoy reclamado en un proceso de restitución de tierras.

http://www.elespectador.com/articulo110479-investigacion-preliminar-contra-mauricio-lizcano
Visto: agosto 15/17",177,NA,NA,NA
381,26:56.8,26:56.8,180,"El senador Armando Benedetti fue objeto de una indagatoria preliminar por parte de la Corte Suprema de Justicia por supuestos vínculos con parapolítica. Benedetti, también investigado por chuzadas ilegales, Odebrecht y el desfalco al magisterio de Córdoba, se habría reunido con Salvatore Mancuso en 2002. (20SEP2018)",13,NA,NA,NA
121,43:19.7,37:26.1,12,"Dos años después de haber perdido su investidura, el Consejo de Estado revocó la decisión. El Consejo de Estado retiró su investidura a Ovidio Claros en 2004 por violación del régimen de inhabilidades tras inscribir su candidatura a la Cámara de Representantes, sin que transcurriera un año desde que ejerciera como Contralor de Bogotá (30MAR04). 

Visto: enero 28/13",452,NA,NA,NA
337,23:53.8,42:56.1,36,"La Sala Plena el Consejo de Estado decretó su pérdida de investidura porque encontró que el representante  incurrió en tráfico de influencias pues habría cobrado entre 10 y 30 millones de pesos a cambio de nombramientos en cargos de entidades como el Sena, la Cancillería o la Defensoría del Pueblo. (21JUN17)",8810,NA,NA,NA
336,17:53.7,43:19.8,55,"El Consejo de Estado decretó la pérdida de investidura del senador (28MAR17) por indebida destinación de recursos públicos. Según el fallo, uno de los asesores de su Unidad de Trabajo Legislativo (UTL) recibió la totalidad de su salario por días que no laboró.",933,NA,NA,NA
158,35:44.5,09:45.2,141,"La Corte Constitucional dejó sin efectos la sentencia proferida por la Sala Plena de lo Contencioso Administrativo del Consejo de Estado, el 15 de febrero de 2011, por la cual se declaró la pérdida de investidura como representante a la Cámara del señor Noel Ricardo Valencia Giraldo. (11AGO16). El Consejo de Estado decretó la pérdida de su investidura como representante pues al estar casado con la alcaldesa de Dosquebradas, Luz Ensueño Betancourt, desde antes de la elección, estaba inhabilitado para participar de los comicios a Congreso de la República (15FEB11).

Visto: enero 23 de 2013.
",1647,NA,NA,NA
333,38:20.1,54:07.0,12,"Por irregularidades relacionadas con un contrato para dotar de internet 36 instituciones educativas de Tumaco (Nariño) cuando se desempeñaba como alcalde de esa ciudad, la Procuraduría destituyó e inhabilitó por 14 años para el ejercicio de cargos públicos (20JUN16).",7794,NA,NA,NA
91,05:35.7,53:27.2,119,"La Sala Penal de la Corte Suprema de Justicia archivó la investigación que se le adelantaba (04DIC13). Llamado a indagatoria por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA.

http://www.eluniversal.com.co/monteria/sucesos/alias-%E2%80%9Cvisaje%E2%80%9D-salpica-al-senador-electo-musa-besaile
Visto: enero 31/13

http://www.elespectador.com/noticias/judicial/corte-suprema-archivo-investigacion-al-senador-musa-bes-articulo-462130
Tomado: Dic 04/13

La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13

",116,NA,NA,NA
61,01:00.0,20:12.5,73,"Detenido (19SEPT17). Había quedado en libertad condicional (30JUN11). Fue llamado a juicio (16SEPT09) por la Fiscalía. Está SIENDO INVESTIGADO por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA (18JUL07). Fue DETENIDO (26ENE09).

http://www.elespectador.com/noticias/judicial/articulo-281039-ordenan-salida-de-prision-de-excongresista-rodrigo-roncallo
Visto: enero 31/13",1225,NA,NA,NA
347,57:08.1,57:08.1,100,El Senado le suspende su investidura congresional como consecuencia de la investigación que se adelanta en su contra y la determinación de la Sala de Instrucción Penal de la Corte Suprema de imponer la medida de aseguramiento en detención preventiva sin beneficio de excarcelación. (21SEPT17),145,NA,NA,NA
348,55:11.3,55:11.3,148,"La sala de instrucción dos de la Corte Suprema emitió orden de captura con fines de indagatoria, por los delitos de peculado y cohecho. (26SEPT17)",116,NA,NA,NA
356,20:57.9,28:56.2,156,"La Corte Suprema abrió una indagación preliminar en contra de este y otros 230 congresistas más por denuncias de la ONG Corporación Foro Ciudadano. Según la denuncia de esta ONG, radicada en 2013, estos individuos estarían involucrados en una presunta compra de votos en favor de la agenda pública del ex presidente Juan Manuel Santos al pasar por el Congreso, recibiendo como contraprestación cupos indicativos o ""mermelada"". (13FEB2018)",1178,NA,NA,NA
369,09:04.8,09:04.8,43,Presunta participación y responsabilidad en un posible tráfico de in fluencias para lograr nombramientos en el Sena.,8930,NA,NA,NA
355,40:12.0,18:58.6,154,"El Consejo de Estado dejó en firme la nulidad de elección del congresista de Arauca, por doble militancia. Tovar enfrentaba un proceso por doble militancia porque aunque aparece como militante del Centro Democrático, videos y fotos demostraron que les hizo campaña a candidatos de Cambio Radical.",12666,NA,NA,NA
40,24:27.1,17:51.0,149,"La Sala Penal de la Corte Suprema de Justicia la absolvió en un proceso que se le adelantó por presuntas irregularidades en contratación en la Cámara de Representantes (01DIC17). La Sala Penal de la Corte Suprema de Justicia la llamó a juicio por presuntos vínculos con paramilitares. (31AGO17). La Sala Penal de la Corte Suprema de Justicia llamó a juicio a la exrepresentante a la Cámara, Zulema Jattin por su presunta participación en las irregularidades que rodearon la celebración de contratos para el arreglo de la iluminación del Capitolio Nacional en el año 2004. (13NOV13). La Corte Suprema de Justicia abrió nuevo proceso contra la ex senadora al llamarla a indagatoria por supuestas irregularidades en un contrato con la Universidad del Magdalena (02MAR11). JATTIN ZULEMA estuvo DETENIDA e INVESTIGADA (11MAY09) dentro del proceso de la PARAPOLITICA . Salió en libertad por vencimiento de términos (07ENE10). Renunció a su curul (13MAY09).

http://www.verdadabierta.com/index.php?option=com_content&id=2120
Visto: enero 31/13

http://www.elespectador.com/noticias/judicial/articulo-254317-nuevo-llamado-indagatoria-contra-zulema-jattin
Visto: enero 31/13
http://www.elespectador.com/noticias/judicial/corte-suprema-llamo-juicio-excongresista-zulema-jattin-articulo-458172
Tomado: Noviembre 14/13",644,NA,NA,NA
12,24:12.0,07:14.9,2,"Detenido por sus supuestos nexos con grupos paramilitares. (08NOV17). La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12). En indagatoria preliminar ante la Corte Suprema de Justicia por celebración indebida de contratos (25ABR08). Fue llamado a juicio (16OCT08). Renunció a su curul (28OCT08). Las posibles irregularidades tienen que ver con la suscripción de un contrato de consultoría para la Alcaldía de la capital del Atlántico en el año 2000. Las posibles irregularidades de la consultoría tienen que ver con contratar a una persona jurídica particular para realizar, por espacio de 20 años, gestión tributaria, una actividad exclusiva de ejecución estatal.

http://www.caracol.com.co/nota.aspx?id=690128
Visto: enero 28/13

http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13",448,NA,NA,NA
349,14:12.5,14:30.2,100,"El senador de la U fue suspendido por la Comisión de Ética del Congreso tras considerar que se cumplen los requisitos para despojarlo de su silla en el recinto, sin derecho a ser reemplazado, ante los señalamientos que indican que habría cometido delitos de corrupción. (21NOV17)",116,NA,NA,NA
165,49:34.3,10:04.6,150,"La Corte Suprema de Justicia archivó la investigación pues no encontró méritos para continuarla. (14MAR18). La Corte Suprema de Justicia ordenó la ampliación de la indagatoria en el proceso que se le adelanta por enriquecimiento ilícito y fraude procesal en el llamado escándalo de Cajanal (08AGO12). La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-365987-corte-ordeno-ampliacion-de-indagatoria-al-congresista-hernan-and
Visto: enero 24/13

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-
dirigentes
Visto: enero 24/13",4,NA,NA,NA
350,10:06.7,10:06.7,151,"La Corte Suprema de Justicia ordenó su captura para escucharla en indagatoria por los delitos de concierto para delinquir, fabricación, tráfico, porte o tenencia de armas de fuego accesorios, partes o municiones, y ocultamiento, retención y posesión ilícita de cédulas.",7937,NA,NA,NA
352,38:22.4,26:14.9,86,Falleció el 13 de abril de 2018,244,NA,NA,NA
353,32:51.4,32:51.4,152,"La Corte Suprema compulsó copias  para investigar una presunta manipulación de testigos por parte del senador, con el fin de supuestamente hacer un montaje en contra del también congresista Iván Cepeda. (10ABR18).

El senador Álvaro Uribe Vélez enfrenta 28 procesos de única instancia –todos reservados- en la Corte Suprema de Justicia. El proceso más avanzado es el de las interceptaciones del hacker Andrés Fernando Sepúlveda. Otra de las investigaciones es por la presunta omisión del senador cuando fungió como gobernador de Antioquia, durante dos arremetidas paramilitares conocidas como las masacres de La Granja y El Aro en 1996. De acuerdo con el sistema de la Rama Judicial, contra el senador Uribe aparecen por lo menos cinco procesos relacionados con grupos paramilitares y dos por injuria y calumnia que ya fueron archivados. (20FEB18)",8439,NA,NA,NA
351,41:27.6,11:13.0,100,"Detenido por presuntos nexos con grupos al margen de la ley. Por este tipo de delitos, la curul de Ashton no podrá ser reemplazada. (03ABR18)",9,NA,NA,NA
250,27:51.9,29:18.4,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",324,NA,NA,NA
354,13:15.7,14:26.6,2,Detenido (06MAY18). Investigado por la Corte Suprema de Justicia por el delito de concierto para delinquir agravado. (2011),827,NA,NA,NA
338,08:20.1,13:54.9,153,Investigado por concierto para delinquir y lavado de activos (10MAY18). La Corte Suprema de Justicia emitió sentencia anticipada  a 6 años y 78 meses por los delitos de cohecho y tráfico de influencias por el escándalo del pago de sobornos de Odebrecht en los contratos de la Ruta del Soll II. (28FEB18). La Corte Suprema de Justicia ordenó su detención con fines de indagatoria en el marco del escándalo de corrupción de Odebrecht. (10AGO17),145,NA,NA,NA
22,05:01.7,51:44.2,2,"La Corte Suprema de Justicia ordenó medida de aseguramiento en su contra por sus presuntos nexos con el Bloque Catatumbo de las autodefensa, por haber brindado y recibido apoyo de esta organización ilegal. (24MAY18). Estuvo en INDAGACIÓN PRELIMINAR dentro del proceso de la PARAPOLITICA. La Fiscalía no encontró méritos para abrir un proceso penal por supuesta conformación de grupos al margen de la ley y narcotráfico. (31MAY07).

http://www.eltiempo.com/archivo/documento/CMS-3578468
Visto: enero 28/13",12,NA,NA,NA
308,50:24.5,56:56.3,93,"Llamado a juicio (01JUN18) Aunque tiene cinco procesos en la Corte Suprema: el cartel de la toga, Odebrecht, la Dirección Nacional de Estupefacientes y parapolítica y en una nueva pesquisa por presuntos hechos asociados a delitos sexuales, el proceso por el cual fue capturado tiene que ver con la conformación y promoción de grupos paramilitares. (10DIC17). La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf 
Tomado: dic 03/13",9,NA,NA,NA
357,42:58.5,42:31.3,232,"El ex-fiscal anticorrupción, Gustavo Moreno, declaró días antes de irse extraditado a Estados Unidos en contra de José Alfredo Gnecco, hijo del exgobernador del César Lucas Gnecco. Moreno afirmó que el hijo del exgobernador le entregó 150 millones de pesos con el objetivo de dilatar el proceso en contra de su padre tanto como se pudiese. (10JUL2017)-(19MAY2018)",2494,NA,NA,NA
382,32:23.6,34:50.1,181,"El senador está siendo investigado a causa del cartel de la toga, por presuntos nexos con el Frente José Pablo Díaz de las AUC. Si bien su indagatoria comenzó hace algunos años, el destape del cartel de la toga hizo reaparecer su nombre. (5MAR2018).",153,NA,NA,NA
389,46:20.8,46:20.8,190,"La investigación en contra de la senadora fue archivada al determinar la Corte Suprema que no existían pruebas fehacientes y directas. Esta investigación comenzó por un presunto desfalco a la Dirección Nacional de Estupefacientes. (26MAR2018).
",791,NA,NA,NA
410,43:13.0,43:13.0,207,"La Fiscalía compulsó copias en contra de el senador Arturo Char por presunta participación en actividades en contra de la democracia colombiana. A Arturo se le acusa de participar en la compra de votos en el Atlántico, operación denominada ""Casa Blanca"". En este mismo proceso se encuentra Aída Merlano, quien fue relacionada con irregularidades electorales y compra de votos para las pasadas elecciones.
(07NOV2018)",21,NA,NA,NA
388,43:54.7,04:44.6,55,"El Consejo de Estado decretó la pérdida de investidura (14ENE20) al considerar que el congresista, al no cuidar que uno de los miembros de su unidad de trabajo legislativo (UTL) cumpliera con las funciones asignadas, propició una “indebida destinación de dineros públicos”",7793,NA,NA,NA
385,37:09.6,53:55.3,232,"Llamado a juicio (11OCT19). La Corte Suprema de Justicia le abrió investigación por su presunta participación en el escándalo del cartel de la toga, (14SEPT18) una organización ilegal de abogados y magistrados quienes, a cambio de millonarias sumas de dinero, direccionaban procesos judiciales.",7767,NA,NA,NA
387,43:25.0,56:07.9,203,"El actual Senador se encuentra en proceso de investigación por parte de la Procuraduría por presuntas irregularidades en la contratación y manejo de personal en el SENA. En especial, por la irregularidad de 20.000 contrataciones por prestación de servicios antes de que esta fuera vetada. (31JUL2018)",9733,NA,NA,NA
392,53:32.2,53:32.2,191,"Aida Merlano se encuentra bajo investigación por los delitos de compra de votos y por haber superado los topes electorales. Actualmente se encuentran en curso tales investigaciones, aunque ya perdió su investidura frente al Consejo de Estado. (19FEB2019)",7937,NA,NA,NA
412,48:51.1,48:51.1,209,"El actual senador Richard Alfonso Aguilar tiene un proceso abierto por daño al patrimonio, por la suma de 3.923 millones de pesos. Este monto corresponde a irregularidades en la contratación del PAE (Programa de Alimentación Escolar) en 2015, cuando era gobernador de Santander.
(19AGOST2018)",14032,NA,NA,NA
414,53:42.5,53:42.5,156,"La indagación nace por la denuncia que instauró la ONG Corporación Foro Ciudadano, que adjuntó queja de varios fragmentos de noticias periodísticas para documentar su denuncia y agregaron que los proyectos que se aprobaron a cambio de la ‘mermelada’ estaban relacionados con el Acuerdo de Paz entre el Gobierno y las Farc que en ese entonces se estaba negociando en La Habana. De acuerdo con la queja, los congresistas, a cambio de puestos de trabajo para sus familiares, cupos indicativos y la adjudicación estratégica de contratos, habrían aprobado proyectos de ley sin el debido estudio.",2502,NA,NA,NA
394,01:28.8,47:11.8,233,"El proceso en curso pretende declarar la nulidad del acto de su elección como Representante a la Cámara para el período 2018-2022 (07JUN18) con solicitud de suspensión provisional. Esto, dado que se hallaba presuntamente inhabilitado por su elección como Diputado del departamento para el periodo 2016 – 2019 y, aunque renunció a esa corporación, los períodos coinciden parcialmente en el tiempo.",7619,NA,NA,NA
406,33:52.4,36:20.4,232,"Un cargo de pliegos fue imputado al Senador Didier Lobo, y se abrió una indagación preliminar por parte de la Contraloría. Se acusa al senador de detrimento del patrimonio público por una suma cercana a 1.200 millones de pesos, supuestamente relacionados con sobrecostos al PAE que fueron pagos con regalías. (19AGOS2018)",14038,NA,NA,NA
395,01:31.2,47:50.9,232,"El Senador Juan Diego Gómez se encuentra en proceso de investigación a raíz de reuniones con el presidente de la multinacional brasilera en Colombia, Eleuberto Martorelli. Adicionalmente, se encuentra en un proceso penal por una irregularidad en un predio de Medellín, en el barrio Laureles. (5MAR2018)",1513,NA,NA,NA
396,04:51.5,05:09.8,197,La investigación adelantada por la Corte Suprema de Justicia contra la senadora Nora María García por supuestos nexos con paramilitares fue archivada por falta de pruebas concluyentes. Esta investigación comenzó por una denuncia anónima que la relacionaría con una financiación por parte de Salvatore Mancuso. (02FEB2018),1279,NA,NA,NA
399,11:07.5,15:33.0,6,"Los portales web de la Contraloría General de la República y la Procuraduría General de la Nación le registran varias inhabilidades. (14MAR18). En la primera registra una sanción de septiembre de 2017 por una deuda de 138 millones de pesos del municipio de Riosucio (Caldas). Por su parte, el segundo ente de control registra que Abel David tiene dos inhabilidades. Una que le impide contratar con el estado y la otra ejercer cargos públicos. El periodo de sanción comprende desde febrero 14 de 2018 hasta el 13 de febrero de 2023.",14341,NA,NA,NA
402,15:12.0,07:42.3,232,"El representante se encuentra en un proceso de investigación a raíz de supuestas relaciones con el caso de Odebrecht. En este proceso, se le acusa de presuntas participaciones ilícitas de tráfico de influencias y enriquecimiento ilícito, relacionado con la multinacional brasilera. (12MAR2018)",873,NA,NA,NA
405,30:14.4,34:33.7,203,"El senador Temístocles Ortega tiene un proceso de investigación abierto por la Procuraduría por corrupción. Entre el cargo de pliegos formulados se encuentra una irregularidad por 400 millones destinados a la compra de equipos electrónicos, y la desviación de fondos públicos para ayudar a la elección de Óscar Ocampo a la gobernación. (03SEPT2018).",2097,NA,NA,NA
407,35:59.7,35:59.7,156,"La apertura de indagación se da para corroborar y verificar la veracidad de una denuncia que se presentó en 2013 por Ricardo Cifuentes y Eduardo Carmelo de la ONG Corporación Foro Ciudadano, quienes alegan la existencia de una presunta “compra de votos” por parte del Gobierno para la aprobación de proyectos de ley relacionados con la paz y la reelección presidencial de Juan Manuel Santos. 
",5479,NA,NA,NA
418,42:27.7,42:27.7,213,"El actual senador Gustavo Petro, investigado también por el detrimento al patrimonio público al bajar las tarifas de Transmilenio, se encuentra bajo investigación por el Consejo Nacional Electoral. La razón de esta investigación son irregularidades ocurridas en su campaña presidencial de 2018, donde se le acusa de no haber declarado pagarés de la misma. Adicionalmente, se inició una indagatoria por un vídeo donde se le ve recibiendo fajos de billetes en hechos acaecidos en el año 2005.",811,NA,NA,NA
