id,fecha,fecha_realizada,comentarios,cuatrienio_id,realizado,activo,usercreated,usermodifed,created_at,updated_at
3480,2009/08/11 05:00:00,NA,Plenaria,2,NA,NA,NA,NA,NA,NA
3442,2010/11/24 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3443,2009/09/22 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3444,2009/08/13 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3445,2009/09/02 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3446,2009/08/11 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3447,2009/09/30 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3448,2009/10/07 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3449,2009/10/14 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3450,2009/10/28 05:00:00,NA,No hubo sesión.,2,NA,NA,NA,NA,NA,NA
3452,2010/11/25 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3453,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3537,2010/12/07 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3455,2010/12/01 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3505,2009/10/06 05:00:00,NA,Plenaria (No hubo sesión),2,NA,NA,NA,NA,NA,NA
3509,2009/10/27 05:00:00,NA,Plenaria,2,NA,NA,NA,NA,NA,NA
3456,2009/11/18 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3457,2009/11/04 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3458,2009/11/11 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3459,2009/11/25 05:00:00,NA,Llamado a lista y verificación de cuórum.,2,NA,NA,NA,NA,NA,NA
3460,2010/11/29 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3481,2010/12/01 05:00:00,NA,Del ítem 4 al 7 don proyectos de ley que se agendaron para discusión en una adición al orden del día original. Se realizó.,6,NA,NA,NA,NA,NA,NA
3482,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3506,2009/10/13 05:00:00,NA,Plenaria - No se aprobó ningún proyecto ni debate,2,NA,NA,NA,NA,NA,NA
3461,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3483,2010/12/01 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3484,2010/12/02 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3462,2009/12/02 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3485,2010/11/29 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3463,2009/07/20 05:00:00,NA,Plenaria,2,NA,NA,NA,NA,NA,NA
3464,2009/07/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3465,2009/07/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3466,2009/07/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3467,2009/07/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3468,2009/07/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3469,2009/07/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3470,2009/07/24 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3471,2010/11/01 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3473,2010/11/30 05:00:00,NA,No se realizó.,6,NA,NA,NA,NA,NA,NA
3474,2009/07/28 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3475,2009/07/28 05:00:00,NA,Plenaria,2,NA,NA,NA,NA,NA,NA
3476,2010/12/01 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3477,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3486,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3487,2010/12/01 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3488,2010/12/02 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3489,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3492,2009/08/18 05:00:00,NA,Plenaria,2,NA,NA,NA,NA,NA,NA
3533,2010/12/06 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3490,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3491,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3507,2009/10/14 05:00:00,NA,Plenaria - No hubo sesión.,2,NA,NA,NA,NA,NA,NA
3510,2010/12/02 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3508,2010/12/02 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3493,2009/08/19 05:00:00,NA,Plenaria,2,NA,NA,NA,NA,NA,NA
3556,2010/12/14 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3494,2010/11/30 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3495,2010/12/01 05:00:00,NA,No se realizó.,6,NA,NA,NA,NA,NA,NA
3496,2009/09/08 05:00:00,NA,Plenaria,2,NA,NA,NA,NA,NA,NA
3524,2010/12/01 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3552,2009/08/28 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3554,2009/08/04 05:00:00,NA,Relaciones comerciales con Venezuela y Ecuador,2,NA,NA,NA,NA,NA,NA
3555,2009/08/05 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3557,2010/12/13 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3558,2010/12/13 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3559,2010/12/13 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3560,2010/12/13 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3561,2010/12/13 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3564,2010/12/14 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3563,2010/12/13 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3565,2010/12/14 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3566,2010/12/14 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3567,2010/12/13 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3568,2010/12/14 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3571,2010/12/16 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3572,2010/12/14 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3573,2010/12/15 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3574,2010/12/15 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3629,2009/05/20 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3630,2009/05/12 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3897,2008/08/27 05:00:00,NA,Hora: 10:00 a.m.,2,NA,NA,NA,NA,NA,NA
3631,2009/05/13 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3632,2009/05/13 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3575,2010/12/15 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3898,2008/09/01 05:00:00,NA,Hora: 2:00 p.m.,2,NA,NA,NA,NA,NA,NA
3634,2009/05/20 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3635,2009/04/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3636,2009/03/17 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3873,2011/03/16 05:00:00,2011-03-16,NA,6,NA,NA,NA,NA,NA,NA
3637,2009/05/27 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3851,2011/03/15 05:00:00,2011-03-15,NA,6,NA,NA,NA,NA,NA,NA
3691,2008/08/20 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3824,2011/03/09 05:00:00,2011-03-09,NA,6,NA,NA,NA,NA,NA,NA
3764,2011/03/01 05:00:00,2011-03-01,NA,6,NA,NA,NA,NA,NA,NA
3692,2009/05/13 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3411,2009/10/13 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3408,2009/09/23 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3693,2009/06/03 05:00:00,NA,Hora: 9:00 a.m.,2,NA,NA,NA,NA,NA,NA
3640,2010/04/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3641,2009/04/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3642,2009/04/28 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3643,2009/05/13 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3644,2009/05/19 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3645,2009/04/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3576,2010/12/16 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3646,2011/02/08 05:00:00,2011-02-08,NA,6,NA,NA,NA,NA,NA,NA
3647,2009/04/22 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3577,2010/12/16 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3648,2009/04/28 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3694,2008/12/02 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3649,2008/12/02 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3650,2008/12/03 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3651,2008/11/25 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3652,2009/05/13 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3653,2008/11/24 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3655,2010/09/07 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3656,2011/02/09 05:00:00,2011-02-09,Hora: 10:00 a.m.,6,NA,NA,NA,NA,NA,NA
3657,2011/02/10 05:00:00,2011-02-10,Hora: 9:00 a.m.,6,NA,NA,NA,NA,NA,NA
3659,2011/02/08 05:00:00,NA,Hora: 10:00 a.m.,6,NA,NA,NA,NA,NA,NA
3695,2010/04/21 05:00:00,NA,Hora: 7:00 - 1:00,2,NA,NA,NA,NA,NA,NA
3569,2010/12/14 05:00:00,NA,Se realizó.,6,NA,NA,NA,NA,NA,NA
3696,2009/04/21 05:00:00,NA,Hora: 7:00-1:00,2,NA,NA,NA,NA,NA,NA
3660,2008/11/26 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3579,2011/01/17 05:00:00,NA,Para la sesión extraordinaria del Congreso en Pleno,6,NA,NA,NA,NA,NA,NA
3580,2009/03/17 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3581,2009/03/18 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3582,2009/03/24 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3661,2009/05/19 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3583,2009/03/31 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3584,2010/04/22 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3585,2010/04/28 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3586,2009/04/29 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3587,2009/05/06 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3588,2009/05/12 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3589,2009/05/20 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3590,2009/04/27 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3592,2009/03/18 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3591,2009/03/17 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3593,2009/03/24 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3594,2009/03/25 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3595,2009/03/31 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3596,2009/04/01 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3597,2009/04/15 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3599,2009/04/28 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3662,2009/05/20 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3600,2009/04/29 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3601,2009/05/05 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3663,2008/11/18 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3602,2009/05/06 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3603,2009/05/07 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
2022,2009/06/17 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3604,2009/05/12 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3665,2008/11/19 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3606,2009/05/19 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3666,2008/11/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3667,2008/11/11 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3668,2008/11/12 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3607,2009/05/20 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3608,2009/05/26 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3669,2008/11/14 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3670,2008/11/04 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3671,2008/11/05 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3609,2009/05/27 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3610,2009/06/02 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3611,2009/06/03 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3612,2009/06/03 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3613,2009/05/20 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3672,2008/10/14 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3673,2008/10/15 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3674,2008/09/23 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3615,2011/01/26 05:00:00,2011-01-26,NA,6,NA,NA,NA,NA,NA,NA
3616,2009/04/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3675,2008/09/24 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3617,2009/04/22 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3676,2008/09/16 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3618,2009/04/29 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3619,2009/06/04 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3620,2009/04/28 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3677,2008/09/17 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3621,2009/05/13 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3622,2009/05/19 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3697,2009/04/22 05:00:00,NA,Hora: 10:00 a.m.,2,NA,NA,NA,NA,NA,NA
3623,2009/05/26 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3717,2008/11/12 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3624,2009/04/22 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3625,2009/04/28 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3626,2009/04/29 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3627,2009/05/26 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3678,2011/02/08 05:00:00,2011-02-08,NA,6,NA,NA,NA,NA,NA,NA
3679,2011/02/09 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3698,2011/02/16 05:00:00,2011-02-16,Hora: 10:00 a.m.,6,NA,NA,NA,NA,NA,NA
3680,2011/02/09 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3681,2009/03/25 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3682,2009/04/15 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3704,2009/05/19 05:00:00,NA,Hora: 8:30 a.m.- 2:30 p.m.,2,NA,NA,NA,NA,NA,NA
3683,2008/09/09 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3684,2008/09/10 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3685,2008/09/11 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3686,2009/05/27 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3687,2008/09/02 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3708,2011/02/16 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3688,2008/09/03 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3689,2008/08/27 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3690,2009/05/26 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3699,2011/02/18 05:00:00,2011-02-18,"Lugar: San Andres Islas 
Hora: 10:00. a.m.",6,NA,NA,NA,NA,NA,NA
3700,2011/02/17 05:00:00,NA,"Lugar: Barranquilla
hora: 10:00 a.m.",6,NA,NA,NA,NA,NA,NA
3701,2009/04/28 05:00:00,NA,Hora: 9:00 a.m.- 2:00 p.m.,2,NA,NA,NA,NA,NA,NA
3709,2008/11/25 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3710,2008/11/26 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3702,2008/12/03 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3705,2011/02/15 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3703,2009/05/12 05:00:00,NA,Hora: 10:00 a.m.,2,NA,NA,NA,NA,NA,NA
3711,2009/05/26 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3713,2008/11/19 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3716,2009/05/28 05:00:00,NA,Hora: 9:00 a.m.,2,NA,NA,NA,NA,NA,NA
3718,2009/06/05 05:00:00,NA,Hora: 8:00 a.m.- 2:00 p.m.,2,NA,NA,NA,NA,NA,NA
3715,2008/11/11 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3719,2008/11/05 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3712,2008/11/18 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3723,2009/04/27 05:00:00,NA,Hora: 3:00 p.m.,2,NA,NA,NA,NA,NA,NA
3714,2009/05/27 05:00:00,NA,Hora: 9:00 a.m.,2,NA,NA,NA,NA,NA,NA
3720,2009/03/26 05:00:00,NA,Hora: 10:00 a.m.,2,NA,NA,NA,NA,NA,NA
3721,2008/10/21 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3724,2009/04/28 05:00:00,NA,Hora: 10:00 a.m.,2,NA,NA,NA,NA,NA,NA
3722,2009/04/27 05:00:00,NA,Hora: 3:00 p.m.,2,NA,NA,NA,NA,NA,NA
3725,2011/02/23 05:00:00,2011-02-23,NA,6,NA,NA,NA,NA,NA,NA
3726,2009/04/29 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3727,2009/04/30 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3728,2009/05/27 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3729,2009/05/26 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3730,2009/05/19 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3731,2009/05/07 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3733,2008/10/27 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3734,2008/10/29 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3732,2008/11/04 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3735,2008/10/14 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3736,2011/02/23 05:00:00,2011-02-23,Hora: 10:00 a.m.,6,NA,NA,NA,NA,NA,NA
3737,2011/02/25 05:00:00,NA,"Lugar: Puerto Inhírida, Guainía.
Hora: 10:00",6,NA,NA,NA,NA,NA,NA
3739,2011/02/24 05:00:00,2011-02-24,"Hora: 10:00 a.m.
Lugar: Cali (Valle del Cauca).",6,NA,NA,NA,NA,NA,NA
3740,2008/10/07 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
3935,2011/03/30 05:00:00,2011-03-30,NA,6,NA,NA,NA,NA,NA,NA
3918,2011/03/29 05:00:00,2011-03-29,NA,6,NA,NA,NA,NA,NA,NA
4248,2007/11/21 05:00:00,NA,Este orden del día fue creado con el fin de ingresar la citación,2,NA,NA,NA,NA,NA,NA
3916,2011/03/30 05:00:00,2011-03-30,NA,6,NA,NA,NA,NA,NA,NA
4175,2011/05/30 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
3707,2011/02/15 05:00:00,2011-02-15,Hora: 10:00 a.m.,6,NA,NA,NA,NA,NA,NA
3767,2011/03/05 05:00:00,NA,"Lugar: Soacha, Cundinamarca.
Hora: 10:00 a.m.",6,NA,NA,NA,NA,NA,NA
4036,2011/04/26 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4217,2011/06/08 05:00:00,2011-06-08,NA,6,NA,NA,NA,NA,NA,NA
4080,2011/05/04 05:00:00,2011-05-04,NA,6,NA,NA,NA,NA,NA,NA
4177,2011/06/02 05:00:00,2011-06-02,NA,6,NA,NA,NA,NA,NA,NA
4178,2011/05/31 05:00:00,2011-05-31,NA,6,NA,NA,NA,NA,NA,NA
4037,2011/04/26 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4038,2011/04/26 05:00:00,2011-04-26,NA,6,NA,NA,NA,NA,NA,NA
4127,2011/05/18 05:00:00,2011-05-18,NA,6,NA,NA,NA,NA,NA,NA
4081,2011/05/04 05:00:00,2011-05-04,NA,6,NA,NA,NA,NA,NA,NA
4039,2011/04/26 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4218,2011/06/07 05:00:00,2011-06-07,NA,6,NA,NA,NA,NA,NA,NA
4040,2008/08/19 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
4041,2008/06/10 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
4042,2008/11/25 05:00:00,NA,NA,2,NA,NA,NA,NA,NA,NA
4043,2011/04/27 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4181,2011/06/01 05:00:00,2011-06-01,NA,6,NA,NA,NA,NA,NA,NA
4044,2011/04/27 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4183,2011/06/01 05:00:00,2011-06-01,NA,6,NA,NA,NA,NA,NA,NA
4045,2011/04/27 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4184,2011/05/31 05:00:00,2011-05-31,NA,6,NA,NA,NA,NA,NA,NA
4185,2011/05/31 05:00:00,2011-05-31,NA,6,NA,NA,NA,NA,NA,NA
4046,2011/04/27 05:00:00,2011-04-27,NA,6,NA,NA,NA,NA,NA,NA
4047,2011/04/28 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4219,2011/06/08 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4048,2011/04/27 05:00:00,2011-04-27,NA,6,NA,NA,NA,NA,NA,NA
4148,2011/05/19 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4049,2008/11/26 05:00:00,NA,Hora: 9:30 a.m.,2,NA,NA,NA,NA,NA,NA
4050,2008/11/19 05:00:00,NA,Hora: 10:00 a.m.,2,NA,NA,NA,NA,NA,NA
4051,2008/11/11 05:00:00,NA,Hora: 9:00 a.m.,2,NA,NA,NA,NA,NA,NA
4082,2011/05/04 05:00:00,2011-05-04,NA,6,NA,NA,NA,NA,NA,NA
4149,2011/05/26 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4053,2008/10/29 05:00:00,NA,Hora: 9:30 a.m.,2,NA,NA,NA,NA,NA,NA
4128,2011/05/17 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4054,2011/04/28 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4055,2011/05/03 05:00:00,2011-05-03,NA,6,NA,NA,NA,NA,NA,NA
4083,2011/05/04 05:00:00,2011-05-04,NA,6,NA,NA,NA,NA,NA,NA
4056,2008/10/15 05:00:00,NA,Hora: 9:30 a.m.,2,NA,NA,NA,NA,NA,NA
4057,2011/05/03 05:00:00,2011-05-03,NA,6,NA,NA,NA,NA,NA,NA
4084,2008/10/08 05:00:00,NA,Hora: 9:30 a.m.,2,NA,NA,NA,NA,NA,NA
4110,2011/05/11 05:00:00,2011-05-11,NA,6,NA,NA,NA,NA,NA,NA
4058,2011/05/03 05:00:00,2011-05-03,NA,6,NA,NA,NA,NA,NA,NA
4085,2008/09/30 05:00:00,NA,Hora: 9:30 a.m.,2,NA,NA,NA,NA,NA,NA
4129,2011/05/17 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4060,2011/04/27 05:00:00,2011-04-27,NA,6,NA,NA,NA,NA,NA,NA
4061,2011/04/28 05:00:00,2011-04-28,NA,6,NA,NA,NA,NA,NA,NA
4062,2011/05/03 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4087,2008/09/16 05:00:00,NA,Hora: 10:00 a.m.,2,NA,NA,NA,NA,NA,NA
4063,2011/05/04 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4088,2011/05/10 05:00:00,2011-05-10,NA,6,NA,NA,NA,NA,NA,NA
4065,2011/05/03 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4089,2011/05/11 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4066,2011/05/03 05:00:00,2011-05-03,NA,6,NA,NA,NA,NA,NA,NA
4090,2011/05/05 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4091,2011/05/10 05:00:00,2011-05-10,NA,6,NA,NA,NA,NA,NA,NA
4092,2011/05/11 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4093,2011/05/10 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4111,2011/05/11 05:00:00,NA,NA,6,NA,NA,NA,NA,NA,NA
4068,2011/05/03 05:00:00,2011-05-03,NA,6,NA,NA,NA,NA,NA,NA
4069,2011/05/03 05:00:00,2011-05-03,NA,6,NA,NA,NA,NA,NA,NA
4070,2011/05/03 05:00:00,2011-05-03,NA,6,NA,NA,NA,NA,NA,NA
