id,numero_articulo,sentencia_id
13047,29,3325
13048,13,3325
13049,83,3325
13050,95,3325
13051,363,3325
13052,8888,3326
13053,8888,3326
13054,8888,3326
13055,8888,3326
13056,8888,3326
13057,8888,3326
13058,8888,3326
13059,8888,3326
13060,8888,3326
13061,8888,3326
13062,375,3327
13063,157,3327
13064,2,3328
13065,13,3328
13066,29,3328
13067,93,3328
13068,209,3328
13069,229,3328
13070,277,3328
13071,13,3329
13072,25,3329
13073,40,3329
13074,179,3329
13075,197,3329
13076,299,3329
13077,303,3329
13078,304,3329
13079,312,3329
13080,5,3330
13081,13,3330
13082,42,3330
13083,4,3331
13084,24,3331
13085,29,3331
13086,58,3331
13087,333,3331
13088,2,3332
13089,4,3332
13090,6,3332
13091,24,3332
13092,25,3332
13093,29,3332
13094,58,3332
13095,2,3333
13096,13,3333
13097,25,3333
13098,53,3333
13099,13,3334
13100,25,3334
13101,43,3334
13102,48,3334
13103,53,3334
13104,58,3334
13105,85,3334
13106,25,3335
13107,1,3336
13108,13,3336
13109,113,3336
13110,114,3336
13111,115,3336
13112,121,3336
13113,133,3336
13114,136,3336
13115,150,3336
13116,189,3336
13117,2,3337
13118,13,3337
13119,25,3337
13120,39,3337
13121,55,3337
13122,58,3337
13123,125,3337
13124,8888,3338
13125,8888,3338
13126,8888,3338
13127,8888,3338
13128,8888,3338
13129,8888,3338
13130,8888,3338
13131,8888,3338
13132,8888,3338
13133,8888,3338
13134,1,3339
13135,2,3339
13136,5,3339
13137,13,3339
13138,25,3339
13139,39,3339
13140,42,3339
13141,44,3339
13142,48,3339
13143,53,3339
13144,158,3340
13145,228,3340
13146,229,3340
13147,1,3341
13148,2,3341
13149,48,3341
13150,49,3341
13151,2,3342
13152,13,3342
13153,29,3342
13154,112,3342
13155,24,3343
13156,34,3343
13157,93,3343
13158,90,3344
13159,13,3344
13160,5,3345
13161,13,3345
13162,42,3345
13163,43,3345
13164,44,3345
13165,46,3345
13166,48,3346
13167,58,3346
13168,136,3346
13169,154,3346
13170,157,3346
13171,355,3346
13172,4,3347
13173,52,3347
13174,1,3348
13175,2,3348
13176,13,3348
13177,25,3348
13178,48,3348
13179,53,3348
13180,58,3348
13181,230,3349
13182,8888,3350
13183,8888,3351
13184,8888,3352
13185,83,3353
13186,48,3354
13187,336,3354
13188,25,3355
13189,48,3355
13190,53,3355
13191,4,3356
13192,9,3356
13193,29,3356
13194,42,3356
13195,1,3357
13196,2,3357
13197,3,3357
13198,4,3357
13199,53,3358
13200,58,3358
13201,2,3359
13202,13,3359
13203,125,3359
13204,24,3360
13205,25,3360
13206,53,3360
13207,13,3361
13208,29,3361
13209,229,3361
13210,5,3362
13211,13,3362
13212,42,3362
13213,53,3363
13214,13,3363
13215,247,3363
13216,24,3364
13217,67,3364
13218,68,3364
13219,41,3364
13220,158,3364
13221,169,3364
13222,13,3365
13223,272,3365
13224,13,3366
13225,29,3367
13226,2,3368
13227,4,3368
13228,5,3368
13229,58,3368
13230,8888,3369
13231,209,3370
13232,243,3370
13233,150,3370
13234,13,3371
13235,29,3371
13236,93,3371
13237,229,3371
13238,28,3372
13239,29,3372
13240,9,3372
13241,13,3373
13242,209,3373
13243,13,3374
13244,29,3374
13245,90,3374
13246,229,3374
13247,40,3375
13248,4,3376
13249,189,3376
13250,113,3376
13251,150,3376
13252,333,3377
13253,13,3378
13254,150,3378
13255,333,3378
13256,334,3378
13257,83,3379
13258,1,3380
13259,2,3380
13260,3,3380
13261,4,3380
13262,121,3380
13263,150,3380
13264,189,3380
13265,1,3381
13266,75,3381
13267,150,3381
13268,210,3381
13269,29,3382
13270,2,3383
13271,13,3383
13272,150,3383
13273,158,3383
13274,169,3383
13275,29,3384
13276,48,3385
13277,13,3386
13278,28,3386
13279,38,3386
13280,1,3387
13281,29,3387
13282,58,3387
13283,83,3387
13284,53,3388
13285,150,3389
13286,13,3390
13287,336,3390
13288,44,3391
13289,67,3391
13290,1,3392
13291,2,3392
13292,5,3392
13293,6,3392
13294,11,3392
13295,12,3392
13296,13,3392
13297,214,3392
13298,221,3392
13299,228,3392
13300,8888,3393
13301,8888,3393
13302,8888,3393
13303,8888,3393
13304,8888,3393
13305,8888,3393
13306,8888,3393
13307,8888,3393
13308,8888,3393
13309,8888,3393
13310,9,3394
13311,7,3394
13312,14,3394
13313,25,3394
13314,29,3394
13315,48,3394
13316,113,3394
13317,366,3394
13318,2,3395
13319,13,3395
13320,25,3395
13321,209,3395
13322,32,3396
13323,25,3396
13324,53,3396
13325,1,3397
13326,13,3397
13327,13,3398
13328,336,3398
13329,334,3398
13330,1,3399
13331,2,3399
13332,13,3399
13333,112,3399
13334,122,3400
13335,336,3401
13336,338,3401
13337,363,3401
13338,157,3401
13339,294,3401
13340,333,3401
13341,1,3402
13342,13,3402
13343,42,3402
13344,47,3402
13345,48,3402
13346,49,3402
13347,150,3403
13348,641,3404
13349,642,3404
13350,363,3404
13351,278,3405
13352,13,3406
13353,29,3406
13354,58,3406
13355,243,3406
13356,13,3407
13357,29,3407
13358,58,3407
13359,243,3407
13360,8,3408
13361,79,3408
13362,80,3408
13363,158,3408
13364,113,3409
13365,136,3409
13366,150,3409
13367,209,3409
13368,13,3410
13369,44,3410
13370,93,3410
13371,29,3411
13372,2,3412
13373,413,3412
13374,25,3412
13375,100,3412
13376,150,3412
13377,226,3412
13378,2,3413
13379,25,3413
13380,13,3413
13381,48,3413
13382,48,3414
13383,53,3414
13384,150,3414
13385,158,3414
13386,217,3414
13387,218,3414
13388,13,3415
13389,8888,3416
13390,8888,3417
13391,8888,3418
13392,13,3419
13393,16,3419
13394,25,3419
13395,26,3419
13396,13,3421
13397,53,3421
13398,48,3422
13399,53,3422
13400,55,3422
13401,56,3422
13402,150,3422
13403,157,3422
13404,160,3422
13405,161,3422
13406,300,3422
13407,370,3422
13408,13,3423
13409,113,3423
13410,150,3423
13411,8888,3424
13412,13,3425
13413,40,3425
13414,129,3425
13415,209,3425
13416,8888,3426
13417,8888,3426
13418,8888,3426
13419,8888,3426
13420,8888,3426
13421,8888,3426
13422,8888,3426
13423,8888,3426
13424,8888,3426
13425,8888,3426
13426,5,3427
13427,13,3427
13428,42,3427
13429,292,3428
13430,150,3429
13431,157,3429
13432,158,3429
13433,169,3429
13434,338,3429
13435,151,3430
13436,157,3430
13437,13,3431
13438,55,3431
13439,56,3431
13440,8888,3432
13441,8888,3433
13442,13,3434
13443,25,3434
13444,40,3434
13445,292,3434
13446,53,3435
13447,55,3435
13448,150,3435
13449,12,3435
13450,338,3435
13451,48,3435
13452,49,3435
13453,39,3435
13454,83,3435
13455,6,3436
13456,113,3436
13457,121,3436
13458,150,3436
13459,189,3436
13460,76,3437
13461,77,3437
13462,189,3437
13463,102,3437
13464,113,3437
13465,136,3437
13466,335,3437
13467,1,3438
13468,2,3438
13469,13,3438
13470,40,3438
13471,170,3438
13472,376,3438
13473,377,3438
13474,378,3438
13475,1,3439
13476,2,3439
13477,4,3439
13478,5,3439
13479,6,3439
13480,13,3439
13481,25,3439
13482,46,3439
13483,53,3439
13484,58,3439
13485,169,3440
13486,1,3441
13487,2,3441
13488,5,3441
13489,15,3441
13490,16,3441
13491,42,3441
13492,4,3442
13493,76,3442
13494,77,3442
13495,113,3442
13496,1,3443
13497,2,3443
13498,4,3443
13499,13,3443
13500,154,3444
13501,157,3444
13502,158,3444
13503,169,3444
13504,1,3445
13505,2,3445
13506,13,3445
13507,25,3445
13508,29,3445
13509,53,3445
13510,54,3445
13511,85,3445
13512,93,3445
13513,334,3445
13514,151,3446
13515,157,3446
13516,154,3447
13517,157,3447
13518,339,3447
13519,341,3447
13520,342,3447
13521,343,3447
13522,344,3447
13523,345,3447
13524,346,3447
13525,13,3448
13526,29,3448
13527,95,3448
13528,363,3448
13529,13,3449
13530,16,3449
13531,48,3449
13532,2,3450
13533,58,3450
13534,95,3450
13535,2,3451
13536,4,3451
13537,13,3451
13538,14,3451
13539,42,3451
13540,241,3451
13541,242,3451
13542,243,3451
13543,13,3452
13544,25,3452
13545,1,3453
13546,2,3453
13547,4,3453
13548,13,3453
13549,25,3453
13550,29,3453
13551,53,3453
13552,93,3453
13553,229,3453
13554,6,3454
13555,121,3454
13556,151,3454
13557,339,3454
13558,341,3454
13559,342,3454
13560,6,3455
13561,28,3455
13562,29,3455
13563,13,3456
13564,29,3456
13565,113,3456
13566,114,3456
13567,116,3456
13568,121,3456
13569,25,3457
13570,26,3457
13571,333,3457
13572,365,3457
13573,366,3457
13574,113,3458
13575,121,3458
13576,150,3458
13577,1,3459
13578,2,3459
13579,5,3459
13580,6,3459
13581,11,3459
13582,12,3459
13583,13,3459
13584,14,3459
13585,59,3459
13586,91,3459
13587,1,3460
13588,2,3460
13589,3,3460
13590,4,3460
13591,5,3460
13592,6,3460
13593,13,3460
13594,22,3460
13595,48,3460
13596,53,3460
13597,8888,3461
13598,13,3462
13599,39,3462
13600,55,3462
13601,1,3463
13602,2,3463
13603,3,3463
13604,6,3463
13605,13,3463
13606,25,3463
13607,29,3463
13608,53,3463
13609,121,3463
13610,123,3463
13611,1,3464
13612,4,3464
13613,13,3464
13614,83,3464
13615,95,3464
13616,158,3465
13617,228,3465
13618,151,3465
13619,352,3465
13620,13,3466
13621,95,3466
13622,150,3466
13623,189,3466
13624,292,3467
13625,160,3468
13626,375,3468
13627,13,3469
13628,16,3469
13629,42,3469
13630,43,3469
13631,292,3470
13632,150,3471
13633,151,3471
13634,157,3471
13635,160,3471
13636,339,3471
13637,341,3471
13638,342,3471
13639,10,3472
13640,150,3473
13641,209,3473
13642,2,3474
13643,125,3474
13644,53,3474
13645,346,3474
13646,345,3474
13647,125,3474
13648,61,3475
13649,13,3476
13650,23,3476
13651,29,3476
13652,48,3476
13653,49,3476
13654,150,3476
13655,209,3476
13656,1,3477
13657,2,3477
13658,4,3477
13659,1,3478
13660,4,3478
13661,13,3478
13662,83,3478
13663,95,3478
13664,1,3479
13665,2,3479
13666,4,3479
13667,13,3479
13668,53,3479
13669,83,3479
13670,120,3479
13671,13,3480
13672,152,3481
13673,153,3481
13674,158,3481
13675,334,3482
13676,50,3482
13677,334,3482
13678,13,3483
13679,333,3483
13680,363,3483
13681,8888,3484
13682,8888,3485
13683,8888,3486
13684,29,3487
13685,150,3488
13686,158,3488
13687,116,3489
13688,228,3489
13689,229,3489
13690,4,3490
13691,13,3490
13692,29,3490
13693,13,3491
13694,42,3491
13695,44,3491
13696,256,3492
13697,257,3492
13698,1,3492
13699,2,3492
13700,44,3492
13701,49,3492
13702,50,3492
13703,51,3492
13704,52,3492
13705,67,3492
13706,2,3493
13707,13,3493
13708,14,3493
13709,16,3493
13710,29,3493
13711,38,3493
13712,84,3493
13713,88,3493
13714,150,3494
13715,154,3494
13716,189,3494
13717,4,3495
13718,145,3495
13719,260,3495
13720,299,3495
13721,380,3495
13722,157,3496
13723,158,3496
13724,159,3496
13725,164,3496
13726,185,3496
13727,150,3497
13728,157,3497
13729,158,3497
13730,169,3497
13731,150,3498
13732,189,3498
13733,215,3498
13734,335,3498
13735,53,3498
13736,55,3498
13737,83,3498
13738,113,3498
13739,1,3499
13740,13,3499
13741,95,3499
13742,13,3500
13743,1,3501
13744,95,3501
13745,287,3501
13746,294,3501
13747,362,3501
13748,363,3501
13749,333,3502
13750,58,3502
13751,13,3502
13752,8888,3503
13753,8888,3503
13754,8888,3503
13755,8888,3503
13756,8888,3503
13757,8888,3503
13758,8888,3503
13759,8888,3503
13760,8888,3503
13761,8888,3503
13762,8888,3504
13763,1,3505
13764,2,3505
13765,6,3505
13766,29,3505
13767,95,3505
13768,1,3506
13769,5,3506
13770,12,3506
13771,13,3506
13772,150,3507
13773,189,3507
13774,224,3507
13775,1,3508
13776,4,3508
13777,13,3508
13778,8888,3509
13779,8888,3510
13780,292,3511
13781,309,3512
13782,13,3512
13783,107,3512
13784,109,3512
13785,112,3512
13786,113,3512
13787,134,3512
13788,171,3512
13789,176,3512
13790,258,3512
13791,157,3513
13792,341,3513
13793,13,3514
13794,51,3514
13795,292,3515
13796,151,3516
13797,158,3516
13798,8888,3517
13799,8888,3518
13800,2,3519
13801,13,3519
13802,83,3519
13803,13,3520
13804,44,3521
13805,13,3521
13806,1,3522
13807,4,3522
13808,6,3522
13809,13,3522
13810,113,3522
13811,114,3522
13812,121,3522
13813,122,3522
13814,150,3522
13815,157,3523
13816,160,3523
13817,1,3524
13818,13,3524
13819,25,3524
13820,48,3524
13821,53,3524
13822,182,3524
13823,243,3524
13824,53,3525
13825,53,3526
13826,58,3526
13827,215,3526
13828,375,3527
13829,1,3528
13830,2,3528
13831,13,3528
13832,25,3528
13833,38,3528
13834,131,3528
13835,1,3529
13836,2,3529
13837,4,3529
13838,13,3529
13839,29,3529
13840,40,3529
13841,114,3529
13842,132,3529
13843,133,3529
13844,149,3529
13845,8888,3530
13846,8888,3531
13847,29,3532
13848,13,3533
13849,158,3534
13850,1,3535
13851,13,3535
13852,29,3535
13853,158,3535
13854,50,3536
13855,151,3536
13856,338,3536
13857,8888,3537
13858,348,3538
13859,58,3539
13860,1,3540
13861,2,3540
13862,4,3540
13863,5,3540
13864,6,3540
13865,11,3540
13866,13,3540
13867,25,3540
13868,29,3540
13869,48,3540
13870,1,3541
13871,2,3541
13872,3,3541
13873,4,3541
13874,13,3541
13875,29,3541
13876,40,3541
13877,114,3541
13878,176,3541
13879,48,3542
13880,150,3542
13881,136,3543
13882,85,3544
13883,86,3544
13884,87,3544
13885,88,3544
13886,94,3544
13887,294,3545
13888,363,3545
13889,13,3546
13890,28,3546
13891,29,3546
13892,228,3546
13893,229,3546
13894,230,3546
13895,113,3547
13896,165,3547
13897,1,3548
13898,2,3548
13899,4,3548
13900,29,3548
13901,40,3548
13902,114,3548
13903,132,3548
13904,133,3548
13905,149,3548
13906,176,3548
13907,2,3549
13908,83,3549
13909,13,3550
13910,229,3550
13911,8888,3551
13912,13,3552
13913,26,3552
13914,38,3552
13915,48,3552
13916,69,3552
13917,71,3552
13918,1,3553
13919,2,3553
13920,4,3553
13921,13,3553
13922,26,3553
13923,38,3553
13924,40,3553
13925,85,3553
13926,103,3553
13927,150,3553
13928,1,3554
13929,2,3554
13930,3,3554
13931,13,3554
13932,22,3554
13933,25,3554
13934,46,3554
13935,48,3554
13936,53,3554
13937,13,3555
13938,42,3555
13939,29,3556
13940,228,3556
13941,229,3556
13942,230,3556
13943,25,3557
13944,29,3557
13945,39,3557
13946,53,3557
13947,58,3557
13948,209,3557
13949,346,3558
13950,352,3558
13951,13,3559
13952,363,3559
13953,1,3560
13954,13,3560
13955,28,3560
13956,29,3560
13957,13,3561
13958,18,3561
13959,19,3561
13960,25,3561
13961,333,3561
13962,1,3562
13963,2,3562
13964,6,3562
13965,113,3562
13966,114,3562
13967,115,3562
13968,121,3562
13969,150,3562
13970,152,3562
13971,374,3562
13972,150,3563
13973,151,3563
13974,152,3563
13975,1,3564
13976,13,3564
13977,40,3564
13978,58,3564
13979,83,3564
13980,109,3564
13981,152,3564
13982,153,3564
13983,241,3565
13984,379,3565
13985,8888,3566
13986,2,3567
13987,11,3567
13988,13,3567
13989,49,3567
13990,150,3567
13991,13,3568
13992,95,3568
13993,363,3568
13994,317,3569
13995,53,3570
13996,294,3571
13997,287,3571
13998,363,3571
13999,152,3572
14000,153,3572
14001,15,3572
14002,20,3572
14003,13,3572
14004,29,3572
14005,21,3572
14006,1,3573
14007,11,3573
14008,13,3573
14009,44,3573
14010,15,3574
14011,16,3574
14012,365,3574
14013,346,3575
14014,349,3575
14015,356,3575
14016,357,3575
14017,358,3575
14018,5,3576
14019,29,3576
14020,42,3576
14021,44,3576
14022,29,3577
14023,31,3577
14024,13,3577
14025,85,3577
14026,2,3577
14027,13,3578
14028,95,3578
14029,338,3578
14030,362,3578
14031,365,3578
14032,3,3579
14033,121,3579
14034,189,3579
14035,378,3579
14036,1,3580
14037,2,3580
14038,13,3580
14039,25,3580
14040,26,3580
14041,29,3580
14042,53,3580
14043,95,3580
14044,333,3580
14045,334,3580
14046,3,3581
14047,4,3581
14048,6,3581
14049,13,3581
14050,29,3581
14051,31,3581
14052,48,3581
14053,53,3581
14054,113,3581
14055,114,3581
14056,1,3582
14057,13,3582
14058,40,3582
14059,58,3582
14060,83,3582
14061,95,3582
14062,317,3582
14063,333,3582
14064,338,3582
14065,363,3582
14066,13,3583
14067,53,3583
14068,1,3584
14069,2,3584
14070,3,3584
14071,16,3584
14072,21,3584
14073,24,3584
14074,13,3585
14075,42,3585
14076,1,3586
14077,2,3586
14078,4,3586
14079,13,3586
14080,53,3586
14081,83,3586
14082,220,3586
14083,15,3587
14084,83,3588
14085,150,3589
14086,157,3590
14087,160,3590
14088,157,3591
14089,8888,3592
14090,113,3593
14091,150,3593
14092,157,3593
14093,158,3593
14094,160,3593
14095,161,3593
14096,29,3594
14097,229,3594
14098,1,3594
14099,2,3594
14100,5,3595
14101,28,3595
14102,29,3595
14103,42,3595
14104,44,3595
14105,1,3596
14106,287,3596
14107,292,3596
14108,1,3597
14109,2,3597
14110,13,3597
14111,25,3597
14112,53,3597
14113,95,3597
14114,340,3598
14115,1,3599
14116,48,3599
14117,49,3599
14118,53,3599
14119,95,3599
14120,338,3600
14121,383,3600
14122,8888,3601
14123,8888,3601
14124,8888,3601
14125,8888,3601
14126,8888,3601
14127,8888,3601
14128,8888,3601
14129,8888,3601
14130,8888,3601
14131,8888,3601
14132,13,3602
14133,360,3602
14134,333,3602
14135,334,3602
14136,1,3603
14137,13,3603
14138,47,3603
14139,8888,3604
14140,13,3605
14141,2,3606
14142,13,3606
14143,29,3606
14144,13,3607
14145,95,3607
14146,8888,3608
14147,2,3609
14148,13,3609
14149,356,3609
14150,357,3609
14151,8888,3610
14152,13,3611
14153,25,3611
14154,48,3611
14155,378,3612
14156,2,3612
14157,40,3612
14158,99,3612
14159,219,3612
14160,258,3612
14161,265,3612
14162,2,3613
14163,13,3613
14164,25,3613
14165,116,3614
14166,228,3614
14167,250,3614
14168,13,3615
14169,1,3616
14170,2,3616
14171,13,3616
14172,25,3616
14173,48,3616
14174,53,3616
14175,13,3617
14176,42,3617
14177,48,3617
14178,4,3618
14179,5,3618
14180,28,3618
14181,29,3618
14182,42,3618
14183,44,3618
14184,1,3619
14185,2,3619
14186,13,3619
14187,42,3619
14188,43,3619
14189,44,3619
14190,1,3620
14191,2,3620
14192,3,3620
14193,4,3620
14194,5,3620
14195,6,3620
14196,13,3620
14197,22,3620
14198,48,3620
14199,8888,3621
14200,27,3622
14201,4,3623
14202,13,3623
14203,95,3623
14204,363,3623
14205,13,3624
14206,212,3625
14207,150,3625
14208,189,3625
14209,1,3626
14210,4,3626
14211,6,3626
14212,123,3626
14213,151,3626
14214,189,3626
14215,352,3626
14216,386,3626
14217,123,3627
14218,125,3627
14219,34,3628
14220,58,3628
14221,185,3630
14222,2,3631
14223,3,3631
14224,19,3631
14225,131,3632
14226,243,3632
14227,267,3632
14228,274,3632
14229,13,3633
14230,69,3633
14231,154,3633
14232,156,3633
14233,158,3633
14234,162,3633
14235,95,3634
14236,113,3634
14237,150,3634
14238,313,3634
14239,2,3635
14240,5,3635
14241,11,3635
14242,13,3635
14243,42,3636
14244,43,3636
14245,44,3636
14246,247,3636
14247,365,3637
14248,150,3638
14249,13,3638
14250,29,3639
14251,1,3640
14252,2,3640
14253,286,3640
14254,287,3640
14255,305,3640
14256,314,3640
14257,158,3641
14258,1,3642
14259,13,3642
14260,53,3642
14261,1,3643
14262,13,3643
14263,53,3643
14264,1,3644
14265,16,3644
14266,13,3644
14267,42,3644
14268,43,3644
14269,33,3645
14270,13,3646
14271,228,3646
14272,328,3647
14273,13,3648
14274,29,3648
14275,44,3648
14276,113,3648
14277,121,3648
14278,250,3648
14279,13,3649
14280,44,3649
14281,67,3649
14282,336,3649
14283,1,3650
14284,2,3650
14285,19,3650
14286,1,3651
14287,2,3651
14288,29,3651
14289,229,3651
14290,2,3652
14291,4,3652
14292,5,3652
14293,12,3652
14294,13,3652
14295,28,3652
14296,107,3652
14297,29,3653
14298,228,3653
14299,229,3653
14300,8888,3654
14301,13,3655
14302,363,3655
14303,8888,3656
14304,8888,3656
14305,8888,3656
14306,8888,3656
14307,8888,3656
14308,8888,3656
14309,8888,3656
14310,8888,3656
14311,8888,3656
14312,8888,3656
14313,25,3657
14314,40,3657
14315,25,3658
14316,40,3658
14317,150,3659
14318,113,3659
14319,134,3659
14320,261,3659
14321,1,3660
14322,2,3660
14323,4,3660
14324,13,3660
14325,25,3660
14326,29,3660
14327,53,3660
14328,93,3660
14329,215,3660
14330,4,3661
14331,13,3661
14332,44,3661
14333,116,3661
14334,1,3662
14335,2,3662
14336,13,3662
14337,25,3662
14338,40,3662
14339,13,3663
14340,1,3664
14341,2,3664
14342,13,3664
14343,53,3664
14344,58,3664
14345,78,3664
14346,83,3664
14347,84,3664
14348,189,3664
14349,209,3664
14350,2,3665
14351,51,3665
14352,79,3665
14353,25,3665
14354,26,3665
14355,1,3666
14356,2,3666
14357,4,3666
14358,13,3666
14359,25,3666
14360,53,3666
14361,58,3666
14362,229,3666
14363,152,3667
14364,153,3667
14365,241,3667
14366,13,3668
14367,1,3669
14368,2,3669
14369,13,3669
14370,29,3669
14371,93,3669
14372,229,3669
14373,29,3670
14374,44,3670
14375,2,3671
14376,5,3671
14377,13,3671
14378,44,3671
14379,93,3671
14380,2,3672
14381,4,3672
14382,13,3672
14383,150,3672
14384,189,3672
14385,8888,3673
14386,13,3674
14387,16,3674
14388,25,3674
14389,26,3674
14390,58,3674
14391,83,3674
14392,160,3675
14393,375,3675
14394,225,3675
14395,28,3676
14396,13,3677
14397,28,3677
14398,93,3677
14399,1,3678
14400,2,3678
14401,12,3678
14402,13,3678
14403,17,3678
14404,28,3678
14405,2,3679
14406,29,3679
14407,39,3679
14408,228,3679
14409,8888,3680
14410,1,3681
14411,5,3681
14412,9,3681
14413,13,3681
14414,14,3681
14415,16,3681
14416,18,3681
14417,20,3681
14418,29,3681
14419,38,3681
14420,338,3682
14421,375,3683
14422,8888,3684
14423,2,3685
14424,13,3685
14425,29,3685
14426,158,3685
14427,228,3685
14428,25,3686
14429,29,3686
14430,40,3686
14431,53,3686
14432,54,3686
14433,69,3686
14434,150,3686
14435,338,3686
14436,354,3686
14437,1,3687
14438,25,3687
14439,47,3687
14440,53,3687
14441,54,3687
14442,2,3688
14443,13,3688
14444,29,3688
14445,209,3688
14446,228,3688
14447,229,3688
14448,4,3689
14449,29,3689
14450,83,3689
14451,228,3689
14452,229,3689
14453,230,3689
14454,8888,3690
14455,1,3691
14456,2,3691
14457,5,3691
14458,9,3691
14459,25,3691
14460,53,3691
14461,93,3691
14462,228,3691
14463,230,3691
14464,15,3692
14465,1,3693
14466,2,3693
14467,13,3693
14468,26,3693
14469,68,3693
14470,209,3693
14471,67,3694
14472,125,3694
14473,13,3695
14474,38,3695
14475,1,3696
14476,2,3696
14477,13,3696
14478,47,3696
14479,48,3696
14480,53,3696
14481,3,3697
14482,95,3697
14483,13,3697
14484,58,3697
14485,1,3698
14486,287,3698
14487,294,3698
14488,1,3699
14489,2,3699
14490,13,3699
14491,25,3699
14492,39,3699
14493,53,3699
14494,58,3699
14495,83,3699
14496,333,3699
14497,365,3699
14498,38,3700
14499,13,3700
14500,61,3700
14501,13,3701
14502,42,3701
14503,48,3701
14504,13,3702
14505,20,3702
14506,45,3702
14507,172,3702
14508,177,3702
14509,191,3702
14510,8888,3703
14511,13,3704
14512,29,3704
14513,34,3704
14514,58,3704
14515,13,3705
14516,29,3706
14517,44,3706
14518,116,3706
14519,228,3706
14520,1,3707
14521,2,3707
14522,13,3707
14523,29,3707
14524,229,3707
14525,13,3708
14526,40,3708
14527,125,3708
14528,16,3708
14529,13,3709
14530,25,3709
14531,26,3709
14532,151,3711
14533,1,3712
14534,93,3712
14535,125,3712
14536,29,3713
14537,116,3714
14538,1,3715
14539,2,3715
14540,4,3715
14541,5,3715
14542,14,3715
14543,29,3715
14544,83,3715
14545,93,3715
14546,8888,3716
14547,8888,3717
14548,4,3718
14549,209,3718
14550,287,3718
14551,356,3718
14552,362,3718
14553,1,3719
14554,243,3719
14555,287,3719
14556,44,3720
14557,13,3721
14558,53,3721
14559,150,3721
14560,121,3722
14561,189,3722
14562,150,3722
14563,371,3722
14564,372,3722
14565,1,3723
14566,2,3723
14567,4,3723
14568,11,3723
14569,13,3723
14570,95,3723
14571,1,3724
14572,13,3724
14573,121,3724
14574,287,3724
14575,325,3724
14576,328,3724
14577,13,3725
14578,29,3725
14579,228,3725
14580,13,3726
14581,58,3726
14582,83,3726
14583,95,3726
14584,333,3726
14585,363,3726
14586,25,3727
14587,29,3727
14588,53,3727
14589,125,3727
14590,2,3728
14591,6,3728
14592,90,3728
14593,29,3729
14594,116,3729
14595,228,3729
14596,229,3729
14597,29,3730
14598,151,3731
14599,11,3732
14600,13,3732
14601,16,3732
14602,18,3732
14603,4,3733
14604,86,3733
14605,16,3734
14606,20,3734
14607,30,3734
14608,39,3734
14609,58,3734
14610,18,3734
14611,80,3734
14612,154,3734
14613,242,3734
14614,291,3734
14615,29,3735
14616,84,3735
14617,94,3735
14618,1,3736
14619,6,3736
14620,13,3736
14621,29,3736
14622,113,3736
14623,121,3736
14624,150,3736
14625,300,3736
14626,13,3737
14627,28,3737
14628,29,3738
14629,34,3738
14630,58,3738
14631,83,3738
14632,98,3738
14633,95,3738
14634,116,3738
14635,26,3739
14636,63,3740
14637,70,3740
14638,72,3740
14639,29,3741
14640,6,3742
14641,83,3742
14642,38,3742
14643,209,3742
14644,333,3742
14645,1,3743
14646,6,3743
14647,29,3743
14648,121,3743
14649,150,3743
14650,300,3743
14651,8888,3744
14652,8888,3744
14653,8888,3744
14654,8888,3744
14655,8888,3744
14656,8888,3744
14657,8888,3744
14658,8888,3744
14659,8888,3744
14660,8888,3744
14661,2,3745
14662,13,3745
14663,18,3745
14664,19,3745
14665,250,3745
14666,13,3746
14667,29,3746
14668,42,3746
14669,43,3746
14670,44,3746
14671,45,3746
14672,46,3746
14673,47,3746
14674,68,3747
14675,125,3747
14676,150,3747
14677,157,3748
14678,160,3748
14679,161,3748
14680,1,3749
14681,13,3749
14682,38,3749
14683,58,3749
14684,333,3749
14685,29,3750
14686,58,3751
14687,49,3752
14688,48,3752
14689,20,3753
14690,29,3754
14691,151,3755
14692,28,3756
14693,29,3757
14694,13,3758
14695,189,3758
14696,13,3759
14697,40,3759
14698,125,3759
14699,113,3760
14700,121,3760
14701,150,3760
14702,355,3760
14703,13,3761
14704,40,3761
14705,125,3761
14706,29,3762
14707,33,3762
14708,28,3763
14709,2,3763
14710,4,3763
14711,151,3764
14712,158,3764
14713,287,3764
14714,300,3764
14715,352,3764
14716,353,3764
14717,356,3764
14718,357,3764
14719,287,3764
14720,354,3764
14721,1,3765
14722,2,3765
14723,13,3765
14724,125,3765
14725,375,3766
14726,14,3767
14727,29,3767
14728,34,3767
14729,38,3767
14730,58,3767
14731,83,3767
14732,113,3767
14733,116,3767
14734,152,3767
14735,153,3767
14736,250,3768
14737,9,3769
14738,13,3769
14739,226,3769
14740,229,3769
14741,13,3770
14742,29,3770
14743,29,3771
14744,13,3772
14745,29,3772
14746,53,3772
14747,209,3772
14748,29,3773
14749,93,3773
14750,1,3774
14751,4,3774
14752,13,3774
14753,16,3774
14754,18,3774
14755,21,3774
14756,42,3774
14757,94,3774
14758,1,3775
14759,2,3775
14760,4,3775
14761,9,3775
14762,12,3775
14763,15,3775
14764,16,3775
14765,28,3775
14766,29,3775
14767,93,3775
14768,28,3776
14769,13,3776
14770,1,3776
14771,2,3776
14772,4,3776
14773,5,3776
14774,93,3776
14775,29,3776
14776,13,3777
14777,209,3777
14778,48,3777
14779,1,3778
