id,nombre_id,intervencion,concepto,sentencia_id
53171,13,99,99,3798
53172,14,99,99,3798
53173,1,99,99,3799
53174,2,99,99,3799
53175,3,99,99,3799
53176,4,99,99,3799
53177,5,99,99,3799
53178,6,99,99,3799
53179,7,99,99,3799
53180,8,99,99,3799
53181,9,99,99,3799
53182,10,99,99,3799
53183,11,99,99,3799
53184,12,99,99,3799
53185,13,99,99,3799
53186,14,99,99,3799
53187,1,99,99,3800
53188,2,99,99,3800
53189,3,99,99,3800
53190,4,99,99,3800
53191,5,99,99,3800
53192,6,99,99,3800
53193,7,99,99,3800
53194,8,99,99,3800
53195,9,99,99,3800
53196,10,99,99,3800
53197,11,99,99,3800
53198,12,99,99,3800
53199,13,99,99,3800
53200,14,99,99,3800
53201,1,99,99,3801
53202,2,99,99,3801
53203,3,99,99,3801
53204,4,99,99,3801
53205,5,99,99,3801
53206,6,99,99,3801
53207,7,99,99,3801
53208,8,99,99,3801
53209,9,99,99,3801
53210,10,99,99,3801
53211,11,99,99,3801
53212,12,99,99,3801
53213,13,99,99,3801
53214,14,99,99,3801
53215,1,99,99,3802
53216,2,99,99,3802
53217,3,99,99,3802
53218,4,99,99,3802
53219,5,99,99,3802
53220,6,99,99,3802
53221,7,99,99,3802
53222,8,99,99,3802
53223,9,99,99,3802
53224,10,99,99,3802
53225,11,99,99,3802
53226,12,99,99,3802
53227,13,99,99,3802
53228,14,99,99,3802
53229,1,99,99,3803
53230,2,99,99,3803
53231,3,99,99,3803
53232,4,99,99,3803
53233,5,99,99,3803
53234,6,99,99,3803
53235,7,99,99,3803
53236,8,99,99,3803
53237,9,99,99,3803
53238,10,99,99,3803
53239,11,99,99,3803
53240,12,99,99,3803
53241,13,99,99,3803
53242,14,99,99,3803
53243,1,99,99,3804
53244,2,99,99,3804
53245,3,99,99,3804
53246,4,99,99,3804
53247,5,99,99,3804
53248,6,1,4,3804
53249,7,99,99,3804
53250,8,99,99,3804
53251,9,99,99,3804
53252,10,99,99,3804
53253,11,99,99,3804
53254,12,99,99,3804
53255,13,99,99,3804
53256,14,99,99,3804
53257,1,99,99,3805
53258,2,99,99,3805
53259,3,99,99,3805
53260,4,99,99,3805
53261,5,99,99,3805
53262,6,2,4,3805
53263,7,99,99,3805
53264,8,99,99,3805
53265,9,99,99,3805
53266,10,99,99,3805
53267,11,99,99,3805
53268,12,99,99,3805
53269,13,99,99,3805
53270,14,99,99,3805
53271,1,99,99,3806
53272,2,99,99,3806
53273,3,99,99,3806
53274,4,99,99,3806
53275,5,99,99,3806
53276,6,2,9,3806
53277,7,99,99,3806
53278,8,99,99,3806
53279,9,99,99,3806
53280,10,99,99,3806
53281,11,99,99,3806
53282,12,99,99,3806
53283,13,99,99,3806
53284,14,99,99,3806
53285,1,99,99,3807
53286,2,99,99,3807
53287,3,99,99,3807
53288,4,99,99,3807
53289,5,99,99,3807
53290,6,99,99,3807
53291,7,99,99,3807
53292,8,99,99,3807
53293,9,99,99,3807
53294,10,99,99,3807
53295,11,99,99,3807
53296,12,99,99,3807
53297,13,99,99,3807
53298,14,99,99,3807
53299,1,99,99,3808
53300,2,99,99,3808
53301,3,1,5,3808
53302,4,99,99,3808
53303,5,99,99,3808
53304,6,1,5,3808
53305,7,99,99,3808
53306,8,99,99,3808
53307,9,99,99,3808
53308,10,99,99,3808
53309,11,99,99,3808
53310,12,99,99,3808
53311,13,99,99,3808
53312,14,99,99,3808
53313,1,99,99,3809
53314,2,99,99,3809
53315,3,99,99,3809
53316,4,99,99,3809
53317,5,99,99,3809
53318,6,99,99,3809
53319,7,99,99,3809
53320,8,99,99,3809
53321,9,99,99,3809
53322,10,99,99,3809
53323,11,2,4,3809
53324,12,99,99,3809
53325,13,99,99,3809
53326,14,99,99,3809
53327,1,99,99,3810
53328,2,99,99,3810
53329,3,99,99,3810
53330,4,99,99,3810
53331,5,99,99,3810
53332,6,1,4,3810
53333,7,99,99,3810
53334,8,99,99,3810
53335,9,99,99,3810
53336,10,99,99,3810
53337,11,99,99,3810
53338,12,99,99,3810
53339,13,99,99,3810
53340,14,99,99,3810
53341,1,99,99,3811
53342,2,99,99,3811
53343,3,99,99,3811
53344,4,99,99,3811
53345,5,99,99,3811
53346,6,99,99,3811
53347,7,99,99,3811
53348,8,99,99,3811
53349,9,99,99,3811
53350,10,99,99,3811
53351,11,99,99,3811
53352,12,99,99,3811
53353,13,99,99,3811
53354,14,99,99,3811
53355,1,99,99,3812
53356,2,99,99,3812
53357,3,99,99,3812
53358,4,99,99,3812
53359,5,99,99,3812
53360,6,99,99,3812
53361,7,99,99,3812
53362,8,99,99,3812
53363,9,99,99,3812
53364,10,99,99,3812
53365,11,99,99,3812
53366,12,99,99,3812
53367,13,99,99,3812
53368,14,99,99,3812
53369,1,99,99,3813
53370,2,99,99,3813
53371,3,99,99,3813
53372,4,99,99,3813
53373,5,99,99,3813
53374,6,99,99,3813
53375,7,99,99,3813
53376,8,99,99,3813
53377,9,99,99,3813
53378,10,99,99,3813
53379,11,99,99,3813
53380,12,99,99,3813
53381,13,99,99,3813
53382,14,99,99,3813
53383,1,99,99,3814
53384,2,99,99,3814
53385,3,99,99,3814
53386,4,99,99,3814
53387,5,99,99,3814
53388,6,1,4,3814
53389,7,99,99,3814
53390,8,99,99,3814
53391,9,99,99,3814
53392,10,99,99,3814
53393,11,99,99,3814
53394,12,99,99,3814
53395,13,99,99,3814
53396,14,99,99,3814
53397,1,99,99,3815
53398,2,99,99,3815
53399,3,99,99,3815
53400,4,99,99,3815
53401,5,99,99,3815
53402,6,99,99,3815
53403,7,99,99,3815
53404,8,99,99,3815
53405,9,99,99,3815
53406,10,99,99,3815
53407,11,99,99,3815
53408,12,99,99,3815
53409,13,99,99,3815
53410,14,99,99,3815
53411,1,99,99,3816
53412,2,99,99,3816
53413,3,99,99,3816
53414,4,99,99,3816
53415,5,99,99,3816
53416,6,99,99,3816
53417,7,1,4,3816
53418,8,99,99,3816
53419,9,99,99,3816
53420,10,99,99,3816
53421,11,1,4,3816
53422,12,99,99,3816
53423,13,99,99,3816
53424,14,99,99,3816
53425,1,99,99,3817
53426,2,99,99,3817
53427,3,99,99,3817
53428,4,99,99,3817
53429,5,99,99,3817
53430,6,99,99,3817
53431,7,99,99,3817
53432,8,99,99,3817
53433,9,99,99,3817
53434,10,99,99,3817
53435,11,99,99,3817
53436,12,99,99,3817
53437,13,99,99,3817
53438,14,99,99,3817
53439,1,99,99,3818
53440,2,99,99,3818
53441,3,99,99,3818
53442,4,99,99,3818
53443,5,99,99,3818
53444,6,99,99,3818
53445,7,99,99,3818
53446,8,99,99,3818
53447,9,99,99,3818
53448,10,99,99,3818
53449,11,99,99,3818
53450,12,99,99,3818
53451,13,99,99,3818
53452,14,99,99,3818
53453,1,99,99,3819
53454,2,99,99,3819
53455,3,99,99,3819
53456,4,99,99,3819
53457,5,99,99,3819
53458,6,99,99,3819
53459,7,99,99,3819
53460,8,99,99,3819
53461,9,99,99,3819
53462,10,99,99,3819
53463,11,99,99,3819
53464,12,99,99,3819
53465,13,99,99,3819
53466,14,99,99,3819
53467,1,99,99,3820
53468,2,99,99,3820
53469,3,99,99,3820
53470,4,99,99,3820
53471,5,99,99,3820
53472,6,99,99,3820
53473,7,99,99,3820
53474,8,99,99,3820
53475,9,99,99,3820
53476,10,99,99,3820
53477,11,99,99,3820
53478,12,99,99,3820
53479,13,99,99,3820
53480,14,99,99,3820
53481,1,99,99,3821
53482,2,99,99,3821
53483,3,99,99,3821
53484,4,99,99,3821
53485,5,99,99,3821
53486,6,1,5,3821
53487,7,99,99,3821
53488,8,99,99,3821
53489,9,99,99,3821
53490,10,99,99,3821
53491,11,99,99,3821
53492,12,99,99,3821
53493,13,99,99,3821
53494,14,99,99,3821
53495,1,99,99,3822
53496,2,99,99,3822
53497,3,99,99,3822
53498,4,99,99,3822
53499,5,99,99,3822
53500,6,99,99,3822
53501,7,99,99,3822
53502,8,1,4,3822
53503,9,1,4,3822
53504,10,99,99,3822
53505,11,99,99,3822
53506,12,99,99,3822
53507,13,99,99,3822
53508,14,99,99,3822
53509,1,99,99,3823
53510,2,99,99,3823
53511,3,99,99,3823
53512,4,99,99,3823
53513,5,99,99,3823
53514,6,99,99,3823
53515,7,99,99,3823
53516,8,99,99,3823
53517,9,99,99,3823
53518,10,99,99,3823
53519,11,99,99,3823
53520,12,99,99,3823
53521,13,99,99,3823
53522,14,99,99,3823
53523,1,99,99,3824
53524,2,99,99,3824
53525,3,99,99,3824
53526,4,99,99,3824
53527,5,99,99,3824
53528,6,99,99,3824
53529,7,99,99,3824
53530,8,1,9,3824
53531,9,99,99,3824
53532,10,99,99,3824
53533,11,99,99,3824
53534,12,99,99,3824
53535,13,99,99,3824
53536,14,99,99,3824
53537,1,99,99,3825
53538,2,99,99,3825
53539,3,99,99,3825
53540,4,99,99,3825
53541,5,99,99,3825
53542,6,99,99,3825
53543,7,99,99,3825
53544,8,99,99,3825
53545,9,99,99,3825
53546,10,99,99,3825
53547,11,99,99,3825
53548,12,99,99,3825
53549,13,99,99,3825
53550,14,99,99,3825
53551,1,99,99,3826
53552,2,99,99,3826
53553,3,99,99,3826
53554,4,99,99,3826
53555,5,99,99,3826
53556,6,99,99,3826
53557,7,99,99,3826
53558,8,1,4,3826
53559,9,1,4,3826
53560,10,99,99,3826
53561,11,99,99,3826
53562,12,99,99,3826
53563,13,99,99,3826
53564,14,99,99,3826
53565,1,99,99,3827
53566,2,99,99,3827
53567,3,99,99,3827
53568,4,99,99,3827
53569,5,99,99,3827
53570,6,99,99,3827
53571,7,99,99,3827
53572,8,99,99,3827
53573,9,99,99,3827
53574,10,99,99,3827
53575,11,99,99,3827
53576,12,99,99,3827
53577,13,99,99,3827
53578,14,99,99,3827
53579,1,99,99,3828
53580,2,99,99,3828
53581,3,99,99,3828
53582,4,99,99,3828
53583,5,99,99,3828
53584,6,99,99,3828
53585,7,99,99,3828
53586,8,1,1,3828
53587,9,99,99,3828
53588,10,99,99,3828
53589,11,99,99,3828
53590,12,99,99,3828
53591,13,99,99,3828
53592,14,99,99,3828
53593,1,99,99,3829
53594,2,99,99,3829
53595,3,99,99,3829
53596,4,99,99,3829
53597,5,99,99,3829
53598,6,99,99,3829
53599,7,99,99,3829
53600,8,2,4,3829
53601,9,99,99,3829
53602,10,99,99,3829
53603,11,99,99,3829
53604,12,99,99,3829
53605,13,99,99,3829
53606,14,99,99,3829
53607,1,99,99,3830
53608,2,99,99,3830
53609,3,99,99,3830
53610,4,99,99,3830
53611,5,99,99,3830
53612,6,99,99,3830
53613,7,99,99,3830
53614,8,2,98,3830
53615,9,99,99,3830
53616,10,99,99,3830
53617,11,99,99,3830
53618,12,99,99,3830
53619,13,99,99,3830
53620,14,99,99,3830
53621,1,99,99,3831
53622,2,99,99,3831
53623,3,99,99,3831
53624,4,99,99,3831
53625,5,99,99,3831
53626,6,99,99,3831
53627,7,99,99,3831
53628,8,1,4,3831
53629,9,99,99,3831
53630,10,99,99,3831
53631,11,99,99,3831
53632,12,99,99,3831
53633,13,99,99,3831
53634,14,99,99,3831
53635,1,99,99,3832
53636,2,99,99,3832
53637,3,99,99,3832
53638,4,99,99,3832
53639,5,99,99,3832
53640,6,99,99,3832
53641,7,99,99,3832
53642,8,1,4,3832
53643,9,99,99,3832
53644,10,99,99,3832
53645,11,99,99,3832
53646,12,99,99,3832
53647,13,99,99,3832
53648,14,99,99,3832
53649,1,99,99,3833
53650,2,99,99,3833
53651,3,99,99,3833
53652,4,99,99,3833
53653,5,99,99,3833
53654,6,99,99,3833
53655,7,99,99,3833
53656,8,1,4,3833
53657,9,1,4,3833
53658,10,99,99,3833
53659,11,99,99,3833
53660,12,99,99,3833
53661,13,99,99,3833
53662,14,99,99,3833
53663,1,99,99,3834
53664,2,99,99,3834
53665,3,99,99,3834
53666,4,99,99,3834
53667,5,99,99,3834
53668,6,99,99,3834
53669,7,99,99,3834
53670,8,99,99,3834
53671,9,99,99,3834
53672,10,99,99,3834
53673,11,99,99,3834
53674,12,99,99,3834
53675,13,99,99,3834
53676,14,99,99,3834
53677,1,99,99,3835
53678,2,99,99,3835
53679,3,99,99,3835
53680,4,99,99,3835
53681,5,99,99,3835
53682,6,99,99,3835
53683,7,99,99,3835
53684,8,1,4,3835
53685,9,1,4,3835
53686,10,99,99,3835
53687,11,99,99,3835
53688,12,99,99,3835
53689,13,99,99,3835
53690,14,99,99,3835
53691,1,99,99,3836
53692,2,99,99,3836
53693,3,99,99,3836
53694,4,99,99,3836
53695,5,99,99,3836
53696,6,99,99,3836
53697,7,99,99,3836
53698,8,99,99,3836
53699,9,99,99,3836
53700,10,99,99,3836
53701,11,99,99,3836
53702,12,99,99,3836
53703,13,99,99,3836
53704,14,99,99,3836
53705,1,99,99,3837
53706,2,99,99,3837
53707,3,99,99,3837
53708,4,99,99,3837
53709,5,99,99,3837
53710,6,99,99,3837
53711,7,99,99,3837
53712,8,1,4,3837
53713,9,1,4,3837
53714,10,99,99,3837
53715,11,99,99,3837
53716,12,99,99,3837
53717,13,99,99,3837
53718,14,99,99,3837
53719,1,99,99,3838
53720,2,99,99,3838
53721,3,99,99,3838
53722,4,99,99,3838
53723,5,99,99,3838
53724,6,99,99,3838
53725,7,99,99,3838
53726,8,99,99,3838
53727,9,99,99,3838
53728,10,99,99,3838
53729,11,99,99,3838
53730,12,99,99,3838
53731,13,99,99,3838
53732,14,99,99,3838
53733,1,99,99,3839
53734,2,99,99,3839
53735,3,99,99,3839
53736,4,99,99,3839
53737,5,99,99,3839
53738,6,99,99,3839
53739,7,99,99,3839
53740,8,99,99,3839
53741,9,99,99,3839
53742,10,99,99,3839
53743,11,99,99,3839
53744,12,99,99,3839
53745,13,99,99,3839
53746,14,99,99,3839
53747,1,99,99,3840
53748,2,99,99,3840
53749,3,99,99,3840
53750,4,99,99,3840
53751,5,99,99,3840
53752,6,99,99,3840
53753,7,99,99,3840
53754,8,99,99,3840
53755,9,99,99,3840
53756,10,99,99,3840
53757,11,99,99,3840
53758,12,99,99,3840
53759,13,99,99,3840
53760,14,1,5,3840
53761,1,99,99,3841
53762,2,99,99,3841
53763,3,99,99,3841
53764,4,1,4,3841
53765,5,1,4,3841
53766,6,99,99,3841
53767,7,99,99,3841
53768,8,99,99,3841
53769,9,99,99,3841
53770,10,99,99,3841
53771,11,99,99,3841
53772,12,99,99,3841
53773,13,99,99,3841
53774,14,99,99,3841
53775,1,99,99,3842
53776,2,99,99,3842
53777,3,99,99,3842
53778,4,99,99,3842
53779,5,99,99,3842
53780,6,99,99,3842
53781,7,99,99,3842
53782,8,99,99,3842
53783,9,99,99,3842
53784,10,99,99,3842
53785,11,1,4,3842
53786,12,99,99,3842
53787,13,99,99,3842
53788,14,99,99,3842
53789,1,99,99,3843
53790,2,99,99,3843
53791,3,99,99,3843
53792,4,99,99,3843
53793,5,99,99,3843
53794,6,99,99,3843
53795,7,1,1,3843
53796,8,99,99,3843
53797,9,99,99,3843
53798,10,99,99,3843
53799,11,99,99,3843
53800,12,99,99,3843
53801,13,99,99,3843
53802,14,99,99,3843
53803,1,99,99,3844
53804,2,99,99,3844
53805,3,99,99,3844
53806,4,99,99,3844
53807,5,99,99,3844
53808,6,99,99,3844
53809,7,99,99,3844
53810,8,99,99,3844
53811,9,99,99,3844
53812,10,99,99,3844
53813,11,99,99,3844
53814,12,99,99,3844
53815,13,99,99,3844
53816,14,99,99,3844
53817,1,99,99,3845
53818,2,99,99,3845
53819,3,99,99,3845
53820,4,99,99,3845
53821,5,99,99,3845
53822,6,99,99,3845
53823,7,99,99,3845
53824,8,99,99,3845
53825,9,99,99,3845
53826,10,99,99,3845
53827,11,99,99,3845
53828,12,99,99,3845
53829,13,99,99,3845
53830,14,99,99,3845
53831,1,99,99,3846
53832,2,99,99,3846
53833,3,99,99,3846
53834,4,99,99,3846
53835,5,99,99,3846
53836,6,99,99,3846
53837,7,99,99,3846
53838,8,99,99,3846
53839,9,99,99,3846
53840,10,99,99,3846
53841,11,99,99,3846
53842,12,99,99,3846
53843,13,99,99,3846
53844,14,99,99,3846
53845,1,99,99,3847
53846,2,99,99,3847
53847,3,99,99,3847
53848,4,99,99,3847
53849,5,99,99,3847
53850,6,99,99,3847
53851,7,99,99,3847
53852,8,99,99,3847
53853,9,99,99,3847
53854,10,99,99,3847
53855,11,99,99,3847
53856,12,99,99,3847
53857,13,99,99,3847
53858,14,99,99,3847
53859,1,99,99,3848
53860,2,99,99,3848
53861,3,99,99,3848
53862,4,99,99,3848
53863,5,99,99,3848
53864,6,99,99,3848
53865,7,99,99,3848
53866,8,99,99,3848
53867,9,99,99,3848
53868,10,99,99,3848
53869,11,99,99,3848
53870,12,99,99,3848
53871,13,99,99,3848
53872,14,99,99,3848
53873,1,99,99,3849
53874,2,99,99,3849
53875,3,99,99,3849
53876,4,99,99,3849
53877,5,99,99,3849
53878,6,99,99,3849
53879,7,99,99,3849
53880,8,99,99,3849
53881,9,99,99,3849
53882,10,99,99,3849
53883,11,99,99,3849
53884,12,99,99,3849
53885,13,99,99,3849
53886,14,99,99,3849
53887,1,99,99,3850
53888,2,99,99,3850
53889,3,99,99,3850
53890,4,99,99,3850
53891,5,99,99,3850
53892,6,99,99,3850
53893,7,99,99,3850
53894,8,99,99,3850
53895,9,99,99,3850
53896,10,99,99,3850
53897,11,1,5,3850
53898,12,99,99,3850
53899,13,99,99,3850
53900,14,99,99,3850
53901,1,99,99,3851
53902,2,99,99,3851
53903,3,99,99,3851
53904,4,99,99,3851
53905,5,99,99,3851
53906,6,99,99,3851
53907,7,99,99,3851
53908,8,99,99,3851
53909,9,99,99,3851
53910,10,99,99,3851
53911,11,99,99,3851
53912,12,99,99,3851
53913,13,99,99,3851
53914,14,99,99,3851
53915,1,99,99,3852
53916,2,99,99,3852
53917,3,99,99,3852
53918,4,99,99,3852
53919,5,99,99,3852
53920,6,1,4,3852
53921,7,99,99,3852
53922,8,99,99,3852
53923,9,99,99,3852
53924,10,99,99,3852
53925,11,99,99,3852
53926,12,99,99,3852
53927,13,99,99,3852
53928,14,99,99,3852
53929,1,99,99,3853
53930,2,99,99,3853
53931,3,99,99,3853
53932,4,99,99,3853
53933,5,99,99,3853
53934,6,99,99,3853
53935,7,99,99,3853
53936,8,99,99,3853
53937,9,99,99,3853
53938,10,99,99,3853
53939,11,99,99,3853
53940,12,99,99,3853
53941,13,99,99,3853
53942,14,99,99,3853
53943,1,99,99,3854
53944,2,99,99,3854
53945,3,99,99,3854
53946,4,99,99,3854
53947,5,1,4,3854
53948,6,99,99,3854
53949,7,99,99,3854
53950,8,99,99,3854
53951,9,99,99,3854
53952,10,99,99,3854
53953,11,99,99,3854
53954,12,99,99,3854
53955,13,99,99,3854
53956,14,99,99,3854
53957,1,99,99,3855
53958,2,99,99,3855
53959,3,99,99,3855
53960,4,99,99,3855
53961,5,99,99,3855
53962,6,99,99,3855
53963,7,99,99,3855
53964,8,99,99,3855
53965,9,99,99,3855
53966,10,99,99,3855
53967,11,99,99,3855
53968,12,99,99,3855
53969,13,99,99,3855
53970,14,99,99,3855
53971,1,99,99,3856
53972,2,99,99,3856
53973,3,99,99,3856
53974,4,99,99,3856
53975,5,99,99,3856
53976,6,99,99,3856
53977,7,99,99,3856
53978,8,99,99,3856
53979,9,99,99,3856
53980,10,99,99,3856
53981,11,99,99,3856
53982,12,99,99,3856
53983,13,99,99,3856
53984,14,99,99,3856
53985,1,99,99,3857
53986,2,99,99,3857
53987,3,99,99,3857
53988,4,99,99,3857
53989,5,99,99,3857
53990,6,99,99,3857
53991,7,99,99,3857
53992,8,99,99,3857
53993,9,99,99,3857
53994,10,99,99,3857
53995,11,99,99,3857
53996,12,99,99,3857
53997,13,99,99,3857
53998,14,99,99,3857
53999,1,99,99,3858
54000,2,99,99,3858
54001,3,99,99,3858
54002,4,99,99,3858
54003,5,99,99,3858
54004,6,99,99,3858
54005,7,99,99,3858
54006,8,99,99,3858
54007,9,99,99,3858
54008,10,99,99,3858
54009,11,99,99,3858
54010,12,99,99,3858
54011,13,99,99,3858
54012,14,99,99,3858
54013,1,99,99,3859
54014,2,99,99,3859
54015,3,99,99,3859
54016,4,99,99,3859
54017,5,99,99,3859
54018,6,99,99,3859
54019,7,99,99,3859
54020,8,99,99,3859
54021,9,99,99,3859
54022,10,99,99,3859
54023,11,99,99,3859
54024,12,99,99,3859
54025,13,99,99,3859
54026,14,99,99,3859
54027,1,99,99,3860
54028,2,99,99,3860
54029,3,99,99,3860
54030,4,99,99,3860
54031,5,99,99,3860
54032,6,2,4,3860
54033,7,99,99,3860
54034,8,99,99,3860
54035,9,99,99,3860
54036,10,99,99,3860
54037,11,99,99,3860
54038,12,99,99,3860
54039,13,99,99,3860
54040,14,99,99,3860
54041,1,99,99,3861
54042,2,99,99,3861
54043,3,99,99,3861
54044,4,99,99,3861
54045,5,99,99,3861
54046,6,99,99,3861
54047,7,2,5,3861
54048,8,99,99,3861
54049,9,99,99,3861
54050,10,99,99,3861
54051,11,99,99,3861
54052,12,99,99,3861
54053,13,99,99,3861
54054,14,99,99,3861
54055,1,99,99,3862
54056,2,99,99,3862
54057,3,99,99,3862
54058,4,99,99,3862
54059,5,99,99,3862
54060,6,2,4,3862
54061,7,99,99,3862
54062,8,99,99,3862
54063,9,99,99,3862
54064,10,99,99,3862
54065,11,99,99,3862
54066,12,99,99,3862
54067,13,99,99,3862
54068,14,99,99,3862
54069,1,99,99,3863
54070,2,99,99,3863
54071,3,99,99,3863
54072,4,99,99,3863
54073,5,99,99,3863
54074,6,99,99,3863
54075,7,1,4,3863
54076,8,99,99,3863
54077,9,99,99,3863
54078,10,99,99,3863
54079,11,99,99,3863
54080,12,99,99,3863
54081,13,99,99,3863
54082,14,99,99,3863
54083,1,99,99,3864
54084,2,99,99,3864
54085,3,99,99,3864
54086,4,99,99,3864
54087,5,99,99,3864
54088,6,99,99,3864
54089,7,99,99,3864
54090,8,99,99,3864
54091,9,99,99,3864
54092,10,99,99,3864
54093,11,99,99,3864
54094,12,99,99,3864
54095,13,99,99,3864
54096,14,99,99,3864
54097,1,99,99,3865
54098,2,99,99,3865
54099,3,99,99,3865
54100,4,99,99,3865
54101,5,99,99,3865
54102,6,99,99,3865
54103,7,99,99,3865
54104,8,99,99,3865
54105,9,99,99,3865
54106,10,99,99,3865
54107,11,99,99,3865
54108,12,99,99,3865
54109,13,99,99,3865
54110,14,99,99,3865
54111,1,99,99,3866
54112,2,99,99,3866
54113,3,99,99,3866
54114,4,99,99,3866
54115,5,99,99,3866
54116,6,99,99,3866
54117,7,99,99,3866
54118,8,99,99,3866
54119,9,99,99,3866
54120,10,99,99,3866
54121,11,99,99,3866
54122,12,99,99,3866
54123,13,99,99,3866
54124,14,99,99,3866
54125,1,99,99,3867
54126,2,99,99,3867
54127,3,99,99,3867
54128,4,99,99,3867
54129,5,99,99,3867
54130,6,99,99,3867
54131,7,99,99,3867
54132,8,99,99,3867
54133,9,99,99,3867
54134,10,99,99,3867
54135,11,99,99,3867
54136,12,99,99,3867
54137,13,99,99,3867
54138,14,99,99,3867
54139,1,99,99,3868
54140,2,99,99,3868
54141,3,99,99,3868
54142,4,99,99,3868
54143,5,99,99,3868
54144,6,99,99,3868
54145,7,99,99,3868
54146,8,99,99,3868
54147,9,99,99,3868
54148,10,99,99,3868
54149,11,99,99,3868
54150,12,99,99,3868
54151,13,99,99,3868
54152,14,99,99,3868
54153,1,99,99,3869
54154,2,99,99,3869
54155,3,99,99,3869
54156,4,99,99,3869
54157,5,99,99,3869
54158,6,99,99,3869
54159,7,99,99,3869
54160,8,99,99,3869
54161,9,99,99,3869
54162,10,99,99,3869
54163,11,99,99,3869
54164,12,99,99,3869
54165,13,99,99,3869
54166,14,99,99,3869
54167,1,99,99,3870
54168,2,99,99,3870
54169,3,99,99,3870
54170,4,99,99,3870
54171,5,99,99,3870
54172,6,2,4,3870
54173,7,99,99,3870
54174,8,99,99,3870
54175,9,99,99,3870
54176,10,99,99,3870
54177,11,99,99,3870
54178,12,99,99,3870
54179,13,99,99,3870
54180,14,99,99,3870
54181,1,99,99,3871
54182,2,99,99,3871
54183,3,99,99,3871
54184,4,99,99,3871
54185,5,99,99,3871
54186,6,2,4,3871
54187,7,99,99,3871
54188,8,99,99,3871
54189,9,99,99,3871
54190,10,99,99,3871
54191,11,99,99,3871
54192,12,99,99,3871
54193,13,99,99,3871
54194,14,99,99,3871
54195,1,99,99,3872
54196,2,99,99,3872
54197,3,99,99,3872
54198,4,99,99,3872
54199,5,99,99,3872
54200,6,99,99,3872
54201,7,1,7,3872
54202,8,99,99,3872
54203,9,99,99,3872
54204,10,99,99,3872
54205,11,99,99,3872
54206,12,99,99,3872
54207,13,99,99,3872
54208,14,99,99,3872
54209,1,99,99,3873
54210,2,99,99,3873
54211,3,99,99,3873
54212,4,99,99,3873
54213,5,99,99,3873
54214,6,99,99,3873
54215,7,99,99,3873
54216,8,99,99,3873
54217,9,99,99,3873
54218,10,99,99,3873
54219,11,99,99,3873
54220,12,99,99,3873
54221,13,99,99,3873
54222,14,99,99,3873
54223,1,99,99,3874
54224,2,99,99,3874
54225,3,99,99,3874
54226,4,99,99,3874
54227,5,99,99,3874
54228,6,99,99,3874
54229,7,99,99,3874
54230,8,99,99,3874
54231,9,99,99,3874
54232,10,99,99,3874
54233,11,99,99,3874
54234,12,99,99,3874
54235,13,99,99,3874
54236,14,99,99,3874
54237,1,99,99,3875
54238,2,99,99,3875
54239,3,99,99,3875
54240,4,99,99,3875
54241,5,99,99,3875
54242,6,99,99,3875
54243,7,99,99,3875
54244,8,99,99,3875
54245,9,99,99,3875
54246,10,99,99,3875
54247,11,99,99,3875
54248,12,99,99,3875
54249,13,99,99,3875
54250,14,99,99,3875
54251,1,99,99,3876
54252,2,99,99,3876
54253,3,99,99,3876
54254,4,99,99,3876
54255,5,99,99,3876
54256,6,99,99,3876
54257,7,99,99,3876
54258,8,99,99,3876
54259,9,99,99,3876
54260,10,99,99,3876
54261,11,99,99,3876
54262,12,99,99,3876
54263,13,99,99,3876
54264,14,99,99,3876
54265,1,99,99,3877
54266,2,99,99,3877
54267,3,99,99,3877
54268,4,99,99,3877
54269,5,99,99,3877
54270,6,99,99,3877
54271,7,99,99,3877
54272,8,99,99,3877
54273,9,99,99,3877
54274,10,99,99,3877
54275,11,99,99,3877
54276,12,99,99,3877
54277,13,99,99,3877
54278,14,99,99,3877
54279,1,99,99,3878
54280,2,99,99,3878
54281,3,99,99,3878
54282,4,99,99,3878
54283,5,99,99,3878
54284,6,99,99,3878
54285,7,99,99,3878
54286,8,99,99,3878
54287,9,99,99,3878
54288,10,99,99,3878
54289,11,99,99,3878
54290,12,99,99,3878
54291,13,99,99,3878
54292,14,99,99,3878
54293,1,99,99,3879
54294,2,99,99,3879
54295,3,99,99,3879
54296,4,99,99,3879
54297,5,99,99,3879
54298,6,99,99,3879
54299,7,99,99,3879
54300,8,99,99,3879
54301,9,99,99,3879
54302,10,99,99,3879
54303,11,99,99,3879
54304,12,99,99,3879
54305,13,99,99,3879
54306,14,99,99,3879
54307,1,99,99,3880
54308,2,99,99,3880
54309,3,99,99,3880
54310,4,99,99,3880
54311,5,99,99,3880
54312,6,99,99,3880
54313,7,99,99,3880
54314,8,99,99,3880
54315,9,99,99,3880
54316,10,99,99,3880
54317,11,99,99,3880
54318,12,99,99,3880
54319,13,99,99,3880
54320,14,99,99,3880
54321,1,99,99,3881
54322,2,99,99,3881
54323,3,99,99,3881
54324,4,99,99,3881
54325,5,99,99,3881
54326,6,2,4,3881
54327,7,99,99,3881
54328,8,99,99,3881
54329,9,99,99,3881
54330,10,99,99,3881
54331,11,99,99,3881
54332,12,99,99,3881
54333,13,99,99,3881
54334,14,99,99,3881
