id,control_politico_id,persona_id
57199,9271,2600
57200,9271,921
51142,4542,46
57201,9271,59
57705,11654,160
59343,7357,213
60817,19830,2533
60818,19830,2480
58886,17237,647
58086,96,922
58087,96,134
58256,14888,834
58531,15193,296
58532,15193,257
58533,15193,178
60819,19830,2450
60820,19830,1950
60821,19830,1912
60822,19830,862
61135,20965,134
51126,4486,1200
51230,5312,111
51231,5312,211
60559,19168,2501
51233,5312,248
51234,5312,121
51235,5312,190
56816,7412,122
56817,7412,259
57198,9266,1245
60560,19168,2504
60561,19168,1133
57704,1170,118
57899,13014,60
58683,16534,713
58885,17239,647
59341,7088,209
59342,7088,194
58245,14881,1217
58246,14881,213
58247,14881,1191
58248,14881,127
58249,14881,1264
58250,14881,2485
58251,14881,120
58252,14881,153
58253,14881,123
58254,14881,254
58255,14881,117
58528,15194,296
58529,15194,257
58530,15194,178
60562,19168,590
60563,19168,2255
60564,19168,242
60565,19168,115
60566,19168,2494
61133,20957,1188
61134,20957,862
51122,4485,112
51123,4485,1177
51124,4485,1188
51125,4485,125
51229,5255,251
60808,19903,122
60809,19903,1531
60810,19903,2084
57506,10583,1257
57703,1171,118
57893,13010,1217
57894,13010,55
57895,13010,120
57896,13010,123
57897,13010,60
57898,13010,127
58884,17240,647
59340,7586,212
61131,20534,1188
61132,20534,862
59339,7351,213
51228,5253,152
60555,19260,182
60556,19260,718
60557,19260,1525
57702,11631,811
58883,17373,647
58237,14880,33
51144,4543,46
51120,4351,1200
58677,16322,47
58875,17370,930
58876,17370,259
58877,17370,647
58878,17370,9
57697,11570,896
57698,11570,578
57699,11570,77
57700,11570,46
57701,11570,906
58879,17370,908
58880,17370,146
58881,17370,922
58075,90,1
58076,90,118
58077,90,862
58236,14878,113
58882,17370,543
59338,7350,201
60804,19937,205
61126,20952,248
61127,20952,140
61128,20952,1229
61129,20952,111
51151,4641,1200
35986,3374,131
35987,3374,244
35988,3374,1219
35989,3383,9
35990,3408,10
35991,3409,38
35992,3426,9
51145,4544,75
51146,4544,309
51147,4544,46
58674,16316,644
83764,50107,7336
83765,50107,7618
83766,50107,718
83767,50107,7481
83768,50107,8191
57488,10579,182
74175,39362,6042
74176,39362,123
74177,39362,1219
74178,39362,2039
57489,10579,1228
57490,10579,1262
60634,3427,505
57491,10579,1167
57492,10579,1168
57493,10579,242
57494,10579,950
57495,10579,189
57688,11531,98
57689,11531,8
57690,11531,809
57691,11531,14
57692,11531,680
57693,11531,1234
57694,11531,23
57695,11531,60
57696,11531,511
57888,12901,493
58072,98,1209
58073,98,341
58074,98,165
58233,14877,811
58234,14877,28
58235,14877,13
51219,164,1219
51220,164,180
51221,164,142
58675,16316,100
58676,16316,47
59337,8485,1234
60800,20098,296
60801,20098,118
60802,20098,198
60803,20098,246
61125,20914,208
51152,150,1248
51153,150,96
51154,150,834
51155,150,100
51156,150,934
51157,150,968
51158,150,809
51159,150,399
51160,150,1277
51161,150,565
51162,150,505
51163,150,93
74394,40620,896
74395,40620,281
57482,10566,1228
57483,10566,242
57484,10566,142
57485,10566,1167
57486,10566,146
57487,10566,189
57687,11530,781
57885,84,668
57886,84,10
57887,84,1260
58070,13741,164
58071,13741,1262
58230,14862,201
58231,14862,117
58232,14862,1191
58670,16310,992
58671,16310,97
58672,16310,644
58673,16310,101
58865,17339,322
58866,17339,894
59336,7576,212
59881,12046,257
59882,12046,164
59883,12046,102
59884,12046,296
59885,12046,178
59886,12046,2352
59887,12046,656
59888,12046,1202
59889,12046,147
59890,12046,152
74396,40620,906
74397,40620,47
74398,40620,97
60799,4298,117
61120,20910,512
61121,20910,153
61122,20910,248
61123,20910,111
57478,10560,41
57479,10560,92
57480,10560,28
57481,10560,879
57684,11513,296
57685,11513,1202
57686,11513,1182
57884,77,61
58068,13711,164
58069,13711,1262
58228,14843,161
58229,14843,213
59334,102,1184
58669,16290,101
59335,102,164
60795,8018,8
60796,8018,793
60797,8018,834
60798,8018,809
61119,20907,208
58668,16276,145
57476,10547,643
57477,10547,77
57683,11503,781
57883,75,61
58067,13608,680
58226,14842,113
58227,14842,398
59333,7352,213
60791,2249,512
60792,2249,211
60793,2249,190
60794,2249,111
61117,20871,819
61118,20871,1615
57474,10543,643
57475,10543,77
57679,11452,906
57680,11452,4
57681,11452,557
57682,11452,7
57881,12891,50
57882,12891,196
58062,13605,50
58063,13605,644
58064,13605,101
58065,13605,906
58066,13605,511
58225,14841,834
58505,15192,257
58506,15192,873
58507,15192,656
58508,15192,1201
58509,15192,627
58510,15192,1214
58667,16271,145
58851,17279,322
58852,17279,811
58853,17279,244
58854,17279,118
59061,17914,656
60790,1280,934
59867,7629,484
59868,7629,843
59869,7629,111
59870,7629,208
59871,7629,212
59872,7629,175
61116,20854,166
58666,16266,47
57678,11451,781
57879,74,992
57880,74,644
58061,13582,680
58221,14808,8
58222,14808,28
58223,14808,13
58224,14808,557
58504,10810,668
58850,17277,756
59326,131,1187
59327,131,1188
59857,1186,128
59858,1186,1219
59859,1186,196
59860,1186,1222
59861,1186,177
59862,1186,914
59863,1186,259
59864,1186,244
59865,1186,894
59866,1186,543
58848,17275,756
58849,17275,366
59325,7402,259
57471,10541,680
57674,11332,896
57675,11332,578
57676,11332,77
57677,11332,906
57878,73,55
58059,13581,680
58060,13581,77
58220,14786,781
60787,3080,9
68320,21975,142
83769,50107,508
59592,18322,40
59593,18322,2012
59594,18322,1714
59595,18322,12
59596,18322,2279
59631,9227,25
59856,9569,2600
60788,3080,505
60132,18774,182
60328,19261,970
60635,1251,128
61183,20640,2083
61184,20640,862
61185,20640,2502
61186,20640,1292
61187,20640,2517
61188,20640,2491
61189,20640,2492
61190,20640,2523
83770,50107,7679
57176,9189,692
57177,9189,668
57178,9189,4
57179,9189,999
57469,10540,1257
57470,10540,921
58661,43,939
58662,43,46
58663,43,1062
58664,43,653
57859,81,1248
57860,81,33
57861,81,578
57862,81,99
57863,81,4
57864,81,97
57865,81,680
57866,81,42
58718,16954,793
58905,17419,543
57867,81,999
57868,81,1228
57869,81,493
57870,81,842
57871,81,20
57872,81,66
57873,81,87
57874,81,896
57875,81,27
57876,81,93
57877,81,725
58057,157,505
58058,157,4
58219,14785,781
58502,10915,1295
58847,17268,244
59048,17913,257
59049,17913,163
59050,17913,164
59051,17913,873
59052,17913,178
59053,17913,1295
59054,17913,656
59055,17913,1202
59056,17913,1205
59057,17913,152
59058,17913,1182
59324,9449,23
60786,8365,213
57173,9167,49
57174,9167,834
57175,9167,493
60785,4706,1260
57858,82,61
58055,13539,921
58056,13539,92
58215,14784,8
58216,14784,28
58217,14784,13
58218,14784,557
74360,40496,2447
59323,18228,906
59047,1542,296
39754,1394,96
56788,1217,201
56789,1217,117
57466,10478,47
57666,11093,9
57667,11093,565
57668,11093,505
57855,76,498
57856,76,4
57857,76,999
58054,158,55
58214,14783,781
58497,15191,656
58498,15191,1205
58646,22,547
58845,17262,244
59319,7567,208
59320,7567,248
59321,7567,484
59322,7567,175
59838,7314,209
59839,7314,939
59840,7314,1188
59841,7314,157
60780,8161,793
60781,8161,811
60782,8161,28
60783,8161,13
60784,8161,557
49253,4321,1219
49254,4321,136
49255,4321,240
49256,4321,259
49257,4321,244
49258,4321,122
51218,163,183
60775,4126,1264
60776,4126,163
60777,4126,1188
60778,4126,950
60779,4126,247
61109,20761,137
87086,55922,2459
87087,55927,9473
87088,55927,1531
87089,55927,9481
87090,55927,2447
87091,55927,1456
87092,55927,8510
57461,10471,50
57462,10471,511
57463,10471,100
57464,10471,906
57465,10471,47
57664,11074,9
57665,11074,692
57853,80,817
57854,80,999
58053,13523,4
58494,15182,296
58495,15182,257
58496,15182,178
58642,21,809
58643,21,66
58644,21,763
58645,21,102
58839,17259,128
58840,17259,322
58841,17259,2487
58842,17259,535
58843,17259,633
58844,17259,2111
39750,3689,793
39751,3689,22
39752,3689,879
87093,55927,183
87094,55927,153
87095,55927,505
87096,55927,59
56773,7332,181
57160,8929,96
57161,8929,809
57162,8929,100
57456,10464,50
57457,10464,511
57458,10464,100
57459,10464,906
57460,10464,47
57852,72,9
58050,13522,921
58051,13522,92
58052,13522,55
58212,14582,879
58493,15179,656
58637,1000,928
58638,1000,49
58639,1000,811
58640,1000,420
58641,1000,247
58837,17258,322
58838,17258,894
60774,3082,713
68441,19478,2497
59835,10603,96
59836,10603,92
64975,20755,1188
58719,16955,793
58906,17423,9
58907,17423,1166
58908,17423,543
59154,17972,873
59155,17972,2039
59156,17972,1956
59157,17972,1631
39748,3670,793
87922,56820,7679
59632,9228,1248
59633,9228,10
59674,1219,547
59675,1219,1191
59676,1219,201
59677,1219,1264
59678,1219,113
59679,1219,2485
60636,2284,257
60637,2284,102
60638,2284,135
60639,2284,296
60640,2284,873
60641,2284,178
60642,2284,2352
60643,2284,656
60644,2284,1201
60645,2284,1202
60646,2284,798
60647,2284,159
74180,39940,1526
74409,40492,59
60952,20535,643
60953,20535,36
60954,20535,2600
60955,20535,1257
60956,20535,77
60957,20535,85
60958,20535,59
74410,40492,39
74411,40492,2600
74412,40492,875
74413,40492,77
74414,40492,2447
62420,22518,88
39749,3670,879
57158,8863,793
57159,8863,809
57452,10457,50
57453,10457,100
57454,10457,906
57455,10457,47
57661,11043,493
57847,78,992
57848,78,921
57849,78,811
57850,78,505
57851,78,9
58049,13500,6
58207,14497,209
58208,14497,939
58209,14497,157
58210,14497,862
58211,14497,507
58483,15164,257
58484,15164,164
58485,15164,102
58486,15164,296
58487,15164,178
58488,15164,656
58489,15164,1202
58490,15164,147
58491,15164,1205
58492,15164,152
74415,40492,85
74416,40492,1208
74417,40492,1819
74418,40492,1279
59315,9630,66
59037,17887,2456
59038,17887,281
59039,17887,906
59040,17887,100
59041,17887,97
59316,9630,668
60772,4738,16
60773,4738,39
61105,20751,1188
61106,20751,862
39747,3662,16
57037,8085,921
57038,8085,643
57157,8858,66
51214,5063,131
51215,5063,118
60771,3430,9
61103,20744,556
61104,20744,2486
57846,12704,87
58047,13492,505
58048,13492,4
58204,14496,112
58205,14496,160
58206,14496,192
58475,15158,484
58476,15158,134
58477,15158,1062
58478,15158,211
58479,15158,212
58480,15158,567
58481,15158,248
58482,15158,190
59314,9386,12
59034,17511,512
59035,17511,950
59036,17511,999
59820,7548,242
59821,7548,1167
39745,3625,8
39746,3625,22
57035,8064,680
57036,8064,59
57156,8810,66
51213,5062,131
60770,2369,10
61098,20701,2600
57837,12680,257
57838,12680,164
57839,12680,102
57840,12680,178
57841,12680,656
57842,12680,1202
57843,12680,147
57844,12680,1205
57845,12680,152
58043,13385,811
58044,13385,511
58045,13385,77
58046,13385,95
58201,14492,112
58202,14492,160
58203,14492,192
58474,15157,484
59306,7337,161
59030,10777,914
59031,10777,131
59032,10777,171
59033,10777,197
59307,7337,201
59308,7337,398
59309,7337,113
59310,7337,213
59311,7337,123
59312,7337,254
59313,7337,127
61099,20701,1257
61100,20701,59
61101,20701,21
61102,20701,95
39744,3615,793
60499,19516,763
57033,8063,643
57034,8063,77
57155,6029,161
60767,1304,896
59305,18223,906
51211,5048,763
51212,5048,668
59026,17747,201
59027,17747,1019
59028,17747,1062
59029,17747,862
59812,10542,834
59813,10542,92
60768,1304,97
60769,1304,50
61097,20663,357
58041,13319,38
58042,13319,46
58198,14495,112
58199,14495,160
58200,14495,192
58466,15154,484
58467,15154,134
58468,15154,1062
58469,15154,211
58470,15154,212
58471,15154,567
58472,15154,248
58473,15154,190
39743,3601,60
19325,3163,341
59025,17735,46
64976,20755,862
64993,27212,152
64994,27212,111
64995,27212,117
60648,19739,865
68321,21883,2233
2664,1072,1019
2665,1073,201
2666,1073,1019
2667,1073,1062
60874,20313,97
60875,20313,668
64996,27212,207
68322,21883,1805
68372,20642,2083
65001,24891,763
60766,8343,213
61096,20658,77
51210,5038,55
57029,8036,9
57030,8036,50
59634,9983,41
59635,9983,148
59636,9983,92
59637,9983,28
59638,9983,879
59680,9733,99
59681,9733,100
57031,8036,98
57032,8036,505
57649,10946,862
57827,12671,102
57828,12671,1214
58193,14494,209
58194,14494,939
58195,14494,157
58196,14494,862
58909,17426,9
58910,17426,668
58911,17426,1166
58197,14494,507
58458,15143,484
58459,15143,134
58460,15143,1062
58461,15143,211
58462,15143,212
58463,15143,567
58464,15143,248
58465,15143,190
74770,41885,819
55205,3189,259
19320,3085,9
19322,3138,811
19323,3138,23
57022,8033,1219
57023,8033,196
57024,8033,1222
57025,8033,171
57026,8033,47
57027,8033,50
57028,8033,922
60761,8230,768
57441,10341,60
57442,10341,93
57443,10341,38
58829,17233,2051
60762,8230,113
60763,8230,398
2733,1102,543
2734,1102,975
2735,1102,1019
2736,1102,259
58830,17233,811
58192,14493,781
58831,17233,756
59302,18211,1615
59303,18211,87
60764,8230,254
60765,8230,201
65002,24891,46
58616,15560,790
58617,15560,862
65008,20538,2600
51206,5037,49
51207,5037,60
51208,5037,38
51209,5037,519
60760,3051,99
61092,20649,21
61093,20649,85
57150,8611,11
57151,8611,14
58828,17232,756
57824,12428,1214
59021,17719,1019
58450,15142,988
58451,15142,862
58615,15556,2489
37837,3434,302
39739,3560,96
39740,3560,793
39741,3560,879
49209,4319,1219
2768,1117,46
2769,1117,668
2770,1117,1256
2771,1117,61
2772,1117,48
49210,4319,136
49211,4319,240
49212,4319,259
49213,4319,244
49214,4319,122
51205,4987,8
60758,9912,1188
60759,9912,157
61091,20648,134
57014,7987,360
57015,7987,186
57016,7987,1172
57017,7987,646
58823,17230,633
57823,85,578
58824,17230,2051
58825,17230,756
58826,17230,126
58186,14491,160
58187,14491,209
2794,1128,1253
58188,14491,1239
2796,1130,93
2797,1131,87
2798,1131,817
58443,15141,1184
58444,15141,1062
58445,15141,1226
58446,15141,207
58447,15141,211
58448,15141,212
58449,15141,190
2806,1133,66
58613,15555,38
2808,1135,643
2809,1135,77
2810,1136,643
2811,1136,77
2812,1137,578
58614,15555,55
58827,17230,1011
59020,17718,1019
59807,9256,25
65009,20538,1257
57010,7983,360
57011,7983,186
57012,7983,1172
57013,7983,646
2822,1143,1055
2823,1144,9
2824,1144,565
2825,1144,713
2826,1145,47
2827,1145,644
2828,1145,100
57147,8603,98
51201,161,873
51202,161,165
51203,161,398
51204,161,791
57148,8603,60
65010,20538,59
60756,2892,512
60757,2892,211
57636,10916,257
2839,1151,13
2840,1151,28
2841,1151,8
57637,10916,163
57638,10916,135
57639,10916,296
57640,10916,873
57641,10916,178
57642,10916,656
57643,10916,1202
57644,10916,152
57645,10916,1182
58821,17229,322
58822,17229,756
59019,17717,1019
58442,15140,212
58612,15554,1234
61087,20647,50
61088,20647,19
2858,1159,809
2859,1159,811
2860,1159,8
61089,20647,906
59433,18169,1956
59434,18169,2533
59435,18169,873
59436,18169,2039
58912,17452,543
58913,17452,259
58914,17452,975
59437,18169,1950
59438,18169,1631
60649,126,128
60650,126,1177
60876,20328,9
60877,20328,74
61201,20557,2459
59639,9508,2600
59682,9988,88
61202,20557,2463
61203,20557,47
65709,27427,59
65710,27427,2447
68373,20642,862
68374,20642,2502
68375,20642,1292
68376,20642,2517
61090,20647,511
39734,3543,16
58816,17228,633
58817,17228,2051
58818,17228,756
2894,1175,921
58819,17228,126
2896,1177,1168
58820,17228,1011
59018,17705,862
51200,4829,118
60483,2291,102
60484,2291,135
60485,2291,296
60486,2291,873
60487,2291,656
60488,2291,178
57006,7979,360
57007,7979,186
57008,7979,1172
57009,7979,646
57146,8544,96
60736,4770,368
60737,4770,643
60738,4770,38
60739,4770,9
57820,86,97
57821,86,570
60740,4770,906
60741,4770,29
58184,14443,781
58422,15137,512
58423,15137,175
58424,15137,651
58425,15137,484
58426,15137,169
58427,15137,134
58428,15137,140
58429,15137,1226
58430,15137,843
58431,15137,108
58432,15137,1229
58433,15137,846
58434,15137,207
58435,15137,208
58436,15137,212
58437,15137,121
58438,15137,248
58439,15137,153
58440,15137,111
58441,15137,190
58611,15553,578
60742,4770,46
60743,4770,61
60744,4770,48
60745,4770,505
60746,4770,1277
60747,4770,25
60748,4770,41
60749,4770,55
60750,4770,921
60751,4770,879
60752,4770,28
60753,4770,10
60754,4770,62
60755,4770,309
61086,20646,50
39733,3515,60
58811,17225,633
58812,17225,2051
58813,17225,756
58814,17225,126
58815,17225,1011
59016,17680,201
59017,17680,914
57004,7976,186
57005,7976,1266
57145,8538,55
57431,10228,33
57819,88,16
58029,13483,763
58030,13483,668
58183,14406,781
58403,15136,512
58404,15136,258
58405,15136,484
58406,15136,175
58407,15136,134
58408,15136,140
58409,15136,1226
58410,15136,843
58411,15136,108
58412,15136,1229
58413,15136,207
58414,15136,208
58415,15136,212
58416,15136,121
58417,15136,248
58418,15136,153
58419,15136,169
58420,15136,111
58421,15136,190
58610,15552,93
59796,10018,48
59797,10018,61
59798,10018,46
60078,18635,242
60079,18635,1187
60080,18635,182
60262,19070,2489
39732,3501,55
58806,17224,633
56993,7952,257
56994,7952,163
56995,7952,135
56996,7952,296
56997,7952,873
56998,7952,178
56999,7952,1295
57000,7952,656
57001,7952,1202
57002,7952,152
57003,7952,1182
60077,10673,950
60476,3916,512
60731,19997,1292
57427,10222,842
57428,10222,28
57429,10222,13
57430,10222,973
58807,17224,2051
58808,17224,756
58024,13479,48
58025,13479,1256
58026,13479,668
58027,13479,61
58028,13479,46
58182,14405,781
58401,15135,484
58402,15135,212
58609,15551,60
58809,17224,1013
58810,17224,1011
59014,17656,201
59015,17656,914
60732,19997,1188
59789,7630,1184
59790,7630,512
59791,7630,175
59792,7630,1208
59793,7630,211
59794,7630,248
59795,7630,111
60733,19997,2487
62513,23681,60
62512,23680,38
68377,20642,2491
57234,9439,38
57235,9439,55
57290,9904,505
57540,10730,48
57726,11797,484
57727,11797,134
57728,11797,1226
57729,11797,111
57730,11797,1229
57731,11797,175
57732,11797,211
57733,11797,207
57734,11797,190
57930,13146,59
58121,14096,646
59974,10220,8
59975,10220,41
59976,10220,811
59977,10220,557
59978,10220,28
59979,10220,13
59980,10220,793
59981,10220,879
58725,16964,209
58726,16964,92
58727,16964,516
58728,16964,1009
59982,10220,92
59983,10220,29
60878,20336,9
58915,17453,647
59183,17263,756
59439,18243,10
59440,18243,28
59441,18243,519
60879,20336,74
60965,20549,2600
60966,20549,1257
60967,20549,15
60968,20549,21
60969,20549,24
60970,20549,59
60971,20549,95
60072,11038,9
60073,11038,18
60074,11038,20
60075,11038,98
68324,28258,205
68378,20642,2492
60473,4559,75
60474,4559,309
60475,4559,46
65011,20538,77
57630,10900,10
57631,10900,1260
57632,10900,309
57816,87,921
57817,87,55
58015,13466,1
58016,13466,66
58017,13466,1256
58018,13466,46
58019,13466,48
58020,13466,88
58021,13466,570
58022,13466,668
58023,13466,61
58181,14377,180
58398,15134,248
58399,15134,258
60076,11038,999
58608,15550,93
83781,50114,59
83782,50114,875
59781,7320,865
59782,7320,194
59783,7320,112
59012,17655,763
59013,17655,668
59784,7320,939
59785,7320,781
59786,7320,1200
59787,7320,209
59788,7320,180
60259,19069,209
60260,19069,157
39728,2412,113
39729,2412,245
39730,2412,161
60062,10221,4
60063,10221,41
60064,10221,811
60065,10221,557
60066,10221,28
59011,17643,763
62511,23679,519
60067,10221,13
60068,10221,809
56987,7809,360
56988,7809,186
56989,7809,1172
56990,7809,646
60069,10221,793
60472,2401,135
56857,7507,128
56858,7507,259
56859,7507,1222
56860,7507,145
56861,7507,244
56862,7507,118
56863,7507,1180
57048,8138,2600
57626,10850,25
57627,10850,10
57628,10850,1260
