id,tema_id,sentencia_id
10022,99,3341
10023,99,3341
10024,2,3342
10025,5,3342
10026,99,3342
10027,4,3343
10028,5,3343
10029,99,3343
10030,4,3344
10031,99,3344
10032,99,3344
10033,3,3345
10034,99,3345
10035,99,3345
10036,5,3346
10037,5,3346
10038,99,3346
10039,10,3347
10040,99,3347
10041,99,3347
10042,5,3348
10043,99,3348
10044,99,3348
10045,4,3349
10046,99,3349
10047,99,3349
10048,7,3350
10049,99,3350
10050,99,3350
10051,7,3351
10052,99,3351
10053,99,3351
10054,19,3352
10055,99,3352
10056,99,3352
10057,4,3353
10058,99,3353
10059,99,3353
10060,1,3354
10061,4,3354
10062,5,3354
10063,5,3355
10064,99,3355
10065,99,3355
10066,9,3356
10067,99,3356
10068,99,3356
10069,1,3357
10070,99,3357
10071,99,3357
10072,5,3358
10073,99,3358
10074,99,3358
10075,3,3359
10076,99,3359
10077,99,3359
10078,17,3360
10079,99,3360
10080,99,3360
10081,5,3361
10082,4,3361
10083,99,3361
10084,12,3362
10085,99,3362
10086,99,3362
10087,13,3363
10088,9,3363
10089,99,3363
10090,5,3364
10091,99,3364
10092,99,3364
10093,4,3365
10094,3,3365
10095,99,3365
10096,14,3366
10097,99,3366
10098,99,3366
10099,4,3367
10100,99,3367
10101,99,3367
10102,14,3368
10103,9,3368
10104,99,3368
10105,6,3369
10106,7,3369
10107,99,3369
10108,3,3370
10109,99,3370
10110,99,3370
10111,4,3371
10112,99,3371
10113,99,3371
10114,1,3372
10115,5,3372
10116,99,3372
10117,4,3373
10118,99,3373
10119,99,3373
10120,5,3374
10121,1,3374
10122,99,3374
10123,4,3375
10124,5,3375
10125,99,3375
10126,2,3376
10127,4,3376
10128,99,3376
10129,1,3377
10130,99,3377
10131,99,3377
10132,1,3378
10133,7,3378
10134,99,3378
10135,14,3379
10136,9,3379
10137,99,3379
10138,8,3380
10139,99,3380
10140,99,3380
10141,8,3381
10142,99,3381
10143,99,3381
10144,4,3382
10145,99,3382
10146,99,3382
10147,5,3383
10148,1,3383
10149,99,3383
10150,4,3384
10151,99,3384
10152,99,3384
10153,1,3385
10154,99,3385
10155,99,3385
10156,14,3386
10157,99,3386
10158,99,3386
10159,4,3387
10160,5,3387
10161,99,3387
10162,14,3388
10163,99,3388
10164,99,3388
10165,4,3389
10166,5,3389
10167,99,3389
10168,18,3390
10169,9,3390
10170,99,3390
10171,9,3391
10172,99,3391
10173,99,3391
10174,6,3392
10175,99,3392
10176,99,3392
10177,4,3393
10178,6,3393
10179,99,3393
10180,1,3394
10181,5,3394
10182,99,3394
10183,4,3395
10184,99,3395
10185,99,3395
10186,5,3396
10187,99,3396
10188,99,3396
10189,4,3397
10190,5,3397
10191,99,3397
10192,1,3398
10193,5,3398
10194,99,3398
10195,1,3399
10196,5,3399
10197,99,3399
10198,5,3400
10199,1,3400
10200,7,3400
10201,1,3401
10202,12,3401
10203,99,3401
10204,5,3402
10205,99,3402
10206,99,3402
10207,3,3403
10208,99,3403
10209,99,3403
10210,1,3404
10211,99,3404
10212,99,3404
10213,6,3405
10214,4,3405
10215,99,3405
10216,4,3406
10217,99,3406
10218,99,3406
10219,4,3407
10220,99,3407
10221,99,3407
10222,4,3408
10223,10,3408
10224,99,3408
10225,3,3409
10226,4,3409
10227,99,3409
10228,4,3410
10229,99,3410
10230,99,3410
10231,12,3411
10232,99,3411
10233,99,3411
10234,8,3412
10235,99,3412
10236,99,3412
10237,5,3413
10238,99,3413
10239,99,3413
10240,6,3414
10241,99,3414
10242,99,3414
10243,5,3415
10244,99,3415
10245,99,3415
10246,11,3416
10247,99,3416
10248,99,3416
10249,11,3417
10250,99,3417
10251,99,3417
10252,11,3418
10253,1,3418
10254,99,3418
10255,4,3419
10256,99,3419
10257,99,3419
10258,1,3420
10259,3,3420
10260,99,3420
10261,5,3421
10262,99,3421
10263,99,3421
10264,1,3422
10265,7,3422
10266,99,3422
10267,5,3423
10268,5,3423
10269,99,3423
10270,2,3424
10271,4,3424
10272,99,3424
10273,10,3425
10274,99,3425
10275,99,3425
10276,11,3426
10277,99,3426
10278,99,3426
10279,4,3427
10280,99,3427
10281,99,3427
10282,4,3428
10283,99,3428
10284,99,3428
10285,1,3429
10286,99,3429
10287,99,3429
10288,4,3430
10289,99,3430
10290,99,3430
10291,3,3431
10292,1,3431
10293,99,3431
10294,11,3432
10295,99,3432
10296,99,3432
10297,7,3433
10298,99,3433
10299,99,3433
10300,19,3434
10301,9,3434
10302,99,3434
10303,8,3435
10304,99,3435
10305,99,3435
10306,8,3436
10307,99,3436
10308,99,3436
10309,10,3437
10310,99,3437
10311,99,3437
10312,2,3438
10313,99,3438
10314,99,3438
10315,5,3439
10316,99,3439
10317,99,3439
10318,21,3440
10319,9,3440
10320,99,3440
10321,12,3441
10322,99,3441
10323,99,3441
10324,4,3442
10325,5,3442
10326,99,3442
10327,1,3443
10328,99,3443
10329,99,3443
10330,1,3444
10331,99,3444
10332,99,3444
10333,5,3445
10334,99,3445
10335,99,3445
10336,2,3446
10337,99,3446
10338,99,3446
10339,1,3447
10340,99,3447
10341,99,3447
10342,1,3448
10343,99,3448
10344,99,3448
10345,1,3449
10346,5,3449
10347,99,3449
10348,5,3450
10349,4,3450
10350,99,3450
10351,4,3451
10352,99,3451
10353,99,3451
10354,4,3452
10355,99,3452
10356,99,3452
10357,4,3453
10358,5,3453
10359,99,3453
10360,1,3454
10361,99,3454
10362,99,3454
10363,10,3455
10364,99,3455
10365,99,3455
10366,8,3456
10367,99,3456
10368,99,3456
10369,5,3457
10370,99,3457
10371,99,3457
10372,3,3458
10373,99,3458
10374,99,3458
10375,19,3459
10376,99,3459
10377,99,3459
10378,5,3460
10379,4,3460
10380,99,3460
10381,20,3461
10382,99,3461
10383,99,3461
10384,5,3462
10385,99,3462
10386,99,3462
10387,4,3463
10388,99,3463
10389,99,3463
10390,3,3464
10391,4,3464
10392,99,3464
10393,1,3465
10394,99,3465
10395,99,3465
10396,1,3466
10397,99,3466
10398,99,3466
10399,19,3467
10400,9,3467
10401,99,3467
10402,2,3468
10403,99,3468
10404,99,3468
10405,6,3469
10406,99,3469
10407,99,3469
10408,2,3470
10409,99,3470
10410,99,3470
10411,1,3471
10412,99,3471
10413,99,3471
10414,5,3472
10415,99,3472
10416,99,3472
10417,1,3473
10418,99,3473
10419,99,3473
10420,17,3474
10421,99,3474
10422,99,3474
10423,5,3475
10424,1,3475
10425,99,3475
10426,1,3476
10427,5,3476
10428,99,3476
10429,1,3477
10430,5,3477
10431,7,3477
10432,4,3478
10433,99,3478
10434,99,3478
10435,6,3479
10436,99,3479
10437,99,3479
10438,4,3480
10439,2,3480
10440,99,3480
10441,1,3481
10442,99,3481
10443,99,3481
10444,5,3482
10445,4,3482
10446,99,3482
10447,1,3483
10448,5,3483
10449,99,3483
10450,11,3484
10451,12,3484
10452,99,3484
10453,7,3485
10454,99,3485
10455,99,3485
10456,1,3486
10457,5,3486
10458,99,3486
10459,12,3487
10460,9,3487
10461,99,3487
10462,3,3488
10463,99,3488
10464,99,3488
10465,3,3489
10466,8,3489
10467,99,3489
10468,4,3490
10469,99,3490
10470,99,3490
10471,4,3491
10472,99,3491
10473,99,3491
10474,5,3492
10475,99,3492
10476,99,3492
10477,4,3493
10478,99,3493
10479,99,3493
10480,16,3494
10481,99,3494
10482,99,3494
10483,2,3495
10484,99,3495
10485,99,3495
10486,4,3496
10487,99,3496
10488,99,3496
10489,3,3497
10490,1,3497
10491,99,3497
10492,10,3498
10493,99,3498
10494,99,3498
10495,1,3499
10496,12,3499
10497,99,3499
10498,18,3500
10499,9,3500
10500,99,3500
10501,1,3501
10502,99,3501
10503,99,3501
10504,7,3502
10505,99,3502
10506,99,3502
10507,11,3503
10508,9,3503
10509,99,3503
10510,4,3504
10511,99,3504
10512,99,3504
10513,2,3505
10514,99,3505
10515,99,3505
10516,10,3506
10517,99,3506
10518,99,3506
10519,1,3507
10520,5,3507
10521,99,3507
10522,5,3508
10523,4,3508
10524,99,3508
10525,4,3509
10526,99,3509
10527,99,3509
10528,11,3510
10529,99,3510
10530,99,3510
10531,19,3511
10532,9,3511
10533,99,3511
10534,2,3512
10535,99,3512
10536,99,3512
10537,1,3513
10538,99,3513
10539,99,3513
10540,5,3514
10541,99,3514
10542,99,3514
10543,18,3515
10544,99,3515
10545,99,3515
10546,1,3516
10547,5,3516
10548,99,3516
10549,5,3517
10550,99,3517
10551,99,3517
10552,11,3518
10553,99,3518
10554,99,3518
10555,4,3519
10556,5,3519
10557,99,3519
10558,5,3520
10559,99,3520
10560,99,3520
10561,4,3521
10562,99,3521
10563,99,3521
10564,5,3522
10565,5,3522
10566,18,3522
10567,1,3523
10568,6,3523
10569,99,3523
10570,5,3524
10571,99,3524
10572,99,3524
10573,5,3525
10574,99,3525
10575,99,3525
10576,1,3526
10577,5,3526
10578,99,3526
10579,4,3527
10580,99,3527
10581,99,3527
10582,5,3528
10583,1,3528
10584,99,3528
10585,1,3529
10586,5,3529
10587,99,3529
10588,3,3530
10589,99,3530
10590,99,3530
10591,11,3531
10592,99,3531
10593,99,3531
10594,4,3532
10595,99,3532
10596,99,3532
10597,5,3533
10598,5,3533
10599,99,3533
10600,5,3534
10601,99,3534
10602,99,3534
10603,4,3535
10604,99,3535
10605,99,3535
10606,21,3536
10607,99,3536
10608,99,3536
10609,11,3537
10610,99,3537
10611,99,3537
10612,1,3538
10613,99,3538
10614,99,3538
10615,8,3539
10616,99,3539
10617,99,3539
10618,21,3540
10619,99,3540
10620,99,3540
10621,5,3541
10622,99,3541
10623,99,3541
10624,10,3542
10625,99,3542
10626,99,3542
10627,7,3543
10628,99,3543
10629,99,3543
10630,4,3544
10631,99,3544
10632,99,3544
10633,1,3545
10634,6,3545
10635,99,3545
10636,3,3546
10637,99,3546
10638,99,3546
10639,1,3547
10640,99,3547
10641,99,3547
10642,1,3548
10643,99,3548
10644,99,3548
10645,1,3549
10646,99,3549
10647,99,3549
10648,4,3550
10649,99,3550
10650,99,3550
10651,11,3551
10652,99,3551
10653,99,3551
10654,4,3552
10655,99,3552
10656,99,3552
10657,16,3553
10658,99,3553
10659,99,3553
10660,1,3554
10661,99,3554
10662,99,3554
10663,5,3555
10664,5,3555
10665,99,3555
10666,4,3556
10667,99,3556
10668,99,3556
10669,5,3557
10670,99,3557
10671,99,3557
10672,1,3558
10673,99,3558
10674,99,3558
10675,1,3559
10676,99,3559
10677,99,3559
10678,12,3560
10679,99,3560
10680,99,3560
10681,5,3561
10682,99,3561
10683,99,3561
10684,4,3562
10685,99,3562
10686,99,3562
10687,3,3563
10688,99,3563
10689,99,3563
10690,2,3564
10691,99,3564
10692,99,3564
10693,4,3565
10694,99,3565
10695,99,3565
10696,16,3566
10697,99,3566
10698,99,3566
10699,7,3567
10700,99,3567
10701,99,3567
10702,1,3568
10703,99,3568
10704,99,3568
10705,1,3569
10706,99,3569
10707,99,3569
10708,4,3570
10709,99,3570
10710,99,3570
10711,8,3571
10712,17,3571
10713,99,3571
10714,1,3572
10715,99,3572
10716,99,3572
10717,4,3573
10718,99,3573
10719,99,3573
10720,10,3574
10721,99,3574
10722,99,3574
10723,1,3575
10724,99,3575
10725,99,3575
10726,4,3576
10727,5,3576
10728,99,3576
10729,4,3577
10730,12,3577
10731,99,3577
10732,1,3578
10733,99,3578
10734,99,3578
10735,4,3579
10736,99,3579
10737,99,3579
10738,1,3580
10739,5,3580
10740,99,3580
10741,4,3581
10742,99,3581
10743,99,3581
10744,1,3582
10745,5,3582
10746,99,3582
10747,5,3583
10748,1,3583
10749,99,3583
10750,1,3584
10751,5,3584
10752,99,3584
10753,4,3585
10754,5,3585
10755,99,3585
10756,6,3586
10757,99,3586
10758,99,3586
10759,1,3587
10760,99,3587
10761,99,3587
10762,4,3588
10763,99,3588
10764,99,3588
10765,6,3589
10766,99,3589
10767,99,3589
10768,10,3590
10769,99,3590
10770,99,3590
10771,5,3591
10772,99,3591
10773,99,3591
10774,20,3592
10775,99,3592
10776,99,3592
10777,4,3593
10778,99,3593
10779,99,3593
10780,4,3594
10781,99,3594
10782,99,3594
10783,4,3595
10784,99,3595
10785,99,3595
10786,3,3596
10787,99,3596
10788,99,3596
10789,5,3597
10790,99,3597
10791,99,3597
10792,1,3598
10793,99,3598
10794,99,3598
10795,5,3599
10796,5,3599
10797,99,3599
10798,10,3600
10799,99,3600
10800,99,3600
10801,4,3601
10802,99,3601
10803,99,3601
10804,1,3602
10805,99,3602
10806,99,3602
10807,4,3603
10808,99,3603
10809,99,3603
10810,1,3604
10811,99,3604
10812,99,3604
10813,1,3605
10814,99,3605
10815,99,3605
10816,4,3606
10817,99,3606
10818,99,3606
10819,4,3607
10820,5,3607
10821,99,3607
10822,11,3608
10823,99,3608
10824,99,3608
10825,1,3609
10826,6,3609
10827,99,3609
10828,6,3610
10829,99,3610
10830,99,3610
10831,5,3611
10832,99,3611
10833,99,3611
10834,4,3612
10835,99,3612
10836,99,3612
10837,5,3613
10838,99,3613
10839,99,3613
10840,8,3614
10841,99,3614
10842,99,3614
10843,4,3615
10844,99,3615
10845,99,3615
10846,5,3616
10847,99,3616
10848,99,3616
10849,4,3617
10850,99,3617
10851,99,3617
10852,4,3618
10853,99,3618
10854,99,3618
10855,1,3619
10856,99,3619
10857,99,3619
10858,6,3620
10859,99,3620
10860,99,3620
10861,11,3621
10862,99,3621
10863,99,3621
10864,10,3622
10865,99,3622
10866,99,3622
10867,1,3623
10868,99,3623
10869,99,3623
10870,1,3624
10871,99,3624
10872,99,3624
10873,16,3625
10874,99,3625
10875,99,3625
10876,1,3626
10877,99,3626
10878,99,3626
10879,10,3627
10880,99,3627
10881,99,3627
10882,4,3628
10883,99,3628
10884,99,3628
10885,2,3629
10886,5,3629
10887,99,3629
10888,8,3630
10889,99,3630
10890,99,3630
10891,6,3631
10892,99,3631
10893,99,3631
10894,8,3632
10895,99,3632
10896,99,3632
10897,5,3633
10898,99,3633
10899,99,3633
10900,1,3634
10901,18,3634
10902,99,3634
10903,4,3635
10904,99,3635
10905,99,3635
10906,9,3636
10907,13,3636
10908,99,3636
10909,5,3637
10910,7,3637
10911,99,3637
10912,16,3638
10913,99,3638
10914,99,3638
10915,4,3639
10916,99,3639
10917,99,3639
10918,18,3640
10919,7,3640
10920,99,3640
10921,1,3641
10922,5,3641
10923,7,3641
10924,5,3642
10925,99,3642
10926,99,3642
10927,5,3643
10928,1,3643
10929,99,3643
10930,4,3644
10931,99,3644
10932,99,3644
10933,4,3645
10934,99,3645
10935,99,3645
10936,4,3646
10937,99,3646
10938,99,3646
10939,1,3647
10940,99,3647
10941,99,3647
10942,12,3648
10943,9,3648
10944,99,3648
10945,5,3649
10946,99,3649
10947,99,3649
10948,3,3650
10949,99,3650
10950,99,3650
10951,4,3651
10952,99,3651
10953,99,3651
10954,12,3652
10955,99,3652
10956,99,3652
10957,6,3653
10958,99,3653
10959,99,3653
10960,7,3654
10961,99,3654
10962,99,3654
10963,1,3655
10964,99,3655
10965,99,3655
10966,11,3656
10967,9,3656
10968,99,3656
10969,1,3657
10970,99,3657
10971,99,3657
10972,11,3658
10973,99,3658
10974,99,3658
10975,2,3659
10976,99,3659
10977,99,3659
10978,5,3660
10979,99,3660
10980,99,3660
10981,10,3661
10982,99,3661
10983,99,3661
10984,3,3662
10985,99,3662
10986,99,3662
10987,1,3663
10988,7,3663
10989,99,3663
10990,5,3664
10991,6,3664
10992,99,3664
10993,16,3665
10994,99,3665
10995,99,3665
10996,1,3666
10997,99,3666
10998,99,3666
10999,4,3667
11000,99,3667
11001,99,3667
11002,12,3668
11003,99,3668
11004,99,3668
11005,4,3669
11006,99,3669
11007,99,3669
11008,12,3670
11009,9,3670
11010,99,3670
11011,4,3671
11012,99,3671
11013,99,3671
11014,4,3672
11015,99,3672
11016,99,3672
11017,11,3673
11018,99,3673
11019,99,3673
11020,21,3674
11021,99,3674
11022,99,3674
11023,2,3675
11024,99,3675
11025,99,3675
11026,6,3676
11027,99,3676
11028,99,3676
11029,12,3677
11030,9,3677
11031,99,3677
11032,4,3678
11033,99,3678
11034,99,3678
11035,5,3679
11036,1,3679
11037,99,3679
11038,11,3680
11039,99,3680
11040,99,3680
11041,2,3681
11042,99,3681
11043,99,3681
11044,4,3682
11045,99,3682
11046,99,3682
11047,5,3683
11048,99,3683
11049,99,3683
11050,11,3684
11051,99,3684
11052,99,3684
11053,12,3685
11054,99,3685
11055,99,3685
11056,1,3686
11057,8,3686
11058,99,3686
11059,6,3687
11060,99,3687
11061,99,3687
11062,8,3688
11063,99,3688
11064,99,3688
11065,4,3689
11066,99,3689
11067,99,3689
11068,11,3690
11069,99,3690
11070,99,3690
11071,5,3691
11072,99,3691
11073,99,3691
11074,6,3692
11075,99,3692
11076,99,3692
11077,16,3693
11078,99,3693
11079,99,3693
11080,4,3694
11081,99,3694
11082,99,3694
11083,5,3695
11084,99,3695
11085,99,3695
11086,4,3696
11087,5,3696
11088,7,3696
11089,1,3697
11090,12,3697
11091,99,3697
11092,1,3698
11093,99,3698
11094,99,3698
11095,5,3699
11096,99,3699
11097,99,3699
11098,5,3700
11099,99,3700
11100,99,3700
11101,1,3701
11102,5,3701
11103,99,3701
11104,4,3702
11105,99,3702
11106,99,3702
11107,12,3703
11108,99,3703
11109,99,3703
11110,12,3704
11111,99,3704
11112,99,3704
11113,5,3705
11114,4,3705
11115,99,3705
11116,9,3706
11117,99,3706
11118,99,3706
11119,4,3707
11120,99,3707
11121,99,3707
11122,8,3708
11123,5,3708
11124,99,3708
11125,16,3709
11126,99,3709
11127,99,3709
11128,12,3710
11129,9,3710
11130,99,3710
11131,20,3711
11132,9,3711
11133,99,3711
11134,1,3712
11135,5,3712
11136,99,3712
11137,4,3713
11138,99,3713
11139,99,3713
11140,4,3714
11141,99,3714
11142,99,3714
11143,12,3715
11144,99,3715
11145,99,3715
11146,3,3716
11147,5,3716
11148,99,3716
11149,5,3717
11150,10,3717
11151,99,3717
11152,9,3718
11153,99,3718
11154,99,3718
11155,1,3719
11156,99,3719
11157,99,3719
11158,4,3720
11159,99,3720
11160,99,3720
11161,11,3721
11162,99,3721
11163,99,3721
11164,11,3722
11165,99,3722
11166,99,3722
11167,4,3723
11168,99,3723
11169,99,3723
11170,4,3724
11171,5,3724
11172,99,3724
11173,4,3725
11174,99,3725
11175,99,3725
11176,1,3726
11177,5,3726
11178,99,3726
11179,5,3727
11180,99,3727
11181,99,3727
11182,4,3728
11183,99,3728
11184,99,3728
11185,1,3729
11186,5,3729
11187,99,3729
11188,19,3730
11189,9,3730
11190,99,3730
11191,20,3731
11192,99,3731
11193,99,3731
11194,12,3732
11195,9,3732
11196,99,3732
11197,13,3733
11198,9,3733
11199,99,3733
11200,4,3734
11201,99,3734
11202,99,3734
11203,12,3735
11204,99,3735
11205,99,3735
11206,6,3736
11207,99,3736
11208,99,3736
11209,12,3737
11210,99,3737
11211,99,3737
11212,4,3738
11213,99,3738
11214,99,3738
11215,16,3739
11216,99,3739
11217,99,3739
11218,20,3740
11219,99,3740
11220,99,3740
11221,4,3741
11222,99,3741
11223,99,3741
11224,4,3742
11225,99,3742
11226,99,3742
11227,6,3743
11228,99,3743
11229,99,3743
11230,13,3744
11231,9,3744
11232,99,3744
11233,4,3745
11234,99,3745
11235,99,3745
11236,12,3746
11237,99,3746
11238,99,3746
11239,5,3747
11240,99,3747
11241,99,3747
11242,1,3748
11243,5,3748
11244,99,3748
11245,21,3749
11246,99,3749
11247,99,3749
11248,12,3750
11249,9,3750
11250,99,3750
11251,5,3751
11252,7,3751
11253,99,3751
11254,5,3752
11255,3,3752
11256,99,3752
11257,6,3753
11258,99,3753
11259,99,3753
11260,4,3754
11261,5,3754
11262,99,3754
11263,20,3755
11264,9,3755
11265,99,3755
11266,4,3756
11267,99,3756
11268,99,3756
11269,5,3757
11270,99,3757
11271,99,3757
11272,5,3758
11273,99,3758
11274,99,3758
11275,4,3759
11276,99,3759
11277,99,3759
11278,5,3760
11279,4,3760
11280,99,3760
11281,3,3761
11282,99,3761
11283,99,3761
11284,12,3762
11285,99,3762
11286,99,3762
11287,4,3763
11288,12,3763
11289,99,3763
11290,1,3764
11291,5,3764
11292,99,3764
11293,3,3765
11294,99,3765
11295,99,3765
11296,2,3766
11297,99,3766
11298,99,3766
11299,8,3767
11300,99,3767
11301,99,3767
11302,5,3768
11303,99,3768
11304,99,3768
11305,8,3769
11306,99,3769
11307,99,3769
11308,12,3770
11309,99,3770
11310,99,3770
11311,4,3771
11312,99,3771
11313,99,3771
11314,6,3772
11315,99,3772
11316,99,3772
11317,12,3773
11318,99,3773
11319,99,3773
11320,4,3774
11321,99,3774
11322,99,3774
11323,6,3775
11324,3,3775
11325,99,3775
11326,4,3776
11327,99,3776
11328,99,3776
11329,20,3777
11330,99,3777
11331,99,3777
11332,4,3778
11333,99,3778
11334,99,3778
11335,4,3779
11336,99,3779
11337,99,3779
11338,5,3780
11339,99,3780
11340,99,3780
11341,14,3781
11342,17,3781
11343,99,3781
11344,1,3782
11345,17,3782
11346,99,3782
11347,5,3783
11348,99,3783
11349,99,3783
11350,1,3784
11351,5,3784
11352,99,3784
11353,4,3785
11354,99,3785
11355,99,3785
11356,3,3786
11357,99,3786
11358,99,3786
11359,1,3787
11360,99,3787
11361,99,3787
11362,4,3788
11363,99,3788
11364,99,3788
11365,1,3789
11366,10,3789
11367,99,3789
11368,5,3790
11369,99,3790
11370,99,3790
11371,5,3791
11372,99,3791
11373,99,3791
11374,4,3792
11375,99,3792
11376,99,3792
11377,5,3793
11378,4,3793
11379,99,3793
11380,5,3794
11381,99,3794
11382,99,3794
11383,7,3795
11384,1,3795
11385,99,3795
11386,5,3796
11387,4,3796
11388,99,3796
11389,12,3797
11390,9,3797
11391,99,3797
11392,1,3798
11393,99,3798
11394,99,3798
11395,5,3799
11396,99,3799
11397,99,3799
11398,6,3800
11399,4,3800
11400,99,3800
11401,1,3801
11402,99,3801
11403,99,3801
11404,11,3802
11405,5,3802
11406,99,3802
11407,11,3803
11408,99,3803
11409,99,3803
11410,5,3804
11411,4,3804
11412,99,3804
11413,12,3805
11414,9,3805
11415,99,3805
11416,12,3806
11417,99,3806
11418,99,3806
11419,4,3807
11420,1,3807
11421,99,3807
11422,3,3808
11423,99,3808
11424,99,3808
11425,8,3809
11426,99,3809
11427,99,3809
11428,13,3810
11429,9,3810
11430,99,3810
11431,1,3811
11432,5,3811
11433,99,3811
11434,16,3812
11435,99,3812
11436,99,3812
11437,1,3813
11438,99,3813
11439,99,3813
11440,12,3814
11441,13,3814
11442,99,3814
11443,13,3815
11444,12,3815
11445,99,3815
11446,1,3816
11447,99,3816
11448,99,3816
11449,5,3817
11450,99,3817
11451,99,3817
11452,4,3818
11453,13,3818
11454,99,3818
11455,5,3819
11456,9,3819
11457,99,3819
11458,7,3820
11459,99,3820
11460,99,3820
11461,4,3821
11462,99,3821
11463,99,3821
11464,4,3822
11465,99,3822
11466,99,3822
11467,2,3823
11468,5,3823
11469,99,3823
11470,4,3824
11471,99,3824
11472,99,3824
11473,4,3825
11474,99,3825
11475,99,3825
11476,2,3826
11477,3,3826
11478,99,3826
11479,5,3827
11480,99,3827
11481,99,3827
11482,2,3828
11483,3,3828
11484,99,3828
11485,2,3829
11486,3,3829
11487,99,3829
11488,2,3830
11489,99,3830
11490,99,3830
11491,2,3831
11492,99,3831
11493,99,3831
11494,3,3832
11495,99,3832
11496,99,3832
11497,4,3833
11498,99,3833
11499,99,3833
11500,2,3834
11501,5,3834
11502,99,3834
11503,4,3835
11504,99,3835
11505,99,3835
11506,5,3836
11507,99,3836
11508,99,3836
11509,2,3837
11510,3,3837
11511,99,3837
11512,5,3838
11513,99,3838
11514,99,3838
11515,2,3839
11516,3,3839
11517,99,3839
11518,6,3840
11519,19,3840
11520,99,3840
11521,2,3841
11522,99,3841
11523,99,3841
11524,1,3842
11525,99,3842
11526,99,3842
11527,4,3843
11528,5,3843
11529,99,3843
11530,8,3844
11531,99,3844
11532,99,3844
11533,4,3845
11534,5,3845
11535,99,3845
11536,4,3846
11537,99,3846
11538,99,3846
11539,3,3847
11540,99,3847
11541,99,3847
11542,2,3848
11543,4,3848
11544,99,3848
11545,7,3849
11546,99,3849
11547,99,3849
11548,5,3850
11549,99,3850
11550,99,3850
11551,2,3851
11552,99,3851
11553,99,3851
11554,4,3852
11555,99,3852
11556,99,3852
11557,4,3853
11558,99,3853
11559,99,3853
11560,2,3854
11561,99,3854
11562,99,3854
11563,8,3855
11564,99,3855
11565,99,3855
11566,4,3856
11567,99,3856
11568,99,3856
11569,17,3857
11570,99,3857
11571,99,3857
11572,2,3858
11573,99,3858
11574,99,3858
11575,6,3859
11576,99,3859
11577,99,3859
11578,12,3860
11579,9,3860
11580,99,3860
11581,1,3861
11582,99,3861
11583,99,3861
11584,12,3862
11585,9,3862
11586,99,3862
11587,5,3863
11588,99,3863
11589,99,3863
11590,4,3864
11591,5,3864
11592,99,3864
11593,4,3865
11594,99,3865
11595,99,3865
11596,5,3866
11597,99,3866
11598,99,3866
11599,12,3867
11600,99,3867
11601,99,3867
11602,4,3868
11603,99,3868
11604,99,3868
11605,4,3869
11606,99,3869
11607,99,3869
11608,12,3870
11609,99,3870
11610,99,3870
11611,12,3871
11612,9,3871
11613,99,3871
11614,19,3872
11615,99,3872
11616,99,3872
11617,4,3873
11618,99,3873
11619,99,3873
11620,8,3874
11621,99,3874
11622,99,3874
11623,4,3875
11624,99,3875
11625,99,3875
11626,4,3876
11627,99,3876
11628,99,3876
11629,5,3877
11630,99,3877
11631,99,3877
11632,4,3878
11633,99,3878
11634,99,3878
11635,21,3879
11636,99,3879
11637,99,3879
11638,4,3880
11639,99,3880
11640,99,3880
11641,12,3881
11642,99,3881
11643,99,3881
11644,1,3882
11645,99,3882
11646,99,3882
11647,5,3883
11648,1,3883
11649,99,3883
11650,8,3884
11651,99,3884
11652,99,3884
11653,4,3885
11654,99,3885
11655,99,3885
11656,4,3886
11657,99,3886
11658,99,3886
11659,4,3887
11660,9,3887
11661,99,3887
11662,5,3888
11663,6,3888
11664,99,3888
11665,5,3889
11666,9,3889
11667,99,3889
11668,5,3890
11669,9,3890
11670,99,3890
11671,4,3891
11672,9,3891
11673,99,3891
11674,5,3892
11675,9,3892
11676,99,3892
11677,2,3893
11678,3,3893
11679,99,3893
11680,4,3894
11681,9,3894
11682,99,3894
11683,5,3895
11684,9,3895
11685,99,3895
11686,5,3896
11687,9,3896
11688,99,3896
11689,1,3897
11690,9,3897
11691,99,3897
11692,1,3898
11693,5,3898
11694,99,3898
11695,5,3899
11696,9,3899
11697,99,3899
11698,4,3900
11699,9,3900
11700,99,3900
11701,5,3901
11702,4,3901
11703,99,3901
11704,3,3902
11705,9,3902
11706,99,3902
11707,6,3903
11708,9,3903
11709,99,3903
11710,5,3904
11711,9,3904
11712,99,3904
11713,5,3905
11714,9,3905
11715,99,3905
11716,4,3906
11717,9,3906
11718,99,3906
11719,5,3907
11720,9,3907
11721,99,3907
11722,5,3908
11723,9,3908
11724,99,3908
11725,5,3909
11726,9,3909
11727,99,3909
11728,4,3910
11729,9,3910
11730,99,3910
11731,5,3911
11732,4,3911
11733,99,3911
11734,1,3912
11735,5,3912
11736,99,3912
11737,1,3913
11738,5,3913
11739,99,3913
11740,8,3914
11741,5,3914
11742,99,3914
11743,5,3915
11744,9,3915
11745,99,3915
11746,2,3916
11747,9,3916
11748,99,3916
11749,1,3917
11750,9,3917
11751,99,3917
11752,7,3918
11753,9,3918
11754,99,3918
11755,5,3919
11756,9,3919
11757,99,3919
11758,6,3920
11759,9,3920
11760,99,3920
11761,5,3921
11762,9,3921
11763,99,3921
11764,4,3922
11765,9,3922
11766,99,3922
11767,3,3923
11768,9,3923
11769,99,3923
