id,created_at,updated_at,persona_id,fecha
956,2014-01-22 18:06:36.205495,2014-01-22 18:06:36.205546,7548,2003-10-01
957,2014-01-23 04:10:25.576232,2014-01-23 04:10:25.576286,7769,2010-01-07
958,2014-01-23 04:10:25.621454,2014-01-23 04:10:25.621505,7769,2012-01-02
962,2014-01-23 16:40:26.886302,2014-01-23 16:40:26.886341,8034,1995-04-10
963,2014-01-23 16:40:26.898756,2014-01-23 16:40:26.898781,8034,2007-10-23
964,2014-01-24 04:30:54.421683,2014-01-24 04:30:54.421737,2017,2004-01-01
965,2014-01-24 04:32:22.255097,2014-01-24 04:32:22.255149,2017,2007-08-15
966,2014-01-24 04:34:09.561266,2014-01-24 04:34:09.561293,2017,1996-02-15
967,2014-01-24 04:36:41.504096,2014-01-24 04:36:41.504148,2017,2006-09-01
968,2014-01-24 12:49:46.192305,2014-01-24 12:49:46.192357,8182,2006-01-11
969,2014-01-24 16:17:01.499410,2014-01-24 16:17:01.499435,281,2003-01-01
970,2014-01-24 16:17:01.519511,2014-01-24 16:17:01.519535,281,1999-01-01
971,2014-01-24 16:17:01.520288,2014-01-24 16:17:01.520311,281,1998-01-01
972,2014-01-24 16:44:16.504979,2014-01-24 16:44:16.505048,7915,2013-04-05
973,2014-01-24 16:44:16.508135,2014-01-24 16:44:16.508184,7915,2012-03-04
974,2014-01-24 16:44:16.509793,2014-01-24 16:44:16.509842,7915,2011-07-04
975,2014-01-24 16:44:16.511496,2014-01-24 16:44:16.511545,7915,2008-03-03
976,2014-01-24 17:15:35.421705,2014-01-24 17:15:35.421737,8366,2008-01-21
977,2014-01-24 17:15:35.430133,2014-01-24 17:15:35.430158,8366,2006-07-24
978,2014-01-24 17:15:35.430967,2014-01-24 17:15:35.430991,8366,2005-11-01
979,2014-01-24 23:10:49.975507,2014-01-24 23:10:49.975565,8266,1990-01-01
980,2014-01-24 23:10:50.018968,2014-01-24 23:10:50.019019,8266,2000-01-01
981,2014-01-24 23:10:50.020683,2014-01-24 23:10:50.020732,8266,2006-12-01
982,2014-01-24 23:10:50.022341,2014-01-24 23:10:50.022391,8266,1997-01-01
983,2014-01-24 23:10:50.024061,2014-01-24 23:10:50.024112,8266,2004-12-01
984,2014-01-25 06:07:04.697591,2014-01-25 06:07:04.697655,7528,2011-01-01
985,2014-01-25 06:07:04.735312,2014-01-25 06:07:04.735362,7528,2013-03-01
986,2014-01-25 06:07:04.737002,2014-01-25 06:07:04.737052,7528,2012-10-15
987,2014-01-25 06:07:04.738765,2014-01-25 06:07:04.738820,7528,2012-09-07
988,2014-01-25 06:07:04.743271,2014-01-25 06:07:04.743322,7528,2012-10-15
989,2014-01-25 06:07:04.744957,2014-01-25 06:07:04.745007,7528,2005-01-01
990,2014-01-25 06:07:04.746646,2014-01-25 06:07:04.746695,7528,2007-11-15
991,2014-01-25 06:07:04.748417,2014-01-25 06:07:04.748466,7528,2008-09-15
992,2014-01-25 06:07:04.750239,2014-01-25 06:07:04.750291,7528,2004-04-01
993,2014-01-25 06:07:04.751999,2014-01-25 06:07:04.752048,7528,2000-05-01
994,2014-01-25 06:07:04.753696,2014-01-25 06:07:04.753746,7528,1999-02-01
995,2014-01-25 06:07:04.755436,2014-01-25 06:07:04.755486,7528,1995-12-17
996,2014-01-25 16:09:50.013604,2014-01-25 16:09:50.013660,8358,1990-02-12
997,2014-01-25 20:48:41.728522,2014-01-25 20:48:41.728582,8211,1986-01-02
998,2014-01-25 20:48:41.747026,2014-01-25 20:48:41.747077,8211,1994-01-01
999,2014-01-25 20:48:41.748752,2014-01-28 01:33:32.599035,7365,2009-06-13
1000,2014-01-28 03:52:24.619471,2014-01-28 03:52:24.619523,7347,1994-12-15
1001,2014-01-28 03:52:24.633570,2014-01-28 03:52:24.633621,7347,2000-05-04
1002,2014-01-28 03:52:24.635225,2014-01-28 03:52:24.635274,7347,2001-04-08
1003,2014-01-28 03:52:24.636967,2014-01-28 03:52:24.637036,7347,2004-09-27
1004,2014-01-28 03:52:24.638636,2014-01-28 03:52:24.638702,7347,2005-06-15
1005,2014-01-28 03:52:24.640421,2014-01-28 03:52:24.640471,7347,2006-12-01
1006,2014-01-28 03:52:24.642101,2014-01-28 03:52:24.642150,7347,2013-06-03
1007,2014-01-28 03:52:24.643726,2014-01-28 03:52:24.643775,7347,2013-08-22
1008,2014-01-28 03:59:54.047711,2014-01-28 03:59:54.047763,7347,1994-12-15
1009,2014-01-28 03:59:54.049787,2014-01-28 03:59:54.049837,7347,2000-05-04
1010,2014-01-28 03:59:54.051450,2014-01-28 03:59:54.051499,7347,2001-04-08
1011,2014-01-28 03:59:54.053144,2014-01-28 03:59:54.053193,7347,2004-09-27
1012,2014-01-28 03:59:54.054788,2014-01-28 03:59:54.054837,7347,2005-06-15
1013,2014-01-28 03:59:54.056564,2014-01-28 03:59:54.056614,7347,2006-12-01
1014,2014-01-28 03:59:54.058214,2014-01-28 03:59:54.058264,7347,2013-06-03
1015,2014-01-28 03:59:54.059833,2014-01-28 03:59:54.059882,7347,2013-08-22
1016,2014-01-28 15:27:21.808760,2014-01-28 15:27:21.808802,8351,2012-01-09
1017,2014-01-28 15:27:21.876190,2014-01-28 15:27:21.876223,8351,2011-01-03
1018,2014-01-28 15:27:21.877042,2014-01-28 15:27:21.877065,8351,2008-01-14
1019,2014-01-29 03:46:23.888069,2014-01-29 03:46:23.888126,7882,1990-07-16
1020,2014-01-29 03:46:23.964701,2014-01-29 03:46:23.964752,7882,1997-07-18
1021,2014-01-29 03:46:23.966397,2014-01-29 15:06:03.244184,8099,2005-06-10
1026,2014-01-30 15:11:40.103745,2014-01-30 15:11:40.103806,8059,2000-03-10
1027,2014-01-30 15:11:40.155766,2014-01-30 15:11:40.155835,8059,2008-01-27
1022,2014-01-29 15:26:23.675736,2014-01-29 15:27:26.097853,8099,2005-06-10
1023,2014-01-29 19:31:50.372347,2014-01-29 19:31:50.372383,7887,2007-06-07
1024,2014-01-29 20:27:11.091835,2014-01-29 20:27:11.091943,7519,2008-07-30
1025,2014-01-29 20:27:11.110126,2014-01-29 20:27:11.110176,7519,1993-06-02
1028,2014-01-30 15:56:58.710114,2014-01-30 15:56:58.710177,8112,1969-12-01
1031,2014-02-01 19:57:33.339720,2014-02-01 19:57:33.339781,8145,2008-04-15
1032,2014-02-03 16:21:13.479735,2014-02-03 16:21:13.479803,7367,2010-07-14
1033,2014-02-04 15:09:18.926299,2014-02-04 15:09:18.926357,8360,NA
1030,2014-01-30 22:26:48.870030,2014-02-04 22:09:19.503169,7356,NA
1239,2014-04-23 11:01:33.218917,2014-04-23 11:01:33.218967,731,NA
1034,2014-02-04 15:09:18.941435,2014-02-04 15:09:18.941486,8360,NA
1035,2014-02-04 15:09:18.944286,2014-02-04 15:09:18.944336,8360,NA
1029,2014-01-30 22:26:17.538630,2014-02-04 22:09:19.493283,7356,NA
1036,2014-02-04 22:04:58.776864,2014-02-04 22:09:19.512850,7356,NA
1037,2014-02-07 13:34:59.947171,2014-02-07 13:34:59.947199,8236,NA
1038,2014-02-07 13:34:59.978938,2014-02-07 13:34:59.978975,8236,NA
1041,2014-02-07 15:48:50.846981,2014-02-07 15:48:50.847010,7812,NA
1039,2014-02-07 14:39:30.438433,2014-02-07 18:10:50.017487,8233,2010-01-05
1042,2014-02-07 18:10:50.027178,2014-02-07 18:10:50.027257,8233,2010-12-05
1043,2014-02-07 18:10:50.064879,2014-02-07 18:10:50.064934,8233,2012-08-01
1044,2014-02-07 18:10:50.066631,2014-02-07 18:10:50.066681,8233,2012-12-02
1045,2014-02-07 21:06:29.588723,2014-02-07 21:06:29.588758,8190,NA
1046,2014-02-07 21:06:29.602631,2014-02-07 21:06:29.602659,8190,NA
1047,2014-02-07 21:06:29.603448,2014-02-07 21:06:29.603471,8190,NA
1048,2014-02-07 21:06:29.604255,2014-02-07 21:06:29.604278,8190,NA
1049,2014-02-07 21:51:31.352273,2014-02-07 22:02:38.885311,7547,2010-08-01
1050,2014-02-09 05:08:50.317033,2014-02-09 05:08:50.317119,7721,2003-07-15
1051,2014-02-09 05:08:50.346659,2014-02-09 05:08:50.346711,7721,2011-01-05
1052,2014-02-10 01:08:17.430772,2014-02-10 01:08:17.430834,7527,2013-02-01
1053,2014-02-10 01:08:17.449765,2014-02-10 01:08:17.449817,7527,2010-01-01
1054,2014-02-10 01:08:17.451474,2014-02-10 01:08:17.451523,7527,2009-08-01
1055,2014-02-10 01:08:17.453186,2014-02-10 01:08:17.453235,7527,2005-02-01
1056,2014-02-10 01:08:17.454870,2014-02-10 01:08:17.454920,7527,1997-02-03
1057,2014-02-10 01:30:20.089322,2014-02-10 01:30:20.089377,7541,2010-02-15
1058,2014-02-10 01:30:20.091387,2014-02-10 01:30:20.091436,7541,2011-01-24
1059,2014-02-10 01:30:20.094292,2014-02-10 01:30:20.094341,7541,2011-10-19
1060,2014-02-10 16:07:30.406315,2014-02-10 16:07:30.406384,8355,NA
1061,2014-02-10 17:06:47.545990,2014-02-10 17:06:47.546059,8140,NA
1062,2014-02-10 22:50:56.015424,2014-02-10 22:50:56.015482,7701,2006-08-02
1040,2014-02-07 14:52:30.488509,2014-02-11 02:14:55.925186,7820,1992-07-10
1063,2014-02-11 02:14:55.931234,2014-02-11 02:14:55.931286,7820,1999-07-15
1064,2014-02-11 02:14:55.941032,2014-02-11 02:14:55.941082,7820,2005-08-05
1065,2014-02-11 14:52:08.102907,2014-02-11 14:52:08.102957,8439,NA
1066,2014-02-11 14:55:42.534937,2014-02-11 14:55:42.534990,7520,NA
1067,2014-02-11 14:55:42.537465,2014-02-11 14:55:42.537652,7520,NA
1068,2014-02-11 14:55:42.539453,2014-02-11 14:55:42.539504,7520,NA
1069,2014-02-11 21:51:58.381265,2014-02-11 21:51:58.381321,7520,NA
1070,2014-02-11 21:51:58.396195,2014-02-11 21:51:58.396244,7520,NA
1071,2014-02-12 16:51:36.274064,2014-02-12 16:51:36.274104,7717,2011-12-01
1072,2014-02-12 16:51:36.290429,2014-02-12 17:35:13.283583,7338,NA
1073,2014-02-12 17:41:26.020192,2014-02-12 17:41:26.020248,7338,2007-02-01
1074,2014-02-13 13:25:26.458088,2014-02-13 13:25:26.458144,7554,NA
1075,2014-02-13 13:25:26.469174,2014-02-13 13:25:26.469224,7554,NA
1076,2014-02-13 13:25:26.470946,2014-02-13 13:25:26.470996,7554,NA
1077,2014-02-13 13:25:26.473208,2014-02-13 13:25:26.473257,7554,NA
1078,2014-02-13 13:25:26.475192,2014-02-13 13:25:26.475241,7554,NA
1079,2014-02-13 15:50:03.778169,2014-02-13 15:50:03.778199,8510,2003-10-15
1080,2014-02-13 15:50:03.873037,2014-02-13 15:50:03.873074,8510,NA
1081,2014-02-13 16:20:43.063526,2014-02-13 16:20:43.063587,8532,2013-02-01
1082,2014-02-13 16:42:32.921233,2014-02-13 16:42:32.921301,8223,2004-03-01
1083,2014-02-13 16:42:32.928610,2014-02-13 16:42:32.928659,8223,1998-01-01
1084,2014-02-13 16:42:32.930415,2014-02-13 16:42:32.930464,8223,1998-02-01
1085,2014-02-13 16:46:28.456943,2014-02-13 16:46:28.457007,9202,NA
1086,2014-02-13 16:51:43.077383,2014-02-13 16:51:43.077416,8532,2013-02-01
1087,2014-02-13 16:51:43.083823,2014-02-13 16:51:43.083848,8532,2007-02-01
1088,2014-02-13 16:51:43.084780,2014-02-13 16:51:43.084806,8532,2010-02-10
1089,2014-02-13 16:57:00.288717,2014-02-13 16:57:00.288774,8223,1995-03-01
1090,2014-02-13 17:03:19.676966,2014-02-13 17:03:19.676991,9249,NA
1092,2014-02-13 21:11:01.818114,2014-02-13 21:11:01.818188,8473,1997-06-01
1093,2014-02-13 21:11:01.883757,2014-02-13 21:11:01.883830,8473,2003-04-01
1094,2014-02-13 21:11:01.885797,2014-02-13 21:11:01.885847,8473,2007-10-01
1095,2014-02-13 21:11:01.887646,2014-02-13 21:11:01.887694,8473,2009-05-01
1096,2014-02-13 21:11:01.889455,2014-02-13 21:11:01.889504,8473,2012-05-01
1097,2014-02-13 22:48:19.653723,2014-02-13 22:48:19.653773,7329,1994-05-03
1098,2014-02-13 23:17:51.478515,2014-02-13 23:17:51.478569,8280,NA
1099,2014-02-13 23:17:51.486289,2014-02-13 23:17:51.486340,8280,NA
1100,2014-02-13 23:17:51.491579,2014-02-13 23:17:51.491628,8280,NA
1102,2014-02-14 18:04:32.921693,2014-02-14 18:04:32.921758,7629,2010-09-15
1103,2014-02-14 18:04:32.931069,2014-02-14 18:04:32.931122,7629,2010-09-05
1104,2014-02-14 18:04:32.934042,2014-02-14 18:04:32.934095,7629,2010-09-15
1105,2014-02-14 18:57:31.822536,2014-02-14 18:57:31.822609,8120,1992-09-07
1106,2014-02-14 18:57:31.837276,2014-02-14 18:57:31.837329,8120,1998-05-15
1107,2014-02-14 19:23:06.375228,2014-02-14 19:23:06.375300,8522,1989-01-10
1108,2014-02-14 19:23:12.198036,2014-02-14 19:23:12.198136,9331,NA
1109,2014-02-14 19:48:47.739644,2014-02-14 19:48:47.739709,9365,NA
1110,2014-02-14 20:07:54.312459,2014-02-14 20:07:54.312541,9307,NA
1111,2014-02-14 20:13:16.513679,2014-02-14 20:13:16.513732,9305,NA
1091,2014-02-13 20:54:55.362981,2014-02-15 00:37:39.873566,8732,2002-06-10
1101,2014-02-14 16:55:55.936529,2014-02-15 00:37:39.902310,8732,1995-08-12
1112,2014-02-15 00:37:39.911403,2014-02-15 00:37:39.911457,8732,1986-07-16
1113,2014-02-15 00:37:39.965358,2014-02-15 00:37:39.965430,8732,1989-09-14
1114,2014-02-15 00:37:39.967431,2014-02-15 00:37:39.967482,8732,1991-10-21
1115,2014-02-15 00:37:39.969244,2014-02-15 00:37:39.969295,8732,1992-07-20
1116,2014-02-16 00:08:55.445663,2014-02-16 00:08:55.445741,1423,NA
1117,2014-02-16 01:05:23.083522,2014-02-16 01:05:23.083616,8575,2011-04-11
1118,2014-02-16 01:05:23.096190,2014-02-16 01:05:23.096264,8575,2012-07-22
1119,2014-02-16 01:05:23.097966,2014-02-16 01:05:23.098016,8575,2013-01-15
1120,2014-02-16 01:05:23.100163,2014-02-16 01:05:23.100225,8575,2013-07-27
1121,2014-02-16 01:23:17.601576,2014-02-16 01:23:17.601631,7775,1972-02-01
1122,2014-02-16 01:23:17.613902,2014-02-16 01:23:17.613953,7775,1975-03-10
1123,2014-02-16 01:23:17.615672,2014-02-16 01:23:17.615723,7775,1979-10-16
1124,2014-02-16 06:33:22.324002,2014-02-16 06:33:22.324078,7753,2010-02-10
1125,2014-02-16 06:33:29.588338,2014-02-16 06:33:29.588393,7753,2010-02-10
1126,2014-02-17 14:49:03.852993,2014-02-17 14:49:03.853062,1446,2012-02-06
1127,2014-02-17 15:48:19.999602,2014-02-17 15:48:19.999663,9302,2012-02-03
1128,2014-02-17 15:48:20.023452,2014-02-17 15:48:20.023482,9302,2010-02-15
1129,2014-02-17 21:42:53.800933,2014-02-17 21:42:53.800960,8470,2007-01-10
1130,2014-02-17 21:42:53.826472,2014-02-17 21:42:53.826498,8470,2000-08-01
1131,2014-02-17 21:42:53.827296,2014-02-17 21:42:53.827319,8470,1992-08-10
1132,2014-02-17 22:20:44.993865,2014-02-17 22:20:44.993921,7695,2013-01-01
1133,2014-02-17 22:20:45.005479,2014-02-17 22:20:45.005531,7695,2010-10-01
1134,2014-02-17 22:20:45.007235,2014-02-17 22:20:45.007301,7695,2008-10-01
1135,2014-02-17 23:21:04.373664,2014-02-17 23:21:04.373727,1865,2009-03-20
1136,2014-02-17 23:21:04.415338,2014-02-17 23:21:04.415393,1865,1999-02-05
1137,2014-02-18 00:34:28.157958,2014-02-18 00:34:28.158027,7785,1999-11-10
1138,2014-02-18 02:13:11.823411,2014-02-18 02:13:11.823446,7359,1999-07-16
1139,2014-02-18 02:13:11.865566,2014-02-18 02:13:11.865615,7359,1998-01-02
1140,2014-02-18 02:13:11.866619,2014-02-18 02:13:11.866643,7359,1996-07-16
1141,2014-02-18 02:13:11.867441,2014-02-18 02:13:11.867465,7359,1980-09-16
1142,2014-02-18 12:00:58.896313,2014-02-18 12:00:58.896380,7622,2012-10-03
1143,2014-02-18 12:00:58.969496,2014-02-18 12:00:58.969566,7622,2009-11-04
1144,2014-02-18 12:00:58.971307,2014-02-18 12:00:58.971357,7622,2001-10-21
1145,2014-02-18 16:46:27.133788,2014-02-18 16:46:27.133844,8241,2013-02-10
1146,2014-02-18 16:46:27.141765,2014-02-18 16:46:27.141815,8241,2012-01-15
1147,2014-02-18 16:46:27.143430,2014-02-18 16:46:27.143480,8241,2011-01-15
1148,2014-02-18 16:46:27.145157,2014-02-18 16:46:27.145206,8241,2009-01-15
1149,2014-02-18 17:59:51.642574,2014-02-18 17:59:51.642630,2233,2002-01-01
1150,2014-02-18 17:59:51.654068,2014-02-18 17:59:51.654130,2233,2001-01-01
1151,2014-02-18 18:04:21.675081,2014-02-18 18:04:21.675105,2233,1995-01-01
1152,2014-02-18 22:11:00.289612,2014-02-18 22:11:00.289648,9160,2005-02-18
1153,2014-02-18 22:11:00.305301,2014-02-18 22:11:00.305325,9160,2007-01-07
1154,2014-02-18 22:11:00.306108,2014-02-18 22:11:00.306131,9160,2008-01-06
1155,2014-02-19 00:39:50.355807,2014-02-19 00:39:50.355878,7739,2012-12-01
1156,2014-02-19 02:14:56.390212,2014-02-19 02:14:56.390251,2353,2014-02-17
1157,2014-02-19 02:14:56.421902,2014-02-19 02:14:56.421934,2353,2014-02-18
1158,2014-02-19 02:50:19.568504,2014-02-19 13:30:35.553350,8610,NA
1159,2014-02-19 13:30:35.557550,2014-02-19 13:30:35.557603,8610,NA
1160,2014-02-19 13:30:35.564770,2014-02-19 13:30:35.564821,8610,NA
1161,2014-02-19 13:30:35.566416,2014-02-19 13:30:35.566467,8610,NA
1162,2014-02-19 13:30:35.568218,2014-02-19 13:30:35.568269,8610,NA
1163,2014-02-19 13:30:35.570023,2014-02-19 13:30:35.570074,8610,NA
1164,2014-02-19 13:30:35.571809,2014-02-19 13:30:35.571860,8610,NA
1165,2014-02-19 13:30:35.573623,2014-02-19 13:30:35.573674,8610,NA
1166,2014-02-19 13:30:35.575306,2014-02-19 13:30:35.575357,8610,NA
1167,2014-02-19 13:31:29.921343,2014-02-19 13:31:29.921409,8610,NA
1172,2014-02-20 16:36:33.114038,2014-02-20 16:36:33.114102,7530,2013-01-01
1173,2014-02-20 16:36:33.131318,2014-02-20 16:36:33.131370,7530,2012-01-01
1174,2014-02-20 16:36:33.133114,2014-02-20 16:36:33.133185,7530,2011-01-01
1175,2014-02-20 18:50:15.384378,2014-02-20 18:50:15.384403,8193,NA
1176,2014-02-20 18:50:15.392456,2014-02-20 18:50:15.392481,8193,NA
1177,2014-02-20 18:50:15.393298,2014-02-20 18:50:15.393322,8193,NA
1178,2014-02-20 18:50:15.394100,2014-02-20 18:50:15.394124,8193,NA
1179,2014-02-20 19:42:56.805041,2014-02-20 19:42:56.805067,1177,1996-01-01
1180,2014-02-20 19:42:56.853797,2014-02-20 19:42:56.853845,1177,2003-01-01
1181,2014-02-20 19:49:32.741115,2014-02-20 19:49:32.741178,7466,NA
1182,2014-02-20 19:49:32.745607,2014-02-20 19:49:32.745658,7466,NA
1183,2014-02-20 19:49:32.747502,2014-02-20 19:49:32.747552,7466,NA
1184,2014-02-20 19:49:32.749397,2014-02-20 19:49:32.749448,7466,NA
1186,2014-02-20 20:02:03.658746,2014-02-20 20:02:03.658777,7467,2004-01-01
1187,2014-02-20 21:16:52.535615,2014-02-20 21:16:52.535640,7660,1998-01-01
1188,2014-02-20 21:16:52.545291,2014-02-20 21:16:52.545327,7660,2002-01-01
1189,2014-02-21 01:33:46.767528,2014-02-21 01:33:46.767593,8159,NA
1190,2014-02-21 01:33:46.816788,2014-02-21 01:33:46.816844,8159,NA
1191,2014-02-21 01:33:46.818547,2014-02-21 01:33:46.818597,8159,NA
1192,2014-02-21 15:23:09.833763,2014-02-21 15:23:09.833804,7455,2004-05-25
49,2010-01-17 17:34:58.541256,2014-02-21 16:59:02.561239,324,1997-01-01
50,2010-01-17 17:34:58.547279,2014-02-21 16:59:02.591864,324,1998-01-01
1185,2014-02-20 19:50:15.027045,2014-02-24 15:58:42.539432,7894,NA
1193,2014-02-25 13:03:57.274882,2014-02-25 13:03:57.274942,9298,NA
1194,2014-02-25 22:49:51.086906,2014-02-25 22:49:51.086963,1625,1980-10-03
1195,2014-02-25 22:49:51.220907,2014-02-25 22:49:51.220978,1625,1994-02-25
1196,2014-02-25 22:49:51.222924,2014-02-25 22:49:51.222977,1625,2005-10-01
1197,2014-02-25 22:49:51.224813,2014-02-25 22:49:51.224865,1625,2007-02-01
1198,2014-02-25 22:49:51.226583,2014-02-25 22:49:51.226635,1625,2011-02-01
1199,2014-02-25 22:49:59.976377,2014-02-25 22:49:59.976439,8220,NA
1200,2014-02-25 22:49:59.978282,2014-02-25 22:49:59.978334,8220,NA
1201,2014-02-25 22:49:59.980090,2014-02-25 22:49:59.980142,8220,NA
1202,2014-02-25 22:49:59.981848,2014-02-25 22:49:59.981901,8220,NA
1203,2014-02-26 00:35:15.955759,2014-02-26 00:35:15.955822,1526,1996-10-01
1204,2014-02-26 00:35:15.972591,2014-02-26 00:35:15.972654,1526,2005-08-01
1205,2014-02-26 00:35:15.974425,2014-02-26 00:35:15.974474,1526,2006-02-21
1212,2014-02-27 16:47:56.667321,2014-02-27 16:47:56.667407,7479,2009-01-08
1213,2014-02-27 16:47:56.674314,2014-02-27 16:47:56.674361,7479,1982-01-20
1214,2014-02-27 16:47:56.677123,2014-02-27 16:47:56.677154,7479,1980-08-15
1216,2014-02-27 21:30:29.504933,2014-02-27 21:30:29.504965,7518,1996-06-01
1217,2014-02-27 21:30:29.516561,2014-02-27 21:30:29.516589,7518,2005-06-05
1215,2014-02-27 20:36:33.214450,2014-02-27 21:31:49.137470,5050,2005-06-10
1226,2014-03-02 06:01:25.546646,2014-03-02 06:01:25.546724,8920,NA
1227,2014-03-02 06:01:25.839870,2014-03-02 06:01:25.840016,8920,NA
1228,2014-03-02 06:01:25.842370,2014-03-02 06:01:25.842424,8920,NA
1218,2014-02-27 21:30:29.517557,2014-02-28 01:38:35.025510,9597,2013-06-01
1219,2014-02-28 01:59:31.299117,2014-02-28 02:00:01.696664,9597,2012-06-01
1220,2014-02-28 02:02:51.232631,2014-02-28 02:02:51.232689,9597,2010-10-30
1221,2014-02-28 04:46:31.369515,2014-02-28 04:46:31.369579,8304,2010-01-02
1222,2014-02-28 04:46:31.391416,2014-02-28 04:46:31.391467,8304,2009-01-01
1223,2014-02-28 17:00:13.173378,2014-02-28 17:00:13.173436,7314,NA
1224,2014-02-28 17:00:13.193722,2014-02-28 17:00:13.193774,7314,NA
1225,2014-02-28 17:00:13.195610,2014-02-28 17:00:13.195662,7314,NA
1229,2014-03-04 15:54:14.693336,2014-03-04 15:54:14.693415,8121,1996-02-06
1230,2014-03-06 16:29:47.342004,2014-03-06 16:29:47.342052,9405,2008-10-15
1231,2014-03-06 21:10:00.308085,2014-03-06 21:10:00.308136,7698,2011-12-01
1232,2014-03-06 21:10:00.326603,2014-03-06 21:10:00.326726,7698,2011-02-01
1233,2014-03-06 21:10:00.328181,2014-03-06 21:10:00.328207,7698,2009-01-05
1234,2014-03-06 21:10:14.278926,2014-03-06 21:10:14.278953,7698,2011-12-01
1235,2014-03-06 21:10:14.280144,2014-03-06 21:10:14.280169,7698,2011-02-01
1236,2014-03-06 21:10:14.281135,2014-03-06 21:10:14.281160,7698,2009-01-05
1237,2014-04-23 11:01:33.163716,2014-04-23 11:01:33.163765,731,NA
1238,2014-04-23 11:01:33.216965,2014-04-23 11:01:33.217034,731,NA
1240,2014-08-27 10:26:05.902403,2014-08-27 10:26:05.902432,8918,2003-04-09
1241,2014-08-27 10:26:05.934875,2014-09-03 18:46:13.001694,8344,2012-09-09
1242,2014-09-17 21:29:35.641417,2014-09-17 21:29:35.641448,8576,2003-01-01
1243,2014-10-08 13:49:13.570334,2014-10-08 13:49:13.570358,8474,2008-01-01
1244,2014-10-09 23:27:16.196704,2014-10-09 23:27:16.196733,7430,2006-07-20
1245,2014-10-09 23:27:16.292091,2014-10-09 23:27:16.292119,7430,2012-02-27
1246,2014-10-10 21:36:48.938504,2014-10-10 21:36:48.938526,1468,1998-01-01
1247,2014-10-10 21:36:48.973281,2014-10-10 21:36:48.973301,1468,1998-01-01
1248,2014-10-10 21:36:48.973903,2014-10-10 21:36:48.973920,1468,2001-01-01
1249,2014-10-10 21:42:24.071720,2014-10-10 21:42:24.071741,1468,1995-03-05
1250,2014-10-21 22:36:39.128685,2014-10-21 22:37:30.955612,9724,NA
1251,2014-10-21 22:37:30.958029,2014-10-21 22:37:30.958049,9724,NA
1252,2014-10-21 22:37:30.971031,2014-10-21 22:37:30.971064,9724,NA
1253,2014-10-21 22:37:30.971659,2014-10-21 22:37:30.971677,9724,NA
1254,2014-11-05 20:59:26.442406,2014-11-05 20:59:26.442465,9435,2006-07-19
1255,2014-11-05 20:59:26.465748,2014-11-05 20:59:26.465801,9435,2003-07-30
1256,2014-11-05 20:59:26.467482,2014-11-05 20:59:26.467529,9435,2010-02-15
1257,2014-11-19 20:16:43.939009,2014-11-19 20:16:43.939217,8598,2007-03-27
1258,2015-01-21 15:27:09.002312,2015-01-21 15:27:09.002375,9387,2004-01-02
1259,2015-11-07 17:57:43.126349,2015-11-07 17:57:43.126441,9,NA
1260,2017-01-19 15:01:02.252737,2017-01-19 15:01:02.252815,2508,2004-01-01
1261,2017-02-06 20:14:25.587440,2017-02-06 20:14:25.587462,1460,NA
1262,2017-02-06 20:14:25.603055,2017-02-06 20:14:25.603077,1460,NA
1263,2017-02-06 20:51:42.104163,2017-02-06 20:51:42.104186,2504,NA
1264,2017-02-06 20:54:58.318623,2017-02-06 20:54:58.318652,8637,NA
1265,2017-02-06 20:54:58.325183,2017-02-06 20:54:58.325209,8637,NA
1266,2017-02-06 20:54:58.325963,2017-02-06 20:54:58.325983,8637,NA
1267,2017-02-06 20:54:58.326890,2017-02-06 20:54:58.326911,8637,NA
1269,2018-02-16 21:26:58.302278,2018-02-16 21:26:58.302356,14287,NA
1270,2018-02-16 21:26:58.315996,2018-02-16 21:26:58.316061,14287,NA
1271,2018-02-16 21:26:58.317925,2018-02-16 21:26:58.317978,14287,NA
1272,2018-02-27 18:59:26.890116,2018-02-27 18:59:26.890140,14515,2017-01-01
1273,2018-02-27 18:59:26.912137,2018-02-27 18:59:26.912165,14515,2016-06-01
1274,2018-02-27 18:59:26.912843,2018-02-27 18:59:26.912860,14515,2015-03-01
1275,2018-02-27 18:59:26.913448,2018-02-27 18:59:26.913465,14515,2014-04-01
1276,2018-02-27 18:59:26.914513,2018-02-27 18:59:26.914530,14515,2016-03-01
1277,2018-02-27 18:59:26.915126,2018-02-27 18:59:26.915143,14515,2011-04-01
1278,2018-02-27 18:59:26.915711,2018-02-27 18:59:26.915728,14515,2009-04-01
1279,2018-02-27 18:59:26.916305,2018-02-27 18:59:26.916322,14515,2006-08-01
1280,2018-02-28 19:31:22.499505,2018-02-28 19:31:22.499521,12453,2016-01-01
1281,2018-02-28 19:31:22.560504,2018-02-28 19:31:22.560521,12453,2011-01-01
1282,2018-02-28 19:31:22.561077,2018-02-28 19:31:22.561108,12453,2005-01-01
1283,2018-02-28 19:31:22.561656,2018-02-28 19:31:22.561671,12453,1996-01-01
1284,2018-02-28 19:31:22.562194,2018-02-28 19:31:22.562208,12453,1995-01-01
1285,2018-02-28 19:31:22.562717,2018-02-28 19:31:22.562731,12453,1991-01-01
1286,2018-03-08 12:07:05.121436,2018-03-08 12:07:05.121454,13589,2016-05-01
