id,created_at,updated_at,nombre,imagen
5871,2014-09-26 14:19:05.145998,2015-02-03 14:36:01.370333,Manuel Silva,imgs/citados/Manuel_Silva.jpg
5879,2014-09-26 16:51:38.812355,2017-06-06 15:58:41.035773,Santiago Angel Urdinola,imgs/citados/Santiago_Angel_Urdinola.png
5788,2014-05-26 02:19:34.546699,2017-06-01 16:21:31.927022,Luis Fernando Arias,imgs/citados/Luis_Fernando_Arias.png
5787,2014-05-26 02:17:35.840816,2017-06-08 14:55:48.193182,José Facundo Castillo Cisnero,imgs/citados/Jose_Facundo_Castillo.png
3844,2010-04-16 20:45:01.601396,2017-06-08 15:03:20.313177,William Villamizar Laguado,imgs/citados/gobernahojadevida.jpg
5896,2014-10-20 15:42:49.083638,2017-06-01 16:55:19.433676,Carolina Soto Losada,imgs/citados/Carolina_Soto_Losada.png
5795,2014-07-28 14:06:19.549748,2017-06-08 15:15:56.142372,Gabriel Vallejo,imgs/citados/Gabriel_Vallejo.png
5889,2014-10-06 21:24:00.007758,2017-06-01 18:17:41.811316,Omar Jesús Cantillo,imgs/citados/Omar_Jesus_Cantillo.png
5908,2014-10-30 15:57:54.243768,2017-06-01 18:29:56.702690,César Augusto Rodríguez,imgs/citados/Cesar_Rodriguez.png
5803,2014-08-08 09:40:34.681376,2017-06-08 15:33:12.387137,Felipe Rodriguez Laguens,imgs/citados/Felipe_Rodriguez_Laguens.png
5882,2014-09-30 15:29:26.958392,2017-06-08 15:48:42.624450,Juan Manuel Nossa,imgs/citados/descarga_1_11.jpg
5872,2014-09-26 14:21:16.396254,2017-06-08 16:00:19.567852,Hugo Zarrate,imgs/citados/Hugo_Zarate.png
5906,2014-10-27 15:32:00.126995,2017-06-08 16:28:48.241580,Alba Manuela Durango Villadiego,imgs/citados/Alba_Durango.png
5881,2014-09-30 15:27:06.224469,2017-06-08 19:52:30.761363,Adriana Moreno Chávez,imgs/citados/Adriana_Moreno.png
6245,2016-11-21 18:21:51.938847,2017-06-02 21:08:22.226215,Doris Patricia Reyes Garzón,NA
5876,2014-09-26 16:46:47.800563,2017-06-08 20:20:07.587989,Javier Betancourt Valle,imgs/citados/Javier_Betancourt_Valle.png
5773,2014-04-11 17:41:58.524353,2017-06-08 20:20:10.906472,Javier Betancourt Valle,imgs/citados/Javier_Betancourt_Valle_1.png
5782,2014-05-26 00:58:51.469646,2017-06-01 20:02:59.080307,Adriana Barragán López,imgs/citados/Adriana_Barragan_Lopez.png
5804,2014-08-08 15:57:38.909320,2017-06-01 20:03:41.546306,Andrés Santamaría Garrido,imgs/citados/Andres_Santamaria_Garrido.png
5907,2014-10-30 15:53:56.197850,2017-06-01 20:04:00.676075,Carlos Alberto Vargas,imgs/citados/Carlos_Alberto_Vargas.png
5873,2014-09-26 14:22:46.638196,2017-06-01 21:03:36.402055,Diego Ardila,imgs/citados/Diego_Ardila.png
4672,2010-07-09 21:27:48.488088,2017-06-06 20:50:58.346874,NA,NA
5864,2014-09-18 20:16:33.452845,2015-02-03 14:38:30.263032,Camilo Uribe,imgs/citados/Camilo_Uribe_Granja.png
5922,2014-11-25 20:01:20.295670,2017-06-07 20:58:03.242260,Cecilia Lorena Barraza,imgs/citados/Cecilia_Lorena_Barraza.png
5840,2014-08-22 14:28:36.605168,2017-06-07 21:00:24.445405,Francisco Javier Ricaurte Gómez,imgs/citados/Francisco_Javier_Ricaurte.png
5860,2014-09-12 16:54:41.863453,2015-02-03 14:39:37.866510,Gonzalo Araujo,imgs/citados/Gonzalo_Araujo.jpg
5885,2014-10-03 16:08:12.647418,2017-06-07 21:09:14.450600,Carlos Alberto Cuellar Medina,imgs/citados/Carlos_Cuellar.png
5857,2014-09-12 16:32:06.631597,2017-06-07 21:11:31.187422,Julio César Aguilera Wilches,imgs/citados/Julio_Cesar_Aguilera.png
5854,2014-09-05 12:24:40.632496,2015-02-03 14:41:22.576121,Faihan Alfayez Chaljub,imgs/citados/Faihan_Alfayez.png
5916,2014-11-14 17:10:57.997336,2017-06-08 13:56:26.265820,Luis Alejandro Pedraza Becerra,imgs/citados/Luis_Alejandro_Pedraza.jpg
5843,2014-08-27 11:46:31.441838,2017-06-08 14:13:32.807416,Paula Ximena Acosta Márquez,imgs/citados/Paula_Ximena_Acsota.png
5851,2014-09-05 09:54:36.119293,2015-02-03 14:42:16.770637,Alfonso Campo Martinez,imgs/citados/Alfonso_Campos.png
5866,2014-09-19 16:03:59.474640,2017-06-08 14:21:02.315811,Oscar Armando Pardo Aragón.,imgs/citados/Oscar_Armando_Pardo.png
5848,2014-09-05 09:40:39.512642,2015-02-03 14:43:32.041524,Benjamin Payares Ortiz,imgs/citados/Benjamin_Payares.png
5912,2014-11-05 18:19:34.818684,2017-06-08 14:33:36.782594,Leonardo Villar,imgs/citados/Leonardo_Villar.jpg
5822,2014-08-14 11:51:46.856602,2017-06-08 14:51:29.719816,Juan Pablo Rodríguez Barragán,imgs/citados/Juan_Pablo_Rodriguez_Barragan.png
5853,2014-09-05 10:33:11.381441,2017-06-08 15:18:42.976753,Patricia Martinez Barrios,imgs/citados/Patricia_Martinez_Barrios.png
5844,2014-08-29 08:47:16.870974,2017-06-08 15:26:12.441319,Jhon Alejandro Murillo,imgs/citados/John_Alejandro_Murillo.png
5913,2014-11-13 21:53:21.262718,2017-06-08 16:24:37.883737,Luis Edmundo Suárez Soto,imgs/citados/Luis_Edmundo_Suarez.jpg
5938,2015-02-24 15:33:07.107961,2017-06-08 16:27:54.608551,Diego Fernando Mora,imgs/citados/descarga_2_12.jpg
5847,2014-09-01 10:21:35.896221,2017-06-08 21:04:00.415291,Liliana Caballero Durán.,imgs/citados/Liliana_Caballero_Duran_1.png
5878,2014-09-26 16:50:51.314082,2017-08-23 15:20:04.177153,Francisco Lloreda  Mera,imgs/citados/Francisco_Lloreda.png
5865,2014-09-18 20:25:43.974370,2015-05-11 14:20:47.291023,María Cristina Hurtado Saénz,imgs/citados/descarga_41.jpg
5911,2014-11-05 15:38:45.245490,2014-11-05 15:38:45.245549,Carlos Alberto Ortíz Pacheco,imgs/citados/descarga_1_15.jpg
5917,2014-11-19 21:01:19.506585,2014-11-19 21:01:19.506659,Harold Mosquera Rivas,imgs/citados/descarga_26.jpg
5836,2014-08-17 21:06:28.428701,2017-06-02 20:15:16.390969,Ramiro Márquez Ramírez,imgs/citados/Ramiro_Marquez_Ramirez.png
5927,2014-12-05 18:43:47.051079,2015-02-03 14:15:07.207060,Oscar Gutiérrez,imgs/citados/Oscar_Gutierrez._Dignidad_agropecuaria.jpg
5855,2014-09-11 18:22:18.974284,2017-06-02 20:15:19.411099,Ricardo Alberto Restrepo Londoño,imgs/citados/Ricardo_Alberto_Restrepo.png
5852,2014-09-05 10:31:17.484658,2017-06-02 20:53:24.347535,María Cristina Trujillo de Muñoz,imgs/citados/Maria_Cristina_Trujillo.jpg
5925,2014-12-05 18:41:12.831744,2017-06-02 20:56:36.206711,Juan José Echavarría,imgs/citados/Juan_Jose_Echavarria..jpg
5915,2014-11-13 22:03:57.689119,2015-02-03 14:22:55.663820,Rodrigo Ardila Vargas,imgs/citados/Rodrigo_Ardila_Vargas.jpg
5901,2014-10-27 15:18:26.279119,2015-02-03 14:28:23.023957,Ana Sofía Mesa de  Cuervo,imgs/citados/Ana_Sofia_Mesa_de_Cuervo.png
5920,2014-11-21 20:56:54.963992,2017-06-02 20:58:35.297166,Jorge Gonzalez Marrugo.,imgs/citados/Jorge_Gonzalez_Marrugo.jpg
5884,2014-10-03 16:06:46.154928,2015-02-03 14:33:21.898039,Fernando Iregui Mejía,imgs/citados/Fernando_Iregui_Mejia.png
5832,2014-08-17 20:27:46.686735,2015-02-05 12:52:00.170003,Ana Fernanda Maiguashca,imgs/citados/Ana_Fernanda_Maiguashca.png
5919,2014-11-21 20:53:53.799476,2017-06-02 20:58:39.397084,Martha Rodríguez Otálora,imgs/citados/Martha_Rodriguez_Otalora.jpg
5856,2014-09-11 21:11:18.132196,2017-06-02 21:05:13.335120,Mauricio Perfetti del Corral,imgs/citados/Mauricio_Perfetti_del_Corral.png
5923,2014-11-28 16:49:23.819891,2017-06-05 18:14:40.467906,Carlos Alberto García Montes,imgs/citados/Carlos_Alberto_Garcia_Montes.png
5910,2014-11-05 15:31:01.891957,2017-06-05 18:15:34.777060,Hernando Guerrero Guio,imgs/citados/descarga_24.jpg
5781,2014-05-19 02:04:53.408474,2017-05-26 20:56:02.207417,Jorge Luis Ramírez Aragón,imgs/citados/Jorge_Luis_Ramirez_Aragon.png
5863,2014-09-18 20:14:52.278305,2017-06-05 18:26:34.130688,Blanca Elvira Cajigas de Acosta,imgs/citados/Blanca_Elvira_Cajigas.png
5771,2014-04-11 16:09:43.604491,2017-06-01 17:07:31.592057,María del Pilar González Moreno,imgs/citados/Maria_del_Pilar_Gonzalez_Moreno.png
5886,2014-10-06 21:17:42.744682,2017-06-01 18:10:15.637579,Gabriel Osvaldo Albarracín Díaz,imgs/citados/Gabriel_Osvaldo_Albarracin.png
5914,2014-11-13 21:58:01.473483,2017-06-01 18:17:02.490958,Alfonso Vargas Colmenares,imgs/citados/sergiovargascolmenares.jpg
5921,2014-11-21 20:58:07.224566,2017-06-01 18:20:54.497658,Ana Lucía Dugand Ocampo,imgs/citados/descarga_5_4.jpg
5926,2014-12-05 18:42:42.310051,2017-06-01 18:25:35.267323,Orlando Beltrán,imgs/citados/Orlando_Beltran._Dignidad_cafetera.jpg
5918,2014-11-19 21:07:01.571411,2017-06-01 18:30:01.608404,Franklin Moreno Millán,imgs/citados/descarga_1_17.jpg
5845,2014-08-29 12:00:18.467002,2017-06-05 18:36:10.317291,María Constanza García,imgs/citados/Maria_Constanza_Garcia_1.png
5909,2014-10-30 19:40:38.656885,2017-06-05 18:37:06.075564,Sergio Bueno Aguirre,imgs/citados/Sergio_Bueno_Aguirre.png
5841,2014-08-22 14:32:04.407071,2017-06-05 18:40:45.711482,Celinea Orostegui de Jiménez,imgs/citados/Celinea_Orostegui.png
5850,2014-09-05 09:46:01.192986,2017-06-05 19:32:03.796729,Anibal Benitez Perez,imgs/citados/Anibal_Benitez_Perez.jpg
5887,2014-10-06 21:18:49.491444,2017-06-05 19:32:54.721128,Luis Fernando Sandoval,imgs/citados/Luis_Fernando_Sandoval.png
4516,2010-06-23 22:39:01.826193,2017-06-06 14:58:47.996553,David Bantz,imgs/citados/David_Bantz.jpg
5937,2015-02-24 15:30:45.324960,2017-06-06 15:01:15.074843,María Claudia Rojas Lasso,imgs/citados/descarga_1_24.jpg
4660,2010-07-09 18:47:30.136147,2017-06-06 15:16:17.059945,Rodrigo Villalba Mosquera,imgs/citados/Rodrigo_Villalba_Mosquera.jpg
5930,2015-02-11 16:00:00.031222,2017-06-01 20:01:38.191886,Wilson Ruiz Orejuela,imgs/citados/descarga_31.jpg
5936,2015-02-24 15:27:20.938687,2017-06-01 20:04:33.566726,José Leonidas Bustos M.,imgs/citados/descarga_33.jpg
5899,2014-10-23 18:22:57.721262,2017-06-01 20:20:52.183831,Jorge Pinto Nolla,imgs/citados/Jorge_Pinto_Nolla.jpg
2616,2010-03-15 06:14:13.564747,2017-06-06 15:44:28.732413,NA,NA
5924,2014-12-05 18:39:30.900630,2017-06-06 15:52:28.964442,Eugenio Vélez Uribe,imgs/citados/Eugenio_Velez_Uribe.png
5935,2015-02-19 21:09:32.389994,2017-06-06 15:53:48.510349,Juana Carolina Londoño Jaramillo,imgs/citados/descarga_2_11.jpg
5861,2014-09-12 17:17:17.808078,2017-06-06 15:53:57.314757,Juan Carlos Granados Becerra,imgs/citados/Juan_Carlos_Granados_Becerra.png
3521,2010-03-15 06:14:24.745003,2017-06-06 15:59:35.165870,NA,NA
3523,2010-03-15 06:14:24.770604,2017-06-06 15:59:39.321782,NA,NA
5991,2015-05-28 12:22:17.218029,2017-06-06 16:15:10.190131,David Luna Sánchez,imgs/citados/David_Luna_Sanchez_1.png
5981,2015-05-22 07:57:16.905195,2017-06-06 16:15:33.293062,Oscar Naranjo,imgs/citados/descarga_42.jpg
4766,2010-08-13 20:52:02.139773,2017-06-06 16:26:54.086790,María Ángela Holguín Cuéllar,imgs/citados/canciller-holguin1.jpg
5966,2015-04-20 14:43:37.772883,2017-06-02 20:54:52.163984,Carlos Julio Díaz Lotero,imgs/citados/descarga_7_4.jpg
5969,2015-04-20 14:50:53.861517,2017-06-02 20:54:55.989215,Emilio Alfredo Carrasco,imgs/citados/descarga_10_2.jpg
5958,2015-04-10 15:52:55.050346,2017-06-02 20:55:10.301240,Gonzalo Sánchez,imgs/citados/descarga_37.jpg
5946,2015-03-12 20:13:29.790913,2015-03-12 20:13:29.790941,Mónica Paola Portilla Vallejo,NA
5967,2015-04-20 14:45:15.907837,2017-06-02 20:55:44.371152,Raquel Bernal,imgs/citados/descarga_8_3.jpg
5948,2015-03-27 16:08:06.745574,2015-03-27 16:08:06.745606,German Arturo Sierra Anaya,imgs/citados/descarga_1_26.jpg
5949,2015-03-27 16:10:24.780768,2015-03-27 16:10:24.780801,Ingrid Johana Medina Orbegozo,imgs/citados/descarga_2_14.jpg
5711,2013-09-28 15:50:51.768552,2017-06-06 17:05:38.765013,Aurelio Iragorri Valencia,imgs/citados/AurelioIragorriValencia1_1.jpg
3815,2010-04-14 20:10:22.513753,2017-06-06 20:51:03.077976,Andrés González,imgs/citados/gobernador-cundinamarca.jpg
5940,2015-03-06 18:43:20.021311,2017-06-02 20:57:53.739844,Augusto Posada Sánchez,imgs/citados/descarga_35.jpg
5952,2015-03-27 17:21:35.403222,2017-06-06 18:04:32.054645,Néstor Humberto Martínez Neira,imgs/citados/descarga_4_6.jpg
2484,2010-03-15 06:14:12.005581,2017-06-06 18:25:49.961566,NA,NA
2520,2010-03-15 06:14:12.462170,2017-06-06 18:26:01.039781,NA,NA
5814,2014-08-12 12:35:08.042930,2017-06-06 18:57:48.850004,Yesid Reyes Alvarado,imgs/citados/yesid_reyes_alcaldiademed1.jpg
5973,2015-04-30 17:42:51.641620,2017-06-07 18:35:13.432569,Jorge García Lizarazo,imgs/citados/descarga_3_12.jpg
5933,2015-02-19 20:59:38.200157,2017-06-07 18:50:44.859491,Bruce Mac Master Rojas,imgs/citados/junta_031_5.jpg
5942,2015-03-06 18:48:02.259766,2017-06-08 14:31:46.930461,Amylkar Acosta Medina,imgs/citados/descarga_2_13.jpg
5960,2015-04-13 16:46:20.914738,2017-06-08 15:18:45.895064,Ximena Dueñas Herrera,imgs/citados/descarga_2_15.jpg
3735,2010-04-08 20:55:03.034108,2015-04-07 19:39:42.488951,Carlos Ariel Sánchez Torres,imgs/citados/11078126_10153304655515962_9189126742881562052_n1_1.jpg
5962,2015-04-16 15:33:25.588581,2017-06-08 15:26:15.900680,Jorge Luis Ramírez Aragón,imgs/citados/images_9.jpg
5961,2015-04-13 19:25:02.012924,2017-06-08 15:30:57.265646,Mancel Enrique Martínez Durán,imgs/citados/descarga_3_11.jpg
5985,2015-05-25 07:12:15.953259,2017-06-08 15:42:49.439698,Bo Mathiasen,imgs/citados/descarga_5_7.jpg
5996,2015-05-29 09:51:48.739366,2017-06-08 15:59:47.175514,Camilo Alberto Enciso Vanegas,imgs/citados/descarga_5_8.jpg
5984,2015-05-22 09:47:25.367191,2017-06-08 16:33:21.235176,Jorge Alberto Valencia Marín,imgs/citados/descarga_4_9.jpg
5977,2015-05-08 14:49:21.431978,2017-06-08 20:20:13.787619,Mauricio de la Mora Rodríguez,imgs/citados/descarga_1_29.jpg
5941,2015-03-06 18:46:10.770369,2017-06-08 20:43:25.424424,Cristina Arango Olaya,imgs/citados/descarga_1_25.jpg
5951,2015-03-27 16:46:36.744849,2017-06-08 21:02:19.076432,Juan Manuel Wilches Duran,imgs/citados/EventAssets_27_7648_elements_Juan-Manuel-Wilches-Duran1.jpg
5970,2015-04-23 17:04:38.230466,2015-04-23 17:04:38.230529,Rafael Merchán Álvarez,imgs/citados/descarga_38.jpg
5987,2015-05-25 07:16:00.603231,2017-06-08 21:06:42.636822,Temístocles Ortega Narváez,imgs/citados/descarga_7_5.jpg
5939,2015-02-26 16:25:58.934526,2017-08-23 15:13:04.675647,Norman Julio Muñoz,imgs/citados/descarga_34.jpg
5995,2015-05-29 09:49:49.296172,2017-06-05 18:15:22.072237,Fabio Ramírez García,imgs/citados/descarga_4_10.jpg
5974,2015-04-30 17:45:24.007657,2015-04-30 17:45:24.007691,Daniel Hernando Posada,imgs/citados/descarga_4_8.jpg
5992,2015-05-28 12:27:07.490234,2017-06-05 18:16:21.640811,Silvia Margarita Carrizosa Camacho,imgs/citados/descarga_1_30.jpg
5764,2014-04-03 20:10:15.834689,2017-06-05 18:20:36.452857,Gabriel Vallejo López,imgs/citados/2fb12c81_1.jpg
5943,2015-03-06 18:56:55.569042,2017-06-05 18:36:35.253453,Gustavo Adolfo Marulanda Morales,imgs/citados/descarga_3_9.jpg
5978,2015-05-18 23:06:30.210387,2015-05-18 23:06:30.210451,Wilson Sánchez Hernández,imgs/citados/descarga_2.png
5980,2015-05-19 00:49:15.684897,2015-05-19 00:49:15.684966,Susana Muhamad,imgs/citados/descarga2.jpg
5982,2015-05-22 08:41:43.637749,2015-05-22 08:41:43.637772,Fabio Arias,imgs/citados/descarga_2_17.jpg
5986,2015-05-25 07:14:41.375576,2015-05-25 07:14:41.375601,Gina Watson,imgs/citados/descarga_6_7.jpg
5979,2015-05-18 23:43:34.296356,2017-06-05 18:37:07.364680,Yahel Bibiana Bueno Pinedo,imgs/citados/descarga1.jpg
722,2010-03-15 06:13:47.783822,2017-06-05 18:52:24.022167,NA,NA
581,2010-03-15 06:13:45.744574,2017-06-05 18:53:09.661746,NA,NA
5993,2015-05-28 12:45:03.678607,2017-06-01 16:55:11.904979,Carlos Fernando Eraso Calero,imgs/citados/descarga_2_18.jpg
1445,2010-03-15 06:13:58.475607,2017-06-05 18:53:12.710310,NA,NA
5947,2015-03-26 18:58:00.359537,2017-06-01 17:15:24.270173,Lina María Toro,imgs/citados/descarga_36.jpg
5959,2015-04-13 15:18:46.952735,2017-06-01 17:15:53.799720,Javier Jaramillo Ramírez,imgs/citados/descarga_1_27.jpg
5975,2015-05-04 15:21:13.251801,2017-06-01 17:23:51.223856,Griselda Janeth Restrepo Gallego,imgs/citados/descarga_39.jpg
5976,2015-05-08 14:48:18.932251,2017-06-01 17:23:58.771379,Francisco Reyes Villamizar,imgs/citados/descarga_40.jpg
5945,2015-03-12 20:11:03.211519,2017-06-01 18:28:14.030194,Sandra Milena Gutierrez Mogollon,imgs/citados/download.jpg
3532,2010-03-15 06:14:24.889788,2017-06-05 18:53:43.743049,NA,NA
5971,2015-04-27 15:06:08.067357,2017-06-05 19:01:23.175664,Ariel Borbón Ardila,imgs/citados/descarga_1_28.jpg
5955,2015-03-27 19:19:37.462300,2017-06-05 19:01:47.635650,Juan Pablo Otoya Albino,imgs/citados/descarga_7_3.jpg
4336,2010-06-13 16:44:32.325371,2017-06-05 19:04:38.808859,NA,NA
5953,2015-03-27 17:24:26.773622,2017-06-01 20:05:02.699845,Luis Rafael Vergara Quintero,imgs/citados/descarga_5_5.jpg
5613,2012-12-03 20:34:24.640871,2017-06-05 19:33:28.823021,Ricardo Iván Jaramillo,imgs/citados/fidua.jpg
5968,2015-04-20 14:47:07.469428,2017-06-02 19:46:26.846984,José Guillermo García Isaza,imgs/citados/descarga_9_3.jpg
5957,2015-04-07 15:47:04.349179,2017-06-06 15:08:16.061862,Aleck Santamaría de la Cruz,imgs/citados/aleck_9.jpg
5963,2015-04-17 14:47:01.919369,2017-06-06 15:08:34.878493,Alfredo Amaya,imgs/citados/descarga_5_6.jpg
5965,2015-04-17 17:56:37.068460,2017-06-06 15:11:01.386404,Jaime Alberto Hernández Sierra,imgs/citados/download_1.jpg
5964,2015-04-17 15:29:58.631304,2017-06-06 15:12:21.461900,José Luis Barceló Camacho,imgs/citados/descarga_6_6.jpg
5956,2015-04-07 15:44:36.636819,2017-06-06 15:12:29.242093,Juan Carlos Echeverry Garzón.,imgs/citados/images_8.jpg
5972,2015-04-27 15:12:35.548073,2017-06-06 15:13:46.036924,Luís Enrique Dussán López,imgs/citados/descarga_2_16.jpg
5954,2015-03-27 17:25:24.354240,2017-06-06 15:14:41.300637,María Victoria Calle Correa,imgs/citados/descarga_6_5.jpg
5994,2015-05-28 12:53:11.036786,2017-06-06 15:51:28.981369,Andrés Yabrudy Lozano,imgs/citados/descarga_3_14.jpg
6003,2015-07-21 19:06:22.084966,2017-06-06 16:15:13.995293,Luis Carlos Villegas,imgs/citados/images_10.jpg
5999,2015-06-10 08:33:22.918326,2015-06-10 08:33:22.918379,Esteban Bustamante Estrada,imgs/citados/maxresdefault.jpg
616,2010-03-15 06:13:46.227478,2017-06-06 18:27:22.165635,NA,NA
522,2010-03-15 06:13:44.900788,2017-06-06 19:16:05.108299,NA,NA
6005,2015-07-23 18:40:55.770383,2015-07-23 18:40:55.770416,Germán Daniel Robles Espinosa,imgs/citados/fotos-colprensa---procurado.jpg
6056,2015-12-04 20:37:36.817188,2017-06-05 18:07:45.508272,Francisco Armando Arias Isaza,imgs/citados/Invemar.jpg
6036,2015-09-28 13:20:41.075221,2017-06-05 18:07:53.258481,José Villamil,imgs/citados/josevillamil.jpg
6048,2015-11-05 15:51:46.701675,2017-06-05 18:07:57.288098,Juan Francisco Peláez Ramírez,imgs/citados/descarga_3_18.jpg
6025,2015-09-03 16:12:13.335686,2017-06-05 18:14:45.016047,Carlos Fernando Moreno Jerez,imgs/citados/descarga_14_1.jpg
6022,2015-08-28 16:15:51.989733,2017-06-05 18:14:48.868969,Christian Kruger Sarmiento,imgs/citados/descarga_1_33.jpg
5998,2015-06-04 06:47:33.433892,2017-06-05 18:15:17.999310,Eduardo Muñoz Gómez,imgs/citados/descarga_6_8.jpg
6004,2015-07-23 15:56:05.775110,2017-06-05 18:15:30.456047,Germán Chamorro,imgs/citados/Chamorro.png
6002,2015-06-10 08:40:51.047026,2017-06-05 18:15:43.345813,León Jairo Montaño Gómez,imgs/citados/descarga_3_15.jpg
6024,2015-09-01 14:43:30.640262,2015-09-01 14:43:30.640294,Ernesto Samper Pizano,imgs/citados/descarga_10_3.jpg
6046,2015-10-09 16:54:19.249877,2017-06-07 19:49:49.683561,Angela María Mora Soto,imgs/citados/descarga_1_36.jpg
6001,2015-06-10 08:38:59.384143,2017-06-05 18:15:51.381407,Luis Guillermo Saldarriaga,imgs/citados/descarga_2_19.jpg
6006,2015-07-24 16:09:18.165901,2017-06-05 18:15:59.753682,Mancel Enrique Martínez Durán,imgs/citados/direcotr_ins.jpg
6031,2015-09-11 18:49:49.938440,2017-06-05 18:16:03.874103,Myriam Ávila de Ardila,imgs/citados/descarga_5_10.jpg
1560,2010-03-15 06:14:00.252436,2017-06-05 18:53:19.815129,NA,NA
6017,2015-08-24 15:11:51.817707,2017-06-07 20:38:31.293802,Jaime Arias Ramírez,imgs/citados/descarga_8_5.jpg
6007,2015-07-31 20:07:06.934605,2017-06-07 20:41:28.695895,Rubén Darío Lizarralde Montoya,imgs/citados/descarga_44.jpg
6034,2015-09-21 14:30:46.333813,2015-09-21 14:30:46.333880,Otoniel Ramírez López,imgs/citados/images_12.jpg
1648,2010-03-15 06:14:01.384691,2017-06-05 18:55:00.094260,NA,NA
6063,2016-03-29 15:53:45.463993,2017-06-07 20:46:29.327492,Nestor Guillermo Franco Gonzalez,imgs/citados/descarga_2_24.jpg
6053,2015-11-12 16:22:08.880119,2017-06-08 14:19:00.983379,Alberto García,imgs/citados/BAAABS.jpg
4961,2010-11-08 17:10:47.914918,2017-06-05 18:56:50.432001,NA,NA
5842,2014-08-27 08:45:31.358640,2017-06-05 19:00:38.556831,Gabriel Mesa Nicholls,imgs/citados/Gabriel_Mesa_Nicholls.png
6054,2015-11-12 16:23:50.526525,2017-06-08 14:19:16.540466,Jorge Eliecer Suarez,imgs/citados/la-farc-en-el-caribe_1_1146349.jpg
6010,2015-08-12 15:27:07.957899,2017-06-06 15:01:41.941807,María Victoria Calle,imgs/citados/descarga_45.jpg
6037,2015-09-28 13:55:10.259507,2017-06-06 15:52:41.389660,Hermes Lara Acuña,imgs/citados/descarga_5_11.jpg
6052,2015-11-12 16:20:47.585433,2017-06-06 16:12:24.101801,Rafael Pardo Rueda,imgs/citados/mintrabajo_rafael_pardo_f.jpg
6032,2015-09-16 20:23:10.704697,2017-06-08 14:21:52.859830,Paola María Miranda Morales,imgs/citados/descarga_1_35.jpg
6016,2015-08-24 15:10:33.350327,2017-06-08 14:53:58.527378,Elisa Carolina Torrenegra,imgs/citados/descarga_7_6.jpg
4366,2010-06-14 23:23:19.151090,2017-06-08 15:04:05.410360,Felipe Alonso Gumán Mendoza,imgs/citados/Felipe_Guzman.jpg
6033,2015-09-21 14:23:35.578934,2017-06-08 15:30:21.334834,Carolina Wiesner Ceballos,imgs/citados/descarga_48.jpg
6049,2015-11-05 15:59:14.636713,2015-11-05 15:59:14.636776,Carlos Augusto Meza Díaz,imgs/citados/descarga_4_13.jpg
6061,2016-03-03 16:38:48.516905,2017-06-08 15:31:00.253539,Martha Lucia Ospina Martínez,imgs/citados/descarga_1_37.jpg
6051,2015-11-10 14:55:41.306827,2017-06-08 15:52:24.039531,Omar Rubiano Castro,imgs/citados/32708339.JPG
6043,2015-09-30 15:48:52.131532,2017-06-08 15:58:55.476771,Alexander Zamora,imgs/citados/descarga_10_4.jpg
6009,2015-08-10 15:31:40.973427,2017-06-08 16:01:45.389238,Néstor Alfredo Barrera Mora,imgs/citados/logotipo_sena_negro.png
6055,2015-11-30 18:03:33.594455,2017-06-08 16:12:13.941342,Jorge Castaño Gutiérrez,imgs/citados/descarga_50.jpg
6057,2015-12-04 21:14:19.331348,2015-12-04 21:14:19.331422,Clara López Obregón,imgs/citados/clara-lopez_1368200592.jpg
6030,2015-09-11 16:36:12.265935,2017-06-08 21:06:10.752696,José María Ballesteros Valdivieso,imgs/citados/descarga_4_12.jpg
6023,2015-08-28 16:19:00.763200,2017-06-08 21:06:19.759547,Sugeila Oñate Rosado,imgs/citados/descarga_2_21.jpg
6011,2015-08-24 15:00:25.277903,2017-06-08 21:08:48.099116,Luis MIguel Cotes Habeych,imgs/citados/descarga_2_20.jpg
6021,2015-08-28 15:57:01.112657,2017-06-08 21:11:31.838735,Donamaris Ramírez – Paris Lobo,imgs/citados/images_11.jpg
6013,2015-08-24 15:03:37.423396,2017-05-26 20:35:57.079012,Carlos Eduardo Caicedo Omar,imgs/citados/descarga_4_11.jpg
6008,2015-08-05 16:29:33.511121,2017-05-26 20:53:59.345221,Carlos Eduardo Bueno Vargas,imgs/citados/descarga_1_32.jpg
6060,2016-02-18 19:41:45.566494,2017-06-01 16:21:36.103039,Martha Ordoñez,imgs/citados/marthaordonez241014.jpg
6018,2015-08-26 16:33:00.587944,2017-06-01 16:51:38.955186,María Isabel Ulloa Cruz,imgs/citados/image_content_24014874_20150810103647.jpg
5997,2015-06-01 12:09:23.539433,2017-06-01 16:55:42.136936,Maritza del Carmen Mosquera,imgs/citados/Maritza_Mosquera.jpg
6035,2015-09-24 17:47:38.180455,2017-06-01 16:59:34.800867,Andrea Melissa Olaya,imgs/citados/catastro.jpg
6045,2015-10-07 19:01:39.541121,2017-06-01 17:24:14.744369,Carlos Alfonso Mayorga Prieto,imgs/citados/descarga_49.jpg
6000,2015-06-10 08:37:10.797377,2017-06-01 18:18:38.618733,Mauricio Jaramillo Merino,imgs/citados/descarga_1_31.jpg
6040,2015-09-30 15:40:47.852929,2017-06-01 18:22:27.463923,Berta Sofía Díaz Quevedo,imgs/citados/descarga_7_7.jpg
6015,2015-08-24 15:08:06.751044,2017-06-01 18:23:01.824293,Celia Cruz Torres,imgs/citados/descarga_6_9.jpg
