id,definitivo_id,sentencia_id
8802,999,2934
8803,13,2935
8804,999,2935
8805,999,2935
8806,18,2936
8807,999,2936
8808,999,2936
8809,15,2937
8810,20,2937
8811,14,2937
8812,17,2938
8813,999,2938
8814,999,2938
8815,21,2939
8816,999,2939
8817,999,2939
8818,13,2940
8819,999,2940
8820,999,2940
8821,14,2941
8822,999,2941
8823,999,2941
8824,13,2942
8825,999,2942
8826,999,2942
8827,18,2943
8828,999,2943
8829,999,2943
8830,16,2944
8831,999,2944
8832,999,2944
8833,15,2945
8834,999,2945
8835,999,2945
8836,14,2946
8837,999,2946
8838,999,2946
8839,15,2947
8840,999,2947
8841,999,2947
8842,16,2948
8843,20,2948
8844,14,2948
8845,16,2949
8846,999,2949
8847,999,2949
8848,13,2950
8849,999,2950
8850,999,2950
8851,17,2951
8852,999,2951
8853,999,2951
8854,13,2952
8855,999,2952
8856,999,2952
8857,20,2953
8858,999,2953
8859,999,2953
8860,18,2954
8861,999,2954
8862,999,2954
8863,14,2955
8864,999,2955
8865,999,2955
8866,14,2956
8867,999,2956
8868,999,2956
8869,18,2957
8870,999,2957
8871,999,2957
8872,21,2958
8873,999,2958
8874,999,2958
8875,21,2959
8876,999,2959
8877,999,2959
8878,19,2960
8879,999,2960
8880,999,2960
8881,14,2961
8882,999,2961
8883,999,2961
8884,19,2962
8885,999,2962
8886,999,2962
8887,19,2963
8888,999,2963
8889,999,2963
8890,17,2964
8891,999,2964
8892,999,2964
8893,12,2965
8894,999,2965
8895,999,2965
8896,16,2966
8897,999,2966
8898,999,2966
8899,15,2967
8900,999,2967
8901,999,2967
8902,18,2968
8903,999,2968
8904,999,2968
8905,21,2969
8906,999,2969
8907,999,2969
8908,17,2970
8909,20,2970
8910,18,2970
8911,13,2971
8912,999,2971
8913,999,2971
8914,20,2972
8915,999,2972
8916,999,2972
8917,18,2973
8918,999,2973
8919,999,2973
8920,20,2974
8921,999,2974
8922,999,2974
8923,20,2975
8924,999,2975
8925,999,2975
8926,12,2976
8927,999,2976
8928,999,2976
8929,13,2977
8930,999,2977
8931,999,2977
8932,13,2978
8933,999,2978
8934,999,2978
8935,19,2979
8936,999,2979
8937,999,2979
8938,17,2980
8939,999,2980
8940,999,2980
8941,17,2981
8942,14,2981
8943,20,2981
8944,19,2982
8945,999,2982
8946,999,2982
8947,15,2983
8948,999,2983
8949,999,2983
8950,16,2984
8951,999,2984
8952,999,2984
8953,16,2985
8954,999,2985
8955,999,2985
8956,15,2986
8957,999,2986
8958,999,2986
8959,14,2987
8960,999,2987
8961,999,2987
8962,13,2988
8963,999,2988
8964,999,2988
8965,17,2989
8966,999,2989
8967,999,2989
8968,17,2990
8969,999,2990
8970,999,2990
8971,16,2991
8972,999,2991
8973,999,2991
8974,16,2992
8975,14,2992
8976,20,2992
8977,20,2993
8978,999,2993
8979,999,2993
8980,19,2994
8981,999,2994
8982,999,2994
8983,15,2995
8984,999,2995
8985,999,2995
8986,17,2996
8987,999,2996
8988,999,2996
8989,13,2997
8990,999,2997
8991,999,2997
8992,13,2998
8993,999,2998
8994,999,2998
8995,13,2999
8996,999,2999
8997,999,2999
8998,20,3000
8999,999,3000
9000,999,3000
9001,14,3001
9002,999,3001
9003,999,3001
9004,15,3002
9005,999,3002
9006,999,3002
9007,20,3003
9008,14,3003
9009,17,3003
9010,17,3004
9011,999,3004
9012,999,3004
9013,19,3005
9014,999,3005
9015,999,3005
9016,18,3006
9017,999,3006
9018,999,3006
9019,18,3007
9020,999,3007
9021,999,3007
9022,21,3008
9023,999,3008
9024,999,3008
9025,13,3009
9026,999,3009
9027,999,3009
9028,15,3010
9029,999,3010
9030,999,3010
9031,19,3011
9032,999,3011
9033,999,3011
9034,20,3012
9035,999,3012
9036,999,3012
9037,14,3013
9038,999,3013
9039,999,3013
9040,16,3014
9041,20,3014
9042,14,3014
9043,21,3015
9044,999,3015
9045,999,3015
9046,14,3016
9047,999,3016
9048,999,3016
9049,21,3017
9050,999,3017
9051,999,3017
9052,17,3018
9053,999,3018
9054,999,3018
9055,15,3019
9056,999,3019
9057,999,3019
9058,14,3020
9059,999,3020
9060,999,3020
9061,17,3021
9062,999,3021
9063,999,3021
9064,19,3022
9065,999,3022
9066,999,3022
9067,18,3023
9068,999,3023
9069,999,3023
9070,16,3024
9071,999,3024
9072,999,3024
9073,17,3025
9074,20,3025
9075,14,3025
9076,17,3026
9077,999,3026
9078,999,3026
9079,20,3027
9080,999,3027
9081,999,3027
9082,19,3028
9083,999,3028
9084,999,3028
9085,21,3029
9086,999,3029
9087,999,3029
9088,18,3030
9089,999,3030
9090,999,3030
9091,14,3031
9092,999,3031
9093,999,3031
9094,18,3032
9095,999,3032
9096,999,3032
9097,16,3033
9098,999,3033
9099,999,3033
9100,19,3034
9101,999,3034
9102,999,3034
9103,21,3035
9104,999,3035
9105,999,3035
9106,15,3036
9107,20,3036
9108,14,3036
9109,20,3037
9110,999,3037
9111,999,3037
9112,21,3038
9113,999,3038
9114,999,3038
9115,13,3039
9116,999,3039
9117,999,3039
9118,14,3040
9119,999,3040
9120,999,3040
9121,15,3041
9122,999,3041
9123,999,3041
9124,14,3042
9125,999,3042
9126,999,3042
9127,16,3043
9128,999,3043
9129,999,3043
9130,17,3044
9131,999,3044
9132,999,3044
9133,14,3045
9134,999,3045
9135,999,3045
9136,14,3046
9137,999,3046
9138,999,3046
9139,18,3047
9140,20,3047
9141,14,3047
9142,17,3048
9143,999,3048
9144,999,3048
9145,17,3049
9146,999,3049
9147,999,3049
9148,16,3050
9149,999,3050
9150,999,3050
9151,17,3051
9152,999,3051
9153,999,3051
9154,18,3052
9155,999,3052
9156,999,3052
9157,14,3053
9158,999,3053
9159,999,3053
9160,13,3054
9161,999,3054
9162,999,3054
9163,13,3055
9164,999,3055
9165,999,3055
9166,18,3056
9167,999,3056
9168,999,3056
9169,14,3057
9170,999,3057
9171,999,3057
9172,13,3058
9173,999,3058
9174,999,3058
9175,15,3059
9176,999,3059
9177,999,3059
9178,14,3060
9179,999,3060
9180,999,3060
9181,18,3061
9182,999,3061
9183,999,3061
9184,20,3062
9185,999,3062
9186,999,3062
9187,17,3063
9188,999,3063
9189,999,3063
9190,14,3064
9191,999,3064
9192,999,3064
9193,17,3065
9194,999,3065
9195,999,3065
9196,13,3066
9197,999,3066
9198,999,3066
9199,19,3067
9200,999,3067
9201,999,3067
9202,20,3068
9203,999,3068
9204,999,3068
9205,15,3069
9206,20,3069
9207,14,3069
9208,19,3070
9209,999,3070
9210,999,3070
9211,13,3071
9212,999,3071
9213,999,3071
9214,16,3072
9215,999,3072
9216,999,3072
9217,13,3073
9218,999,3073
9219,999,3073
9220,20,3074
9221,999,3074
9222,999,3074
9223,14,3075
9224,999,3075
9225,999,3075
9226,19,3076
9227,999,3076
9228,999,3076
9229,14,3077
9230,999,3077
9231,999,3077
9232,16,3078
9233,999,3078
9234,999,3078
9235,14,3079
9236,999,3079
9237,999,3079
9238,13,3080
9239,20,3080
9240,14,3080
9241,18,3081
9242,999,3081
9243,999,3081
9244,18,3082
9245,999,3082
9246,999,3082
9247,20,3083
9248,999,3083
9249,999,3083
9250,14,3084
9251,999,3084
9252,999,3084
9253,17,3085
9254,999,3085
9255,999,3085
9256,14,3086
9257,999,3086
9258,999,3086
9259,18,3087
9260,999,3087
9261,999,3087
9262,15,3088
9263,999,3088
9264,999,3088
9265,21,3089
9266,999,3089
9267,999,3089
9268,19,3090
9269,999,3090
9270,999,3090
9271,16,3091
9272,14,3091
9273,20,3091
9274,14,3092
9275,999,3092
9276,999,3092
9277,19,3093
9278,999,3093
9279,999,3093
9280,14,3094
9281,999,3094
9282,999,3094
9283,16,3095
9284,999,3095
9285,999,3095
9286,13,3096
9287,999,3096
9288,999,3096
9289,14,3097
9290,999,3097
9291,999,3097
9292,17,3098
9293,999,3098
9294,999,3098
9295,15,3099
9296,999,3099
9297,999,3099
9298,18,3100
9299,999,3100
9300,999,3100
9301,20,3101
9302,999,3101
9303,999,3101
9304,20,3102
9305,14,3102
9306,17,3102
9307,14,3103
9308,999,3103
9309,999,3103
9310,17,3104
9311,999,3104
9312,999,3104
9313,15,3105
9314,999,3105
9315,999,3105
9316,15,3106
9317,999,3106
9318,999,3106
9319,16,3107
9320,999,3107
9321,999,3107
9322,17,3108
9323,999,3108
9324,999,3108
9325,19,3109
9326,999,3109
9327,999,3109
9328,13,3110
9329,999,3110
9330,999,3110
9331,21,3111
9332,999,3111
9333,999,3111
9334,20,3112
9335,999,3112
9336,999,3112
9337,17,3113
9338,20,3113
9339,14,3113
9340,19,3114
9341,999,3114
9342,999,3114
9343,14,3115
9344,999,3115
9345,999,3115
9346,19,3116
9347,999,3116
9348,999,3116
9349,18,3117
9350,999,3117
9351,999,3117
9352,15,3118
9353,999,3118
9354,999,3118
9355,14,3119
9356,999,3119
9357,999,3119
9358,21,3120
9359,999,3120
9360,999,3120
9361,15,3121
9362,999,3121
9363,999,3121
9364,18,3122
9365,999,3122
9366,999,3122
9367,17,3123
9368,999,3123
9369,999,3123
9370,20,3124
9371,14,3124
9372,17,3124
9373,20,3125
9374,999,3125
9375,999,3125
9376,21,3126
9377,999,3126
9378,999,3126
9379,19,3127
9380,999,3127
9381,999,3127
9382,14,3128
9383,999,3128
9384,999,3128
9385,14,3129
9386,999,3129
9387,999,3129
9388,14,3130
9389,999,3130
9390,999,3130
9391,14,3131
9392,999,3131
9393,999,3131
9394,18,3132
9395,999,3132
9396,999,3132
9397,15,3133
9398,999,3133
9399,999,3133
9400,17,3134
9401,999,3134
9402,999,3134
9403,13,3135
9404,20,3135
9405,14,3135
9406,18,3136
9407,999,3136
9408,999,3136
9409,13,3137
9410,999,3137
9411,999,3137
9412,18,3138
9413,999,3138
9414,999,3138
9415,13,3139
9416,999,3139
9417,999,3139
9418,19,3140
9419,999,3140
9420,999,3140
9421,19,3141
9422,999,3141
9423,999,3141
9424,21,3142
9425,999,3142
9426,999,3142
9427,18,3143
9428,999,3143
9429,999,3143
9430,14,3144
9431,999,3144
9432,999,3144
9433,14,3145
9434,999,3145
9435,999,3145
9436,14,3146
9437,20,3146
9438,17,3146
9439,17,3147
9440,999,3147
9441,999,3147
9442,21,3148
9443,999,3148
9444,999,3148
9445,18,3149
9446,999,3149
9447,999,3149
9448,18,3150
9449,999,3150
9450,999,3150
9451,17,3151
9452,999,3151
9453,999,3151
9454,14,3152
9455,999,3152
9456,999,3152
9457,15,3153
9458,999,3153
9459,999,3153
9460,21,3154
9461,999,3154
9462,999,3154
9463,13,3155
9464,999,3155
9465,999,3155
9466,13,3156
9467,999,3156
9468,999,3156
9469,20,3157
9470,14,3157
9471,17,3157
9472,17,3158
9473,999,3158
9474,999,3158
9475,13,3159
9476,999,3159
9477,999,3159
9478,15,3160
9479,999,3160
9480,999,3160
9481,15,3161
9482,999,3161
9483,999,3161
9484,15,3162
9485,999,3162
9486,999,3162
9487,14,3163
9488,999,3163
9489,999,3163
9490,21,3164
9491,999,3164
9492,999,3164
9493,20,3165
9494,999,3165
9495,999,3165
9496,20,3166
9497,999,3166
9498,999,3166
9499,18,3167
9500,999,3167
9501,999,3167
9502,14,3168
9503,20,3168
9504,17,3168
9505,19,3169
9506,999,3169
9507,999,3169
9508,21,3170
9509,999,3170
9510,999,3170
9511,21,3171
9512,999,3171
9513,999,3171
9514,15,3172
9515,999,3172
9516,999,3172
9517,18,3173
9518,999,3173
9519,999,3173
9520,16,3174
9521,999,3174
9522,999,3174
9523,19,3175
9524,999,3175
9525,999,3175
9526,13,3176
9527,999,3176
9528,999,3176
9529,19,3177
9530,999,3177
9531,999,3177
9532,20,3178
9533,999,3178
9534,999,3178
9535,15,3179
9536,20,3179
9537,14,3179
9538,14,3180
9539,999,3180
9540,999,3180
9541,15,3181
9542,999,3181
9543,999,3181
9544,19,3182
9545,999,3182
9546,999,3182
9547,17,3183
9548,999,3183
9549,999,3183
9550,19,3184
9551,999,3184
9552,999,3184
9553,14,3185
9554,999,3185
9555,999,3185
9556,18,3186
9557,999,3186
9558,999,3186
9559,19,3187
9560,999,3187
9561,999,3187
9562,16,3188
9563,999,3188
9564,999,3188
9565,19,3189
9566,999,3189
9567,999,3189
9568,19,3190
9569,20,3190
9570,14,3190
9571,14,3191
9572,999,3191
9573,999,3191
9574,999,3192
9575,999,3192
9576,999,3192
9577,16,3193
9578,999,3193
9579,999,3193
9580,19,3194
9581,999,3194
9582,999,3194
9583,21,3195
9584,999,3195
9585,999,3195
9586,14,3196
9587,999,3196
9588,999,3196
9589,20,3197
9590,999,3197
9591,999,3197
9592,20,3198
9593,999,3198
9594,999,3198
9595,14,3199
9596,999,3199
9597,999,3199
9598,14,3200
9599,999,3200
9600,999,3200
9601,18,3201
9602,20,3201
9603,14,3201
9604,19,3202
9605,999,3202
9606,999,3202
9607,15,3203
9608,999,3203
9609,999,3203
9610,15,3204
9611,999,3204
9612,999,3204
9613,18,3205
9614,999,3205
9615,999,3205
9616,17,3206
9617,999,3206
9618,999,3206
9619,14,3207
9620,999,3207
9621,999,3207
9622,17,3208
9623,999,3208
9624,999,3208
9625,15,3209
9626,999,3209
9627,999,3209
9628,20,3210
9629,999,3210
9630,999,3210
9631,15,3211
9632,999,3211
9633,999,3211
9634,21,3212
9635,20,3212
9636,14,3212
9637,19,3213
9638,999,3213
9639,999,3213
9640,14,3214
9641,999,3214
9642,999,3214
9643,18,3215
9644,999,3215
9645,999,3215
9646,21,3216
9647,999,3216
9648,999,3216
9649,17,3217
9650,999,3217
9651,999,3217
9652,14,3218
9653,999,3218
9654,999,3218
9655,14,3219
9656,999,3219
9657,999,3219
9658,16,3220
9659,999,3220
9660,999,3220
9661,20,3221
9662,999,3221
9663,999,3221
9664,13,3222
9665,999,3222
9666,999,3222
9667,20,3223
9668,14,3223
9669,17,3223
9670,18,3224
9671,999,3224
9672,999,3224
9673,14,3225
9674,999,3225
9675,999,3225
9676,14,3226
9677,999,3226
9678,999,3226
9679,18,3227
9680,999,3227
9681,999,3227
9682,19,3228
9683,999,3228
9684,999,3228
9685,14,3229
9686,999,3229
9687,999,3229
9688,16,3230
9689,999,3230
9690,999,3230
9691,20,3231
9692,999,3231
9693,999,3231
9694,19,3232
9695,999,3232
9696,999,3232
9697,19,3233
9698,999,3233
9699,999,3233
9700,17,3234
9701,20,3234
9702,14,3234
9703,21,3235
9704,999,3235
9705,999,3235
9706,21,3236
9707,999,3236
9708,999,3236
9709,17,3237
9710,999,3237
9711,999,3237
9712,14,3238
9713,999,3238
9714,999,3238
9715,17,3239
9716,999,3239
9717,999,3239
9718,14,3240
9719,999,3240
9720,999,3240
9721,18,3241
9722,999,3241
9723,999,3241
9724,15,3242
9725,999,3242
9726,999,3242
9727,14,3243
9728,999,3243
9729,999,3243
9730,16,3244
9731,999,3244
9732,999,3244
9733,15,3245
9734,20,3245
9735,14,3245
9736,20,3246
9737,999,3246
9738,999,3246
9739,14,3247
9740,999,3247
9741,999,3247
9742,21,3248
9743,999,3248
9744,999,3248
9745,21,3249
9746,999,3249
9747,999,3249
9748,20,3250
9749,999,3250
9750,999,3250
9751,14,3251
9752,999,3251
9753,999,3251
9754,14,3252
9755,999,3252
9756,999,3252
9757,19,3253
9758,999,3253
9759,999,3253
9760,13,3254
9761,999,3254
9762,999,3254
9763,16,3255
9764,999,3255
9765,999,3255
9766,20,3256
9767,14,3256
9768,17,3256
9769,19,3257
9770,999,3257
9771,999,3257
9772,21,3258
9773,999,3258
9774,999,3258
9775,15,3259
9776,999,3259
9777,999,3259
9778,14,3260
9779,999,3260
9780,999,3260
9781,14,3261
9782,999,3261
9783,999,3261
9784,14,3262
9785,999,3262
9786,999,3262
9787,17,3263
9788,999,3263
9789,999,3263
9790,17,3264
9791,999,3264
9792,999,3264
9793,14,3265
9794,999,3265
9795,999,3265
9796,20,3266
9797,999,3266
9798,999,3266
9799,15,3267
9800,20,3267
9801,14,3267
9802,16,3268
9803,999,3268
9804,999,3268
9805,21,3269
9806,999,3269
9807,999,3269
9808,21,3270
9809,999,3270
9810,999,3270
9811,19,3271
9812,999,3271
9813,999,3271
9814,20,3272
9815,999,3272
9816,999,3272
9817,14,3273
9818,999,3273
9819,999,3273
9820,15,3274
9821,999,3274
9822,999,3274
9823,20,3275
9824,999,3275
9825,999,3275
9826,21,3276
9827,999,3276
9828,999,3276
9829,15,3277
9830,999,3277
9831,999,3277
9832,14,3278
9833,20,3278
9834,17,3278
9835,17,3279
9836,16,3279
9837,999,3279
9838,16,3280
9839,999,3280
9840,999,3280
9841,17,3281
9842,999,3281
9843,999,3281
9844,21,3282
9845,999,3282
9846,999,3282
9847,19,3283
9848,999,3283
9849,999,3283
9850,14,3284
9851,999,3284
9852,999,3284
9853,16,3285
9854,999,3285
9855,999,3285
9856,14,3286
9857,999,3286
9858,999,3286
9859,19,3287
9860,999,3287
9861,999,3287
9862,17,3288
9863,999,3288
9864,999,3288
9865,20,3289
9866,14,3289
9867,17,3289
9868,18,3290
9869,999,3290
9870,999,3290
9871,21,3291
9872,999,3291
9873,999,3291
9874,14,3292
9875,999,3292
9876,999,3292
9877,17,3293
9878,999,3293
9879,999,3293
9880,18,3294
9881,999,3294
9882,999,3294
9883,14,3295
9884,999,3295
9885,999,3295
9886,14,3296
9887,999,3296
9888,999,3296
9889,16,3297
9890,999,3297
9891,999,3297
9892,21,3298
9893,999,3298
9894,999,3298
9895,20,3299
9896,999,3299
9897,999,3299
9898,14,3300
9899,20,3300
9900,17,3300
9901,14,3301
9902,999,3301
9903,999,3301
9904,16,3302
9905,999,3302
9906,999,3302
9907,15,3303
9908,999,3303
9909,999,3303
9910,19,3304
9911,999,3304
9912,999,3304
9913,17,3305
9914,999,3305
9915,999,3305
9916,14,3306
9917,999,3306
9918,999,3306
9919,14,3307
9920,999,3307
9921,999,3307
9922,18,3308
9923,999,3308
9924,999,3308
9925,21,3309
9926,999,3309
9927,999,3309
9928,20,3310
9929,999,3310
9930,999,3310
9931,15,3311
9932,20,3311
9933,14,3311
9934,18,3312
9935,999,3312
9936,999,3312
9937,16,3313
9938,999,3313
9939,999,3313
9940,15,3314
9941,999,3314
9942,999,3314
9943,21,3315
9944,999,3315
9945,999,3315
9946,16,3316
9947,999,3316
9948,999,3316
9949,14,3317
9950,999,3317
9951,999,3317
9952,17,3318
9953,999,3318
9954,999,3318
9955,13,3319
9956,999,3319
9957,999,3319
9958,16,3320
9959,999,3320
9960,999,3320
9961,18,3321
9962,999,3321
9963,999,3321
9964,15,3322
9965,20,3322
9966,14,3322
9967,13,3323
9968,999,3323
9969,999,3323
9970,17,3324
9971,999,3324
9972,999,3324
9973,21,3325
9974,999,3325
9975,999,3325
9976,19,3326
9977,999,3326
9978,999,3326
9979,21,3327
9980,999,3327
9981,999,3327
9982,18,3328
9983,999,3328
9984,999,3328
9985,17,3329
9986,999,3329
9987,999,3329
9988,15,3330
9989,999,3330
9990,999,3330
9991,17,3331
9992,999,3331
9993,999,3331
9994,17,3332
9995,999,3332
9996,999,3332
9997,20,3333
9998,14,3333
9999,17,3333
10000,18,3334
10001,999,3334
10002,999,3334
10003,21,3335
10004,999,3335
10005,999,3335
10006,14,3336
10007,999,3336
10008,999,3336
10009,14,3337
10010,999,3337
10011,999,3337
10012,18,3338
10013,999,3338
10014,999,3338
10015,13,3339
10016,999,3339
10017,999,3339
10018,16,3340
10019,999,3340
10020,999,3340
10021,17,3341
10022,999,3341
10023,999,3341
10024,19,3342
10025,999,3342
10026,999,3342
10027,21,3343
10028,999,3343
10029,999,3343
10030,21,3344
10031,20,3344
10032,14,3344
10033,20,3345
10034,999,3345
10035,999,3345
10036,16,3346
10037,999,3346
10038,999,3346
10039,14,3347
10040,999,3347
10041,999,3347
10042,18,3348
10043,999,3348
10044,999,3348
10045,14,3349
10046,999,3349
10047,999,3349
10048,20,3350
10049,999,3350
10050,999,3350
10051,13,3351
10052,999,3351
10053,999,3351
10054,19,3352
10055,999,3352
10056,999,3352
10057,15,3353
10058,999,3353
10059,999,3353
10060,13,3354
10061,999,3354
10062,999,3354
10063,20,3355
10064,14,3355
10065,17,3355
10066,19,3356
10067,999,3356
10068,999,3356
10069,18,3357
10070,999,3357
10071,999,3357
10072,17,3358
10073,999,3358
10074,999,3358
10075,20,3359
10076,999,3359
10077,999,3359
10078,16,3360
10079,999,3360
10080,999,3360
10081,18,3361
10082,999,3361
10083,999,3361
10084,16,3362
10085,999,3362
10086,999,3362
10087,17,3363
10088,999,3363
10089,999,3363
10090,19,3364
10091,999,3364
10092,999,3364
10093,20,3365
10094,999,3365
10095,999,3365
10096,19,3366
10097,999,3366
10098,999,3366
10099,20,3367
10100,999,3367
10101,999,3367
10102,14,3368
10103,999,3368
10104,999,3368
10105,17,3369
10106,999,3369
10107,999,3369
10108,14,3370
10109,999,3370
10110,999,3370
10111,14,3371
10112,999,3371
10113,999,3371
10114,17,3372
10115,999,3372
10116,999,3372
10117,15,3373
10118,999,3373
10119,999,3373
10120,16,3374
10121,999,3374
10122,999,3374
10123,14,3375
10124,999,3375
10125,999,3375
10126,14,3376
10127,999,3376
10128,999,3376
10129,21,3377
10130,20,3377
10131,14,3377
10132,17,3378
10133,999,3378
10134,999,3378
10135,19,3379
10136,999,3379
10137,999,3379
10138,18,3380
10139,999,3380
10140,999,3380
10141,18,3381
10142,999,3381
10143,999,3381
10144,20,3382
10145,999,3382
10146,999,3382
10147,17,3383
10148,999,3383
10149,999,3383
10150,15,3384
10151,999,3384
10152,999,3384
10153,15,3385
10154,999,3385
10155,999,3385
10156,17,3386
10157,999,3386
10158,999,3386
10159,15,3387
10160,999,3387
10161,999,3387
10162,13,3388
10163,999,3388
10164,999,3388
10165,14,3389
10166,999,3389
10167,999,3389
10168,15,3390
10169,999,3390
10170,999,3390
10171,16,3391
10172,999,3391
10173,999,3391
10174,21,3392
10175,999,3392
10176,999,3392
10177,18,3393
10178,999,3393
10179,999,3393
10180,17,3394
10181,999,3394
10182,999,3394
10183,15,3395
10184,999,3395
10185,999,3395
10186,17,3396
10187,999,3396
10188,999,3396
10189,19,3397
10190,999,3397
10191,999,3397
10192,14,3398
10193,999,3398
10194,999,3398
10195,16,3399
10196,20,3399
10197,14,3399
10198,15,3400
10199,999,3400
10200,999,3400
10201,19,3401
10202,999,3401
10203,999,3401
10204,17,3402
10205,999,3402
10206,999,3402
10207,13,3403
10208,999,3403
10209,999,3403
10210,16,3404
10211,999,3404
10212,999,3404
10213,18,3405
10214,999,3405
10215,999,3405
10216,17,3406
10217,999,3406
10218,999,3406
10219,17,3407
10220,999,3407
10221,999,3407
10222,19,3408
10223,999,3408
10224,999,3408
10225,19,3409
10226,999,3409
10227,999,3409
10228,15,3410
10229,20,3410
10230,14,3410
10231,16,3411
10232,999,3411
10233,999,3411
10234,20,3412
10235,999,3412
10236,999,3412
10237,14,3413
10238,999,3413
10239,999,3413
10240,18,3414
10241,999,3414
10242,999,3414
10243,14,3415
10244,999,3415
10245,999,3415
10246,14,3416
10247,999,3416
10248,999,3416
10249,21,3417
10250,999,3417
10251,999,3417
10252,20,3418
10253,999,3418
10254,999,3418
10255,15,3419
10256,999,3419
10257,999,3419
10258,13,3420
10259,999,3420
10260,999,3420
10261,13,3421
10262,999,3421
10263,999,3421
10264,21,3422
10265,999,3422
10266,999,3422
10267,16,3423
10268,999,3423
10269,999,3423
10270,16,3424
10271,17,3424
10272,14,3424
10273,14,3425
10274,999,3425
10275,999,3425
10276,16,3426
10277,999,3426
10278,999,3426
10279,21,3427
10280,21,3427
10281,999,3427
10282,15,3428
10283,999,3428
10284,999,3428
10285,14,3429
10286,999,3429
10287,999,3429
10288,18,3430
10289,999,3430
10290,999,3430
10291,21,3431
10292,999,3431
10293,999,3431
10294,13,3432
10295,20,3432
10296,14,3432
10297,15,3433
10298,999,3433
10299,999,3433
10300,18,3434
10301,999,3434
10302,999,3434
10303,21,3435
10304,999,3435
10305,999,3435
10306,15,3436
10307,999,3436
10308,999,3436
10309,21,3437
10310,999,3437
10311,999,3437
10312,14,3438
10313,999,3438
10314,999,3438
10315,19,3439
10316,999,3439
10317,999,3439
10318,21,3440
10319,999,3440
10320,999,3440
10321,21,3441
10322,999,3441
10323,999,3441
10324,20,3442
10325,999,3442
10326,999,3442
10327,13,3443
10328,20,3443
10329,14,3443
10330,18,3444
10331,15,3444
10332,999,3444
10333,18,3445
10334,999,3445
10335,999,3445
10336,19,3446
10337,999,3446
10338,999,3446
10339,15,3447
10340,999,3447
10341,999,3447
10342,14,3448
10343,999,3448
10344,999,3448
10345,14,3449
10346,999,3449
10347,999,3449
10348,15,3450
10349,999,3450
10350,999,3450
10351,16,3451
10352,999,3451
10353,999,3451
10354,15,3452
10355,999,3452
10356,999,3452
10357,14,3453
10358,999,3453
10359,999,3453
10360,17,3454
10361,20,3454
10362,14,3454
10363,19,3455
10364,999,3455
10365,999,3455
10366,18,3456
10367,999,3456
10368,999,3456
10369,14,3457
10370,999,3457
10371,999,3457
10372,14,3458
10373,999,3458
10374,999,3458
10375,21,3459
10376,999,3459
10377,999,3459
10378,14,3460
10379,999,3460
10380,999,3460
10381,18,3461
10382,999,3461
10383,999,3461
10384,21,3462
10385,999,3462
10386,999,3462
10387,20,3463
10388,999,3463
10389,999,3463
10390,20,3464
10391,999,3464
10392,999,3464
10393,14,3465
10394,20,3465
10395,17,3465
10396,19,3466
10397,999,3466
10398,999,3466
10399,21,3467
10400,999,3467
10401,999,3467
10402,18,3468
10403,999,3468
10404,999,3468
10405,21,3469
10406,999,3469
10407,999,3469
10408,20,3470
10409,999,3470
10410,999,3470
10411,17,3471
10412,999,3471
10413,999,3471
10414,21,3472
10415,999,3472
10416,999,3472
10417,21,3473
10418,999,3473
10419,999,3473
10420,20,3474
10421,999,3474
10422,999,3474
10423,13,3475
10424,999,3475
10425,999,3475
10426,15,3476
10427,20,3476
10428,14,3476
10429,17,3477
10430,999,3477
10431,999,3477
10432,21,3478
10433,999,3478
10434,999,3478
10435,20,3479
10436,999,3479
10437,999,3479
10438,15,3480
10439,999,3480
10440,999,3480
10441,17,3481
10442,999,3481
10443,999,3481
10444,14,3482
10445,999,3482
10446,999,3482
10447,15,3483
10448,999,3483
10449,999,3483
10450,15,3484
10451,999,3484
10452,999,3484
10453,14,3485
10454,999,3485
10455,999,3485
10456,20,3486
10457,999,3486
10458,999,3486
10459,19,3487
10460,20,3487
10461,14,3487
10462,14,3488
10463,15,3488
10464,999,3488
10465,18,3489
10466,999,3489
10467,999,3489
10468,17,3490
10469,999,3490
10470,999,3490
10471,20,3491
10472,999,3491
10473,999,3491
10474,17,3492
10475,999,3492
10476,999,3492
10477,24,3493
10478,999,3493
10479,999,3493
10480,17,3494
10481,999,3494
10482,999,3494
10483,16,3495
10484,999,3495
10485,999,3495
10486,24,3496
10487,999,3496
10488,999,3496
10489,24,3497
10490,999,3497
10491,999,3497
10492,19,3498
10493,20,3498
10494,14,3498
10495,20,3499
10496,999,3499
10497,999,3499
10498,20,3500
10499,999,3500
10500,999,3500
10501,17,3501
10502,999,3501
10503,999,3501
10504,14,3502
10505,999,3502
10506,999,3502
10507,14,3503
10508,999,3503
10509,999,3503
10510,14,3504
10511,999,3504
10512,999,3504
10513,20,3505
10514,999,3505
10515,999,3505
10516,20,3506
10517,999,3506
10518,999,3506
10519,21,3507
10520,999,3507
10521,999,3507
10522,16,3508
10523,999,3508
10524,999,3508
10525,16,3509
10526,20,3509
10527,14,3509
10528,21,3510
10529,999,3510
10530,999,3510
10531,24,3511
10532,999,3511
10533,999,3511
10534,14,3512
10535,999,3512
10536,999,3512
10537,18,3513
10538,999,3513
10539,999,3513
10540,21,3514
10541,999,3514
10542,999,3514
10543,18,3515
10544,999,3515
10545,999,3515
10546,24,3516
10547,999,3516
10548,999,3516
10549,19,3517
