id,control_politico_id,persona_id,asistencia_id,tipo_citado,activo,usercreated,usermodifed,created_at,updated_at
7438,24230,18388,NA,1,NA,NA,NA,NA,NA
7439,24230,18428,NA,1,NA,NA,NA,NA,NA
7440,24230,19100,NA,1,NA,NA,NA,NA,NA
7441,24234,18418,NA,1,NA,NA,NA,NA,NA
7442,24240,18428,NA,1,NA,NA,NA,NA,NA
7443,24240,18477,NA,1,NA,NA,NA,NA,NA
7444,24240,16107,NA,1,NA,NA,NA,NA,NA
7445,24240,18052,NA,1,NA,NA,NA,NA,NA
7446,24245,19084,NA,1,NA,NA,NA,NA,NA
7951,25715,19536,NA,1,NA,NA,NA,NA,NA
7448,24254,18428,NA,1,NA,NA,NA,NA,NA
7449,24254,18431,NA,1,NA,NA,NA,NA,NA
7450,24254,18394,NA,1,NA,NA,NA,NA,NA
7451,24254,18477,NA,1,NA,NA,NA,NA,NA
7452,24254,19307,NA,1,NA,NA,NA,NA,NA
7453,24254,18481,NA,1,NA,NA,NA,NA,NA
7454,24254,19100,NA,1,NA,NA,NA,NA,NA
7455,24255,19269,NA,1,NA,NA,NA,NA,NA
7456,24255,14890,NA,1,NA,NA,NA,NA,NA
7457,24255,16818,NA,1,NA,NA,NA,NA,NA
7458,24255,18935,NA,1,NA,NA,NA,NA,NA
7952,25715,18544,NA,1,NA,NA,NA,NA,NA
7953,25721,18477,NA,1,NA,NA,NA,NA,NA
7954,25721,18642,NA,1,NA,NA,NA,NA,NA
7462,24263,18428,NA,1,NA,NA,NA,NA,NA
7463,24264,16310,NA,1,NA,NA,NA,NA,NA
7464,24265,18455,NA,1,NA,NA,NA,NA,NA
7465,24265,18428,NA,1,NA,NA,NA,NA,NA
7466,24265,18475,NA,1,NA,NA,NA,NA,NA
7467,24266,18455,NA,1,NA,NA,NA,NA,NA
7468,24266,18428,NA,1,NA,NA,NA,NA,NA
7469,24266,18475,NA,1,NA,NA,NA,NA,NA
7470,24267,18455,NA,1,NA,NA,NA,NA,NA
7471,24267,18428,NA,1,NA,NA,NA,NA,NA
7472,24267,18475,NA,1,NA,NA,NA,NA,NA
7473,24268,18455,NA,1,NA,NA,NA,NA,NA
7474,24268,18428,NA,1,NA,NA,NA,NA,NA
7475,24268,18475,NA,1,NA,NA,NA,NA,NA
7476,24269,18455,NA,1,NA,NA,NA,NA,NA
7477,24269,18428,NA,1,NA,NA,NA,NA,NA
7478,24269,18475,NA,1,NA,NA,NA,NA,NA
7479,24280,18112,NA,1,NA,NA,NA,NA,NA
7480,24280,18388,NA,1,NA,NA,NA,NA,NA
7481,24280,15192,NA,1,NA,NA,NA,NA,NA
7482,24280,18764,NA,1,NA,NA,NA,NA,NA
7483,24230,18409,NA,1,NA,NA,NA,NA,NA
7484,24230,18429,NA,1,NA,NA,NA,NA,NA
7485,24283,18428,NA,1,NA,NA,NA,NA,NA
7486,24283,18477,NA,1,NA,NA,NA,NA,NA
7487,24284,18428,NA,1,NA,NA,NA,NA,NA
7488,24284,18477,NA,1,NA,NA,NA,NA,NA
7489,24285,15354,NA,1,NA,NA,NA,NA,NA
7490,24285,19121,NA,1,NA,NA,NA,NA,NA
7491,24286,18390,NA,1,NA,NA,NA,NA,NA
7492,24286,18388,NA,1,NA,NA,NA,NA,NA
7493,24286,16214,NA,1,NA,NA,NA,NA,NA
7494,24287,18428,NA,1,NA,NA,NA,NA,NA
7495,24287,18524,NA,1,NA,NA,NA,NA,NA
7496,24293,19474,NA,1,NA,NA,NA,NA,NA
7497,24293,19637,NA,1,NA,NA,NA,NA,NA
7498,24293,18544,NA,1,NA,NA,NA,NA,NA
7499,24293,18416,NA,1,NA,NA,NA,NA,NA
7500,24293,18436,NA,1,NA,NA,NA,NA,NA
7501,24293,18412,NA,1,NA,NA,NA,NA,NA
6374,18465,19572,5,1,NA,NA,NA,NA,NA
7502,18465,19695,NA,1,NA,NA,NA,NA,NA
6592,19523,18642,5,1,NA,NA,NA,NA,NA
6754,20342,18599,5,1,NA,NA,NA,NA,NA
7503,24310,18428,NA,1,NA,NA,NA,NA,NA
7504,24310,19100,NA,1,NA,NA,NA,NA,NA
7505,24311,18455,NA,1,NA,NA,NA,NA,NA
7506,24311,18451,NA,1,NA,NA,NA,NA,NA
7507,24311,19049,NA,1,NA,NA,NA,NA,NA
7508,24311,18409,NA,1,NA,NA,NA,NA,NA
7509,24313,18388,NA,1,NA,NA,NA,NA,NA
7510,24313,18390,NA,1,NA,NA,NA,NA,NA
7511,24313,18431,NA,1,NA,NA,NA,NA,NA
7512,24313,15543,NA,1,NA,NA,NA,NA,NA
7513,24314,18455,NA,1,NA,NA,NA,NA,NA
7514,24314,18451,NA,1,NA,NA,NA,NA,NA
7515,24314,19049,NA,1,NA,NA,NA,NA,NA
7516,24314,18409,NA,1,NA,NA,NA,NA,NA
7517,24322,19409,NA,1,NA,NA,NA,NA,NA
7518,24322,19422,NA,1,NA,NA,NA,NA,NA
7519,24323,19409,NA,1,NA,NA,NA,NA,NA
7520,24323,19422,NA,1,NA,NA,NA,NA,NA
7521,24323,19424,NA,1,NA,NA,NA,NA,NA
7522,24323,19425,NA,1,NA,NA,NA,NA,NA
7523,24323,19448,NA,1,NA,NA,NA,NA,NA
7524,24323,19450,NA,1,NA,NA,NA,NA,NA
7525,24323,19408,NA,1,NA,NA,NA,NA,NA
7526,24323,19436,NA,1,NA,NA,NA,NA,NA
7527,24323,19426,NA,1,NA,NA,NA,NA,NA
7528,24323,19428,NA,1,NA,NA,NA,NA,NA
7529,24323,19465,NA,1,NA,NA,NA,NA,NA
7530,24323,19451,NA,1,NA,NA,NA,NA,NA
7531,24323,19423,NA,1,NA,NA,NA,NA,NA
7956,25796,19436,NA,1,NA,NA,NA,NA,NA
7957,25796,19782,NA,1,NA,NA,NA,NA,NA
8148,26798,19448,NA,1,NA,NA,NA,NA,NA
8149,26798,19767,NA,1,NA,NA,NA,NA,NA
7546,24341,18428,NA,1,NA,NA,NA,NA,NA
7547,24341,18418,NA,1,NA,NA,NA,NA,NA
7548,24341,18495,NA,1,NA,NA,NA,NA,NA
7549,24344,18455,NA,1,NA,NA,NA,NA,NA
7550,24344,18395,NA,1,NA,NA,NA,NA,NA
7551,24344,18416,NA,1,NA,NA,NA,NA,NA
7552,24344,18399,NA,1,NA,NA,NA,NA,NA
7553,24344,18522,NA,1,NA,NA,NA,NA,NA
7554,24345,18428,NA,1,NA,NA,NA,NA,NA
7555,24345,18418,NA,1,NA,NA,NA,NA,NA
7556,24345,18495,NA,1,NA,NA,NA,NA,NA
7557,24356,18447,NA,1,NA,NA,NA,NA,NA
7558,24360,18418,NA,1,NA,NA,NA,NA,NA
7559,24360,18609,NA,1,NA,NA,NA,NA,NA
7560,24360,18495,NA,1,NA,NA,NA,NA,NA
7561,24323,19437,NA,1,NA,NA,NA,NA,NA
7562,24363,18394,NA,1,NA,NA,NA,NA,NA
7563,24363,18455,NA,1,NA,NA,NA,NA,NA
7564,24363,18411,NA,1,NA,NA,NA,NA,NA
7565,24363,18402,NA,1,NA,NA,NA,NA,NA
7566,24363,18409,NA,1,NA,NA,NA,NA,NA
8150,26803,19409,NA,1,NA,NA,NA,NA,NA
7567,24382,18428,NA,1,NA,NA,NA,NA,NA
7568,24382,18770,NA,1,NA,NA,NA,NA,NA
7569,24382,19704,NA,1,NA,NA,NA,NA,NA
7570,24382,19705,NA,1,NA,NA,NA,NA,NA
7571,24386,18394,NA,1,NA,NA,NA,NA,NA
7572,24386,18455,NA,1,NA,NA,NA,NA,NA
7573,24386,18411,NA,1,NA,NA,NA,NA,NA
7574,24386,18402,NA,1,NA,NA,NA,NA,NA
7575,24386,18409,NA,1,NA,NA,NA,NA,NA
7576,24396,18447,NA,1,NA,NA,NA,NA,NA
7577,24401,18609,NA,1,NA,NA,NA,NA,NA
7582,24491,18399,NA,1,NA,NA,NA,NA,NA
7583,24491,19468,NA,1,NA,NA,NA,NA,NA
7584,24491,19709,NA,1,NA,NA,NA,NA,NA
7585,24496,17854,NA,1,NA,NA,NA,NA,NA
7586,24496,17855,NA,1,NA,NA,NA,NA,NA
7587,24496,19656,NA,1,NA,NA,NA,NA,NA
7588,24496,19654,NA,1,NA,NA,NA,NA,NA
7589,24496,19655,NA,1,NA,NA,NA,NA,NA
7590,24496,18400,NA,1,NA,NA,NA,NA,NA
7591,24496,18451,NA,1,NA,NA,NA,NA,NA
7592,24496,18428,NA,1,NA,NA,NA,NA,NA
7593,24503,18451,NA,1,NA,NA,NA,NA,NA
7594,24503,19358,NA,1,NA,NA,NA,NA,NA
7595,24503,19561,NA,1,NA,NA,NA,NA,NA
7596,24503,18400,NA,1,NA,NA,NA,NA,NA
7597,24538,18428,NA,1,NA,NA,NA,NA,NA
7598,24538,18490,NA,1,NA,NA,NA,NA,NA
7599,24538,18776,NA,1,NA,NA,NA,NA,NA
7600,24574,18447,NA,1,NA,NA,NA,NA,NA
7601,24574,18428,NA,1,NA,NA,NA,NA,NA
7602,24574,18490,NA,1,NA,NA,NA,NA,NA
7603,24574,18401,NA,1,NA,NA,NA,NA,NA
7604,24574,18472,NA,1,NA,NA,NA,NA,NA
7605,24574,18400,NA,1,NA,NA,NA,NA,NA
7606,24574,19561,NA,1,NA,NA,NA,NA,NA
7607,24574,17783,NA,1,NA,NA,NA,NA,NA
7608,24574,17784,NA,1,NA,NA,NA,NA,NA
7609,24574,19341,NA,1,NA,NA,NA,NA,NA
7610,24594,18388,NA,1,NA,NA,NA,NA,NA
7611,24594,18522,NA,1,NA,NA,NA,NA,NA
7612,24594,18428,NA,1,NA,NA,NA,NA,NA
7613,24596,18388,NA,1,NA,NA,NA,NA,NA
7614,24596,18522,NA,1,NA,NA,NA,NA,NA
7615,24596,18428,NA,1,NA,NA,NA,NA,NA
7616,24597,18388,NA,1,NA,NA,NA,NA,NA
7617,24597,18522,NA,1,NA,NA,NA,NA,NA
7618,24597,18428,NA,1,NA,NA,NA,NA,NA
7619,24598,18455,NA,1,NA,NA,NA,NA,NA
7620,24598,18428,NA,1,NA,NA,NA,NA,NA
7621,24601,18451,NA,1,NA,NA,NA,NA,NA
8151,26803,19436,NA,1,NA,NA,NA,NA,NA
7962,25819,19666,NA,1,NA,NA,NA,NA,NA
7963,25822,19467,NA,1,NA,NA,NA,NA,NA
7964,25822,19448,NA,1,NA,NA,NA,NA,NA
8350,27607,19424,1,1,NA,NA,NA,NA,NA
6258,18182,19409,2,1,NA,NA,NA,NA,NA
6259,18182,19428,2,1,NA,NA,NA,NA,NA
6260,18182,19426,2,1,NA,NA,NA,NA,NA
6262,18182,19422,2,1,NA,NA,NA,NA,NA
6265,18182,18908,1,1,NA,NA,NA,NA,NA
6268,18182,19446,1,1,NA,NA,NA,NA,NA
6269,18182,18642,2,1,NA,NA,NA,NA,NA
6270,18182,19447,1,1,NA,NA,NA,NA,NA
7627,1866,18387,1,1,NA,NA,NA,NA,NA
3731,1892,18387,1,1,NA,NA,NA,NA,NA
3759,2045,15618,1,1,NA,NA,NA,NA,NA
3962,3475,18393,2,1,NA,NA,NA,NA,NA
3964,3475,18395,1,1,NA,NA,NA,NA,NA
3965,3475,18401,1,1,NA,NA,NA,NA,NA
3966,3475,18402,1,1,NA,NA,NA,NA,NA
3971,3475,18407,1,1,NA,NA,NA,NA,NA
3972,3475,18408,1,1,NA,NA,NA,NA,NA
3975,3475,18411,1,1,NA,NA,NA,NA,NA
7628,24663,18939,NA,1,NA,NA,NA,NA,NA
7629,24690,18447,NA,1,NA,NA,NA,NA,NA
7630,24690,18428,NA,1,NA,NA,NA,NA,NA
7631,24690,18490,NA,1,NA,NA,NA,NA,NA
7632,24690,18401,NA,1,NA,NA,NA,NA,NA
7633,24690,18472,NA,1,NA,NA,NA,NA,NA
7634,24690,18400,NA,1,NA,NA,NA,NA,NA
7635,24690,19561,NA,1,NA,NA,NA,NA,NA
7636,24690,18727,NA,1,NA,NA,NA,NA,NA
7637,24690,17783,NA,1,NA,NA,NA,NA,NA
7638,24690,17784,NA,1,NA,NA,NA,NA,NA
7639,24690,19341,NA,1,NA,NA,NA,NA,NA
7640,24701,18428,2,1,NA,NA,NA,NA,NA
7641,24701,18388,5,1,NA,NA,NA,NA,NA
7642,24701,18389,5,1,NA,NA,NA,NA,NA
7643,24712,18388,1,1,NA,NA,NA,NA,NA
7644,24712,18428,1,1,NA,NA,NA,NA,NA
7645,24721,18428,5,1,NA,NA,NA,NA,NA
7646,24721,18388,5,1,NA,NA,NA,NA,NA
7647,24734,19715,NA,1,NA,NA,NA,NA,NA
7648,24740,19049,NA,1,NA,NA,NA,NA,NA
7649,24740,18451,NA,1,NA,NA,NA,NA,NA
7650,24740,18434,NA,1,NA,NA,NA,NA,NA
7651,24740,18449,NA,1,NA,NA,NA,NA,NA
7652,24740,19269,NA,1,NA,NA,NA,NA,NA
7654,24744,18447,NA,1,NA,NA,NA,NA,NA
7653,24740,18447,NA,1,NA,NA,NA,NA,NA
7655,24748,18428,NA,1,NA,NA,NA,NA,NA
7656,24748,18451,NA,1,NA,NA,NA,NA,NA
7657,24748,18465,NA,1,NA,NA,NA,NA,NA
7658,24748,18469,NA,1,NA,NA,NA,NA,NA
7659,24748,19543,NA,1,NA,NA,NA,NA,NA
7660,24748,19726,NA,1,NA,NA,NA,NA,NA
7661,24748,19727,NA,1,NA,NA,NA,NA,NA
7662,24748,18405,NA,1,NA,NA,NA,NA,NA
7663,24748,19655,NA,1,NA,NA,NA,NA,NA
7664,24748,19656,NA,1,NA,NA,NA,NA,NA
7665,24748,19654,NA,1,NA,NA,NA,NA,NA
7666,24748,18400,NA,1,NA,NA,NA,NA,NA
7667,24748,18519,NA,1,NA,NA,NA,NA,NA
7668,24748,18522,NA,1,NA,NA,NA,NA,NA
7669,24761,19408,NA,1,NA,NA,NA,NA,NA
7670,24771,18428,NA,1,NA,NA,NA,NA,NA
7671,24771,18770,NA,1,NA,NA,NA,NA,NA
7672,24771,19728,NA,1,NA,NA,NA,NA,NA
7673,24771,19729,NA,1,NA,NA,NA,NA,NA
7674,24771,18400,NA,1,NA,NA,NA,NA,NA
7675,24788,19436,NA,1,NA,NA,NA,NA,NA
7676,24788,19049,NA,1,NA,NA,NA,NA,NA
7677,24789,19465,NA,1,NA,NA,NA,NA,NA
7678,24789,19437,NA,1,NA,NA,NA,NA,NA
7679,24793,19409,NA,1,NA,NA,NA,NA,NA
7680,24793,19422,NA,1,NA,NA,NA,NA,NA
7681,24793,19426,NA,1,NA,NA,NA,NA,NA
7682,24793,19428,NA,1,NA,NA,NA,NA,NA
7683,24793,18500,NA,1,NA,NA,NA,NA,NA
7684,24793,19425,NA,1,NA,NA,NA,NA,NA
7685,24793,19566,NA,1,NA,NA,NA,NA,NA
7686,24827,18477,NA,1,NA,NA,NA,NA,NA
7687,24827,19733,NA,1,NA,NA,NA,NA,NA
7688,24827,18428,NA,1,NA,NA,NA,NA,NA
7689,24827,18388,NA,1,NA,NA,NA,NA,NA
7690,24827,19734,NA,1,NA,NA,NA,NA,NA
7691,24827,18642,NA,1,NA,NA,NA,NA,NA
7692,24841,18477,NA,1,NA,NA,NA,NA,NA
7693,24841,18428,NA,1,NA,NA,NA,NA,NA
7694,24841,18524,NA,1,NA,NA,NA,NA,NA
7695,24845,18477,NA,1,NA,NA,NA,NA,NA
7696,24845,18428,NA,1,NA,NA,NA,NA,NA
7697,24845,18524,NA,1,NA,NA,NA,NA,NA
7698,24851,18431,NA,1,NA,NA,NA,NA,NA
7699,24851,18401,NA,1,NA,NA,NA,NA,NA
7700,24851,18642,NA,1,NA,NA,NA,NA,NA
7701,24853,18455,NA,1,NA,NA,NA,NA,NA
7702,24853,18428,NA,1,NA,NA,NA,NA,NA
7708,24859,18447,NA,1,NA,NA,NA,NA,NA
7709,24859,18428,NA,1,NA,NA,NA,NA,NA
7710,24859,18490,NA,1,NA,NA,NA,NA,NA
7711,24859,18401,NA,1,NA,NA,NA,NA,NA
7712,24859,18472,NA,1,NA,NA,NA,NA,NA
7713,24859,18400,NA,1,NA,NA,NA,NA,NA
7714,24859,19561,NA,1,NA,NA,NA,NA,NA
7715,24859,17784,NA,1,NA,NA,NA,NA,NA
7716,24859,19341,NA,1,NA,NA,NA,NA,NA
7717,24859,17783,NA,1,NA,NA,NA,NA,NA
7718,24863,18451,NA,1,NA,NA,NA,NA,NA
7719,24873,18428,NA,1,NA,NA,NA,NA,NA
7720,24873,18490,NA,1,NA,NA,NA,NA,NA
7721,24873,18776,NA,1,NA,NA,NA,NA,NA
7722,24874,18394,NA,1,NA,NA,NA,NA,NA
7723,24874,18484,NA,1,NA,NA,NA,NA,NA
7724,24874,16057,NA,1,NA,NA,NA,NA,NA
7725,24874,18397,NA,1,NA,NA,NA,NA,NA
7726,24884,18450,NA,1,NA,NA,NA,NA,NA
7727,24884,19663,NA,1,NA,NA,NA,NA,NA
7728,24884,18935,NA,1,NA,NA,NA,NA,NA
7729,24891,18449,NA,1,NA,NA,NA,NA,NA
7730,24891,18447,NA,1,NA,NA,NA,NA,NA
7731,24891,19049,NA,1,NA,NA,NA,NA,NA
7732,24891,18599,NA,1,NA,NA,NA,NA,NA
7733,24891,18880,NA,1,NA,NA,NA,NA,NA
7734,24891,18496,NA,1,NA,NA,NA,NA,NA
7735,24891,19745,NA,1,NA,NA,NA,NA,NA
7736,24902,18451,NA,1,NA,NA,NA,NA,NA
7737,24902,18428,NA,1,NA,NA,NA,NA,NA
7738,24902,18454,NA,1,NA,NA,NA,NA,NA
7739,24902,18482,NA,1,NA,NA,NA,NA,NA
7740,24905,18451,NA,1,NA,NA,NA,NA,NA
7741,24909,18451,NA,1,NA,NA,NA,NA,NA
7742,24909,18428,NA,1,NA,NA,NA,NA,NA
7743,24909,18454,NA,1,NA,NA,NA,NA,NA
7744,24909,18482,NA,1,NA,NA,NA,NA,NA
7745,24913,18395,NA,1,NA,NA,NA,NA,NA
7746,24913,18394,NA,1,NA,NA,NA,NA,NA
7747,24919,18455,NA,1,NA,NA,NA,NA,NA
7748,24919,18428,NA,1,NA,NA,NA,NA,NA
7749,24926,18451,NA,1,NA,NA,NA,NA,NA
7750,24926,18447,NA,1,NA,NA,NA,NA,NA
7751,24926,18433,NA,1,NA,NA,NA,NA,NA
7752,24926,18449,NA,1,NA,NA,NA,NA,NA
7753,24926,18477,NA,1,NA,NA,NA,NA,NA
7754,24926,18392,NA,1,NA,NA,NA,NA,NA
7755,24926,18487,NA,1,NA,NA,NA,NA,NA
7758,24935,19499,NA,1,NA,NA,NA,NA,NA
7762,24938,19465,NA,1,NA,NA,NA,NA,NA
7763,24938,19437,NA,1,NA,NA,NA,NA,NA
7764,24938,19422,NA,1,NA,NA,NA,NA,NA
7965,25822,19598,NA,1,NA,NA,NA,NA,NA
8152,26803,19812,NA,1,NA,NA,NA,NA,NA
8153,26803,19811,NA,1,NA,NA,NA,NA,NA
8154,26806,19640,1,1,NA,NA,NA,NA,NA
8155,26806,19468,1,1,NA,NA,NA,NA,NA
8354,27611,19812,1,1,NA,NA,NA,NA,NA
7772,24995,18428,NA,1,NA,NA,NA,NA,NA
7773,24995,18477,NA,1,NA,NA,NA,NA,NA
7774,24995,18490,NA,1,NA,NA,NA,NA,NA
7775,24998,18477,NA,1,NA,NA,NA,NA,NA
7776,24998,18447,NA,1,NA,NA,NA,NA,NA
7777,24998,18428,NA,1,NA,NA,NA,NA,NA
7778,24998,18490,NA,1,NA,NA,NA,NA,NA
7779,25020,18433,NA,1,NA,NA,NA,NA,NA
7780,25020,18692,NA,1,NA,NA,NA,NA,NA
7781,25020,18445,NA,1,NA,NA,NA,NA,NA
7782,25020,18691,NA,1,NA,NA,NA,NA,NA
7783,25020,18490,NA,1,NA,NA,NA,NA,NA
7784,25030,18447,NA,1,NA,NA,NA,NA,NA
7785,25030,18451,NA,1,NA,NA,NA,NA,NA
7786,25030,18455,NA,1,NA,NA,NA,NA,NA
7787,25030,18891,NA,1,NA,NA,NA,NA,NA
7788,25030,19050,NA,1,NA,NA,NA,NA,NA
7789,25031,18447,NA,1,NA,NA,NA,NA,NA
7790,25031,18451,NA,1,NA,NA,NA,NA,NA
7791,25031,18455,NA,1,NA,NA,NA,NA,NA
7792,25031,18891,NA,1,NA,NA,NA,NA,NA
7793,25031,19050,NA,1,NA,NA,NA,NA,NA
7794,25044,19424,NA,1,NA,NA,NA,NA,NA
7795,25044,19450,NA,1,NA,NA,NA,NA,NA
7796,25044,19409,NA,1,NA,NA,NA,NA,NA
7797,25044,19426,NA,1,NA,NA,NA,NA,NA
7798,25044,19422,NA,1,NA,NA,NA,NA,NA
7799,25078,18447,NA,1,NA,NA,NA,NA,NA
7800,25078,18455,NA,1,NA,NA,NA,NA,NA
7801,25078,18891,NA,1,NA,NA,NA,NA,NA
7802,25078,19050,NA,1,NA,NA,NA,NA,NA
7803,25081,18477,NA,1,NA,NA,NA,NA,NA
7804,25081,18447,NA,1,NA,NA,NA,NA,NA
7805,25081,19625,NA,1,NA,NA,NA,NA,NA
7806,25081,18642,NA,1,NA,NA,NA,NA,NA
7807,25095,18447,NA,1,NA,NA,NA,NA,NA
7808,25095,18477,NA,1,NA,NA,NA,NA,NA
7809,25095,18433,NA,1,NA,NA,NA,NA,NA
7811,25112,18433,NA,1,NA,NA,NA,NA,NA
7810,25113,18433,NA,1,NA,NA,NA,NA,NA
7812,25119,18447,NA,1,NA,NA,NA,NA,NA
7813,25119,18433,NA,1,NA,NA,NA,NA,NA
7814,25119,18776,NA,1,NA,NA,NA,NA,NA
7815,25151,19408,NA,1,NA,NA,NA,NA,NA
7817,25151,19499,NA,1,NA,NA,NA,NA,NA
7818,25151,19422,NA,1,NA,NA,NA,NA,NA
7819,25151,19627,NA,1,NA,NA,NA,NA,NA
7820,25155,19451,NA,1,NA,NA,NA,NA,NA
7821,25155,19049,NA,1,NA,NA,NA,NA,NA
7816,25151,19755,NA,1,NA,NA,NA,NA,NA
7822,25197,19408,NA,1,NA,NA,NA,NA,NA
7823,25197,19465,NA,1,NA,NA,NA,NA,NA
7824,25197,19451,NA,1,NA,NA,NA,NA,NA
7825,25197,19437,NA,1,NA,NA,NA,NA,NA
7826,25197,19049,NA,1,NA,NA,NA,NA,NA
7827,25197,19422,NA,1,NA,NA,NA,NA,NA
7828,25197,19666,NA,1,NA,NA,NA,NA,NA
7829,25197,19477,NA,1,NA,NA,NA,NA,NA
7830,25201,19424,NA,1,NA,NA,NA,NA,NA
7831,25201,19450,NA,1,NA,NA,NA,NA,NA
7833,25266,18428,NA,1,NA,NA,NA,NA,NA
7834,25266,18524,NA,1,NA,NA,NA,NA,NA
7835,25269,18428,NA,1,NA,NA,NA,NA,NA
7836,25269,18490,NA,1,NA,NA,NA,NA,NA
7837,25270,18428,NA,1,NA,NA,NA,NA,NA
7838,25270,18490,NA,1,NA,NA,NA,NA,NA
7839,25272,18428,NA,1,NA,NA,NA,NA,NA
7840,25272,18388,NA,1,NA,NA,NA,NA,NA
7841,25273,18428,NA,1,NA,NA,NA,NA,NA
7842,25273,18388,NA,1,NA,NA,NA,NA,NA
7843,25275,18388,NA,1,NA,NA,NA,NA,NA
7844,25275,18112,NA,1,NA,NA,NA,NA,NA
7845,25307,19424,NA,1,NA,NA,NA,NA,NA
7846,25307,19766,NA,1,NA,NA,NA,NA,NA
7847,25307,19409,NA,1,NA,NA,NA,NA,NA
7848,25307,19428,NA,1,NA,NA,NA,NA,NA
7849,25307,19426,NA,1,NA,NA,NA,NA,NA
7850,25307,19467,NA,1,NA,NA,NA,NA,NA
7851,25307,18754,NA,1,NA,NA,NA,NA,NA
7852,25307,19542,NA,1,NA,NA,NA,NA,NA
7853,25307,19408,NA,1,NA,NA,NA,NA,NA
7854,25307,19420,NA,1,NA,NA,NA,NA,NA
7855,25307,19767,NA,1,NA,NA,NA,NA,NA
7856,25313,19424,NA,1,NA,NA,NA,NA,NA
7857,25313,19467,NA,1,NA,NA,NA,NA,NA
7858,25313,19428,NA,1,NA,NA,NA,NA,NA
7859,25313,19426,NA,1,NA,NA,NA,NA,NA
7860,25313,19465,NA,1,NA,NA,NA,NA,NA
7862,25365,19423,NA,1,NA,NA,NA,NA,NA
7866,25384,19428,NA,1,NA,NA,NA,NA,NA
7867,25384,19755,NA,1,NA,NA,NA,NA,NA
7868,25384,19499,NA,1,NA,NA,NA,NA,NA
7869,25384,19422,NA,1,NA,NA,NA,NA,NA
7870,25384,19627,NA,1,NA,NA,NA,NA,NA
7871,25399,19467,NA,1,NA,NA,NA,NA,NA
7872,25410,18447,NA,1,NA,NA,NA,NA,NA
7873,25410,17527,NA,1,NA,NA,NA,NA,NA
7874,25412,18477,NA,1,NA,NA,NA,NA,NA
7875,25412,18447,NA,1,NA,NA,NA,NA,NA
7876,25417,18776,NA,1,NA,NA,NA,NA,NA
7877,25417,18400,NA,1,NA,NA,NA,NA,NA
7878,25417,18490,NA,1,NA,NA,NA,NA,NA
7879,25424,18428,NA,1,NA,NA,NA,NA,NA
7880,25424,18609,NA,1,NA,NA,NA,NA,NA
7881,25424,18455,NA,1,NA,NA,NA,NA,NA
7882,25424,18418,NA,1,NA,NA,NA,NA,NA
7883,25425,18428,NA,1,NA,NA,NA,NA,NA
7884,25425,18388,NA,1,NA,NA,NA,NA,NA
7885,25425,18490,NA,1,NA,NA,NA,NA,NA
7886,25425,18412,NA,1,NA,NA,NA,NA,NA
7887,25426,18436,NA,1,NA,NA,NA,NA,NA
7888,25432,18388,NA,1,NA,NA,NA,NA,NA
7889,25453,18388,NA,1,NA,NA,NA,NA,NA
7890,25463,19505,NA,1,NA,NA,NA,NA,NA
7891,25463,19771,NA,1,NA,NA,NA,NA,NA
7892,25463,19772,NA,1,NA,NA,NA,NA,NA
7893,25495,18388,NA,1,NA,NA,NA,NA,NA
7894,25495,19622,NA,1,NA,NA,NA,NA,NA
7895,25499,18609,NA,1,NA,NA,NA,NA,NA
7896,25499,18394,NA,1,NA,NA,NA,NA,NA
7897,25499,18412,NA,1,NA,NA,NA,NA,NA
7898,25499,18552,NA,1,NA,NA,NA,NA,NA
7899,25499,18620,NA,1,NA,NA,NA,NA,NA
7900,25505,19690,NA,1,NA,NA,NA,NA,NA
7901,25517,18449,NA,1,NA,NA,NA,NA,NA
7902,25541,18776,NA,1,NA,NA,NA,NA,NA
7903,25562,18609,NA,1,NA,NA,NA,NA,NA
7904,25562,18418,NA,1,NA,NA,NA,NA,NA
7905,25562,18455,NA,1,NA,NA,NA,NA,NA
7906,25562,18451,NA,1,NA,NA,NA,NA,NA
7907,25577,19423,NA,1,NA,NA,NA,NA,NA
7908,25577,19424,NA,1,NA,NA,NA,NA,NA
7909,25577,18395,NA,1,NA,NA,NA,NA,NA
7910,25594,19450,NA,1,NA,NA,NA,NA,NA
7911,25594,19423,NA,1,NA,NA,NA,NA,NA
7912,25594,19408,NA,1,NA,NA,NA,NA,NA
7913,25594,19425,NA,1,NA,NA,NA,NA,NA
7914,25594,19409,NA,1,NA,NA,NA,NA,NA
7915,25594,18395,NA,1,NA,NA,NA,NA,NA
7916,25594,19505,NA,1,NA,NA,NA,NA,NA
7861,25348,19505,1,1,NA,NA,NA,NA,NA
7863,25365,19424,1,1,NA,NA,NA,NA,NA
7864,25365,19425,1,1,NA,NA,NA,NA,NA
7865,25365,18395,1,1,NA,NA,NA,NA,NA
7923,25622,19451,1,1,NA,NA,NA,NA,NA
7927,25626,19409,NA,1,NA,NA,NA,NA,NA
7928,25626,19436,1,1,NA,NA,NA,NA,NA
7929,25626,19422,1,1,NA,NA,NA,NA,NA
7930,25626,19428,NA,1,NA,NA,NA,NA,NA
7931,25626,19426,NA,1,NA,NA,NA,NA,NA
8025,26079,19448,NA,1,NA,NA,NA,NA,NA
8360,27621,19436,NA,1,NA,NA,NA,NA,NA
