id,created_at,updated_at,persona_id,partido_id
1,2009-12-03 17:49:30.000000,2009-12-09 21:20:34.840455,141,4
2,2009-12-03 17:49:30.000000,2009-12-09 21:20:34.844224,141,4
3,2009-12-03 17:49:30.000000,2009-12-09 21:20:34.847917,141,4
7,2009-12-09 21:20:34.849699,2009-12-09 21:20:34.849721,141,4
8,2009-12-09 21:20:34.861556,2009-12-09 21:20:34.861578,141,4
12,2009-12-16 23:31:13.718108,2009-12-16 23:31:13.718138,90,3
13,2009-12-16 23:31:13.720506,2009-12-16 23:31:13.720532,90,2
14,2009-12-16 23:31:13.721483,2009-12-16 23:31:13.721505,90,2
15,2009-12-16 23:31:13.722450,2009-12-16 23:31:13.722472,90,2
16,2009-12-16 23:31:13.723422,2009-12-16 23:31:13.723444,90,2
1433,2010-12-09 21:22:45.115730,2010-12-09 21:22:45.115760,486,NA
42,2010-01-17 17:32:05.405883,2010-05-21 20:40:33.750003,310,66
43,2010-01-17 17:32:05.414997,2010-05-21 20:40:33.753377,310,66
44,2010-01-17 17:32:05.423654,2010-01-17 17:32:05.423689,313,4
47,2010-01-17 17:32:05.456831,2010-01-17 17:32:05.456865,313,60
56,2010-01-17 17:32:05.580075,2010-04-28 14:15:49.622538,108,2
57,2010-01-17 17:32:05.592644,2010-04-28 14:15:49.625938,108,2
72,2010-01-17 17:32:05.817674,2010-05-21 14:14:09.433802,391,3
73,2010-01-17 17:32:05.831010,2010-05-21 14:14:09.437493,391,3
74,2010-01-17 17:32:05.846076,2010-05-21 14:14:09.440881,391,3
101,2010-01-17 17:32:06.250420,2010-05-04 19:22:22.928439,28,2
102,2010-01-17 17:32:06.262577,2010-05-04 19:22:22.932382,28,2
105,2010-01-17 17:32:06.301024,2010-01-17 17:32:06.301074,28,2
61,2010-01-17 17:32:05.654560,2010-06-08 15:08:20.496329,341,7
45,2010-01-17 17:32:05.437128,2010-06-02 17:12:55.138667,313,34
46,2010-01-17 17:32:05.445039,2010-02-12 20:22:39.082101,313,34
107,2010-01-17 17:32:06.330959,2010-01-17 17:32:06.331009,28,2
41,2010-01-17 17:32:05.398023,2010-05-21 20:40:33.746121,310,4
19,2010-01-13 17:30:06.791260,2013-12-23 14:59:38.673171,142,10
857,2010-05-04 22:06:47.433706,2014-01-17 14:30:16.515971,809,4
858,2010-05-04 22:06:47.464549,2014-01-17 14:30:16.533169,809,7
859,2010-05-04 22:06:47.472232,2014-01-17 14:30:16.543579,809,7
30,2010-01-14 20:35:34.548716,2014-01-24 19:31:01.286266,60,10
62,2010-01-17 17:32:05.666272,2014-01-21 19:49:14.951725,346,86
63,2010-01-17 17:32:05.678260,2014-01-21 19:49:14.960091,346,78
31,2010-01-14 20:35:34.596851,2014-01-24 19:31:01.295852,60,10
26,2010-01-13 18:14:12.288003,2014-02-04 17:05:50.190564,40,2
27,2010-01-13 18:14:12.289632,2014-02-04 17:05:50.198788,40,2
28,2010-01-13 18:14:12.290687,2014-02-04 17:05:50.206390,40,2
4,2009-12-07 16:02:59.744961,2014-02-05 20:41:43.033133,244,4
5,2009-12-07 16:02:59.747404,2014-02-05 20:41:43.044813,244,4
6,2009-12-07 16:02:59.748145,2014-02-05 20:41:43.054455,244,4
1422,2010-10-28 20:03:30.060970,2014-02-06 21:33:20.832069,2462,117
84,2010-01-17 17:32:05.985547,2014-03-20 14:49:15.847462,130,5
29,2010-01-13 19:43:38.742480,2014-02-13 17:43:20.743359,295,2
53,2010-01-17 17:32:05.544088,2014-02-21 16:59:02.526743,324,33
20,2010-01-13 18:12:17.091791,2014-03-20 14:53:40.279704,11,5
9,2009-12-14 16:50:42.511613,2014-03-20 15:06:49.705611,8,1
10,2009-12-14 16:50:42.534924,2014-03-20 15:06:49.709038,8,1
11,2009-12-14 16:50:42.535904,2014-03-20 15:06:49.712410,8,2
65,2010-01-17 17:32:05.705389,2017-01-20 16:01:26.213105,7,2
1408,2010-09-30 21:30:51.399940,2017-03-22 18:32:00.611734,525,NA
69,2010-01-17 17:32:05.761845,2017-09-04 16:46:49.636519,387,75
70,2010-01-17 17:32:05.775037,2017-09-04 16:46:49.640020,387,29
71,2010-01-17 17:32:05.786695,2017-09-04 16:46:49.643608,387,75
78,2010-01-17 17:32:05.897365,2017-09-04 16:47:37.356826,429,66
79,2010-01-17 17:32:05.910739,2017-09-04 16:47:37.360336,429,66
39,2010-01-17 17:32:05.378536,2018-01-23 14:49:26.281856,309,2
40,2010-01-17 17:32:05.386741,2018-01-23 14:49:26.375608,309,2
1407,2010-09-30 21:12:13.278941,2018-01-23 15:13:09.866935,524,NA
855,2010-05-04 21:56:16.753374,2018-01-23 15:26:20.306188,207,2
856,2010-05-04 21:56:16.754332,2018-01-23 15:26:20.315317,207,2
110,2010-01-17 17:32:06.370054,2018-01-23 15:36:07.060672,484,4
66,2010-01-17 17:32:05.720390,2018-01-23 16:37:14.319450,357,2
113,2010-01-17 17:32:06.417144,2018-01-23 18:04:21.564538,494,75
114,2010-01-17 17:32:06.428996,2018-01-23 18:04:21.568632,494,75
115,2010-01-17 17:32:06.440663,2018-01-23 18:04:21.572434,494,75
116,2010-01-17 17:32:06.452121,2018-01-23 18:04:21.576110,494,75
112,2010-01-17 17:32:06.403856,2018-02-01 16:58:32.434831,485,53
87,2010-01-17 17:32:06.022732,2018-02-08 18:53:14.479884,451,66
88,2010-01-17 17:32:06.035778,2018-02-08 18:53:14.563535,451,66
82,2010-01-17 17:32:05.960791,2018-02-09 16:45:59.478432,441,5
1406,2010-09-28 18:52:43.497052,2018-02-09 18:36:00.955077,462,NA
860,2010-05-04 22:13:35.085913,2018-07-20 16:14:51.640018,811,46
861,2010-05-04 22:13:35.112850,2018-07-20 16:14:51.648373,811,46
92,2010-01-17 17:32:06.085905,2018-09-10 16:31:16.724586,23,60
93,2010-01-17 17:32:06.114666,2018-09-10 16:31:16.729366,23,28
94,2010-01-17 17:32:06.127036,2018-09-10 16:31:16.732013,23,28
863,2010-05-05 14:14:21.053646,2010-05-05 14:14:21.053673,2126,NA
184,2010-01-17 17:32:07.352937,2010-05-04 15:23:35.172190,650,75
185,2010-01-17 17:32:07.364764,2010-05-04 15:23:35.175841,650,75
187,2010-01-17 17:32:07.391839,2010-05-04 15:23:35.183709,650,75
188,2010-01-17 17:32:07.403734,2010-05-04 15:23:35.187090,650,75
174,2010-01-17 17:32:07.217232,2010-05-03 22:06:30.581738,641,2
175,2010-01-17 17:32:07.230411,2010-05-03 22:06:30.585285,641,2
176,2010-01-17 17:32:07.242576,2010-05-03 22:06:30.588720,641,2
177,2010-01-17 17:32:07.254647,2010-05-03 22:06:30.592099,641,2
238,2010-01-17 17:32:08.204509,2010-05-13 20:16:00.800894,814,2
122,2010-01-17 17:32:06.530797,2013-12-12 16:44:18.034295,507,2
123,2010-01-17 17:32:06.553197,2013-12-12 16:44:18.040302,507,2
138,2010-01-17 17:32:06.769827,2013-12-12 16:48:47.070994,519,67
139,2010-01-17 17:32:06.783607,2014-01-20 17:47:20.585048,547,68
140,2010-01-17 17:32:06.795936,2014-01-20 17:47:20.593336,547,17
1409,2010-10-05 19:54:21.390879,2014-02-07 14:58:01.784996,2463,NA
1410,2010-10-05 19:54:21.413299,2014-02-07 14:58:01.805283,2463,NA
217,2010-01-17 17:32:07.843224,2014-02-13 18:39:04.542591,792,2
218,2010-01-17 17:32:07.855875,2014-02-13 18:39:04.571721,792,2
239,2010-01-17 17:32:08.218986,2014-02-13 18:54:28.477630,836,75
240,2010-01-17 17:32:08.234029,2014-02-13 18:54:28.481947,836,66
1412,2010-10-08 21:41:08.920642,2014-02-14 16:13:38.490765,2812,NA
169,2010-01-17 17:32:07.152656,2014-02-19 21:36:15.796319,171,93
170,2010-01-17 17:32:07.165227,2014-02-19 21:36:15.806003,171,93
171,2010-01-17 17:32:07.177134,2014-02-19 21:36:15.815252,171,93
172,2010-01-17 17:32:07.190249,2014-02-19 21:36:15.824555,171,93
173,2010-01-17 17:32:07.202008,2014-02-19 21:36:15.835294,171,93
212,2010-01-17 17:32:07.772434,2014-03-19 16:06:23.243045,763,95
213,2010-01-17 17:32:07.785045,2014-03-19 16:06:23.246512,763,95
137,2010-01-17 17:32:06.756754,2014-03-20 14:31:10.892166,512,113
186,2010-01-17 17:32:07.379781,2010-05-04 15:23:35.179269,650,53
864,2010-05-05 14:28:44.563267,2010-05-05 14:28:44.563303,210,NA
865,2010-05-05 14:28:44.564681,2010-05-05 14:28:44.564702,210,NA
866,2010-05-05 14:28:44.565519,2010-05-05 14:28:44.565541,210,NA
205,2010-01-17 17:32:07.642013,2017-01-19 18:12:08.140454,706,4
206,2010-01-17 17:32:07.653925,2017-01-19 18:12:08.144077,706,79
207,2010-01-17 17:32:07.667296,2017-01-19 18:12:08.147783,706,4
208,2010-01-17 17:32:07.681807,2017-01-20 13:31:12.250333,721,2
209,2010-01-17 17:32:07.694723,2017-01-20 13:31:12.259468,721,2
211,2010-01-17 17:32:07.758655,2017-01-20 13:55:23.691159,756,2
150,2010-01-17 17:32:06.943505,2017-03-23 15:09:29.416148,601,2
151,2010-01-17 17:32:06.952269,2017-03-23 15:09:29.437182,601,2
152,2010-01-17 17:32:06.960396,2017-03-23 15:09:29.443785,601,2
153,2010-01-17 17:32:06.968628,2017-03-23 15:09:29.449597,601,2
146,2010-01-17 17:32:06.893946,2017-08-22 16:55:43.441757,591,2
165,2010-01-17 17:32:07.090170,2018-01-22 16:22:50.174629,289,66
166,2010-01-17 17:32:07.102765,2018-01-22 16:22:50.182362,289,66
168,2010-01-17 17:32:07.130747,2018-01-22 16:22:50.197789,289,17
154,2010-01-17 17:32:06.977857,2018-01-22 18:23:06.680401,612,5
179,2010-01-17 17:32:07.279878,2018-01-22 18:23:23.441161,643,2
180,2010-01-17 17:32:07.302376,2018-01-22 18:23:23.446223,643,2
181,2010-01-17 17:32:07.315950,2018-01-22 18:23:23.572630,643,2
182,2010-01-17 17:32:07.328273,2018-01-22 18:23:23.576466,643,2
183,2010-01-17 17:32:07.340588,2018-01-22 18:23:23.580903,643,2
159,2010-01-17 17:32:07.028878,2018-01-23 14:23:56.996694,623,75
160,2010-01-17 17:32:07.038085,2018-01-23 14:23:57.000503,623,75
161,2010-01-17 17:32:07.047291,2018-01-23 14:23:57.004114,623,75
162,2010-01-17 17:32:07.056546,2018-01-23 14:23:57.007934,623,75
163,2010-01-17 17:32:07.066800,2018-01-23 14:23:57.011662,623,75
164,2010-01-17 17:32:07.076707,2018-01-23 14:23:57.015314,623,75
144,2010-01-17 17:32:06.869807,2018-01-23 15:18:51.382895,582,17
145,2010-01-17 17:32:06.881623,2018-01-23 15:18:51.392747,582,90
195,2010-01-17 17:32:07.500089,2018-01-23 15:20:29.871064,686,75
196,2010-01-17 17:32:07.516964,2018-01-23 15:20:29.874733,686,75
131,2010-01-17 17:32:06.663135,2018-01-23 16:56:50.035139,511,6
132,2010-01-17 17:32:06.675529,2018-01-23 16:56:50.046945,511,48
133,2010-01-17 17:32:06.687484,2018-01-23 16:56:50.055641,511,55
134,2010-01-17 17:32:06.715647,2018-01-23 16:56:50.064584,511,48
135,2010-01-17 17:32:06.731701,2018-01-23 16:56:50.073397,511,6
136,2010-01-17 17:32:06.744381,2018-01-23 16:56:50.082070,511,48
155,2010-01-17 17:32:06.986058,2018-01-23 17:47:28.910234,615,2
156,2010-01-17 17:32:06.998616,2018-01-23 17:47:28.914225,615,2
202,2010-01-17 17:32:07.602380,2018-01-23 19:55:13.278688,701,66
203,2010-01-17 17:32:07.616631,2018-01-23 19:55:13.285623,701,66
204,2010-01-17 17:32:07.628303,2018-01-23 19:55:13.292131,701,66
862,2010-05-05 13:54:03.232831,2018-01-23 20:05:00.355906,208,45
210,2010-01-17 17:32:07.707396,2018-01-26 18:03:51.970829,735,80
1411,2010-10-07 17:09:58.613154,2018-01-26 18:43:10.197324,49,NA
293,2010-01-17 17:32:09.034082,2010-05-10 20:43:40.251037,87,75
295,2010-01-17 17:32:09.059913,2010-05-10 20:43:40.258188,87,75
306,2010-01-17 17:32:09.252660,2010-05-07 22:16:28.244395,999,66
219,2010-01-17 17:32:07.875999,2010-01-27 15:59:16.697380,798,4
220,2010-01-17 17:32:07.913128,2010-01-27 15:59:16.700902,798,4
221,2010-01-17 17:32:07.925662,2010-01-27 15:59:16.704262,798,4
296,2010-01-17 17:32:09.073157,2010-01-30 19:52:03.231812,968,7
369,2010-01-17 17:32:10.036953,2010-01-17 17:32:10.037004,164,2
370,2010-01-17 17:32:10.049279,2010-06-21 18:13:41.982748,164,2
392,2010-01-17 17:32:10.383983,2010-01-17 17:32:10.384033,1262,43
393,2010-01-17 17:32:10.396824,2010-01-17 17:32:10.396873,1262,43
394,2010-01-17 17:32:10.411742,2010-05-25 19:40:39.090576,1277,2
395,2010-01-17 17:32:10.424617,2010-01-17 17:32:10.424667,1277,2
397,2010-01-17 17:32:10.461410,2010-01-17 17:32:10.461460,255,4
398,2010-01-17 17:32:10.474881,2010-01-17 17:32:10.474931,255,4
399,2010-01-17 17:32:10.487551,2010-01-17 17:32:10.487601,255,4
289,2010-01-17 17:32:08.982464,2010-04-06 20:17:25.478097,932,93
329,2010-01-17 17:32:09.573829,2010-04-07 19:07:00.777070,1030,75
378,2010-01-17 17:32:10.162862,2010-01-26 17:11:09.728322,36,9
379,2010-01-17 17:32:10.175300,2010-01-26 17:11:09.731957,36,9
380,2010-01-17 17:32:10.187884,2010-01-26 17:11:09.735433,36,9
381,2010-01-17 17:32:10.200790,2010-01-26 17:11:09.738876,36,9
298,2010-01-17 17:32:09.124389,2013-12-12 16:48:13.123498,92,2
334,2010-01-17 17:32:09.646828,2013-12-23 14:59:38.682437,142,10
1421,2010-10-21 17:33:35.133285,2014-01-24 19:31:01.305650,60,10
277,2010-01-17 17:32:08.807408,2014-02-05 20:38:26.144603,85,35
278,2010-01-17 17:32:08.820397,2014-02-05 20:38:26.154898,85,35
1423,2010-11-16 22:11:14.965464,2014-01-30 17:18:43.226030,2443,47
1424,2010-11-16 22:11:14.986432,2014-01-30 17:18:43.245472,2443,47
279,2010-01-17 17:32:08.833720,2014-02-05 20:38:26.164620,85,35
280,2010-01-17 17:32:08.846233,2014-02-05 20:38:26.175367,85,35
1413,2010-10-08 21:41:08.948359,2014-02-14 16:13:38.501268,2812,NA
1414,2010-10-08 21:41:08.949223,2014-02-14 16:13:38.511356,2812,NA
1415,2010-10-08 21:41:08.950064,2014-02-14 16:13:38.521219,2812,NA
1416,2010-10-08 21:41:08.950903,2014-02-14 16:13:38.530883,2812,NA
1417,2010-10-08 21:41:08.951745,2014-02-14 16:13:38.541320,2812,NA
271,2010-01-17 17:32:08.716568,2014-03-19 15:29:47.916483,906,2
272,2010-01-17 17:32:08.732156,2014-03-19 15:29:47.921942,906,2
273,2010-01-17 17:32:08.745571,2014-03-19 15:29:47.925303,906,2
274,2010-01-17 17:32:08.758138,2014-03-19 15:29:47.928741,906,2
275,2010-01-17 17:32:08.771442,2014-03-19 15:29:47.932113,906,2
276,2010-01-17 17:32:08.783852,2014-03-19 15:29:47.935486,906,2
214,2010-01-17 17:32:07.797311,2014-03-19 16:06:23.250121,763,3
382,2010-01-17 17:32:10.249644,2014-03-20 14:23:32.195208,29,2
383,2010-01-17 17:32:10.263036,2014-03-20 14:23:32.198678,29,2
384,2010-01-17 17:32:10.283913,2014-03-20 14:23:32.202062,29,6
385,2010-01-17 17:32:10.297230,2014-03-20 14:23:32.205429,29,2
386,2010-01-17 17:32:10.310472,2014-03-20 14:23:32.209091,29,2
387,2010-01-17 17:32:10.323241,2014-03-20 14:23:32.212647,29,2
388,2010-01-17 17:32:10.335031,2014-03-20 14:23:32.216023,29,87
389,2010-01-17 17:32:10.347864,2014-03-20 14:23:32.219405,29,2
21,2010-01-13 18:12:17.092927,2014-03-20 14:53:40.283192,11,2
22,2010-01-13 18:12:17.093808,2014-03-20 14:53:40.286596,11,2
400,2010-01-17 17:32:10.499600,2010-01-30 19:36:56.684191,90,87
401,2010-01-17 17:32:10.512624,2010-01-30 19:36:56.687716,90,87
402,2010-01-17 17:32:10.525695,2010-01-30 19:36:56.691401,90,87
403,2010-01-17 17:32:10.538450,2010-01-30 19:36:56.694789,90,87
352,2010-01-17 17:32:09.840363,2010-01-30 20:08:21.547360,248,2
351,2010-01-17 17:32:09.829893,2010-01-30 20:11:05.302756,248,2
353,2010-01-17 17:32:09.851423,2010-01-30 20:11:05.307252,248,2
354,2010-01-17 17:32:09.861031,2010-01-30 20:11:05.310587,248,2
363,2010-01-17 17:32:09.946348,2010-02-05 16:14:43.741967,113,101
376,2010-01-17 17:32:10.126045,2017-01-20 15:33:27.630542,1248,38
297,2010-01-17 17:32:09.086303,2017-01-20 15:59:41.011365,969,102
1425,2010-11-16 22:46:59.570081,2017-02-16 16:17:14.412141,2759,NA
348,2010-01-17 17:32:09.797932,2017-09-04 16:55:18.174199,1182,5
364,2010-01-17 17:32:09.954435,2018-01-23 15:14:56.094078,1214,2
365,2010-01-17 17:32:09.967911,2018-01-23 15:14:56.105651,1214,3
1426,2010-11-30 21:00:41.266418,2018-01-23 15:15:48.411886,1037,NA
1419,2010-10-12 18:40:23.737779,2018-01-23 16:57:22.376668,147,NA
308,2010-01-17 17:32:09.275754,2018-01-23 18:10:01.032297,1009,75
309,2010-01-17 17:32:09.287286,2018-01-23 18:10:01.040723,1009,75
269,2010-01-17 17:32:08.679922,2018-01-24 14:44:53.768202,894,5
270,2010-01-17 17:32:08.698463,2018-01-24 14:44:53.772348,894,100
281,2010-01-17 17:32:08.859919,2018-01-26 15:17:54.088948,928,6
282,2010-01-17 17:32:08.872391,2018-01-26 15:17:54.092793,928,93
1420,2010-10-12 20:36:28.134956,2018-01-26 17:54:43.361008,1195,NA
335,2010-01-17 17:32:09.661681,2018-01-26 19:36:16.297730,1091,2
336,2010-01-17 17:32:09.674122,2018-01-26 19:36:16.311777,1091,2
337,2010-01-17 17:32:09.687032,2018-01-26 19:36:16.320845,1091,2
867,2010-05-05 14:28:44.566377,2010-05-05 14:28:44.566399,210,2
868,2010-05-05 14:28:44.567264,2010-05-05 14:28:44.567286,210,2
437,2010-01-25 20:05:35.621248,2010-01-25 20:05:35.621275,738,6
438,2010-01-25 20:05:35.622388,2010-01-25 20:05:35.622408,738,51
439,2010-01-25 20:05:35.623275,2010-01-25 20:05:35.623296,738,51
447,2010-01-25 21:43:11.224545,2013-12-12 16:36:10.687720,33,4
448,2010-01-25 21:43:11.225952,2013-12-12 16:36:10.694180,33,4
300,2010-01-17 17:32:09.151756,2013-12-12 16:48:13.135570,92,2
301,2010-01-17 17:32:09.165540,2013-12-12 16:48:13.142145,92,2
256,2010-01-17 17:32:08.474027,2014-02-20 15:08:44.464610,75,2
468,2010-01-29 22:33:56.676236,2014-02-20 16:37:52.510183,240,2
469,2010-01-29 22:33:56.691094,2014-02-20 16:37:52.520245,240,2
465,2010-01-27 20:16:44.069395,2014-01-17 19:44:48.908255,281,NA
466,2010-01-27 20:16:44.105727,2014-01-17 19:44:48.921093,281,NA
467,2010-01-27 20:16:44.106586,2014-01-17 19:44:48.925588,281,NA
425,2010-01-22 04:09:39.452132,2014-01-20 19:49:38.131484,1334,2
426,2010-01-22 04:09:39.453435,2014-01-20 19:49:38.143043,1334,2
451,2010-01-25 23:43:16.355836,2014-01-21 18:23:01.001396,112,5
374,2010-01-17 17:32:10.101448,2014-01-21 19:21:32.524957,59,17
421,2010-01-21 21:49:48.509916,2014-02-04 16:52:41.182556,41,2
869,2010-05-05 14:59:16.034883,2014-02-10 16:37:18.765593,832,NA
428,2010-01-22 18:08:41.440796,2014-02-10 23:09:50.757574,197,113
429,2010-01-22 18:08:41.442047,2014-02-10 23:09:50.762134,197,2
473,2010-02-01 20:28:32.581380,2014-02-17 19:13:25.310967,205,4
474,2010-02-01 20:28:32.582671,2014-02-17 19:13:25.334454,205,4
475,2010-02-01 20:28:32.583489,2014-02-17 19:13:25.344049,205,4
470,2010-01-29 22:33:56.691910,2014-02-20 16:37:52.530273,240,2
23,2010-01-13 18:12:17.094693,2014-03-20 14:53:40.290025,11,2
24,2010-01-13 18:12:17.095570,2014-03-20 14:53:40.293484,11,2
25,2010-01-13 18:12:17.096452,2014-03-20 14:53:40.296989,11,2
313,2010-01-17 17:32:09.340122,2015-08-31 15:57:44.151680,99,4
314,2010-01-17 17:32:09.353360,2015-08-31 15:57:44.161479,99,4
315,2010-01-17 17:32:09.365742,2015-08-31 15:57:44.170616,99,4
316,2010-01-17 17:32:09.377825,2015-08-31 15:57:44.179612,99,4
317,2010-01-17 17:32:09.400549,2015-08-31 15:57:44.188868,99,4
318,2010-01-17 17:32:09.419714,2015-08-31 15:57:44.197956,99,4
319,2010-01-17 17:32:09.433549,2015-08-31 15:57:44.207163,99,4
320,2010-01-17 17:32:09.446004,2015-08-31 15:57:44.216636,99,4
321,2010-01-17 17:32:09.458752,2015-08-31 15:57:44.225798,99,4
322,2010-01-17 17:32:09.472364,2015-08-31 15:57:44.235039,99,4
471,2010-01-30 20:41:15.941979,2010-01-30 20:41:15.942003,249,17
496,2010-02-03 15:37:38.685310,2010-02-03 15:37:38.685333,102,4
497,2010-02-03 15:37:38.686634,2010-02-03 15:37:38.686655,102,87
498,2010-02-03 15:37:38.687467,2010-02-03 15:37:38.687488,102,87
499,2010-02-03 18:17:38.655742,2010-02-03 18:17:38.655764,781,3
500,2010-02-03 18:17:38.656867,2010-02-03 18:17:38.656888,781,47
501,2010-02-03 18:17:38.657693,2010-02-03 18:17:38.657714,781,47
502,2010-02-03 18:28:39.866026,2010-02-03 18:28:39.866058,781,47
503,2010-02-03 18:28:39.867497,2010-02-03 18:28:39.867519,781,47
430,2010-01-25 16:55:30.583659,2017-01-19 18:40:14.099802,61,51
453,2010-01-26 17:21:16.860545,2017-01-20 13:55:23.712114,756,2
487,2010-02-02 18:44:21.855794,2017-01-20 16:09:59.344585,490,198
412,2010-01-19 22:05:11.063778,2017-01-20 16:27:34.618501,246,5
458,2010-01-26 19:35:56.770991,2018-01-22 16:16:27.377784,842,4
485,2010-02-02 16:26:36.949095,2017-08-17 20:24:00.624532,282,4
459,2010-01-26 19:35:56.772291,2018-01-22 16:16:27.386717,842,4
484,2010-02-02 16:26:36.947745,2017-08-17 20:24:57.838409,282,4
486,2010-02-02 16:26:36.949931,2017-08-17 20:24:57.851337,282,4
440,2010-01-25 20:05:52.083800,2018-01-23 13:50:49.895704,1345,2
441,2010-01-25 20:05:52.085107,2018-01-23 13:50:49.909024,1345,2
442,2010-01-25 20:05:52.086589,2018-01-23 13:50:49.917804,1345,6
560,2010-02-19 17:04:59.902014,2018-01-23 14:40:53.473266,808,54
561,2010-02-19 17:23:24.807116,2018-01-23 14:40:53.486334,808,54
462,2010-01-26 20:37:19.800203,2018-01-23 15:26:20.266763,207,NA
450,2010-01-25 22:10:54.584569,2018-01-23 17:03:57.751893,834,3
423,2010-01-22 00:33:47.885486,2018-01-23 17:05:14.054212,1333,20
424,2010-01-22 00:33:47.886788,2018-01-23 17:05:14.065149,1333,90
489,2010-02-02 19:47:42.429596,2018-01-23 18:04:33.186042,493,4
490,2010-02-02 19:47:42.430918,2018-01-23 18:04:33.196131,493,4
456,2010-01-26 19:08:45.244720,2018-01-23 18:48:06.982211,118,119
457,2010-01-26 19:08:45.245938,2018-01-23 18:48:06.986102,118,6
491,2010-02-02 20:43:37.860582,2018-01-23 18:48:27.406934,567,4
434,2010-01-25 20:02:21.189948,2018-01-23 20:19:07.460883,157,2
435,2010-01-25 20:02:21.191316,2018-01-23 20:19:07.467370,157,2
436,2010-01-25 20:02:21.192190,2018-01-23 20:19:07.473402,157,2
1427,2010-12-01 18:23:27.301912,2018-01-23 20:47:06.079834,532,4
472,2010-02-01 15:20:19.010994,2018-01-24 14:44:53.776622,894,100
506,2010-02-04 15:55:14.221240,2018-02-09 17:34:17.632985,1419,27
427,2010-01-22 17:28:41.577736,2018-07-20 01:41:00.109806,196,2
511,2010-02-05 01:20:26.578621,2010-02-05 01:20:26.578644,1472,10
512,2010-02-05 01:20:26.579875,2010-02-05 01:20:26.579896,1472,10
513,2010-02-05 01:20:26.580723,2010-02-05 01:20:26.580745,1472,NA
531,2010-02-10 21:45:39.995531,2010-02-10 21:45:39.995554,1416,NA
532,2010-02-10 21:45:40.022973,2010-02-10 21:45:40.022998,1416,NA
533,2010-02-10 21:45:40.023884,2010-02-10 21:45:40.023906,1416,NA
534,2010-02-10 21:45:40.024729,2010-02-10 21:45:40.024751,1416,NA
538,2010-02-11 20:07:34.763324,2010-02-11 20:07:34.763377,1420,NA
544,2010-02-12 04:04:44.925902,2010-02-12 04:04:44.925925,1354,10
543,2010-02-12 04:04:44.915663,2010-02-12 04:10:00.289342,1354,10
547,2010-02-13 17:00:53.972414,2010-02-13 17:00:53.972457,1763,54
550,2010-02-15 05:56:11.998676,2014-02-21 21:10:21.151852,284,NA
433,2010-01-25 19:41:46.531734,2014-01-15 21:02:51.327168,183,3
494,2010-02-02 22:18:30.945729,2014-01-16 17:33:09.421771,505,2
495,2010-02-02 22:18:30.947036,2014-01-16 17:33:09.436949,505,2
526,2010-02-09 18:45:01.284683,2014-01-16 19:36:37.996845,1473,NA
527,2010-02-09 18:45:01.285929,2014-01-16 19:36:38.006602,1473,NA
528,2010-02-09 18:45:01.286763,2014-01-16 19:36:38.013757,1473,NA
514,2010-02-05 18:41:57.648877,2014-01-21 18:14:05.959015,1055,NA
422,2010-01-21 21:49:48.511281,2014-02-04 16:52:41.186959,41,2
481,2010-02-02 15:29:29.352606,2014-02-04 19:51:39.824949,153,2
482,2010-02-02 15:29:29.359694,2014-02-04 19:51:39.846383,153,2
483,2010-02-02 15:29:29.360521,2014-02-04 19:51:39.872160,153,2
508,2010-02-04 21:23:01.650781,2014-02-05 18:16:53.759125,5,NA
509,2010-02-04 21:23:01.682378,2014-02-05 18:16:53.768975,5,NA
510,2010-02-04 21:23:01.683231,2014-02-05 18:16:53.778211,5,NA
870,2010-05-05 14:59:16.036287,2014-02-10 16:37:18.770100,832,NA
871,2010-05-05 14:59:16.037131,2014-02-10 16:37:18.774323,832,2
479,2010-02-01 20:28:32.586747,2014-02-17 19:13:25.382226,205,4
518,2010-02-05 21:40:35.136868,2014-03-19 15:34:48.899479,1894,107
524,2010-02-09 00:00:29.732363,2015-02-11 16:51:46.270334,1618,6
590,2010-04-06 20:44:50.182298,2010-05-10 20:39:16.073702,963,8
591,2010-04-06 20:49:35.727268,2010-04-06 20:49:35.727300,390,68
592,2010-04-06 20:49:35.728397,2010-04-06 20:49:35.728418,390,2
593,2010-04-06 20:49:35.729232,2010-04-06 20:49:35.729253,390,2
1428,2010-12-01 19:44:17.510549,2017-01-20 13:36:01.550719,542,NA
558,2010-02-18 18:06:08.952496,2017-09-04 16:46:35.481239,1335,NA
515,2010-02-05 18:58:40.354009,2017-09-04 16:50:57.812083,543,3
1431,2010-12-01 20:55:04.372176,2017-09-04 16:51:11.151412,554,NA
1430,2010-12-01 20:29:03.530817,2018-01-19 20:35:37.463021,551,NA
519,2010-02-08 19:54:26.551780,2018-01-19 20:37:27.617539,155,NA
520,2010-02-08 19:54:26.566834,2018-01-19 20:37:27.625966,155,NA
530,2010-02-09 19:08:47.767339,2018-01-23 13:55:43.918993,162,35
562,2010-02-19 17:23:24.808434,2018-01-23 14:40:53.494691,808,54
563,2010-02-19 17:23:24.809285,2018-01-23 14:40:53.502710,808,54
564,2010-02-19 17:23:24.810173,2018-01-23 14:40:53.510511,808,2
516,2010-02-05 21:10:35.344406,2018-01-23 15:18:34.593466,1827,NA
517,2010-02-05 21:10:35.345667,2018-01-23 15:18:34.610148,1827,NA
108,2010-01-17 17:32:06.344026,2018-01-23 15:36:07.040850,484,77
