id,post_id,tag_id
22701,3910,940
22702,3910,530
22703,3910,528
22704,3910,1553
22705,3910,1554
22706,3910,19
22707,3910,443
22722,3912,962
22723,3912,763
22724,3912,1556
22725,3912,887
22738,3909,994
22739,3909,838
22740,3909,748
22741,3909,338
22742,3909,372
22743,3909,349
22756,3917,601
22757,3917,1247
22758,3917,1428
22759,3917,36
22812,3926,544
22813,3926,304
22814,3926,103
22815,3926,8
22816,3926,9
22817,3926,1005
22818,3926,270
22819,3926,400
22820,3926,817
22821,3926,1106
22822,3926,718
22823,3926,1558
22824,3926,1454
22825,3926,63
22826,3899,1428
22827,3899,637
22828,3899,454
22836,3879,1540
22837,3879,41
22838,3879,620
22839,3879,209
22840,3879,117
22841,3879,215
22844,3907,1021
22858,3929,126
22864,3932,626
22865,3932,637
22866,3932,454
22867,3932,702
22875,3931,181
22876,3931,1143
22877,3918,150
22938,3928,16
22939,3936,838
22940,3936,71
22941,3936,44
22942,3936,589
22943,3936,1104
22944,3936,1559
22945,3936,1560
22946,3936,1561
22947,3936,1402
22948,3936,315
31757,5165,960
31758,5165,22
32192,5269,1348
32193,5269,1061
32194,5269,1809
32195,5269,375
32196,5269,1484
32197,5269,1485
32198,5269,783
32199,5269,726
32200,5269,273
32201,5269,658
32202,5269,659
32203,5269,1341
32204,5269,758
32205,5269,759
32206,5269,1752
32207,5269,1060
32208,5269,87
32209,5269,1339
22983,3913,936
22984,3913,209
22985,3913,212
22986,3913,117
22987,3913,24
22988,3913,184
22989,3911,209
22990,3911,1555
22991,3911,212
22992,3911,117
22993,3911,184
22994,3911,1370
32210,5269,474
33334,5570,881
23061,3941,255
23128,3937,1242
23129,3937,558
23130,3937,1126
23131,3937,470
23162,3934,17
23163,3934,534
23164,3934,16
23165,3934,657
23166,3934,278
23167,3934,1431
23168,3934,544
23169,3934,163
23170,3934,164
23171,3934,552
23172,3934,427
23173,3934,940
23174,3934,941
23175,3934,1073
23176,3934,444
23177,3934,323
23178,3934,1482
23179,3934,853
23180,3934,854
23181,3934,481
23182,3934,1383
23183,3934,360
23184,3934,1130
23185,3934,103
23186,3934,1135
23187,3934,1521
23188,3934,1558
23189,3934,505
23190,3934,1021
23191,3934,126
23192,3930,39
23197,3956,776
23198,3956,601
23214,3959,376
23215,3959,24
23216,3959,1095
23217,3949,960
33335,5593,82
33336,5593,1859
33337,5593,1335
23382,3966,24
23383,3966,1353
23384,3966,463
23385,3966,887
23395,3965,1229
23396,3965,887
23409,3970,4
23410,3970,776
23411,3970,847
23412,3970,80
23413,3970,72
23414,3970,1176
23471,3967,83
23475,3971,544
23476,3971,534
23477,3971,323
23478,3971,164
23479,3971,1558
23480,3971,103
23481,3971,552
23482,3971,1482
23483,3971,1021
23484,3971,1135
23485,3971,16
23486,3971,360
23487,3971,163
23488,3971,17
23489,3971,854
23490,3971,505
23491,3971,1130
23492,3971,853
23493,3963,792
23494,3963,180
23495,3963,790
23504,3969,517
23505,3969,454
23506,3969,621
23507,3969,16
23508,3969,789
23509,3969,1334
23510,3969,631
23511,3969,956
23520,3977,1577
23521,3977,218
23522,3977,164
23523,3977,1482
23524,3977,654
31761,5167,1668
31762,5167,637
31763,5167,454
23576,3964,534
23577,3964,654
23578,3964,16
23579,3964,17
23580,3964,1558
23581,3964,544
23582,3964,163
23583,3964,164
23584,3964,1189
23585,3964,552
23586,3964,1209
23587,3964,1473
23588,3964,323
23589,3964,1482
23590,3964,853
23591,3964,854
23592,3964,989
23593,3964,103
23594,3964,360
23595,3964,1130
23596,3964,236
23597,3964,1135
23598,3964,505
23599,3964,1021
23659,3982,1248
23660,3982,64
23661,3982,1578
23662,3982,1579
23663,3982,1580
23664,3982,180
23665,3982,1276
23666,3982,925
23667,3982,1247
23818,3985,1060
23819,3985,1585
23820,3985,1584
23821,3985,1169
23822,3985,1586
23823,3985,1587
23824,3985,1431
23825,3985,184
31764,5168,1868
31765,5168,1214
31766,5168,494
31767,5168,71
23842,3986,66
23843,3986,1126
23844,3986,423
23845,3986,1322
23846,3986,1579
23847,3986,209
23848,3986,1588
23849,3986,798
23872,3989,1089
23873,3989,1351
23874,3989,692
23875,3989,1589
23876,3989,1590
23877,3989,1591
23878,3989,984
23879,3989,1301
23928,3984,64
23929,3984,763
23930,3984,1579
23931,3984,333
23932,3984,591
23933,3984,690
23934,3984,1583
23935,3984,1438
23936,3983,64
23937,3983,1579
23938,3983,1581
23939,3983,1582
23940,3983,209
23941,3983,214
23942,3983,1335
23971,3990,776
23972,3990,80
23973,3990,1462
23974,3990,601
23975,3990,1594
23976,3990,1595
23977,3990,1596
24002,3987,803
24003,3987,1301
24004,3987,222
24005,3987,422
24006,3975,898
24007,3975,338
24008,3975,29
24009,3976,36
24010,3976,19
24011,3976,1428
24012,3976,1220
24013,3976,1247
24037,4002,1242
24038,4002,595
24039,4002,175
24040,4002,166
24041,4002,483
24045,3995,257
24046,3995,790
24047,3995,1390
24053,3991,1592
24054,3991,1593
24055,3991,1091
24056,3991,572
24057,3991,315
24058,3992,81
24059,3992,1242
24060,3992,470
24061,3992,1295
24075,4004,161
24076,4004,770
24077,4004,847
24078,4006,218
24079,4001,257
24080,4001,603
24081,4001,1220
24082,4001,917
24083,4001,167
24084,4011,793
24090,4012,1597
24091,4012,651
24092,4012,1126
24093,4012,1598
24094,4012,646
24102,4013,1600
24103,4013,1601
24104,4013,706
24105,4013,1603
24106,4013,1602
24107,4013,278
24108,4013,1599
24114,4014,1457
24115,4014,109
24116,4014,1604
24117,4014,205
24118,4014,1605
24126,4015,227
24127,4015,1606
24128,4015,1607
24129,4015,1608
24130,4015,1609
24131,4015,305
24132,4015,763
24139,4016,257
24140,4016,421
24141,4016,167
24142,4016,1610
24143,4016,1428
24144,4016,1341
32830,5451,96
32831,5451,315
32832,5451,519
24165,4018,386
24166,4018,388
24167,4018,1611
24168,4018,1612
24169,4018,173
24170,4018,246
24171,4018,763
24172,4019,633
24173,4019,427
24174,4019,294
24175,4019,126
24176,4019,1449
24177,4020,45
24178,4020,46
24179,4020,629
24180,4021,637
24181,4021,702
24182,4021,455
24207,4025,1220
24208,4025,1418
24209,4025,1419
24210,4025,16
24211,4025,341
24212,4025,633
24213,4025,700
24214,4025,990
24215,4026,763
24216,4026,1613
24217,4026,838
24218,4026,71
24219,4027,1614
24220,4027,1615
24235,4031,601
24239,4005,1189
24287,4034,1615
24289,4033,218
24290,4028,1616
24291,4028,4
24292,4028,72
24293,4028,1613
24294,4028,80
24295,4028,218
24296,4028,1594
24330,4046,609
24331,4046,72
24332,4046,41
24333,4046,652
24334,4046,653
24335,4046,209
24336,4046,1623
24337,4046,1624
24338,4038,71
24339,4038,1590
24340,4038,1351
24341,4042,72
24342,4042,621
24343,4042,1295
24344,4042,470
24345,4042,249
24346,4042,1242
24359,4048,9
24360,4048,1546
24361,4048,44
24362,4048,1625
24363,4048,1626
24364,4048,1627
24365,4048,1628
24366,4048,218
24379,4049,423
24380,4049,350
24381,4049,1630
24382,4049,1629
24383,4049,382
24384,4049,1631
24393,4050,1632
24394,4050,1633
24395,4050,1634
24396,4050,1635
24397,4050,1448
24398,4050,1006
24399,4050,988
24400,4050,126
24417,4051,128
24418,4051,1636
24419,4051,1637
24420,4051,1638
24421,4051,1639
24422,4051,1358
24423,4051,1043
24424,4051,159
31775,5170,222
31776,5170,1870
31777,5170,1830
31778,5170,1590
31779,5170,1589
32218,5268,1406
24435,4052,1640
24436,4052,1607
24437,4052,1295
33344,5596,481
33345,5596,1430
24451,4055,544
24452,4055,289
24453,4055,103
24454,4055,1641
24455,4055,522
24456,4055,523
24457,4055,1558
24458,4055,1642
24467,4053,512
24468,4053,609
24469,4053,763
24470,4053,1467
24471,4053,21
24472,4043,1428
24473,4043,637
24474,4043,454
24475,4040,315
24476,4040,678
24477,4040,1352
24478,4040,1040
24479,4040,1621
24480,4040,1622
24481,4040,1083
24482,4040,1117
24483,4040,222
24508,4054,208
24509,4054,438
24510,4054,1070
24567,4068,163
24568,4068,164
24569,4068,1482
24570,4068,1643
24571,4068,1644
24572,4068,1135
24573,4068,16
24574,4068,1562
24587,4044,994
24588,4044,36
24589,4044,348
24590,4044,1613
24591,4044,1551
24592,4044,792
24593,4044,1562
24594,4044,1563
24595,4044,1564
24596,4044,1247
24597,4039,1617
24598,4039,1562
24599,4039,1619
24600,4039,1620
24601,4017,290
24602,4017,1573
24603,4017,1574
24604,4017,875
24605,4017,558
24606,4017,1199
24607,4017,208
24608,4017,595
24609,4017,238
24610,4017,311
24611,4017,1562
24612,4017,1467
24613,4017,573
24614,3981,1473
24615,3981,1482
24616,3981,875
24617,3981,654
24618,3981,1554
24619,3981,19
24620,3981,534
24621,3981,1209
24622,3981,1562
24623,3981,603
24624,3940,609
24625,3940,482
24626,3940,225
24627,3940,587
24628,3940,173
24629,3940,1295
24630,3940,112
24631,3940,728
24632,3940,1562
24633,3940,1563
24634,3940,1565
24635,3940,1566
24636,3920,1248
24637,3920,64
24638,3920,36
24639,3920,1551
24640,3920,1428
24641,3920,792
24642,3920,1562
24643,3820,1568
24644,3820,609
24645,3820,519
24646,3820,940
24647,3820,19
24648,3820,1562
24649,3820,315
24650,3820,1567
24651,3819,609
24652,3819,1562
24653,3819,315
24654,3819,1570
24655,3819,838
24656,3817,1467
24657,3817,164
24658,3817,1574
24659,3817,1382
24660,3817,1575
24661,3817,1576
24662,3817,847
24663,3817,113
24664,3817,628
24665,3817,1430
24666,3817,1143
24667,3817,1572
24668,3817,315
24669,3817,1373
24670,3817,1573
24671,3818,1248
24672,3818,1571
24673,3818,230
24674,3818,1323
24675,3818,847
24676,3818,1428
24677,3818,565
24678,3818,1334
24679,3818,792
24680,3818,1562
24681,3818,315
24682,3818,1247
24683,3811,1473
24684,3811,164
24685,3811,1482
24686,3811,941
24687,3811,847
24688,3811,19
24689,3811,789
24690,3811,315
24691,3811,126
24692,3810,19
24693,3810,747
24694,3810,36
24695,3810,1174
24696,3810,1191
24697,3810,1323
24698,3810,1247
24699,3810,847
24700,3810,595
24701,3810,180
24702,3810,22
24703,3810,505
24704,3810,792
24705,3810,628
24706,3810,591
24707,3810,996
24708,3810,315
24709,3810,995
31780,5169,128
31781,5169,1668
31782,5169,1042
31783,5169,1869
31784,5169,209
31785,5169,210
24716,4069,64
24717,4069,13
24718,4069,1646
24719,4069,1645
24720,4069,1454
24721,4069,316
31786,5169,1814
32219,5219,899
32220,5219,36
32221,5219,171
32222,5219,172
32223,5219,1551
32224,5219,1745
32225,5219,1330
32226,5219,1428
32227,5219,341
32228,5219,342
32229,5219,792
32230,5219,180
32231,5219,1220
32232,5219,1247
32838,5456,1372
32839,5456,1449
32840,5456,1668
32841,5456,1814
32842,5456,1335
24753,4071,1126
24754,4071,209
24755,4071,1290
24756,4071,1649
24757,4071,697
24758,4071,1279
24759,4071,63
24767,4072,745
24768,4072,1650
24769,4072,1651
24770,4072,1652
24771,4072,1653
24772,4072,250
24773,4072,954
24786,4074,45
24787,4074,847
24788,4074,629
24789,4074,605
24790,4074,391
24815,4077,1664
24816,4077,1665
24817,4077,1126
24818,4077,1231
24819,4077,720
24820,4077,1431
24821,4077,218
24822,4077,573
24831,4076,96
24832,4076,230
24833,4076,1352
24834,4076,185
24835,4076,1660
24836,4076,1661
24837,4076,1662
24838,4076,1663
24851,4060,1248
24852,4060,994
24853,4060,36
24854,4060,1613
24855,4060,558
24856,4060,1551
24857,4060,112
24858,4060,1138
24859,4060,1428
24860,4060,792
24861,4060,1562
24862,4060,1247
24863,4070,1126
24864,4070,167
24865,4070,745
24866,4070,842
24867,4070,1647
24868,4070,1648
24869,4070,312
24870,4070,63
24875,4082,1224
24876,4082,19
24877,4082,315
24878,4073,1654
24879,4073,1655
24880,4073,1656
24881,4073,1657
24882,4073,1658
24883,4073,1659
24884,4085,1428
24888,4089,185
24913,4091,544
24914,4091,1504
24915,4091,1219
24916,4091,1335
24917,4091,1289
24918,4091,427
24919,4091,1521
24920,4091,210
24921,4091,1558
24922,4091,1449
24923,4091,103
24924,4091,1372
31787,5171,1428
31788,5171,315
31789,5171,1220
31790,5171,1247
31791,5171,1871
32233,5270,1226
32234,5270,653
32843,5455,1792
32844,5455,534
32845,5455,10
32846,5455,19
24936,4086,1335
32847,5455,1558
32848,5455,103
32849,5455,544
32850,5455,545
32851,5455,1627
24942,4088,422
32852,5455,52
32853,5455,695
32854,5455,1091
32855,5455,838
32856,5455,72
32857,5455,75
32858,5455,847
32859,5455,1368
32860,5455,1881
32861,5455,603
32862,5455,1255
32863,5455,104
32864,5455,1515
32865,5455,109
32866,5455,1399
32867,5455,119
24960,4103,64
24961,4103,1666
24962,4103,1667
24963,4103,1668
24964,4103,1669
24965,4103,1670
24966,4103,1455
24967,4103,209
24968,4103,215
25009,4104,64
25010,4104,1666
25011,4104,1668
25012,4104,1671
25013,4104,209
25014,4104,212
25015,4104,1111
25040,4105,64
25041,4105,1668
25042,4105,1672
25043,4105,300
25044,4105,1649
25045,4105,212
25059,4106,7
25060,4106,1673
25061,4106,1674
25062,4106,1675
25063,4106,9
25064,4106,266
25076,4107,173
25077,4107,891
25078,4107,1676
25079,4107,1677
25080,4107,763
25082,4108,601
25083,4109,601
25092,4111,603
25093,4111,1219
25094,4111,41
25095,4111,1335
25096,4111,210
25097,4111,1449
25098,4111,1274
25099,4111,443
25100,4093,651
25103,4118,1678
25104,4100,1428
25122,4121,1504
25123,4121,64
25124,4121,1666
25125,4121,1219
25126,4121,1668
25127,4121,1449
25128,4121,1678
25129,4121,209
25130,4121,210
25131,4121,19
25132,4121,1562
25133,4121,603
25134,4122,64
25135,4122,459
25136,4122,1668
25137,4122,455
25138,4123,64
25139,4123,626
25140,4123,1668
25141,4123,458
25178,4120,1536
25179,4120,128
25180,4120,651
25181,4120,81
25182,4120,1679
25183,4130,315
31792,5172,209
31793,5172,1668
31794,5172,1814
31795,5172,222
31796,5172,71
25212,4131,776
25213,4131,558
25214,4131,1616
25215,4131,1202
25216,4131,1462
25217,4131,1176
25218,4131,1562
25219,4131,1563
25220,4131,1564
32868,5454,609
32869,5454,842
32870,5454,1867
32871,5454,1264
32872,5454,81
32873,5454,1588
25228,4133,356
25229,4133,847
25230,4133,208
25231,4133,1562
25232,4133,1563
25233,4133,1566
25234,4133,31
33350,5595,776
33351,5595,775
25245,4136,99
25246,4136,1668
25247,4136,1669
25248,4136,209
25249,4136,1395
25250,4136,305
25251,4136,1667
25287,4137,1667
25288,4137,1668
25289,4137,1157
25290,4137,1126
25291,4137,209
25292,4137,1682
25293,4137,184
25314,4138,64
25315,4138,1666
25316,4138,1683
25317,4138,1668
25318,4138,445
25325,4139,1126
25326,4139,424
25327,4139,1523
25328,4139,1684
25329,4139,1685
25330,4139,1116
25343,4140,64
25344,4140,1191
25345,4140,436
25346,4140,1686
25347,4140,1687
25348,4140,1428
25355,4141,1668
25356,4141,1126
25357,4141,519
25358,4141,44
25359,4141,1678
25360,4141,210
25361,4144,601
25362,4143,1688
25363,4143,218
25364,4143,956
25365,4143,333
25366,4132,1335
25367,4126,544
25368,4126,103
25369,4126,106
25370,4126,1680
25371,4126,1681
25372,4126,1558
25374,4146,994
25375,4146,838
25376,4146,455
25377,4146,1613
25378,4146,1198
25379,4146,1199
25380,4146,307
25381,4146,308
25382,4146,348
25383,4146,222
25392,4145,1335
25395,4147,1644
25396,4147,15
25397,4147,16
25398,4147,17
25399,4147,789
25400,4147,376
25401,4147,1689
25402,4147,1690
25449,4149,36
25450,4149,1428
25451,4149,1220
25481,4158,464
25482,4158,940
25483,4158,1550
25484,4158,463
25494,4151,163
25495,4151,164
25496,4151,10
25497,4151,16
25498,4151,17
25499,4151,1331
25500,4151,789
25501,4151,505
25502,4151,1562
25520,4171,1668
25521,4171,423
25522,4171,1671
25523,4171,209
25524,4171,697
25525,4171,1693
25532,4172,64
25533,4172,1668
25534,4172,209
25535,4172,1649
25536,4172,1694
25537,4172,1695
25552,4174,1697
25553,4174,1418
25554,4174,1454
25555,4174,305
25556,4174,1587
25557,4174,726
25564,4175,1698
25565,4175,1699
25566,4175,1700
25567,4175,1701
25568,4175,296
25569,4175,861
25570,4173,1696
25571,4173,209
25572,4173,1126
25573,4173,1678
25575,4163,458
25576,4163,1548
25577,4163,637
25578,4163,911
25579,4162,458
25580,4162,1331
25581,4162,637
25582,4176,601
25583,4157,1272
25584,4157,960
25585,4157,1138
25586,4157,227
25609,4187,1408
25610,4187,356
25611,4187,168
25612,4187,1002
25613,4187,846
25614,4187,1199
25615,4187,46
25616,4187,1562
25617,4187,1295
25618,4187,1034
25619,4187,31
25631,2661,1091
25632,2661,265
25633,2661,10
25634,2661,44
25635,2661,279
25636,2661,603
25637,2626,10
25638,2626,1091
25639,2626,1013
25640,2626,847
25641,2189,10
25642,2189,1091
25643,2189,1013
25644,3973,10
25645,3973,1091
25646,3973,1013
25672,4201,209
25673,4201,210
25674,4201,1455
25675,4201,1702
25676,4201,215
25712,4202,1154
25713,4202,1703
25714,4202,327
25715,4202,1420
25716,4202,725
25717,4202,759
25718,4202,633
25719,4203,1704
25720,4203,1705
25721,4203,1706
25722,4203,1708
25723,4203,725
25724,4203,797
25732,4204,64
25733,4204,322
25734,4204,1060
25735,4204,779
25736,4204,1709
25737,4204,87
25738,4204,89
25745,4205,227
25746,4205,1380
25747,4205,1710
25748,4205,1711
25749,4205,1636
25750,4205,763
25757,4206,1668
25758,4206,838
25759,4206,1126
25760,4206,519
25761,4206,209
25762,4206,89
25763,4208,601
25764,4207,994
25765,4207,227
25766,4207,71
25767,4207,208
25768,4207,727
25769,4207,348
25770,4207,1245
25771,4212,290
25772,4212,1573
25773,4212,1612
25774,4212,238
25775,4212,1232
25776,4212,311
25777,4212,1562
25778,4212,1467
25779,4212,573
31801,5174,72
25787,4217,984
25788,4217,637
25789,4217,454
31802,5174,1137
31803,5174,633
31804,5174,1873
32242,5285,422
32243,5285,71
32244,5285,620
25796,4215,544
25797,4215,103
25798,4215,104
25799,4215,75
25800,4215,972
25801,4215,1558
25802,4215,1255
25803,4222,637
25804,4222,454
25805,4222,702
32245,5285,1301
32246,5285,214
25808,4221,208
25809,4221,1267
32247,5285,697
25811,4223,173
32248,5285,793
32888,5480,544
32889,5480,64
32890,5480,1126
32891,5480,103
32892,5480,1128
25818,4227,81
25819,4227,726
25820,4227,1454
25821,4227,759
25822,4228,255
32893,5480,519
32894,5480,750
32895,5480,14
32896,5480,1558
32897,5480,760
33369,5601,544
33370,5601,64
33371,5601,228
33372,5601,1126
33373,5601,519
33374,5601,1128
33375,5601,225
33376,5601,717
33377,5601,750
33378,5601,113
33379,5601,1235
33380,5601,1588
33381,5601,181
33382,5601,1558
33383,5601,1572
33384,5601,103
33385,5601,1843
25845,4233,290
25846,4233,1467
25847,4233,1573
25848,4233,238
25849,4233,1231
25850,4233,1232
25851,4233,311
25852,4233,1272
25853,4233,1562
25854,4233,763
25855,4233,573
25874,4234,1221
25875,4234,1713
25876,4234,1703
25877,4234,1712
25878,4234,1169
25879,4234,1244
25886,4235,64
25887,4235,1380
25888,4235,423
25889,4235,1143
25890,4235,376
25891,4235,1572
25899,4236,489
25900,4236,842
25901,4236,1714
25902,4236,1715
25903,4236,1716
25904,4236,949
25910,4237,1720
25911,4237,956
25912,4237,1717
25913,4237,1718
25914,4237,1719
25927,4238,1345
25928,4238,1348
25929,4238,417
25930,4238,1721
25931,4238,1722
25932,4238,604
25933,4255,601
25937,4256,770
25938,4256,1723
25939,4256,1724
25943,4257,161
25944,4257,770
25945,4257,1725
26036,4259,544
26037,4259,1504
26038,4259,1219
26039,4259,1668
26040,4259,1335
26041,4259,1289
26042,4259,427
26043,4259,1678
26044,4259,1521
26045,4259,210
26046,4259,1558
26047,4259,1449
26048,4259,103
26049,4259,1372
26050,4259,1695
26053,4260,1562
26054,4260,875
26055,4260,1726
26056,4261,161
26057,4261,770
26058,4261,1725
26062,4264,1242
32898,5476,800
32899,5476,288
26084,4266,1637
26085,4266,238
26086,4266,311
26087,4266,1562
26088,4266,1467
26089,4266,573
26090,4266,1573
26091,4268,544
26092,4268,534
26093,4268,323
26094,4268,164
26095,4268,1558
26096,4268,103
26097,4268,552
26098,4268,1482
26099,4268,1021
26100,4268,1135
26101,4268,16
26102,4268,360
26103,4268,163
26104,4268,17
26105,4268,854
26106,4268,505
26107,4268,1690
26108,4268,1130
26109,4268,853
26110,4263,1301
32900,5476,677
32901,5476,48
32902,5476,1420
32903,5476,1418
32904,5476,1419
32905,5476,524
32906,5476,944
32907,5476,1523
32908,5476,726
32909,5476,759
32910,5476,184
32911,5476,538
33386,5624,184
33387,5624,1889
33388,5624,1778
33389,5624,988
33390,5624,759
26159,4270,1504
26160,4270,1335
26161,4270,1219
26162,4270,1668
26163,4270,1449
26164,4270,427
26165,4270,1678
26166,4270,1521
26167,4270,210
26168,4270,1289
26169,4270,1372
26170,4270,1695
26207,4275,37
26208,4275,1259
26209,4275,1132
26210,4275,1613
26211,4275,595
26212,4275,55
26213,4275,56
26224,4276,1728
26225,4276,466
26226,4276,603
26227,4276,748
26228,4276,338
26235,4278,1272
26236,4278,1588
26237,4278,1229
26270,4282,544
26271,4282,1504
26272,4282,1219
26273,4282,1668
26274,4282,1335
26275,4282,1289
26276,4282,427
26277,4282,1678
26278,4282,1521
26279,4282,210
26280,4282,1558
26281,4282,1449
26282,4282,103
26283,4282,1372
26284,4282,1695
26291,4283,64
26292,4283,1729
26293,4283,866
26294,4283,327
26295,4283,1730
26296,4283,1428
26297,4273,1573
26298,4273,1611
26299,4273,238
26300,4273,311
26301,4273,1562
26302,4273,1467
26303,4273,573
26304,4273,1727
26333,4279,88
26334,4279,1337
26370,4291,1091
26371,4291,44
26372,4291,10
26373,4291,940
26374,4291,847
26375,4291,1219
26376,4291,1013
32253,5283,1859
32254,5283,1707
32255,5283,70
32256,5283,71
26387,4293,454
26388,4293,1198
26389,4293,338
26390,4293,307
26391,4293,308
26392,4293,348
26393,4293,222
26402,4290,128
26403,4290,184
26404,4290,1042
26405,4290,1732
26406,4294,1731
26407,4294,71
26408,4294,72
26409,4294,75
26410,4294,1560
26411,4294,633
26412,4294,218
26413,4294,315
26414,4289,1114
26415,4289,315
26416,4289,1733
26417,4298,1348
26418,4298,1428
26419,4298,1060
26420,4298,637
26421,4298,454
26461,4304,1668
26462,4304,1734
26463,4304,1126
26464,4304,41
26465,4304,1678
26466,4304,209
26477,4305,64
26478,4305,1668
26479,4305,1670
26480,4305,1735
26481,4305,1736
26482,4305,41
26483,4305,1738
26484,4305,1739
26485,4305,209
26486,4305,1737
26541,4309,954
26542,4311,1449
26544,4313,940
26545,4314,954
26546,4315,1615
26563,4317,255
26564,4318,218
26566,4321,759
26567,4322,972
26569,4325,1248
26570,4325,180
26571,4325,637
26572,4325,455
26575,4271,752
26576,4271,838
26577,4306,544
26578,4306,1504
26579,4306,1219
26580,4306,1668
26581,4306,1335
26582,4306,1289
26583,4306,427
26584,4306,1678
26585,4306,1039
26586,4306,1521
26587,4306,210
26588,4306,1558
26589,4306,1449
26590,4306,1600
26591,4306,1372
26592,4306,103
26593,4306,572
26594,4306,1695
26595,4292,928
26596,4292,801
26597,4292,4
26598,4292,838
26599,4292,463
26600,4292,726
26601,4292,633
26602,4292,218
26603,4292,79
26604,4292,222
26611,4324,1335
26612,4329,1428
26613,4329,637
26614,4329,455
26615,4330,208
26616,4330,637
26617,4330,454
26619,4312,322
26620,4331,112
26621,4331,322
26622,4331,315
26626,4332,112
26627,4332,315
26628,4332,1039
26629,4333,112
26630,4333,315
26631,4333,1614
26632,4333,1615
26633,4334,112
26634,4334,792
26635,4334,315
26636,4334,36
26637,4334,1247
26642,4335,1449
26643,4335,427
26644,4335,1219
26645,4335,315
26646,4336,1488
26647,4336,290
26648,4336,315
26649,4336,1565
26650,4319,58
26651,4316,875
26652,4316,356
26653,4316,1733
26654,4316,1611
26655,4316,238
26656,4316,1562
26657,4316,1467
26658,4316,1373
26659,4339,87
26660,4339,180
26661,4339,637
26662,4339,455
26678,4341,620
26679,4341,1555
26680,4341,1740
26681,4341,1605
26682,4341,509
26683,4340,163
26684,4340,164
26685,4340,1482
26686,4340,1135
26687,4340,16
26688,4340,534
26689,4340,1562
26690,4303,128
26691,4303,64
26692,4303,41
26693,4303,398
26694,4303,209
26695,4303,117
26702,4346,1670
26703,4346,41
26704,4346,1741
26705,4346,1678
26706,4346,209
26707,4346,1682
26722,4347,1122
26723,4347,1731
26724,4347,1742
26725,4347,1743
26726,4347,1744
26727,4347,184
26728,4347,847
26759,4348,544
26760,4348,1504
26761,4348,1219
26762,4348,1668
26763,4348,1335
26764,4348,1289
26765,4348,427
26766,4348,1678
26767,4348,1521
26768,4348,210
26769,4348,1558
26770,4348,1449
26771,4348,103
26772,4348,1372
26773,4348,1695
26774,4352,338
26775,4353,443
26776,4354,208
26777,4355,1428
26778,4355,637
26779,4355,454
26781,4356,1242
26784,4357,1622
26785,4357,431
26786,4358,1562
26787,4358,875
26788,4358,847
26795,4360,547
26796,4360,847
26797,4360,1745
26798,4360,1746
26799,4360,1731
26800,4360,184
26818,4361,1668
26819,4361,1126
26820,4361,41
26821,4361,983
26822,4361,1741
26823,4361,209
26824,4361,1748
26825,4361,631
26827,4362,443
26903,4384,1048
26904,4384,1752
26905,4384,1060
26906,4384,1709
26907,4384,1126
26911,4387,208
26912,4388,1521
26913,4388,427
26914,4392,994
26915,4392,71
26916,4392,748
26917,4392,338
26918,4392,19
26919,4392,1428
26920,4392,1753
26921,4392,348
26931,4393,1755
26932,4393,294
26933,4393,1612
26934,4393,1676
26935,4393,1613
26936,4393,1138
26937,4393,1754
26938,4393,763
26939,4393,1467
26940,4394,928
26941,4394,1731
26942,4394,838
26943,4394,455
26944,4394,463
26945,4394,720
26946,4394,81
26947,4394,692
26948,4394,633
26949,4394,1756
26950,4394,222
26952,4378,173
26958,4385,1750
26959,4385,1335
26962,4386,680
26963,4368,315
26964,4368,1060
26965,4368,1061
26966,4368,1484
26967,4368,1749
26968,4368,1561
26969,4368,1499
26970,4367,609
26971,4367,1563
26972,4367,260
26973,4367,573
26974,4367,972
26975,4367,1551
26976,4367,1745
26977,4367,338
26978,4367,1428
26979,4367,472
26980,4367,792
26981,4367,1220
26982,4367,1562
26983,4367,1199
26984,4367,29
26985,4367,1247
26986,4366,458
26987,4366,1428
26988,4366,637
32918,5488,892
32919,5488,525
32920,5488,31
27024,4395,41
27025,4395,652
27026,4395,209
27027,4395,210
27028,4395,1588
27029,4395,745
27030,4395,1757
27051,4399,17
27052,4399,1562
27053,4399,315
27054,4399,1482
27055,4399,1033
27062,4400,603
27063,4400,164
27064,4400,1135
27065,4400,16
27066,4400,1562
27067,4400,315
27095,4407,209
27096,4407,71
27097,4407,1668
27098,4407,222
27099,4407,1241
27100,4408,972
27101,4408,338
27102,4408,260
27103,4408,93
27104,4408,1173
27112,4409,224
27113,4409,1760
27114,4409,941
27115,4409,305
27116,4409,126
27117,4409,1758
27118,4409,1759
27212,4411,800
27230,4405,162
27231,4405,37
27232,4405,1259
27233,4405,1132
27234,4405,55
27235,4405,56
27236,4405,633
27237,4413,544
27238,4413,1504
27239,4413,1219
27240,4413,1668
27241,4413,1750
27242,4413,1335
27243,4413,1449
27244,4413,427
27245,4413,1678
27246,4413,1521
27247,4413,210
27248,4413,1558
27249,4413,1289
27250,4413,103
27251,4413,1372
27252,4413,1695
27256,4417,458
27257,4417,637
27258,4417,1765
27259,4419,1272
32263,5284,1859
32264,5284,70
32265,5284,71
32921,5495,703
32922,5495,637
32923,5495,454
32924,5495,702
33406,5653,776
33407,5653,80
33408,5653,1594
33409,5653,1462
33410,5653,775
27302,4420,1766
27303,4420,1521
27304,4420,745
27305,4420,362
27306,4420,1767
27307,4420,1169
