id,titulo,texto,img,activo,orden,link
172,Se prohibiría el uso de animales en los circos,A partir del próximo 20 de julio se discutirá la iniciativa que pretende proteger a los animales del país. Organizaciones defensoras se han unido a esta propuesta.,uploads/imgs/personas/maltrato_animal_circo.jpg,FALSE,89,http://bit.ly/MaU3pX
211,Selección de Secretarios de Senado y Cámara de Representantes,Conoce las hojas de vida de los aspirantes,uploads/imgs/personas/Perfiles_Secretarios.jpg,FALSE,81,http://bit.ly/MIyCNa
51,Balance del sistema de salud en Colombia,La comisiones VII de Senado y de Cámara sesionará conjuntamente para discutir sobre el tema. Más de 10 funcionarios públicos y representantes del sector fueron citados a este debate.,uploads/imgs/personas/Salud__.jpg,FALSE,125,http://bit.ly/sbrqnd
148,Igualdad salarial entre hombres y mujeres: de la teoría a la realidad,"Congreso Visible conversó con la representante Gloria Stella Díaz del Partido Mira, una de las autoras del proyecto que hoy es Ley.",uploads/imgs/personas/Igualdad_salarial.jpg,FALSE,116,http://bit.ly/zJljRf
141,Fuerzas Militares y Derechos Humanos,La Comisión II de la Cámara citó para este miércoles al Ministro de Defensa y a los diferentes comandantes de las Fuerzas Militares para conocer los avances su doctrina de Derechos Humanos y Derecho Internacional Humanitario.,uploads/imgs/personas/DH_FFMM.jpg,FALSE,124,http://bit.ly/sAQHXh
143,CV presenta su nuevo Boletín,Conoce el balance del último periodo del Congreso de la República en la nueva publicación de CV.,uploads/imgs/personas/Boletin23.jpg,FALSE,112,http://bit.ly/wzcyRq
154,Lanzamiento de la Alianza Congreso Visible y El Espectador,"Este lunes 16 de abril, a las 5:00 p.m., presentaremos los desarrollos que se han implementado en la alianza creada con el diario El Espectador. ¡Acompáñanos!",uploads/imgs/personas/Alianza.jpg,FALSE,113,http://bit.ly/HurjIn
150,Comienza el periodo legislativo en el Congreso,"Con una agenda muy apretada, el Senado y la Cámara de Representantes inician este martes 20 de marzo sus sesiones que irán hasta el miércoles 20 de junio.",uploads/imgs/personas/Plenaria_Camara___.jpg,FALSE,110,NA
213,Adelanto del próximo Boletín de Congreso Visible,Balance de la segunda legislatura del gobierno Santos,uploads/imgs/personas/Boletin25.jpg,FALSE,75,http://bit.ly/ML051C
33,A debate la sostenibilidad fiscal,"Desde las 9 de la mañana, la Comisión I de la Cámara de Representantes comenzará el quinto debate del proyecto de ley 19/10 de Senado, propuesto por el gobierno anterior, que establece la sostenibilidad fiscal.",uploads/imgs/personas/Sostenibilidad_fiscal.jpg,FALSE,234,http://bit.ly/9KelNm
103,Foro sobre reformas a la administración de la justicia,"Desde la sede de ESAP en Manizales, la Comisión I de la Cámara debate en un foro público el proyecto 07/11 de Senado, propuesto por la representante liberal Adriana Franco.",uploads/imgs/personas/Justicia_.jpg,FALSE,133,http://bit.ly/uMMOMc
170,Marco Legal para la Paz,Conoce cómo se votó la conciliación en Cámara,uploads/imgs/personas/Grupos_armados_ilegales__.jpg,FALSE,93,http://bit.ly/LNNv2K
214,Inicia nueva legislatura para la Comisión Legal para la Equidad de la Mujer,Se discutirán proyectos como la Ley Rosa Elvira y el que aplica penas a los agresores con ácido,uploads/imgs/personas/Bancada_mujeres_.jpg,FALSE,83,http://bit.ly/PBOdTS
139,¿Cómo están los aeropuertos del país?,"Con la participación del Director Unidad Administrativa Especial de la Aeronáutica Civil, la Comisión IV de Senado realizará hoy desde las 10:00 a.m. un debate sobre el tema.",uploads/imgs/personas/Eldorado.jpg,FALSE,127,http://bit.ly/sqtxMS
220,Boletín No. 25 de Congreso Visible,Podrás consultar el balance de la segunda legislatura del gobierno Santos en la nueva publicación de CV.,uploads/imgs/personas/Boletin25_.jpg,FALSE,58,http://bit.ly/N9iHZj
157,Cátedra Congreso - Universidad,Marco Jurídico para la Paz (Proyecto de acto legislativo No. 94/11 de Cámara; 14/11 Senado)  Martes 22 de mayo 7:15 a.m. Salón  SD 715 - Edif. Julio Mario Santodomingo,uploads/imgs/personas/catedra.jpg,FALSE,106,http://bit.ly/JVRUkK
222,Justicia para las víctimas de violencia sexual,"Conoce los principales puntos del proyecto de ley que busca tipificar esta conducta como crimen de lesa humanidad, entre otros objetivos.",uploads/imgs/personas/Violencia_sexual_.jpg,FALSE,74,http://bit.ly/QK77IL
210,Así fue el Lanzamiento de la Alianza Congreso Visible - Antioquia Visible y Boletín N° 25,"En Medellín se discutió sobre el balance de la pasada legislatura, doble instancia en Colombia y otros países y Reforma a la Justicia.",uploads/imgs/personas/Video_Lanzamiento_Alianza.jpg,FALSE,77,http://bit.ly/MtUNwO
216,Audiencia Pública:  elección Secretaría General de Senado,Conozca los candidatos a suceder a Emilio Otero,uploads/imgs/personas/Congreso_2.jpg,FALSE,79,http://bit.ly/me5F1D
219,Reforma a la Justicia: radiografía de un proceso complejo,Más de 199 votaciones. 19 ponentes. 439 días de trámite legislativo. Estas son algunas de las cifras de la fallida reforma.,uploads/imgs/personas/justicia1__.jpg,FALSE,73,http://bit.ly/T2cPW4
226,Siga en vivo las discusiones del Congreso de la República.,A esta hora se realiza la Plenaria de Senado.,uploads/imgs/personas/Congreso_2_.jpg,FALSE,70,http://bit.ly/me5F1D
225,En vivo: Debate sobre la crisis del Sistema de Salud,A esta hora de discute al respecto en la Comisión Tercera de Senado de Senado (asuntos económicos).,uploads/imgs/personas/Salud_crisis.jpg,FALSE,68,http://bit.ly/me5F1D
227,Siga en vivo debate sobre el caso del General (r) Santoyo,A esta hora se realiza en la Comisión Segunda de Cámara de Representantes.,uploads/imgs/personas/Congreso_2__.jpg,FALSE,62,http://bit.ly/mz85R0
228,Congreso Visible fue condecorado con la Medalla Luis Carlos Galán de Lucha contra la Corrupción,"Seguiremos promoviendo la revitalización de la ciudadanía, para fortalecer la relación entre el Congreso y sus representados.",uploads/imgs/personas/Foto_Medalla.jpg,FALSE,65,NA
217,Violencia sexual en el conflicto armado: ¡nunca más!,Este miércoles se presentará el proyecto de ley que pretende tipificar la violencia sexual como crimen de lesa humanidad,uploads/imgs/personas/Violencia_sexual_en_el_conflicto_Nunca_más.jpg,FALSE,256,http://bit.ly/QrIlzc
153,Una posición frente a los precios de los combustibles,"La senadora Alexandra Moreno Piraquive, perteneciente a la Comisión Acc. de seguimiento a los precios de combustibles, opina para CV sobre los precios de la gasolina.",uploads/imgs/personas/Piraquive.jpg,FALSE,109,http://bit.ly/HxFFZC
158,Proyecto de Ley No. 206,Por un voto se hundió el proyecto que  pretendía penalizar  a los conductores en estado de  embriaguez.  Conoce la votación aquí!,uploads/imgs/personas/votaciones1_.jpg,FALSE,104,http://congresovisible.org/votaciones/7718/
159,Congreso Visible rechaza cualquier tipo de violencia contra la Mujer,No queremos más casos como el de Rosa Elvira Cely. Consulte y opine sobre el proyecto de ley que garantiza la investigación de estos delitos.,uploads/imgs/personas/mujer_banner.jpg,FALSE,102,http://bit.ly/L4wkdU
163,Siga en vivo la sesión Plenaria del Senado,"Se discutirá en su octavo y último debate el Marco Legal para la Paz, entre otras iniciativas que estarían a punto de convertirse en Ley",uploads/imgs/personas/123487842462920090217-1934113dn1.jpg,FALSE,98,http://bit.ly/hlxHNi
165,La caja negra del Congreso,"A propósito de la aprobación de la Reforma a la Justicia, una reflexión sobre las comisiones de conciliación,  triángulo de las Bermudas del poder Legislativo",uploads/imgs/personas/congreso_.jpg,FALSE,96,http://bit.ly/Nrv06m
151,Crisis carcelaria: ¿un callejón con salida?,En la Universidad de los Andes se socializó la propuesta para un nuevo código penitenciario y carcelario. El representante Iván Cepeda resume sus principales características,uploads/imgs/personas/Video_Ivan_Cepeda.jpg,FALSE,108,http://bit.ly/GCRPy2
104,Día clave para el referendo de prisión perpetua a violadores,"Finalmente hoy se realizará la votación de la iniciativa en la Comisión I de la Cámara de Representantes, que había sido aplazada la semana pasada.",uploads/imgs/personas/Referendo__.jpg,FALSE,165,http://bit.ly/o590Zw
234,"""Es bueno que la mujer participe en política pero no por su condición de género sino por sus capacidades"": senadora Claudia Wilches.",Congreso Visible entrevistó a la senadora del Partido de la U acerca de su carrera política y participación política de la mujer.,uploads/imgs/personas/Entrevista_Claudia-Wilches.jpg,FALSE,60,http://bit.ly/SgOCYQ
233,Congreso Visible fue el ganador del Premio Colombia en Línea 2012,Nuestro portal fue el ganador del premio como mejor sitio de política y democracia. Con este reconocimiento nos sentimos  más comprometidos con la construcción de una ciudadanía más informada y participativa.,uploads/imgs/personas/Banner_FotoColombiaEnLinea__.jpg,FALSE,61,http://mintic.gov.co/index.php/mn-news/1450-ganadores-de-los-premios-colombia-en-linea-2012
152,¡Es hora de poner la corrupción en off!,"Ocasa presenta CorrupciÓN en OFF, una serie de programas de tv online que buscan informar a los jóvenes sobre cómo la corrupción les afecta y la mejor forma para luchar contra ella.",uploads/imgs/personas/Ocasa_.jpg,FALSE,114,http://www.youtube.com/user/jovendemocratranspa
224,Entrevista a la representante Ángela María Robledo,A propósito de la Ley que busca facilitar el acceso a la justicia de las mujeres víctimas de violencia sexual en el conflicto armado.,uploads/imgs/personas/Entrevista_ARobledo_Violencia.jpg,FALSE,71,http://bit.ly/SjPi0y
230,Se propone creación de la Unidad de Vigilancia contra el maltrato a la mujer,Garantizaría que las mujeres reciban la respuesta esperada.,uploads/imgs/personas/DíaNoViolencia_Mujeres.jpg,FALSE,67,http://bit.ly/NRRBf4
232,Cátedra Congreso - Universidad,"Ley de igualdad Salarial (Ley No. 1469 de 2011)  Miércoles 12 de septiembre 7:15 a.m.  Universidad de los Andes, Edificio Santodomingo - Salón 703",uploads/imgs/personas/Igualdad_6.jpg,FALSE,64,http://bit.ly/TnXqR7
239,Boletín No. 26 de Congreso Visible,"Podrás conocer la posición del Congreso frente a la paz, el panorama después de la Reforma a la Justicia, nuestros capítulos regionales, entre otros temas.",uploads/imgs/personas/Banner_Boletín26.jpg,FALSE,38,http://bit.ly/RmY3ut
240,¿Qué dice el Congreso sobre el Proceso de Paz?,"Congreso Visible entrevistó a senadores y representantes, de los partidos de la Unidad Nacional, de la oposición y de los independientes, para conocer sus opiniones frente al proceso de paz que se aproxima.",uploads/imgs/personas/Banner_Agora_Boletin26.jpg,FALSE,54,http://bit.ly/R48cdt
243,Continuará debate sobre esquema de recolección de basuras en Bogotá,"El alcalde Gustavo Petro tendrá que explicar cómo será el manejo de las basuras, ahora que la EE.AA. retomará el manejo en la ciudad.",uploads/imgs/personas/Banner_Baena-Basuras.jpg,FALSE,257,http://bit.ly/Rz5Rrh
241,Conoce el proyecto de Igualdad de Oportunidades para la población afrocolombiana.,La bancada afrocolombiana en el Congreso apoya esta iniciativa del Gobierno nacional.,uploads/imgs/personas/Banner_Bancada_Afro.jpg,FALSE,53,http://bit.ly/RT813T
238,Sigue el debate sobre la Eutanasia,Conoce el contenido del proyecto de ley que que busca regular esta práctica y que ya pasó su primer debate.,uploads/imgs/personas/Banner_DebateEutanasia.jpg,FALSE,56,http://bit.ly/Q6eNS9
221,Senado desconoció Sentencias del Consejo de Estado y peticiones ciudadanas de mínimos de transparencia: organizaciones de la sociedad civil.,"Distintas organizaciones sociales rechazaron, el procedimiento de elección de Secretario General en el Senado.",uploads/imgs/personas/Transparencia_Iniciativa.jpg,FALSE,76,http://bit.ly/OFLAxS
231,Presentación del Informe de Desarrollo Humano sobre los Pueblos Indígenas en Colombia,El documento hace un llamado por el el reconocimiento y protección de los derechos colectivos de los pueblos indígenas para que puedan sobrevivir como cultura.,uploads/imgs/personas/InformePNUD_Indigenas.jpg,FALSE,66,http://bit.ly/PZ6J8I
248,Foro Nacional: violencia sexual y conflicto armado.,Mañana a partir de las 8 am se discutirá sobre los retos institucionales frente a este flagelo. Invita ONU Mujeres.,uploads/imgs/personas/Banner_ForoVS.jpg,FALSE,149,http://bit.ly/STmtt0
247,Partido Verde liderará debate sobre implicaciones de la explotación minero-energética,Hoy a las 3 pm en la Plenaria de Senado se discutirá entre otros temas sobre la problemática ambiental y de seguridad.,uploads/imgs/personas/Banner_DebateMinería.jpg,FALSE,148,http://bit.ly/PRGPp6
229,La Comisión Legal para la Equidad de la Mujer evaluará el cumplimiento a la Ley de Cuotas,"Exigirá la participación de las mujeres en los cargos directivos de las corporaciones públicas, en todos los departamentos.",uploads/imgs/personas/Bancada_mujeres__.jpg,FALSE,69,NA
262,Proponen a las Farc contribuir con un  desminado humanitario,Sería una muestra de voluntad que permitiría avanzar hacia el fin del conflicto,uploads/imgs/personas/MinasAntipersonal_.jpg,FALSE,35,http://bit.ly/Xg36zp
263,"Reglamentación de la ley de afros, un compromiso del Gobierno Nacional","El Viceministro del Interior anunció hoy la realización en agosto, de un gran congreso nacional de comunidades y organizaciones afrocolombianas.",uploads/imgs/personas/LeyAfros.jpg,FALSE,37,http://bit.ly/13V70D5
253,Sigue la transmisión de la elección al Procurador,"Esta tarde el Senado en pleno elegirá a la persona que debe promover la protección de los derechos, el respeto de los deberes y el buen ejercicio de la función pública",uploads/imgs/personas/Banner_Eleccion_Procu.jpg,FALSE,46,http://bit.ly/mz85R0
252,Informe Nacional de Desarrollo Humano sobre la población afrocolombiana,"Este martes 27 el Representante del Programa de Naciones Unidad para el Desarrollo, presentará el documento.",uploads/imgs/personas/Banner_ONU_Afro.jpg,FALSE,47,http://bit.ly/UnUjJS
258,Continúa trabajo legislativo en pro del bienestar de la mujer,"Para este segundo periodo, la Comisión Legal para la Equidad de la Mujer del Congreso, continuará respaldando las iniciativas que comprometan la aplicación de políticas públicas.",uploads/imgs/personas/Banner_Bancada_Mujeres.jpg,FALSE,42,http://bit.ly/VL8ok4
257,Indígenas tienen sueldos 31% más bajos que el resto de los trabajadores,"Según estudio, la brecha étnica en el país se explica, entre otros factores, por el menor acceso a educación de la población indígena.",uploads/imgs/personas/Banner_Trabajo_Indígenas.jpg,FALSE,43,http://bit.ly/ULCN1q
265,Aprobado proyecto de ley contra la impunidad en casos de violencia sexual,El objetivo es fortalecer la celeridad y eficacia de la justicia y proteger los derechos de las mujeres víctimas.,uploads/imgs/personas/Banner_ViolenciaSexual.jpg,FALSE,36,http://bit.ly/178gf0t
260,Las mujeres frente a los objetivos de Desarrollo del Milenio,"Colombia está en mora de incrementar por encima del 30% la participación de la mujer en la política, entre otros retos.",uploads/imgs/personas/Mujeres_ODM_PNUD.jpg,FALSE,41,http://bit.ly/13XAkYi
256,Desarrollo rural: papel del Congreso durante el Gobierno Santos,"En materia de Ley de Víctimas y Restitución de tierras, extranjerización de la tierra, patentes vegetales, formalización de la propiedad. entre otros temas.",uploads/imgs/personas/Banner_Agro.jpg,FALSE,44,http://bit.ly/V7S7FI
237,Radicada ponencia favorable a despenalización del aborto,"Los representantes Navas Talero, del Polo Democrático, y Prada Gil, del Partido Verde argumentaron que ""es un deber del Estado atender y hacer eficaces los derechos sexuales y reproductivos"".",uploads/imgs/personas/Banner_Aborto.jpg,FALSE,57,http://bit.ly/VW802R
68,Primer debate a la reforma del Código de la Infancia y Adolescencia,En su agenda de este jueves la Comisión I de Senado tiene previsto realizar el primer debate al proyecto de ley No. 148/10 con el que se pretende modificar este Código en lo referente al sistema de responsabilidad social para adolescentes.,uploads/imgs/personas/Codigo_infancia_adolescencia.jpg,FALSE,205,http://bit.ly/iFeOxx
215,La violencia sexual sería considerada crimen de lesa humanidad,"A través de un proyecto de Ley se pretende adoptar medidas para garantizar el acceso a la justicia de las víctimas de violencia sexual, en especial la relacionada con el conflicto armado.",uploads/imgs/personas/Violencia_sexual.jpg,FALSE,80,http://bit.ly/OpTISQ
235,"Bancada Afro del Congreso, inconforme con declaraciones del presidente Santos",Manifiestan su preocupación que el Gobierno no dé cumplimiento a la Constitución Política y no garantice la participación a la población afrodescendiente.,uploads/imgs/personas/BancadaAfro_Santos.jpg,FALSE,59,http://bit.ly/QGTjQ0
1,Haz seguimiento de las acciones de nuestros congresistas,"Sigue de cerca las agendas legislativas y las votaciones nominales, observa el comportamiento de los congresistas frente a los proyectos ley, ponencias y citaciones.",uploads/imgs/personas/banner-home-01.png,FALSE,169,NA
242,Proyecto de Ley busca modernizar el Congreso,Este martes se presentaron ropuestas concretas para reformar el Reglamento del Congreso.,uploads/imgs/personas/Banner_Reforma_Ley_5a.jpg,FALSE,52,http://bit.ly/Rz4KYx
20,El Partido Verde quiere conocer las políticas ambientales,"Con el objetivo de exponer las políticas del gobierno en materia ambiental, sus congresistas citaron este miércoles en Plenaria de Cámara a los ministros del Interior y Justicia, Ambiente, Agricultura y Minas y Energía.",uploads/imgs/personas/Medio_Ambiente.jpg,FALSE,245,http://bit.ly/ihiPok
114,¿Cómo se distribuyen los recursos para las universidades públicas?,"Los ministros de Educación y de Hacienda y Crédito Público responderán este miércoles sobre el tema en la sesión de la Plenaria del Senado, que comenzará a las 2:00 p.m.",uploads/imgs/personas/Unal_.jpg,FALSE,160,http://bit.ly/oAtboy
293,Boletín de seguimiento legislativo del Instituto de Ciencia Política Hernán Echavarría,Los invitamos a leer el último boletín de seguimiento legislativo del Instituto de Ciencia Política Hernán Echavarría donde se analiza la Reforma penitenciaria y carcelaria en Colombia,uploads/imgs/personas/Logo_OL_sin_fondo.PNG,FALSE,13,http://www.icpcolombia.org/ob/boletin_220/220.html
289,Poder legislativo y perspectiva de género,Congreso Visible presenta un balance de la labor de la Comisión Legal para la Equidad de la Mujer desde su surgimiento,uploads/imgs/personas/articulo_comision_equidad_mujer.jpg,FALSE,15,http://bit.ly/1779FIV
306,Inasistencias ¿Éste es el problema?,Informe detallado sobre la actuación al respecto de los congresistas del Caribe,uploads/imgs/personas/Inasistencias_-_Caribe_Visible_1.jpg,FALSE,10,http://t.co/3N8iJFpQB3
302,Curso - El Congreso Colombiano: más allá de lo que dicen los medios,"Los efectos del sistema electoral y los partidos políticos en el funcionamiento del Congreso, serán algunos de los temas que se analizarán",uploads/imgs/personas/Curso_educación_continuada.1,FALSE,10,http://bit.ly/HGOyVx
304,"Hasta hoy puedes incribirte al Curso sobre Congreso, partidos políticos y elecciones en Colombia","Los efectos del sistema electoral y los partidos políticos en el funcionamiento del Congreso, serán algunos de los temas que se analizarán",uploads/imgs/personas/Curso_EC.jpg,FALSE,5,http://bit.ly/1cniPA5
310,Congreso Visible hace pedagogía electoral en la radio universitaria,Todos los jueves a las 9am en LAUD Estéreo 90.4 fm,uploads/imgs/personas/LAUD_Que_es_votar_bien.png,FALSE,3,http://bit.ly/MF9ejg
309,El Valle en el Congreso: debate público,Candidatos a la Cámara por ese departamento intercambiarán posiciones el próximo lunes en la Universidad ICESI de Cali por invitación de Valle Visible,uploads/imgs/personas/1624595_1389335271328756_952732866_n1.jpg,FALSE,6,http://bit.ly/1jG2pv2
296,"Hoy, plenarias de Cámara y Senado conciliarán el texto definitivo del Referendo para la Paz","Con este proyecto, los referendos para ratificar o no acuerdos de la Habana, podrán coincidir con otra jornada electoral",uploads/imgs/personas/referendopaz-conciliacion.jpg,FALSE,10,http://bit.ly/16LgFhe
316,Consulta los perfiles de los candidatos al Congreso de cada partido,"Conoce su información de campaña, trayectoria política y profesional, posición frente a temas",uploads/imgs/personas/widget_candidato.jpg,FALSE,12,http://bit.ly/1lXV1NQ
307,"Bancada antioqueña, sin brillo y de bajo perfil, busca reelegirse",Informe de Antioquia Visible sobre lo que han hecho los 19 congresistas antioqueños durante este periodo legislativo.,uploads/imgs/personas/AntioquiaV_Reeleccion.jpg,FALSE,2,http://bit.ly/1fRXtmg
324,Senado 2014-2018: ¿representación nacional?,73 de los congresistas reelegidos concentra más de la mitad de sus votos en un solo departamento.,uploads/imgs/personas/articulo_concentracion_senado_resultados2014.jpg,FALSE,4,http://bit.ly/1pijpGf
318,¿Requisito o compromiso? Partidos políticos y mujeres en las elecciones al Congreso de 2014,Conoce cómo está la presencia femenina por partido político y por cincunscripción,uploads/imgs/personas/articulo_comision_equidad_mujer_2.jpg,FALSE,10,http://bit.ly/1lnPwqg
314,#CandidatosVisibles Conozca quiénes son y qué han hecho los congresistas de Santander,Por un voto más informado en las próximas elecciones conozca la gestión de esta bancada,uploads/imgs/personas/Santander_PNUD_1.jpg,FALSE,3,http://bit.ly/1dqOEIu
308,#CandidatosVisibles ¿Qué ha hecho la bancada del Magdalena?,Conoce los perfiles de los senadores  y representantes de este departamento y cómo ha sido su gestión en este cuatrienio,uploads/imgs/personas/Magdalena_PNUD.jpg,FALSE,4,http://bit.ly/1eknCDn
320,Aplicación móvil te ayuda a elegir a tus candidatos,"La aplicación está disponible para su descarga en Windows Phone, iOS, y Android",uploads/imgs/personas/Aplicacion_Colombia_Vota.jpg,FALSE,11,http://bit.ly/NQL7OB
303,Conoce cómo tener en tu blog o sitio web el perfil de un Candidato Visible al Congreso 2014,Con estas herramientas web pretendemos que en las próximas elecciones haya un voto más informado,uploads/imgs/personas/candidatos_visibles2.jpg,FALSE,14,http://bit.ly/1aPdf8t
321,"Conozca cómo votar este domingo, haga que su voto cuente",Nuevo diseño de tarjeta electoral reducirá el número de votos nulos en elecciones de Congreso y Parlamento Andino,uploads/imgs/personas/Votos_nulos.png,FALSE,10,http://t.co/FpDfm44CBP
312,"La mayoría del Congreso quiere reelegirse, aunque la tendencia histórica es a la renovación",Desde los 90 se presenta una tendencia constante a la llegada de nuevos nombres en cada elección,uploads/imgs/personas/articulo_renovacion2014.jpg,FALSE,3,http://bit.ly/1d2jxri
319,Lunes 3 de marzo: debate con candidatos a la Cámara por Bogotá,9am Auditorio de la Cámara de Comercio de Bogotá. Entrada libre con inscripción previa.,uploads/imgs/personas/debate_camara_bogota.jpg,FALSE,13,http://bit.ly/NzW9aG
323,"El pasado 9 de marzo, el 40,4% del Congreso fue reelegido","Los partidos más grandes tienden a estar más reforzados por congresistas reelegidos, como es el caso del senador Gerlein para los conservadores",uploads/imgs/personas/articulo_reeleccion_resultados2014..jpg,FALSE,4,http://bit.ly/1gPjL6n
315,Conoce quiénes son y qué han hecho los congresistas de tu región,"Consulta los informes legislativos de Magdalena, Santander, Bogotá , Bolívar, Meta, Nariño, Antioquia, Tolima y Atlántico",uploads/imgs/personas/informes_regionales_PNUD.jpg,FALSE,10,http://bit.ly/1lY6MUm
269,¿Cómo juzgamos a nuestros congresistas?,"Conozca quiénes del Congreso que acaba de de terminar, se destacaron en elecciones, aprobación de proyectos, control político y disciplina.",uploads/imgs/personas/Banner_Artículo_Éxito_.jpg,FALSE,10,http://bit.ly/ZA6mYT
305,Balance: penúltimo periodo del Congreso 2010-2014,Conoce los detalles del penúltimo periodo del Congreso 2010-2014,uploads/imgs/personas/Congreso.jpg,FALSE,2,http://bit.ly/1dJLRMJ
339,El control político con el nuevo Congreso,"Isagen, Saludcoop, cambio climático serán algunos temas de debate durante este mes.",uploads/imgs/personas/controlpolitico_agosto2014.png,FALSE,2,http://bit.ly/ControlPolitico_Agosto
332,Encuentre al candidato más afín a sus preferencias,"Congreso Visible, El Espectador y Monoku lanzan una herramienta interactiva para que usted pueda elegir a conciencia",uploads/imgs/personas/Elecciones_Presidencia_herramienta.jpg,FALSE,2,http://bit.ly/1huUPhD
325,Y ¿Qué pasó con las circunscripciones especiales?,Vale preguntarse si el diseño institucional actual es el más adecuado para promover la representación de las minorías en el Congreso.,uploads/imgs/personas/articulo_circunscripciones_especiales_resultados2014.jpg,FALSE,3,http://bit.ly/1imLThc
326,Candidatos a la Presidencia tomaron posición frente a temas clave: #DebateSiCV,"Se pronunciaron sobre asuntos tan variados como el matrimonio homosexual o las facultades del Procurador, entre otros.",uploads/imgs/personas/debate_presidencial.jpg,FALSE,2,http://bit.ly/1n95P8K
322,De Cámara a Senado: ¿Estrategia exitosa?,¿Quiénes tuvieron éxito? ¿Quiénes quedaron por fuera del Congreso por su aspiración del ingresar al Senado? Conozca de quiénes se trata,uploads/imgs/personas/Articulo_camara_a_senado_estrategia.jpg,FALSE,6,http://bit.ly/1nqbYkL
327,Conozca quiénes integran el nuevo Congreso 2014-2018,Además entérese cómo puede tener en su blog o sitio web el perfil de uno o más congresistas elegidos el pasado 9 de marzo,uploads/imgs/personas/banner_congresistas_2014-2018.jpg,FALSE,3,http://bit.ly/1joBWQB
329,Dos décadas de participación ciudadana: la Ley 134 de 1994 al banquillo,Análisis sobre la Ley 134 de 1994 que para algunos no ha logrado el uso efectivo de este derecho ciudadano,uploads/imgs/personas/14074239963_ff90ba87c41.jpg,FALSE,3,http://bit.ly/1fKgCBy
340,Senadores denunciaron negligencia frente al Fenómeno del Niño,"El cambio climático, el desabastecimiento de agua y el problema de la seguía, fueron objeto del debate",uploads/imgs/personas/controlpolitico_sequia.png,FALSE,5,http://bit.ly/1AULxId
333,"Hoy, nuevas revelaciones sobre acaparamiento de baldíos","El representante de oposición Wilson Arias, presentará el caso en el que está involucrada una influyente familia de la costa caribe",uploads/imgs/personas/debate_altillanura.jpg,FALSE,10,http://bit.ly/Qfzstm
335,Leyes sancionadas y reformas constitucionales,Balance de lo más destacado que aprobó el Congreso en el periodo 2010-2014,uploads/imgs/personas/Balance_2010-2014.jpg,FALSE,3,http://bit.ly/1qj2Z5M
331,Propuestas para la Paz: candidatos a la Presidencia,"Conozca sus posiciones frente a los diálogos en la Habana y la reconciliación, entre otros temas",uploads/imgs/personas/elecciones-presidencia_paz.jpg,FALSE,6,http://bit.ly/RlKIW4
334,Comisiones Segundas aprobaron acuerdo marco de la Alianza del Pacífico,"Así, Colombia ratifica las reglas para el proceso de articulación política, económica y de cooperación con Chile, México y Perú",uploads/imgs/personas/debate_alianza-pacifico.jpg,FALSE,5,http://bit.ly/alianza-pacifico
342,Hoy: debate de control político del Centro Democrático,Tratará sobre el manejo de las elecciones de este año,uploads/imgs/personas/1524795_10152738084555962_1368506100644990407_n1.jpg,FALSE,10,http://bit.ly/1pYoLKR
330,Debate presidencial: propuestas económicas de los candidatos,"Este 16 de mayo los candidatos darán a conocer sus iniciativas y puntos de vista frente al desarrollo rural y la política fiscal, entre otros",uploads/imgs/personas/debate_presidencial_-_fedesarrollo_-_ccb_-_portafolio.jpg,FALSE,10,http://bit.ly/QWwiff
328,La paz de cara al nuevo Congreso,Congreso Visible participó en una discusión sobre el papel que jugará el nuevo Congreso frente al proceso de paz y las reformas que se requieren para un eventual postconflicto,uploads/imgs/personas/Paz_y_nuevo_Congreso_-_Rompecabezas.jpg,FALSE,4,http://bit.ly/1gdncnz
343,Hoy: Congreso en pleno elige miembros del Consejo Nacional Electoral,Conozca las funciones del CNE y quienes suenan de cada partido para integrarlo.,uploads/imgs/personas/10610887_10152741391090962_3283308670758135165_n1.jpg,FALSE,1,http://bit.ly/Funciones_ConsejoNacionalElectoral
336,Comprenda a fondo el nuevo Congreso,"Conozca el Congreso que le espera a Santos, cómo le fue a las mujeres, cómo quedaron las circunscripciones especiales, entre otros temas",uploads/imgs/personas/articulos-nuevocongreso_2014-2018.jpg,FALSE,6,http://bit.ly/articulos_nuevo-congreso
344,Cuando los opuestos se atraen,Hoy en plenaria de Senado el Ministro y el Superintendente de Salud tendrán que responder los cuestionamientos sobre el manejo de la intervención a la EPS Saludcoop.,uploads/imgs/personas/debate_saludcoop.png,FALSE,1,http://congresovisible.org/citaciones/discutir-sobre-las-denuncias-de-la-contraloria-en-el-caso-saludcoop/48881/#tab=1
341,Mesas directivas y poder de los partidos en el Congreso,Presidir una comisión en el Congreso implica tener poder para manejar la agenda de discusión. Conozca quiénes las integran y quiénes las presiden.,uploads/imgs/personas/presidencias_comisiones-2014-2015.png,FALSE,4,http://bit.ly/PresidenciasComisiones
338,"Voto obligatorio, eliminación de la reelección, algunas de las reformas del nuevo Congreso",Desde el 20 de julio se han radicado 23 proyectos de reforma a la Constitución.,uploads/imgs/personas/reformas_constitucion-nuevo_congreso.png,FALSE,2,http://bit.ly/1mZdJ29
