id,proyecto_ley_estado_id,comision_id
15732,46966,14
15733,46967,14
15734,46971,7
15735,46972,6
15736,44584,10
15737,46974,6
15738,46975,4
15739,46978,6
15742,46983,2
15771,47049,7
15772,47050,7
15773,47051,7
15774,47052,7
15775,47053,7
15776,47054,7
15777,47055,7
15779,47057,7
15780,47056,7
15781,47058,7
15782,47059,7
15783,47060,7
15784,47061,7
15785,47062,7
15786,47063,7
15788,47065,7
15789,47066,7
15790,47067,7
15791,47068,7
15792,47069,7
15793,47070,7
15794,47071,7
15795,47064,7
15796,47072,1
15797,47073,1
15798,47074,1
15799,47075,1
15800,47076,1
15801,47077,1
15802,47078,1
15803,47079,1
15804,47080,1
15805,47081,1
15806,47082,1
15807,47083,1
15808,47084,1
15809,47085,1
15810,47086,1
15811,47087,1
15812,47088,1
15813,47089,1
15814,47090,1
15815,47091,1
15816,47092,1
15817,47093,1
15818,47094,1
15819,47096,1
15820,46414,1
15821,46413,1
15822,46412,1
15823,46411,1
15824,47101,3
15825,47102,3
15826,47103,3
15827,47104,3
15828,47105,3
15829,47106,3
15830,47107,3
15831,47108,3
15832,47109,3
15833,47110,3
15834,47111,3
15835,47112,3
15836,47113,3
15837,47114,3
15838,47115,3
15839,47116,3
15840,47117,3
15841,47118,3
15842,47119,3
15843,46982,6
15845,47122,6
15846,47123,6
15847,47125,3
15848,47126,3
15849,47127,3
15850,47128,3
15851,47129,3
15852,47130,3
15853,47131,3
15854,47132,3
15855,47133,3
15856,47134,3
15857,47135,3
15858,47136,3
15860,47137,6
15861,47138,6
15862,47139,6
15863,47140,6
15864,47141,6
15865,47142,6
15866,47143,6
15867,47144,6
15868,47145,6
15869,47146,6
15870,47147,6
15871,47148,6
15872,47149,6
15873,47150,6
15874,47151,6
15875,47152,6
15876,47153,6
15877,47154,6
15878,47155,6
15879,47156,6
15880,47157,6
15881,47158,5
15882,47159,5
15883,47160,5
15884,47161,5
15885,47162,5
15886,47163,5
15887,47164,5
15888,47165,5
15889,47166,5
15890,47167,5
15891,47168,5
15892,47169,5
15893,47170,5
15894,47171,5
15895,47172,11
15896,47173,11
15897,47174,13
15898,47175,11
15899,47176,14
15900,47177,11
15901,47178,11
15902,47179,13
15903,47180,8
15904,47181,11
15905,47182,11
15906,47183,11
15907,47184,11
15908,47185,11
15909,47186,11
15910,47187,11
15911,47188,11
15912,47189,11
15913,47190,14
15914,47191,14
15915,47192,11
15916,47193,11
15917,47194,13
15918,47195,14
15919,47196,8
15920,47197,11
15921,47198,14
15922,47199,8
15923,47200,11
15924,47201,11
15925,47202,11
15926,47203,13
15927,47204,11
15929,47206,8
15930,47207,8
15931,47208,13
15932,47209,13
15933,47211,14
15936,46623,7
15939,46392,12
15940,46392,13
15942,46844,12
15943,46842,12
15945,46171,11
15946,46172,11
15948,46134,11
15949,46133,11
15950,47212,14
15951,46173,11
15952,47214,12
15953,47215,2
15954,47216,12
15955,47217,7
15957,46460,2
15958,46545,10
15961,46506,6
15969,46791,2
15970,46783,2
15972,46579,3
15973,47047,14
15974,47048,14
15975,47232,4
15976,47233,4
15977,47234,4
15978,47235,4
15979,47236,4
15980,47237,10
15982,46632,8
15983,46632,10
15984,46632,12
15985,46632,13
15986,47238,10
15987,47239,10
15988,47240,10
15989,47241,10
15990,47242,4
15991,47243,9
15992,47244,9
15993,47245,9
15994,47246,9
15995,47248,9
15996,47249,9
15997,47250,9
15998,47251,9
15999,47252,9
16000,47254,6
16001,47255,12
16002,47256,2
16003,47257,9
16004,47258,2
16006,47271,11
16007,46645,11
16009,46647,11
16018,46853,11
16012,46788,11
16013,46849,11
16014,46833,11
16016,46831,11
16017,46851,11
16019,46852,11
16020,46775,11
16021,46775,4
16022,47272,2
16025,47275,2
16028,47278,2
16023,47273,12
16024,47274,2
16026,47276,2
16027,47277,2
16029,47279,2
16030,47285,13
16031,47287,13
16032,47295,4
16033,47300,7
16034,47302,6
16035,47307,2
16036,47308,2
16037,47311,2
16038,47323,13
16039,46790,4
16040,46845,4
16042,46961,6
16043,46766,6
16044,46817,6
16045,46745,6
16046,46891,6
16047,46960,6
16050,47040,6
16051,46981,6
16052,47222,6
16055,46680,1
16059,46820,1
16061,46822,1
16062,46823,1
16065,47036,7
16066,47045,4
16067,47205,14
16068,47459,14
16070,47044,2
16071,47042,2
16073,47024,10
16075,47026,10
16076,47027,10
16077,47028,10
16078,46824,13
16079,46646,11
16081,47641,6
16082,46821,1
16083,47651,1
16084,47652,1
16085,47654,14
16086,47660,11
16088,47460,14
16089,16923,1
16090,47706,6
16092,47711,1
16093,47712,7
16094,46780,2
16097,47731,1
16098,47730,1
16099,47732,7
16101,46917,4
16102,47734,12
16103,47735,12
16108,47029,12
16109,47030,12
16110,47031,12
16111,47032,12
16112,47033,12
16113,47034,12
16118,47043,2
16120,47766,8
16121,47759,7
16122,47760,7
16123,47761,7
16124,47763,1
16125,47769,10
16126,47774,1
16127,47783,1
16138,47713,4
16140,47802,2
16141,47788,6
16142,47789,4
16144,47791,1
16145,47792,1
16148,47795,7
16149,47796,7
16150,47798,3
16151,47800,2
16157,47810,1
16158,47809,1
16159,47808,1
16160,47807,1
16162,47823,5
16163,47824,1
16164,47825,1
16165,47826,1
16166,47829,1
16167,47812,1
16168,47835,6
16169,47836,4
16170,47837,4
16171,47839,12
16172,47840,6
16173,47841,6
16174,47842,4
16175,47843,2
16176,47844,7
16177,47752,2
16178,47845,10
16179,46504,10
16180,47848,14
16181,47849,14
16183,47863,14
16185,47865,14
16194,47862,14
16195,47864,14
16196,47874,6
16197,47875,4
16198,47878,1
16212,47041,6
16216,47932,6
16217,47933,10
16218,47934,6
16219,47896,4
16220,47938,13
16221,46724,14
16222,46530,11
16223,47924,9
16224,47931,1
16226,47977,4
16228,47979,4
16229,46498,10
16230,47982,4
16231,47983,4
16232,47035,12
16233,46720,12
16235,47986,2
16236,47987,12
16237,47992,1
16240,47995,3
16241,47997,14
16242,47998,14
16245,48006,1
16250,48025,5
16251,48029,1
16254,48032,7
16255,48033,7
16256,48034,7
16257,48039,12
16258,48041,13
16260,48043,14
16259,48042,3
16261,48044,14
16262,48045,14
16265,48050,11
16266,48052,2
16267,46650,2
16268,46792,2
16271,48059,1
16272,48060,14
16273,48061,11
16274,47985,7
16275,48030,9
16276,48031,9
16282,48075,7
16283,48076,7
16285,47866,8
16286,47866,10
16287,47866,12
16288,47866,13
16289,48078,7
16293,48079,6
16294,48081,7
16295,47897,6
16296,48088,10
16298,48089,14
16299,48090,14
16300,48091,1
16301,48093,14
16307,48099,4
16308,48100,14
16309,48101,14
16311,48104,7
16322,48118,7
16323,48119,6
16324,47601,13
16325,21571,1
16326,21570,1
16329,48125,7
16330,48126,7
16331,48127,7
16332,48128,6
16333,48129,7
16334,48130,7
16336,46846,12
16338,47801,2
16343,48136,3
16345,46761,11
16347,48135,5
16350,48098,7
16353,48161,1
16354,48162,1
16355,47527,14
16356,48167,14
16357,47994,14
16358,48168,14
16359,48169,14
16360,48170,14
16361,48171,14
16363,48173,7
16366,48174,7
16368,48175,4
16373,48182,14
16374,48183,14
16377,48186,3
16378,48187,1
16379,48188,1
16380,48189,14
16381,48190,14
16382,48193,5
16385,48184,8
16386,48184,10
16387,48184,12
16388,48184,13
16393,47751,2
16394,48046,14
16399,47038,6
16400,48228,6
16402,48229,6
16403,48230,6
16405,48238,1
16406,48242,5
16413,48243,7
16414,48252,1
16416,48254,5
16424,48263,7
16425,48264,7
16428,1660,2
16435,48287,6
16437,48289,6
16439,48291,4
16440,48292,7
16441,48293,4
16442,48294,4
16443,48295,12
16444,48296,12
16445,48303,11
16446,48304,1
16447,48305,1
16449,48306,7
16450,48307,4
16451,48308,7
16452,48309,2
16453,48097,14
16455,48313,14
16460,47908,4
16461,47909,4
16462,47905,4
16463,47906,4
16465,48325,2
16466,47037,7
16469,48312,3
16471,48318,7
16476,48327,9
16477,48328,9
16480,48262,7
16489,48349,14
16490,48351,14
16491,48352,10
16492,48353,1
16499,48358,3
16495,48356,5
16496,48343,10
16497,48344,7
16498,48357,3
16500,48359,13
16502,47978,2
16503,48363,7
16504,48364,1
16505,48367,1
16506,48369,3
16507,48347,8
16508,48347,10
16509,48347,12
16510,48347,13
16511,48348,3
16512,48348,6
16515,48185,1
16516,48377,1
16519,48378,3
16520,48378,6
16521,48379,9
16522,46503,10
16530,48387,11
16531,48388,11
16539,47794,7
16540,48072,4
16541,48073,4
16542,48074,4
16557,48407,14
16558,48408,14
16559,48409,11
16566,48354,1
16568,47046,5
16569,48411,1
16571,48413,9
16572,48288,7
16573,48414,7
16574,45962,7
16575,48405,1
16576,48406,14
16577,48418,7
16578,48419,7
16579,48420,12
16580,48421,3
16581,48422,14
16587,48424,11
16588,48424,4
16589,48425,11
16590,48425,4
16591,48426,4
16593,48427,4
16594,48428,7
16595,48429,7
16596,48430,7
16597,48432,12
16598,48432,13
16603,48437,14
16604,48438,2
16605,48439,12
16606,48442,10
16607,48444,11
16610,46899,1
16630,48466,2
16632,48469,12
16633,48470,4
16634,47910,4
16635,48475,8
16638,47907,4
16643,48480,14
16646,48484,1
16647,48485,2
16648,48486,4
16649,48487,7
16658,48491,3
16661,48355,14
16662,48108,10
16663,48109,10
16675,48507,9
16676,48508,9
16683,48513,14
16684,48514,14
16686,48516,6
16687,48517,12
16694,48526,7
16701,48544,9
16702,48546,9
16706,48554,4
16707,48555,12
16709,47039,6
16712,48333,14
16713,48094,4
16714,48107,4
16719,46621,11
16721,48566,14
16723,48568,14
16725,48110,10
16727,46850,11
16728,47894,1
16729,47930,1
16732,47911,6
16734,48013,1
16735,48011,1
16736,48012,1
16738,48585,3
16739,48586,3
16740,48587,13
16743,48604,10
16744,48605,12
16745,48606,10
16750,48615,3
16751,48070,1
16752,48056,1
16753,48617,10
16754,48618,10
16755,48619,7
16760,48402,14
16761,48403,14
16762,48404,14
16763,47971,8
16764,48483,1
16766,48194,1
16767,48194,7
16768,48462,14
16772,46366,12
16781,48122,1
16782,48644,1
16783,48647,1
16784,48648,1
16785,48649,1
16786,48650,1
16787,48651,1
16788,47811,1
16789,48652,1
16790,48653,1
16791,48654,7
16794,48256,1
16801,48095,7
16802,48096,7
16803,48008,7
16804,48049,7
16806,48195,8
16807,48195,10
16808,48195,12
16809,48195,13
16818,48458,12
16819,48459,12
16820,48460,12
16821,48460,13
16822,48401,1
16824,48667,2
16826,48373,1
16828,48390,8
16829,48390,10
16830,48390,12
16831,48390,13
16833,48361,7
16835,48147,7
16836,48671,2
16837,48451,7
16838,48452,7
16839,48453,7
16840,48672,7
16841,48103,7
16843,48376,1
16844,48105,7
16845,48154,7
16852,48674,8
16853,48674,10
16854,48674,12
16855,48674,13
16858,48684,14
16861,48687,13
16862,48255,7
16863,48691,7
16864,48435,7
16865,48436,7
16869,48700,10
16870,48701,4
16874,48711,6
16875,48712,10
16876,48713,4
16882,48729,1
16883,48080,7
16884,46453,9
16885,46603,9
16886,48734,1
16887,48735,5
16888,48736,1
16889,48737,14
16891,48740,9
16892,48742,6
16893,48741,4
16894,48743,6
16895,48744,11
16897,48382,4
16898,48384,4
16899,48552,4
16902,48456,4
16905,48752,7
16906,48753,7
16907,48754,7
16908,47912,6
16909,48454,11
16910,48454,4
16911,48455,11
16912,48455,4
16913,48759,10
16914,48762,7
16915,48584,14
16918,48771,11
16919,48115,11
16928,48784,6
16929,48785,6
16932,48788,7
16933,48789,12
16934,48790,12
16935,48791,12
16936,48707,14
16937,48181,14
16939,48685,14
16940,48686,14
16941,48800,8
16942,48800,10
16943,48800,12
16944,48800,13
16945,45907,12
16946,48802,1
16947,48803,1
16948,48805,1
16949,48806,13
16950,48807,8
16959,48814,14
16962,48217,2
16965,48117,3
16966,48153,3
16967,48831,9
16968,48832,12
16971,48812,3
16972,48813,1
16973,48821,2
16977,48847,1
16981,47733,7
16982,48853,7
16988,48858,14
16990,48864,13
16991,48865,8
16994,48868,2
16995,48869,2
16996,48875,7
16999,48808,13
17002,48887,14
17003,48111,6
17004,48266,6
17005,48265,6
17008,48709,11
17010,48896,1
17011,48899,1
17012,48900,9
17013,48901,9
17015,48904,4
17016,48906,3
17018,48908,14
17019,48909,14
17020,48885,14
17021,48912,1
17026,48919,14
17029,48923,7
17033,48786,2
17034,48787,2
17038,48913,13
17070,48965,1
17072,48714,9
17074,48693,7
17076,48940,7
17077,48941,6
17078,48942,12
17080,48937,8
17082,48936,14
17084,48932,12
17085,48933,6
17086,48974,1
17088,48978,7
17089,48979,12
17091,48502,14
17093,48982,1
17094,48966,1
17095,48983,1
17096,48984,11
17098,48986,1
17099,48987,11
17101,48988,7
17103,48992,10
17104,48993,11
17105,48994,3
17106,48995,5
17109,48998,7
17111,49000,14
17112,49001,3
17126,49023,6
17127,49024,4
17129,49028,2
17130,49029,10
17131,49030,2
17132,49031,7
17133,49032,6
17134,49033,7
17135,48935,7
17139,49038,1
17140,48886,13
17142,48683,14
17147,49046,7
17157,49060,5
17158,48581,14
17160,49064,1
17161,49065,5
17162,49066,3
17164,49068,10
17165,49069,6
17168,49072,11
17170,49074,9
17172,49076,11
17173,49077,11
17174,49078,1
17175,49079,11
17177,49082,12
17180,49085,10
17181,49086,10
17182,49087,4
17184,49092,14
17186,49094,14
17187,49095,11
17189,48763,14
17190,49075,9
17193,49098,14
17197,48770,1
17201,49107,7
17202,49108,7
17203,49109,12
17204,49110,10
17206,49112,2
17207,49114,2
17208,49115,2
17212,49119,10
17213,49120,10
17214,49121,7
17215,49122,10
17231,48250,14
17232,49143,1
17233,49145,2
17234,49146,6
17236,47025,10
17237,49149,13
17238,49150,9
17239,49151,9
17245,49157,1
17246,49158,1
17248,49160,3
17249,49161,3
17250,48500,5
17251,49163,14
17253,49164,14
17254,49165,11
17255,48985,11
17266,49179,2
17269,49186,14
17270,48251,14
17277,49197,7
17278,49198,7
17290,45765,13
17294,49012,14
17297,48958,8
17298,49228,6
17299,49229,2
17306,48782,4
17308,49174,7
17309,48850,1
17310,48848,1
17311,48892,7
17313,48891,7
17314,49254,7
17315,49255,9
17317,49261,11
17325,49272,14
17326,49273,3
17327,49274,3
17328,49275,14
17330,49277,13
17331,49278,13
17332,49279,11
17333,49280,11
17334,49281,3
17336,49283,13
17337,48957,8
17338,49227,8
17342,49299,14
17343,49290,14
17344,49289,14
17345,49300,14
17346,49301,14
17347,49282,14
17349,49304,10
17350,49305,10
17351,49306,10
17352,49307,6
17354,49309,6
17355,49310,6
17356,49311,6
17357,49312,6
17358,49313,6
17359,49314,6
17360,49315,6
17361,49316,6
17362,49317,6
17363,49318,6
17364,49319,6
17365,49320,6
17366,49321,6
17367,49322,2
17369,49324,2
17370,49325,2
17371,49326,2
17372,49327,2
17373,49328,2
17374,49329,2
17375,49330,2
17376,49331,2
17377,49111,2
17378,49332,2
17379,49333,2
17380,49334,2
17381,49335,2
17382,49336,2
17383,49339,1
17384,49340,1
17385,49341,1
17386,49342,1
17387,49343,1
17388,49344,1
17389,49346,7
17390,49345,1
17391,49347,1
17392,49348,1
17393,49349,1
17394,49350,1
17395,49351,1
17396,49352,1
17397,49353,1
17398,49354,1
17399,49355,1
17400,49356,1
17401,49357,1
17402,49358,1
17403,49359,1
17404,49360,1
17405,49361,1
17406,49362,1
17407,49364,7
17408,49366,9
17409,49367,9
17410,49368,9
17411,49369,9
17412,49370,9
17413,49371,9
17414,49372,9
17415,49373,9
17416,49374,9
17417,49375,9
17418,49376,9
17419,49377,9
17420,49378,9
17421,49379,9
17422,49380,9
17423,49381,9
17424,49382,9
17425,49383,9
17429,49388,12
17438,49398,3
17440,49400,3
17466,49426,7
17479,49439,7
17481,48656,7
17488,49446,5
17426,49385,12
17451,49412,7
17460,49420,7
17446,49407,7
17486,49443,8
17489,49447,5
17430,49389,12
17433,49393,3
17444,49405,7
17449,49410,7
17467,49427,7
17468,49428,7
17473,49433,7
17484,49441,7
17485,49442,12
17490,49448,5
17432,49392,3
17434,49394,3
17437,49397,3
17447,49408,7
17462,49422,7
17477,49437,7
17442,49402,3
17443,49404,7
17448,49409,7
17455,49415,7
17457,49417,7
17476,49436,7
17445,49406,7
17463,49423,7
17465,49425,7
17474,49434,7
17478,49438,7
17482,48655,7
17491,49449,12
17450,49411,7
17471,49431,7
17472,49432,7
17452,48579,7
17453,49413,7
17458,49418,7
17464,49424,7
17456,49416,7
17459,49419,7
17470,49430,7
17475,49435,7
17483,49440,7
17469,49429,7
17492,49450,11
17487,49445,12
17494,49298,14
17495,49452,14
17499,49226,7
17505,48833,7
17506,48692,7
17508,48783,4
17509,48930,4
17510,48777,1
17512,46099,12
17513,49474,12
17514,49475,12
17515,49476,12
17516,49477,12
17517,45998,12
17518,49507,13
17520,49521,5
17522,49520,5
17523,49523,5
17524,49524,3
17525,49525,8
17527,49399,3
17528,49527,4
17529,49528,6
17530,49529,4
17531,49530,12
17532,49531,12
17533,49532,12
17534,49533,6
17535,49534,4
17536,659,7
17537,26756,12
17538,49538,6
17539,49539,6
17541,49062,1
17542,48779,7
17543,48778,7
17546,49224,13
17547,48914,7
17548,48915,7
17549,48916,7
17550,46451,12
17551,46843,12
17555,49421,7
17563,49011,1
17565,15657,2
17566,4508,2
17568,16433,1
17569,4105,2
17570,4105,14
17571,4365,8
17572,4365,10
17573,4365,12
17574,4365,13
17575,4364,8
17576,4364,10
17577,4364,12
17578,4364,13
17579,6748,1
17580,6748,7
17581,38648,2
17582,4540,4
17583,4010,4
17584,33597,4
17585,38627,4
17586,38668,4
17587,4288,4
17588,4424,4
17589,4526,4
17590,38657,4
17591,38371,10
17592,15326,9
17593,15325,9
17595,4591,14
17596,6715,1
17597,6715,7
17600,4762,11
17601,4890,1
17602,16292,5
17607,15391,6
17608,15390,6
17609,5837,4
17610,38637,4
17611,38285,4
17612,4790,2
17613,4790,14
17614,48391,3
17615,48391,6
17616,48448,3
17617,48448,6
17619,48718,6
17621,49238,1
17623,49034,14
17624,49035,14
17625,49049,14
17627,49117,14
17628,48931,7
17629,49576,4
17631,49578,4
17632,23569,1
17633,27624,2
17634,16266,12
17635,16266,13
17638,16267,12
17639,16267,13
17640,1480,8
17641,1480,10
17642,1480,12
17643,1480,13
17644,49556,1
17645,26161,6
17646,26155,7
17647,26909,12
17648,1208,12
17649,49581,4
17650,49582,4
17651,49583,4
17652,49584,3
17653,49585,13
17656,400,11
17657,400,4
17658,26780,11
17659,26780,4
17660,1487,8
17661,1487,10
17662,1487,12
17663,1487,13
17668,49170,14
17669,49256,9
17670,49386,12
17672,49057,12
17673,49718,8
17675,48997,7
17677,49302,14
17679,48944,10
17680,48945,10
17681,48946,10
17682,48947,10
17683,48948,10
17684,48949,10
17685,48950,10
17686,48951,10
17687,48952,10
17688,49783,4
17692,49048,7
17693,49102,7
17694,49127,7
17696,49831,7
17717,49009,3
17697,49832,7
17698,49130,10
17699,49220,10
17700,49215,10
17702,49217,10
17703,49218,10
17704,49219,10
17706,49222,10
17708,49842,4
17709,49216,10
17710,48320,2
17711,49414,7
17712,48562,2
17714,48461,2
17715,48956,3
17716,49401,3
17718,49010,3
17720,49396,3
17721,48964,3
17722,49395,3
17723,49021,3
17724,49103,3
17725,49171,3
17726,49124,3
17727,49308,6
17728,49276,13
17729,49457,13
17730,48810,2
17731,48811,2
17734,49858,13
17735,49248,13
17736,49192,13
17738,49132,9
17741,48675,11
17742,49262,11
17744,48999,6
17745,48954,6
17747,48962,6
17748,48961,6
17749,48955,6
17751,49044,6
17752,49050,6
17755,49134,6
17757,48925,7
17759,49910,3
17760,48749,11
17761,48842,11
17763,49917,12
17765,49923,2
17766,49943,1
17767,49043,4
17768,48457,4
17770,49129,4
17772,49270,4
17773,48963,5
17781,49960,7
17783,49962,10
17785,49958,7
17786,49966,1
17787,49967,14
17791,48249,1
17793,49997,7
17795,50004,1
17796,49243,1
17798,50013,1
17799,49961,7
17800,50014,7
17801,49133,9
17805,50032,7
17807,49323,2
17808,49857,14
17810,50045,11
17813,50049,2
17814,50055,14
17815,50057,14
17816,50058,14
17817,50059,1
17818,50060,1
17819,50061,1
17822,50071,9
17825,50075,12
17826,49131,9
17827,50081,1
17828,48501,5
17829,50084,1
17830,50085,14
17831,50086,14
17832,50089,7
17833,50090,7
17834,50091,7
17835,50092,2
17836,50093,2
17837,50094,2
17838,50095,4
17839,50099,7
17841,49008,11
17842,49007,11
17843,50113,8
17844,50113,10
17845,50113,12
17846,50113,13
17847,50114,1
17848,50115,1
17854,49168,11
17855,49014,7
17857,50128,1
17858,49266,11
17859,49265,11
17860,50130,9
17861,50131,12
17862,50132,7
17863,50133,12
17865,50145,12
17866,50146,12
17867,50147,10
17869,49264,11
17870,49263,11
17872,49838,1
17879,50157,1
17880,50158,1
17881,50159,1
17882,49976,7
17883,49977,7
17891,50166,1
17892,50165,1
17896,50176,7
17897,50177,6
17898,50178,6
17899,50179,4
17900,50180,9
17901,50181,12
17902,50182,9
17903,50183,7
17904,48116,3
17905,50167,1
17908,49017,2
17909,49018,2
17910,49019,2
17915,49055,12
17916,49047,12
17917,49056,12
17918,48980,12
17920,49387,12
17921,50228,12
17930,50069,1
17933,50233,14
17934,50234,14
17935,50235,14
17936,50240,12
17938,50242,7
17939,50243,7
17940,50244,2
17941,50258,1
17942,50259,1
17943,50260,1
17944,50264,1
17945,48943,12
17946,49015,12
17947,49016,12
17953,39012,1
17955,49166,11
17958,50271,1
17959,50272,2
17960,50273,2
17961,50275,3
17962,50276,1
17963,50277,1
17965,50289,1
17966,50290,14
17967,50294,7
17968,50295,7
17969,50298,12
17970,50299,2
17971,50300,6
17972,49036,12
17973,48841,13
17975,50303,7
17977,50304,12
17978,50305,12
17979,50307,12
17983,50311,2
17984,50312,2
17985,50313,2
17988,49522,5
17991,50316,1
17992,50164,11
17996,50322,2
17997,50323,1
17998,50324,11
18000,50329,14
18001,50321,14
18004,48750,2
18005,50339,7
18006,50340,7
18007,50341,2
18008,50342,2
18009,50343,7
18010,50347,12
18011,50349,2
18014,50351,2
18015,50352,12
18016,50353,2
18018,49097,6
18019,50358,7
18020,50363,14
18021,50365,14
18022,50366,7
18023,50006,7
18024,50368,8
18025,50369,5
18026,50370,1
18027,50371,14
18028,50372,14
18029,50375,5
18031,50376,8
18032,50377,11
18033,50378,3
18034,50379,1
18035,50386,7
18036,50389,6
18037,50390,2
18045,50232,14
18048,50399,7
18049,50400,6
18055,49116,9
18058,50408,1
18059,50072,9
18063,50415,7
18068,50161,4
18074,50162,4
18075,50407,12
18076,50407,13
18082,50215,1
18083,50120,8
18084,50120,10
18085,50120,12
18086,50120,13
18087,50423,1
18088,50423,7
18091,50425,4
18092,50424,1
18093,50424,7
18095,50428,5
18096,50151,14
18107,50439,14
18108,50440,14
18110,50442,11
18112,50444,14
18114,50443,14
18115,50447,2
18116,48959,11
18117,49123,11
18121,50454,8
18122,50454,10
18123,50454,12
18124,50454,13
18125,26823,8
18126,26823,10
18127,26823,12
18128,26823,13
18135,50455,1
18136,50455,7
18139,25929,1
18140,25929,7
18141,49963,7
18142,50463,7
18145,50156,1
18146,50465,1
18147,50466,1
18148,50467,3
18151,50473,3
18153,50149,1
18155,50474,7
18161,50310,12
18167,50484,3
18190,50336,1
18199,50510,6
18204,50227,12
18206,48332,5
18164,50432,8
18173,36900,3
18174,36896,6
18175,36895,6
18183,37701,17
18188,50495,14
18212,50515,3
18176,38059,4
18225,50525,11
18179,37692,3
18180,3560,6
18181,35750,6
18213,50516,3
18182,3562,3
18205,50512,13
18184,38496,11
18185,38496,4
18187,35865,13
18218,50519,3
18219,50475,6
18224,50524,11
18228,50528,6
18229,50533,9
18230,50534,6
18231,50535,12
18232,50464,1
18236,50539,3
18238,50542,3
18241,50548,11
18249,50565,13
18250,50566,11
18255,50536,7
18256,50576,2
18257,50577,12
18258,50435,7
18259,50581,12
18260,50582,7
18261,50584,2
18263,50588,11
18266,48399,4
18267,48400,4
18268,48929,4
18269,50592,2
18270,50593,12
18271,50594,4
18272,50315,4
18274,50597,2
18275,50599,12
18276,50600,4
18277,50601,12
18279,50604,5
18280,50605,3
18281,50606,3
18285,50609,14
18288,50612,14
18295,50226,6
18296,50314,6
18297,50644,2
18298,50645,2
18299,50646,2
18300,50468,2
18302,50648,12
18303,50649,6
18305,50163,1
18308,50309,12
18311,50628,11
18312,50627,11
18316,49104,5
18318,49045,6
18319,23160,12
18320,23160,13
18323,50673,12
18325,50068,7
18330,46832,12
18331,46832,13
18332,50687,4
18333,50393,1
18335,50417,1
18340,50694,14
18341,50695,14
18343,50698,14
18344,50699,14
18345,50700,14
18346,50706,7
18347,50707,7
18348,50708,7
18349,50709,7
18350,50710,7
18351,50711,7
18352,50712,7
18353,50713,7
18360,50722,1
18361,50723,1
18362,50724,1
18363,50725,1
18364,50726,1
18365,50727,1
18366,50728,1
18368,50732,2
18369,50733,6
18370,50738,7
18371,50739,2
18374,50265,4
18375,50753,4
18376,50754,4
18377,50755,2
18378,50756,7
18379,50757,2
18381,50763,14
18385,50773,1
18386,50774,1
18390,50433,1
18391,50433,7
18392,50028,1
18393,50492,1
18394,50498,1
18395,50537,1
18396,49856,1
18397,50550,1
18398,50790,14
18399,50499,8
18400,50553,1
18402,50214,3
18404,3344,3
18405,35975,2
18406,37875,2
18407,6604,2
18409,38297,8
18410,38296,8
18411,38295,10
18412,36242,10
18413,36241,10
18414,36180,10
18415,20309,10
18416,34700,10
18417,35276,10
18418,6816,7
18419,16783,11
18424,16072,8
18425,16072,10
18426,16072,12
18427,16072,13
18428,16091,8
18429,16091,10
18430,16091,12
18431,16091,13
18432,39930,11
18433,6809,1
18434,6809,7
18435,3807,1
18436,3807,7
18437,15411,2
18438,15411,14
18439,7424,7
18447,50805,9
18440,6300,4
18441,6678,7
18446,50804,9
18448,50802,1
18449,50802,7
18450,50806,6
18451,48953,6
18452,3752,1
18453,3752,7
18454,8789,1
18455,8789,7
18456,8790,1
18457,8790,7
18458,30095,1
18459,29739,7
18460,29638,7
18461,30234,1
18462,48133,1
18463,48133,7
18464,16375,11
18465,16628,11
18466,38271,3
18467,15294,2
18468,6706,10
18469,5667,10
18470,20260,1
18471,16684,14
18472,16793,1
18474,4265,13
18475,26493,3
18476,26493,6
18477,16744,5
18478,16742,5
18479,16748,14
18480,4899,11
18481,16388,5
18482,36901,3
18483,38361,1
18484,39859,1
18485,6471,8
18486,6471,10
18487,15289,2
18488,15288,2
18489,6697,9
18490,39915,8
18491,39915,10
18492,39915,4
18493,39915,13
18494,50812,9
18495,15435,9
18496,25924,4
18497,36004,2
18498,38158,7
18499,4832,7
18500,4384,7
18501,36047,12
18502,4380,7
18503,25873,7
18506,50308,12
18507,25498,12
18508,25479,12
18511,50491,7
18512,50241,12
18515,25420,12
18516,25420,13
18517,25642,12
18518,25642,13
18519,50412,7
18526,50431,14
18527,50437,14
18528,50487,14
18529,50486,14
18535,50610,14
18538,50411,5
18541,50422,12
18542,50422,13
18543,50527,12
18549,50392,12
18551,50718,12
18554,50846,12
18557,50829,14
18558,50613,14
18559,50659,14
18560,50847,14
18561,50395,14
18566,50866,2
18567,50647,11
18570,49118,2
18571,50882,1
18572,50883,1
18576,50888,7
18585,50897,3
18586,50898,3
18587,50899,3
18588,50900,14
18589,50901,8
18590,50902,7
18591,50903,7
18592,50905,6
18593,50906,7
18599,50930,6
18600,50931,8
18601,50932,8
18603,50933,13
18604,50938,7
18606,50944,14
18611,50949,4
18613,50951,2
18614,50719,12
18615,50953,12
18616,50955,13
18617,50717,12
18618,48960,6
18621,50963,13
18622,50965,7
18628,50970,11
18630,50973,12
18631,50974,12
18635,50979,6
18637,50981,2
18638,50980,2
18639,50983,4
18643,50816,1
18644,50816,7
18657,51008,2
18659,51012,14
18662,51015,7
18665,50720,12
18666,50720,13
18667,50482,14
18668,51036,1
18671,51038,4
