id,created_at,updated_at,tipo_autor_id,congresista_id,proyecto_ley_id
22798,2010-06-11 21:50:17.579172,2010-06-11 21:50:17.579209,28,111,5673
22799,2010-06-11 21:50:43.361975,2010-06-11 21:50:43.362010,28,178,5673
22800,2010-06-11 21:51:09.549404,2010-06-11 21:51:09.549440,28,127,5673
22801,2010-06-11 21:51:31.235781,2010-06-11 21:51:31.235819,28,210,5673
22802,2010-06-11 21:56:06.891774,2010-06-11 21:56:06.891811,28,111,5674
22803,2010-06-11 21:56:27.709068,2010-06-11 21:56:27.709097,28,127,5674
22804,2010-06-11 21:56:46.546407,2010-06-11 21:56:46.546452,28,210,5674
22805,2010-06-11 21:57:07.993539,2010-06-11 21:57:07.993567,28,178,5674
22806,2010-06-17 21:10:27.630506,2010-06-17 21:10:27.630543,28,197,5675
22807,2010-06-17 21:11:04.305753,2010-06-17 21:11:04.305797,28,512,5675
22808,2010-06-17 21:11:34.019465,2010-06-17 21:11:34.019504,28,131,5675
22809,2010-06-17 21:11:59.562668,2010-06-17 21:11:59.562707,28,171,5675
22810,2010-06-22 18:31:21.007188,2010-06-22 18:31:21.007230,28,207,5627
22811,2010-06-22 19:09:20.623549,2010-06-22 19:09:20.623583,28,2425,5671
22812,2010-06-22 19:09:58.733775,2010-06-22 19:09:58.733809,28,2431,5671
22813,2010-06-22 22:02:20.749727,2010-06-22 22:02:20.749762,114,5,99
22814,2010-06-23 14:55:02.673080,2010-06-23 14:55:02.673122,114,4,1548
22815,2010-06-23 21:40:21.314573,2010-06-23 21:40:21.314605,114,5,168
22816,2010-06-23 21:51:33.072479,2010-06-23 21:51:33.072512,114,9,528
22817,2010-06-23 21:56:12.956496,2010-06-23 21:56:12.956538,28,257,79
22818,2010-06-23 21:56:41.529661,2010-06-23 21:56:41.529725,28,246,79
22819,2010-06-23 21:57:23.678529,2010-06-23 21:57:23.678555,28,2600,79
22820,2010-06-23 21:57:55.546382,2010-06-23 21:57:55.546411,28,18,79
22821,2010-06-23 22:06:18.569266,2010-06-23 22:06:18.569308,28,101,116
22822,2010-06-23 22:06:46.626190,2010-06-23 22:06:46.626222,28,211,1636
22823,2010-06-23 22:09:12.135398,2010-06-23 22:09:12.135435,28,194,1636
22824,2010-06-23 22:09:34.055763,2010-06-23 22:09:34.055795,28,101,943
22825,2010-06-23 22:10:25.756495,2010-06-23 22:10:25.756521,28,189,1636
22826,2010-06-23 22:12:17.794580,2010-06-23 22:12:17.794610,28,161,1636
22827,2010-06-23 22:19:34.901236,2010-06-23 22:19:34.901279,114,9,529
22828,2010-06-23 22:29:54.728176,2010-06-23 22:29:54.728242,28,151,1636
27004,2011-05-05 20:30:47.904630,2011-05-05 20:30:47.904685,28,192,5320
22830,2010-06-23 22:33:15.662646,2010-06-23 22:33:15.662684,28,206,665
22831,2010-06-23 22:34:05.782830,2010-06-23 22:34:05.782874,28,146,1636
22832,2010-06-23 22:35:31.937751,2010-06-23 22:35:31.937783,28,505,1636
25799,2010-10-27 22:06:26.825362,2010-10-27 22:06:26.825405,114,47,3449
22945,2010-06-28 16:51:19.250268,2010-06-28 16:51:19.250303,28,252,671
22834,2010-06-23 22:39:37.498809,2010-06-23 22:39:37.498847,28,28,1636
22835,2010-06-23 22:40:51.722862,2010-06-23 22:40:51.722900,28,123,1636
22836,2010-06-23 22:44:04.659299,2010-06-23 22:44:04.659330,28,120,1636
22837,2010-06-23 22:45:29.405806,2010-06-23 22:45:29.405843,28,111,1636
22838,2010-06-23 22:46:39.410480,2010-06-23 22:46:39.410511,28,9,1636
22839,2010-06-23 22:47:33.869034,2010-06-23 22:47:33.869065,28,8,1636
22840,2010-06-23 22:48:38.334785,2010-06-23 22:48:38.334816,28,35,1749
25848,2010-10-29 15:31:56.665859,2010-10-29 15:31:56.665895,28,2111,3649
22842,2010-06-24 13:57:16.037479,2010-06-24 13:57:16.037514,28,194,679
22843,2010-06-24 13:58:26.901461,2010-06-24 13:58:26.901488,28,189,679
22844,2010-06-24 14:00:10.930435,2010-06-24 14:00:10.930472,28,123,679
22845,2010-06-24 14:23:49.458317,2010-06-24 14:23:49.458360,28,111,679
22846,2010-06-24 14:39:07.879147,2010-06-24 14:39:07.879180,28,201,666
22847,2010-06-24 14:39:56.006891,2010-06-24 14:39:56.006930,28,189,666
22848,2010-06-24 14:40:37.076828,2010-06-24 14:40:37.076862,28,146,666
22849,2010-06-24 14:41:07.662610,2010-06-24 14:41:07.662641,28,123,666
22850,2010-06-24 14:42:11.027153,2010-06-24 14:42:11.027187,28,120,666
22851,2010-06-24 14:42:55.466867,2010-06-24 14:42:55.466900,28,111,666
22852,2010-06-24 14:51:17.245405,2010-06-24 14:51:17.245432,28,142,535
22853,2010-06-24 14:59:58.256450,2010-06-24 14:59:58.256482,28,142,537
22854,2010-06-24 15:00:33.589059,2010-06-24 15:00:33.589085,28,60,537
22855,2010-06-24 15:10:18.550645,2010-06-24 15:10:18.550676,28,98,537
22856,2010-06-24 15:20:42.849295,2010-06-24 15:20:42.849339,28,142,539
22857,2010-06-24 15:22:54.607686,2010-06-24 15:22:54.607722,28,142,536
22858,2010-06-24 15:25:57.243584,2010-06-24 15:25:57.243628,28,142,540
22859,2010-06-24 15:31:50.433476,2010-06-24 15:31:50.433522,28,142,541
22860,2010-06-24 16:00:51.859305,2010-06-24 16:00:51.859342,28,142,542
22861,2010-06-24 16:04:19.009074,2010-06-24 16:04:19.009114,28,142,543
22862,2010-06-24 16:08:03.220419,2010-06-24 16:08:03.220454,28,142,544
22863,2010-06-24 16:08:33.849482,2010-06-24 16:08:33.849522,28,60,544
22864,2010-06-24 16:08:56.819616,2010-06-24 16:08:56.819649,28,98,544
22865,2010-06-24 16:16:29.463174,2010-06-24 16:16:29.463211,28,142,545
22866,2010-06-24 16:22:32.793467,2010-06-24 16:22:32.793498,28,142,546
22867,2010-06-24 16:26:42.762612,2010-06-24 16:26:42.762645,28,142,547
22868,2010-06-24 16:31:18.086441,2010-06-24 16:31:18.086482,28,142,548
22869,2010-06-24 16:40:10.690512,2010-06-24 16:40:10.690544,28,142,868
22870,2010-06-24 16:51:40.890813,2010-06-24 16:51:40.890841,28,201,667
22871,2010-06-24 16:52:09.425997,2010-06-24 16:52:09.426037,28,194,667
22872,2010-06-24 16:53:21.070135,2010-06-24 16:53:21.070168,28,161,667
22873,2010-06-24 16:53:43.079850,2010-06-24 16:53:43.079884,28,111,667
22874,2010-06-24 17:04:49.104335,2010-06-24 17:04:49.104367,28,894,884
22875,2010-06-24 17:13:10.718082,2010-06-24 17:13:10.718111,28,201,552
22876,2010-06-24 17:35:22.450551,2010-06-24 17:35:22.450578,28,155,668
22877,2010-06-24 17:35:52.859197,2010-06-24 17:35:52.859252,28,152,668
22878,2010-06-24 17:36:29.512956,2010-06-24 17:36:29.512990,28,142,668
22879,2010-06-24 18:24:18.191509,2010-06-24 18:24:18.191540,28,152,669
22880,2010-06-24 18:24:47.644081,2010-06-24 18:24:47.644113,28,1167,669
22881,2010-06-24 18:25:55.198081,2010-06-24 18:25:55.198126,28,142,669
22882,2010-06-24 18:39:07.677295,2010-06-24 18:39:07.677335,28,258,521
22883,2010-06-24 18:39:32.647743,2010-06-24 18:39:32.647776,28,101,521
22884,2010-06-24 18:39:56.334194,2010-06-24 18:39:56.334228,28,257,521
22885,2010-06-24 18:40:25.400003,2010-06-24 18:40:25.400035,28,18,521
22886,2010-06-24 19:03:54.326125,2010-06-24 19:03:54.326167,28,142,559
22887,2010-06-24 19:11:28.317149,2010-06-24 19:11:28.317185,28,142,560
22888,2010-06-24 19:17:08.215335,2010-06-24 19:17:08.215368,114,4,1936
22889,2010-06-24 19:20:06.460573,2010-06-24 19:20:06.460611,28,142,280
22890,2010-06-24 19:28:03.500697,2010-06-24 19:28:03.500733,28,142,917
22891,2010-06-24 19:33:52.307830,2010-06-24 19:33:52.307858,28,244,562
22892,2010-06-24 19:38:32.852676,2010-06-24 19:38:32.852717,28,155,563
22893,2010-06-24 19:50:08.624939,2010-06-24 19:50:08.624979,28,102,564
22894,2010-06-24 20:03:03.114933,2010-06-24 20:03:03.114966,114,10,1113
22895,2010-06-24 20:07:51.773194,2010-06-24 20:07:51.773224,28,100,663
22896,2010-06-24 20:08:18.248371,2010-06-24 20:08:18.248404,28,257,663
22897,2010-06-24 20:08:39.976018,2010-06-24 20:08:39.976049,28,206,663
22898,2010-06-24 20:09:03.751072,2010-06-24 20:09:03.751108,28,2600,663
22899,2010-06-24 20:09:28.954293,2010-06-24 20:09:28.954327,28,145,663
22900,2010-06-24 20:10:10.164075,2010-06-24 20:10:10.164119,28,16,663
22901,2010-06-24 20:10:39.004998,2010-06-24 20:10:39.005032,28,102,663
22902,2010-06-24 20:24:20.015738,2010-06-24 20:24:20.015772,28,252,571
22903,2010-06-24 20:30:48.701004,2010-06-24 20:30:48.701041,28,189,568
22904,2010-06-24 20:57:17.073005,2010-06-24 20:57:17.073041,114,2,513
22905,2010-06-24 21:58:34.079734,2010-06-24 21:58:34.079767,114,11,846
22906,2010-06-24 22:11:11.473211,2010-06-24 22:11:11.473247,114,2,574
22907,2010-06-24 22:16:04.824136,2010-06-24 22:16:04.824176,114,13,574
22908,2010-06-25 13:04:52.201058,2010-06-25 13:04:52.201091,114,14,575
22909,2010-06-25 13:05:29.725108,2010-06-25 13:05:29.725142,114,8,575
22910,2010-06-25 13:08:10.281741,2010-06-25 13:08:10.281774,114,15,575
22911,2010-06-25 13:13:20.115892,2010-06-25 13:13:20.115929,114,16,575
26603,2011-03-15 18:48:01.660096,2011-03-15 18:48:01.660136,114,23,5380
22913,2010-06-25 15:46:29.867128,2010-06-25 15:46:29.867162,28,257,630
22914,2010-06-25 15:46:58.461067,2010-06-25 15:46:58.461099,28,246,630
22915,2010-06-25 15:47:27.403100,2010-06-25 15:47:27.403133,28,2600,630
22916,2010-06-25 15:47:51.749423,2010-06-25 15:47:51.749452,28,145,630
22917,2010-06-25 15:48:17.956602,2010-06-25 15:48:17.956637,28,18,630
22918,2010-06-25 15:55:35.546024,2010-06-25 15:56:11.260613,114,5,206
26604,2011-03-15 18:48:15.388985,2011-03-15 18:48:15.389027,114,131,5380
26605,2011-03-15 19:12:06.441705,2011-03-15 19:12:06.441746,28,1068,4624
22920,2010-06-25 17:06:13.438090,2010-06-25 17:06:13.438134,28,252,526
22921,2010-06-25 17:06:39.206366,2010-06-25 17:06:39.206399,28,194,526
22922,2010-06-25 17:07:07.224309,2010-06-25 17:07:07.224343,28,33,526
22923,2010-06-25 17:07:32.612156,2010-06-25 17:07:32.612189,114,10,526
22924,2010-06-25 17:25:39.093005,2010-06-25 17:25:39.093041,28,111,588
22925,2010-06-25 17:28:35.119134,2010-06-25 17:28:35.119161,28,111,580
22926,2010-06-25 20:42:36.223174,2010-06-25 20:42:36.223206,28,906,5676
22927,2010-06-25 20:48:23.661954,2010-06-25 20:48:23.661986,28,906,5678
22928,2010-06-25 21:51:41.245867,2010-06-25 21:51:41.245899,28,88,1997
22929,2010-06-25 21:53:03.699577,2010-06-25 21:53:03.699629,28,2600,1997
22930,2010-06-25 21:55:11.309857,2010-06-25 21:55:11.309891,28,18,1997
22931,2010-06-25 22:03:27.403836,2010-06-25 22:03:27.403869,114,5,1614
22932,2010-06-25 22:06:17.718525,2010-06-25 22:06:17.718561,28,251,5679
22933,2010-06-25 22:07:49.632980,2010-06-25 22:07:49.633013,28,180,5679
22934,2010-06-25 22:32:45.945704,2010-06-25 22:32:45.945731,114,17,1970
22935,2010-06-28 14:46:06.876488,2010-06-28 14:46:06.876525,28,211,581
22936,2010-06-28 14:47:18.398351,2010-06-28 14:47:18.398388,28,194,581
22937,2010-06-28 14:47:47.185199,2010-06-28 14:47:47.185233,28,189,581
22938,2010-06-28 14:48:15.012255,2010-06-28 14:48:15.012286,28,161,581
22939,2010-06-28 14:48:51.875783,2010-06-28 14:48:51.875819,28,123,581
22940,2010-06-28 14:49:22.865335,2010-06-28 14:49:22.865374,28,120,581
22941,2010-06-28 14:49:53.145736,2010-06-28 14:49:53.145769,28,111,581
22942,2010-06-28 14:54:05.695001,2010-06-28 14:54:05.695036,28,201,583
22946,2010-06-28 16:51:47.495110,2010-06-28 16:51:47.495142,28,246,671
22947,2010-06-28 16:53:10.573937,2010-06-28 16:53:10.573980,28,206,671
22948,2010-06-28 16:53:36.553316,2010-06-28 16:53:36.553351,28,194,671
22949,2010-06-28 16:54:03.450428,2010-06-28 16:54:03.450461,28,189,671
22950,2010-06-28 16:54:27.524141,2010-06-28 16:54:27.524183,28,165,671
22951,2010-06-28 16:54:52.616004,2010-06-28 16:54:52.616038,28,161,671
22952,2010-06-28 16:55:21.017912,2010-06-28 16:55:21.017947,28,42,671
22953,2010-06-28 16:56:44.757863,2010-06-28 16:56:44.757898,28,152,671
22954,2010-06-28 16:57:21.597200,2010-06-28 16:57:21.597233,28,16,671
22955,2010-06-28 16:57:44.597446,2010-06-28 16:57:44.597479,28,111,671
22956,2010-06-28 16:58:29.841643,2010-06-28 16:58:29.841678,28,110,671
22957,2010-06-28 16:59:00.345386,2010-06-28 16:59:00.345427,28,102,671
22958,2010-06-28 17:04:33.533354,2010-06-28 17:04:33.533388,28,259,656
22959,2010-06-28 17:05:02.824905,2010-06-28 17:05:02.824939,28,244,656
22960,2010-06-28 17:05:26.263369,2010-06-28 17:05:26.263401,28,165,656
22961,2010-06-28 17:05:50.881022,2010-06-28 17:05:50.881064,28,131,656
22962,2010-06-28 17:08:28.010121,2010-06-28 17:08:28.010154,28,240,613
22963,2010-06-28 17:08:49.172099,2010-06-28 17:08:49.172134,28,201,613
22964,2010-06-28 18:46:44.956009,2010-06-28 18:46:44.956042,114,18,1220
22965,2010-06-28 19:18:34.831932,2010-06-28 19:18:34.831962,28,246,657
22966,2010-06-28 19:40:03.465545,2010-06-28 19:40:03.465585,28,245,5598
22967,2010-06-28 19:41:46.333505,2010-06-28 19:41:46.333539,28,137,5587
22968,2010-06-28 19:43:01.282713,2010-06-28 19:43:01.282748,28,257,5592
22969,2010-06-28 19:44:07.240799,2010-06-28 19:44:07.240831,28,16,1993
22970,2010-06-28 19:45:37.814902,2010-06-28 19:45:37.814938,28,166,1996
22971,2010-06-28 19:59:56.810442,2010-06-28 19:59:56.810479,114,4,5643
22972,2010-06-28 20:07:28.572400,2010-06-28 20:07:28.572434,28,101,658
25800,2010-10-28 14:47:08.596479,2010-10-28 14:47:08.596516,28,1260,6021
22974,2010-06-28 20:11:21.146993,2010-06-28 20:11:21.147033,114,19,5624
22975,2010-06-28 20:14:18.559692,2010-06-28 20:14:18.559722,28,49,658
22976,2010-06-28 20:16:00.575969,2010-06-28 20:16:00.576002,114,20,5623
22977,2010-06-28 20:19:49.946473,2010-06-28 20:19:49.946517,28,142,615
22978,2010-06-28 20:23:39.154429,2010-06-28 20:23:39.154464,28,142,616
25849,2010-10-29 15:37:57.370869,2010-10-29 15:37:57.370912,28,42,3535
26606,2011-03-15 19:24:21.699300,2011-03-15 19:24:21.699328,114,24,4604
22981,2010-06-28 21:12:22.699163,2010-06-28 21:12:22.699195,114,1,1990
22982,2010-06-28 21:13:27.690095,2010-06-28 21:13:27.690128,114,1,5636
22983,2010-06-28 21:13:49.919596,2010-06-28 21:13:49.919629,114,2,5636
22984,2010-06-28 21:15:07.628779,2010-06-28 21:15:07.628816,114,1,5634
22985,2010-06-28 21:15:20.076757,2010-06-28 21:15:20.076791,114,2,5634
22986,2010-06-28 21:57:38.426622,2010-06-28 21:57:38.426666,114,21,660
22987,2010-06-28 22:08:40.179281,2010-06-28 22:08:40.179316,28,131,1197
22988,2010-06-28 22:09:57.990086,2010-06-28 22:09:57.990122,28,33,1197
22989,2010-06-28 22:10:25.024729,2010-06-28 22:10:25.024762,28,259,1197
22990,2010-06-28 22:13:27.253955,2010-06-28 22:13:27.253990,28,101,429
22991,2010-06-28 22:16:29.192636,2010-06-28 22:16:29.192678,114,1,5635
22992,2010-06-28 22:16:42.910631,2010-06-28 22:16:42.910672,114,4,5635
22993,2010-06-28 22:17:59.648381,2010-06-28 22:17:59.648409,114,1,1991
22994,2010-06-29 13:16:29.808337,2010-06-29 13:16:29.808381,28,206,861
22995,2010-06-29 13:21:14.886189,2010-06-29 13:21:14.886217,28,21,1187
22996,2010-06-29 13:21:49.026532,2010-06-29 13:21:49.026566,28,122,1187
22997,2010-06-29 13:22:19.505567,2010-06-29 13:22:19.505595,28,115,1187
22998,2010-06-29 15:16:23.506224,2010-06-29 15:16:23.506256,28,142,692
22999,2010-06-29 15:18:12.827872,2010-06-29 15:18:12.827905,28,122,693
23000,2010-06-29 15:24:48.074967,2010-06-29 15:24:48.074999,28,246,1188
23001,2010-06-29 15:25:15.153276,2010-06-29 15:25:15.153311,28,115,1188
23002,2010-06-29 15:34:31.851479,2010-06-29 15:34:31.851506,28,259,516
23003,2010-06-29 15:35:50.530540,2010-06-29 15:35:50.530580,28,100,516
23004,2010-06-29 15:40:29.402030,2010-06-29 15:40:29.402058,114,10,516
23005,2010-06-29 15:42:41.042669,2010-06-29 15:42:41.042715,114,22,516
23006,2010-06-29 15:43:12.161365,2010-06-29 15:43:12.161410,114,2,516
23007,2010-06-29 15:54:11.973364,2010-06-29 15:54:11.973399,28,102,869
23008,2010-06-29 15:57:10.271689,2010-06-29 15:57:10.271720,28,252,699
23009,2010-06-29 16:04:31.322376,2010-06-29 16:04:31.322404,28,257,532
23010,2010-06-29 16:04:54.673176,2010-06-29 16:04:54.673206,28,252,532
23011,2010-06-29 16:05:15.274126,2010-06-29 16:05:15.274159,28,194,532
23012,2010-06-29 16:05:44.430146,2010-06-29 16:05:44.430203,28,152,532
23013,2010-06-29 16:06:05.355368,2010-06-29 16:06:05.355396,28,131,532
23014,2010-06-29 16:16:31.691601,2010-06-29 16:16:31.691637,114,8,701
23015,2010-06-29 16:29:10.063404,2010-06-29 16:29:10.063441,28,259,1189
23016,2010-06-29 17:17:53.939340,2010-06-29 17:17:53.939373,114,2,706
23017,2010-06-29 20:01:44.804305,2010-06-29 20:01:44.804340,114,5,763
23018,2010-06-29 20:02:23.603016,2010-06-29 20:02:23.603049,114,2,763
23019,2010-06-29 20:15:06.452125,2010-06-29 20:15:06.452168,28,194,533
23020,2010-06-29 20:17:39.117147,2010-06-29 20:17:39.117183,28,259,711
23021,2010-06-29 20:19:57.797286,2010-06-29 20:19:57.797329,28,259,712
23022,2010-06-29 20:23:05.354461,2010-06-29 20:23:05.354493,28,259,845
23023,2010-06-29 20:26:24.282905,2010-06-29 20:26:24.282938,28,259,714
23024,2010-06-29 20:32:22.231605,2010-06-29 20:32:22.231641,28,259,715
23025,2010-06-29 20:39:55.947848,2010-06-29 20:39:55.947881,114,23,5028
23026,2010-06-29 20:40:27.995784,2010-06-29 20:40:27.995819,114,24,5028
26607,2011-03-15 19:33:36.780882,2011-03-15 19:33:36.780921,114,23,4605
26608,2011-03-15 19:36:23.528554,2011-03-15 19:36:23.528598,114,135,4605
26609,2011-03-15 21:26:52.595697,2011-03-15 21:26:52.595738,28,569,4761
23030,2010-06-29 20:55:40.536655,2010-06-29 20:55:40.536692,114,9,520
26610,2011-03-16 16:23:57.047286,2011-03-16 16:23:57.047325,28,933,6112
23032,2010-06-29 21:07:14.896236,2010-06-29 21:07:14.896277,28,142,733
23033,2010-06-29 21:23:17.568669,2010-06-29 21:23:17.568701,28,1268,839
23034,2010-06-29 21:27:56.429425,2010-06-29 21:27:56.429458,28,246,735
23035,2010-06-29 21:34:02.785753,2010-06-29 21:34:02.785787,28,147,627
23036,2010-06-29 21:34:40.466375,2010-06-29 21:34:40.466408,28,8,627
23037,2010-06-29 21:36:58.226081,2010-06-29 21:36:58.226121,28,240,837
23038,2010-06-29 21:41:01.590178,2010-06-29 21:41:01.590211,28,42,631
23039,2010-06-29 21:41:26.035102,2010-06-29 21:41:26.035145,28,33,631
23040,2010-06-29 21:52:11.526430,2010-06-29 21:52:11.526462,28,186,908
23041,2010-06-29 21:57:56.071375,2010-06-29 21:57:56.071419,114,5,785
26611,2011-03-16 18:52:07.794321,2011-03-16 18:52:07.794374,28,102,4762
26612,2011-03-16 18:52:36.032364,2011-03-16 18:52:36.032406,28,666,4762
26613,2011-03-16 19:09:10.588183,2011-03-16 19:09:10.588225,28,776,4765
23045,2010-06-29 23:11:51.652114,2010-06-29 23:11:51.652147,28,131,3113
23046,2010-06-29 23:17:21.998581,2010-06-29 23:17:21.998617,114,26,3828
23047,2010-06-29 23:17:34.469078,2010-06-29 23:17:34.469113,114,25,3828
23048,2010-06-29 23:18:24.067446,2010-11-10 16:31:41.198585,114,5,3828
23049,2010-06-30 14:28:32.642318,2010-06-30 14:28:32.642350,28,201,498
23050,2010-06-30 14:31:58.091169,2010-06-30 14:31:58.091201,114,16,737
23051,2010-06-30 14:37:34.137470,2010-06-30 14:37:34.137506,114,2,749
23052,2010-06-30 14:37:54.727612,2010-06-30 14:37:54.727638,114,15,749
23053,2010-06-30 14:53:08.208041,2010-06-30 14:53:08.208067,28,258,651
23054,2010-06-30 14:53:44.615019,2010-06-30 14:53:44.615053,28,257,651
23055,2010-06-30 14:54:06.086367,2010-06-30 14:54:06.086401,28,256,651
23056,2010-06-30 15:45:47.768222,2010-06-30 15:45:47.768268,28,251,3441
23057,2010-06-30 15:59:56.288449,2010-06-30 15:59:56.288481,28,244,1190
23058,2010-06-30 16:01:20.928656,2010-06-30 16:01:20.928695,28,131,1190
23059,2010-06-30 16:09:37.520450,2010-06-30 16:09:37.520483,28,2600,824
23060,2010-06-30 16:17:49.205176,2010-06-30 16:17:49.205208,28,194,738
23061,2010-06-30 16:18:26.568693,2010-06-30 16:18:26.568730,28,152,738
23062,2010-06-30 16:18:57.684247,2010-06-30 16:18:57.684284,28,131,738
23063,2010-06-30 16:24:32.613971,2010-06-30 16:24:32.614004,114,5,276
26614,2011-03-16 19:59:02.298332,2011-03-16 19:59:02.298360,114,134,4622
23065,2010-06-30 17:42:55.534614,2010-06-30 17:42:55.534649,28,155,789
23066,2010-06-30 18:00:25.848675,2010-06-30 18:00:25.848720,28,259,1014
23067,2010-06-30 18:00:48.004296,2010-06-30 18:00:48.004335,28,240,1014
23068,2010-06-30 18:01:14.898504,2010-06-30 18:01:14.898544,28,155,1014
23069,2010-06-30 18:01:48.134406,2010-06-30 18:01:48.134442,28,145,1014
23070,2010-06-30 18:02:07.995155,2010-06-30 18:02:07.995200,28,131,1014
23071,2010-06-30 18:02:26.186265,2010-06-30 18:02:26.186315,28,129,1014
23072,2010-06-30 18:02:46.937013,2010-06-30 18:02:46.937046,28,122,1014
23073,2010-06-30 19:20:47.323228,2010-06-30 19:20:47.323254,28,117,758
23074,2010-06-30 19:46:47.521930,2010-06-30 19:46:47.521966,114,2,792
23075,2010-06-30 19:47:05.021536,2010-06-30 19:47:05.021581,114,18,792
23076,2010-06-30 19:58:43.902124,2010-06-30 19:58:43.902159,28,244,907
23077,2010-06-30 20:06:12.562134,2010-06-30 20:06:12.562204,28,246,783
26615,2011-03-16 20:11:20.240799,2011-03-16 20:11:20.240835,28,49,4634
23079,2010-06-30 20:26:33.588106,2010-06-30 20:26:33.588141,28,121,759
26616,2011-03-18 16:08:37.885456,2011-03-18 16:08:37.885501,28,2029,6113
23081,2010-06-30 20:46:29.000059,2010-06-30 20:46:29.000097,28,201,743
23082,2010-06-30 20:51:08.058223,2010-06-30 20:51:08.058258,28,88,1200
23083,2010-06-30 20:51:36.871716,2010-06-30 20:51:36.871752,28,101,1200
23084,2010-06-30 20:58:13.112739,2010-06-30 20:58:13.112784,114,25,80
23085,2010-06-30 20:59:35.145587,2010-06-30 20:59:35.145627,28,117,799
23086,2010-06-30 21:09:40.755989,2010-06-30 21:09:40.756023,28,250,873
26617,2011-03-18 16:08:58.991167,2011-03-18 16:08:58.991209,28,182,6113
23088,2010-06-30 21:22:31.123194,2010-06-30 21:22:31.123228,114,30,1210
23089,2010-06-30 21:22:53.264382,2010-06-30 21:22:53.264417,114,5,348
23090,2010-06-30 21:22:59.611061,2010-06-30 21:22:59.611106,114,29,1210
23091,2010-06-30 21:23:14.434117,2010-06-30 21:23:14.434150,114,28,1210
26618,2011-03-18 16:09:24.105017,2011-03-18 16:09:24.105049,28,2083,6113
26619,2011-03-18 16:09:41.790534,2011-03-18 16:09:41.790571,28,1947,6113
26620,2011-03-18 16:11:51.780869,2011-03-18 16:11:51.780908,28,1950,6114
26349,2011-02-04 19:16:19.008570,2011-02-04 19:16:19.008617,28,102,6087
23096,2010-06-30 21:39:03.801927,2010-06-30 21:39:03.801963,114,5,853
25801,2010-10-28 14:47:30.664787,2010-10-28 14:47:30.664823,28,77,6021
17465,2010-01-29 01:11:43.604339,2010-10-29 15:59:44.517051,114,48,3579
26350,2011-02-04 19:16:44.441812,2011-02-04 19:16:44.441848,28,569,6087
26351,2011-02-04 19:18:25.299644,2011-02-04 19:18:25.299688,28,181,6087
23102,2010-06-30 21:51:05.140092,2010-06-30 21:51:05.140128,28,211,177
23103,2010-06-30 21:52:32.884417,2010-06-30 21:52:32.884444,28,2230,177
27005,2011-05-05 20:31:04.312013,2011-05-05 20:31:04.312064,28,312,5320
26353,2011-02-04 19:18:50.855833,2011-02-04 19:18:50.855881,28,638,6087
23106,2010-06-30 21:53:04.263604,2010-06-30 21:53:04.263640,28,48,177
23107,2010-06-30 21:53:47.072893,2010-06-30 21:53:47.072927,28,123,177
26354,2011-02-04 19:31:09.107120,2011-02-04 19:31:09.107153,28,49,4356
23109,2010-06-30 22:05:40.436198,2010-06-30 22:05:40.436232,28,146,881
23110,2010-06-30 22:08:28.010699,2010-06-30 22:08:28.010736,28,189,508
26355,2011-02-04 21:03:24.121775,2011-02-04 21:03:24.121809,114,110,4183
26356,2011-02-04 21:04:36.409376,2011-02-04 21:04:36.409415,28,101,4181
23113,2010-07-01 16:17:20.676244,2010-07-01 16:17:20.676280,28,240,178
26357,2011-02-04 21:21:12.321198,2011-02-04 21:21:12.321246,28,817,4182
23115,2010-07-01 16:36:46.615208,2010-07-01 16:36:46.615244,114,5,488
26358,2011-02-04 21:41:59.630472,2011-02-04 21:41:59.630516,28,100,4689
26359,2011-02-04 22:05:17.732598,2011-02-04 22:05:17.732637,28,252,4701
23118,2010-07-01 16:38:04.864740,2010-07-01 16:38:04.864795,114,8,488
26360,2011-02-07 16:17:30.900393,2011-02-07 16:17:30.900437,114,108,4378
23120,2010-07-01 16:38:59.423961,2010-07-01 16:38:59.423993,114,16,488
23121,2010-07-01 16:39:25.974304,2010-07-01 16:39:25.974341,114,13,488
23122,2010-07-01 16:51:15.958189,2010-07-01 16:51:15.958217,114,21,676
23123,2010-07-01 16:55:08.582257,2010-07-01 16:55:08.582290,114,21,245
26361,2011-02-07 16:22:25.402262,2011-02-07 16:22:25.402312,28,551,4679
23125,2010-07-01 17:05:48.934651,2010-07-01 17:05:48.934687,28,49,247
26362,2011-02-07 17:40:59.776606,2011-02-07 17:40:59.776642,114,93,4230
23127,2010-07-01 17:28:41.783393,2010-07-01 17:28:41.783427,114,13,257
23128,2010-07-01 17:35:07.147649,2010-07-01 17:35:07.147679,114,3,514
23129,2010-07-01 17:47:46.844687,2010-07-01 17:47:46.844720,114,1,1517
23130,2010-07-01 17:48:20.344196,2010-07-01 17:48:24.911991,114,15,1517
26363,2011-02-07 18:00:33.849289,2011-02-07 18:00:33.849333,28,524,4894
23131,2010-07-01 17:48:45.149097,2010-07-01 17:48:45.149134,114,12,1517
23132,2010-07-01 18:42:57.143978,2010-07-01 18:42:57.144014,28,2600,1350
23133,2010-07-01 18:55:24.566366,2010-07-01 18:55:24.566401,28,100,1394
23134,2010-07-01 19:00:40.539578,2010-07-01 19:00:40.539616,28,18,1283
