id,seguido_type_id,seguido_id,seguidor_id,fecha
4299,28,8983,8983,2014-02-13 16:19:19.560359
4300,28,8984,8984,2014-02-13 16:19:22.198985
4301,28,8985,8985,2014-02-13 16:19:23.756732
4302,28,8986,8986,2014-02-13 16:19:24.512825
4303,28,8987,8987,2014-02-13 16:19:24.958156
4304,28,8988,8988,2014-02-13 16:19:25.761185
4307,28,8991,8991,2014-02-13 16:19:31.166143
4308,28,8992,8992,2014-02-13 16:19:33.768413
4310,28,8994,8994,2014-02-13 16:19:37.034889
4311,28,8995,8995,2014-02-13 16:19:38.127092
4312,28,8996,8996,2014-02-13 16:19:39.843002
4313,28,8997,8997,2014-02-13 16:19:40.809943
4314,28,8998,8998,2014-02-13 16:19:41.576618
4315,28,8999,8999,2014-02-13 16:19:42.027639
4316,28,9000,9000,2014-02-13 16:19:42.497924
4317,28,9001,9001,2014-02-13 16:19:42.961725
4318,28,9002,9002,2014-02-13 16:19:43.430408
4319,28,9003,9003,2014-02-13 16:19:43.888471
4320,28,9004,9004,2014-02-13 16:19:44.421562
4322,28,9006,9006,2014-02-13 16:19:46.407751
4324,28,9008,9008,2014-02-13 16:19:47.356634
4325,28,9009,9009,2014-02-13 16:19:47.811194
4326,28,9010,9010,2014-02-13 16:19:48.281598
4327,28,9011,9011,2014-02-13 16:19:48.760877
4328,28,9012,9012,2014-02-13 16:19:49.403459
4329,28,9013,9013,2014-02-13 16:19:50.683474
4330,28,9014,9014,2014-02-13 16:19:52.915349
4331,28,9015,9015,2014-02-13 16:19:54.000029
4334,28,9018,9018,2014-02-13 16:19:57.041122
4337,28,9021,9021,2014-02-13 16:20:00.342893
4339,28,9023,9023,2014-02-13 16:20:01.784015
4340,28,9024,9024,2014-02-13 16:20:02.993837
4341,28,9025,9025,2014-02-13 16:20:05.987448
4342,28,9026,9026,2014-02-13 16:20:07.655048
4343,28,9027,9027,2014-02-13 16:20:09.641007
4347,28,9031,9031,2014-02-13 16:20:15.920920
4348,28,9032,9032,2014-02-13 16:20:18.750316
4349,28,9033,9033,2014-02-13 16:20:19.897058
4352,28,9036,9036,2014-02-13 16:20:22.685329
4354,28,9038,9038,2014-02-13 16:20:26.314734
4356,28,9040,9040,2014-02-13 16:20:29.066929
4361,28,9045,9045,2014-02-13 16:20:32.184675
4364,28,9048,9048,2014-02-13 16:20:34.647023
4365,28,9049,9049,2014-02-13 16:20:35.390735
4367,28,9051,9051,2014-02-13 16:20:37.558467
4369,28,9053,9053,2014-02-13 16:20:38.662577
4370,28,9054,9054,2014-02-13 16:20:39.323270
4371,28,9055,9055,2014-02-13 16:20:40.591419
4373,28,9057,9057,2014-02-13 16:20:42.482458
4374,28,9058,9058,2014-02-13 16:20:43.017222
4376,28,9060,9060,2014-02-13 16:20:44.542898
4378,28,9062,9062,2014-02-13 16:20:45.779836
4379,28,9063,9063,2014-02-13 16:20:46.294536
4380,28,9064,9064,2014-02-13 16:20:47.639158
4382,28,9066,9066,2014-02-13 16:20:48.922383
4383,28,9067,9067,2014-02-13 16:20:49.390612
4385,28,9069,9069,2014-02-13 16:20:50.398749
4392,28,9076,9076,2014-02-13 16:20:54.822522
4393,28,9077,9077,2014-02-13 16:20:55.336504
4394,28,9078,9078,2014-02-13 16:20:55.994435
4397,28,9081,9081,2014-02-13 16:20:58.497606
4399,28,9083,9083,2014-02-13 16:20:59.633088
4402,28,9086,9086,2014-02-13 16:21:03.321746
4403,28,9087,9087,2014-02-13 16:21:03.781728
4404,28,9088,9088,2014-02-13 16:21:04.185405
4405,28,9089,9089,2014-02-13 16:21:04.737993
4406,28,9090,9090,2014-02-13 16:21:05.435028
4408,28,9092,9092,2014-02-13 16:21:06.558057
4411,28,9095,9095,2014-02-13 16:21:09.837417
4413,28,9097,9097,2014-02-13 16:21:10.730404
4415,28,9099,9099,2014-02-13 16:21:11.609524
4416,28,9100,9100,2014-02-13 16:21:12.103918
4417,28,9101,9101,2014-02-13 16:21:12.704326
4420,28,9104,9104,2014-02-13 16:21:15.504299
4421,28,9105,9105,2014-02-13 16:21:16.225783
4422,28,9106,9106,2014-02-13 16:21:16.970174
4423,28,9107,9107,2014-02-13 16:21:17.700238
4424,28,9108,9108,2014-02-13 16:21:18.419818
4426,28,9110,9110,2014-02-13 16:21:19.936623
4427,28,9111,9111,2014-02-13 16:21:20.695763
4428,28,9112,9112,2014-02-13 16:21:21.428298
4429,28,9113,9113,2014-02-13 16:21:22.304662
4430,28,9114,9114,2014-02-13 16:21:23.036760
4431,28,9115,9115,2014-02-13 16:21:23.758086
4432,28,9116,9116,2014-02-13 16:21:24.549468
4433,28,9117,9117,2014-02-13 16:21:26.303580
4434,28,9118,9118,2014-02-13 16:21:27.480523
4435,28,9119,9119,2014-02-13 16:21:28.672570
4437,28,9121,9121,2014-02-13 16:21:29.821335
4438,28,9122,9122,2014-02-13 16:21:30.353319
4439,28,9123,9123,2014-02-13 16:21:31.024504
4440,28,9124,9124,2014-02-13 16:21:32.168064
4441,28,9125,9125,2014-02-13 16:21:32.710376
4442,28,9126,9126,2014-02-13 16:21:33.425442
4443,28,9127,9127,2014-02-13 16:21:33.942522
4444,28,9128,9128,2014-02-13 16:21:34.604406
4445,28,9129,9129,2014-02-13 16:21:35.712531
4446,28,9130,9130,2014-02-13 16:21:36.616437
4447,28,9131,9131,2014-02-13 16:21:37.401970
4448,28,9132,9132,2014-02-13 16:21:38.162263
4449,28,9133,9133,2014-02-13 16:21:38.895693
4450,28,9134,9134,2014-02-13 16:21:39.615556
4451,28,9135,9135,2014-02-13 16:21:40.332455
4452,28,9136,9136,2014-02-13 16:21:41.146422
4453,28,9137,9137,2014-02-13 16:21:41.944617
4454,28,9138,9138,2014-02-13 16:21:42.650335
4455,28,9139,9139,2014-02-13 16:21:43.474141
4457,28,9141,9141,2014-02-13 16:21:45.755084
4458,28,9142,9142,2014-02-13 16:21:46.783794
4459,28,9143,9143,2014-02-13 16:21:47.357296
4460,28,9144,9144,2014-02-13 16:21:47.873454
4461,28,9145,9145,2014-02-13 16:21:48.347306
4462,28,9146,9146,2014-02-13 16:21:48.833314
4463,28,9147,9147,2014-02-13 16:21:49.341510
4464,28,9148,9148,2014-02-13 16:21:49.876750
4466,28,9150,9150,2014-02-13 16:21:50.845359
4467,28,9151,9151,2014-02-13 16:21:51.360734
4468,28,9152,9152,2014-02-13 16:21:51.933556
4470,28,9154,9154,2014-02-13 16:21:53.355438
4471,28,9155,9155,2014-02-13 16:21:53.935729
4472,28,9156,9156,2014-02-13 16:21:54.921052
4473,28,9157,9157,2014-02-13 16:21:56.509005
4474,28,9158,9158,2014-02-13 16:21:57.732838
4475,28,9159,9159,2014-02-13 16:21:58.672785
4476,28,9160,9160,2014-02-13 16:21:59.521274
4477,28,9161,9161,2014-02-13 16:22:00.364635
4478,28,9162,9162,2014-02-13 16:22:01.279317
4482,28,9166,9166,2014-02-13 16:22:03.447550
4483,28,9167,9167,2014-02-13 16:22:04.447881
4484,28,9168,9168,2014-02-13 16:22:05.330314
4485,28,9169,9169,2014-02-13 16:22:05.821457
4486,28,9170,9170,2014-02-13 16:22:06.310292
4489,28,9173,9173,2014-02-13 16:22:07.827160
4490,28,9174,9174,2014-02-13 16:22:08.709256
4491,28,9175,9175,2014-02-13 16:22:09.567092
4492,28,9176,9176,2014-02-13 16:22:10.459252
4493,28,9177,9177,2014-02-13 16:22:11.775565
4494,28,9178,9178,2014-02-13 16:22:12.565418
4495,28,9179,9179,2014-02-13 16:22:13.338092
4496,28,9180,9180,2014-02-13 16:22:14.152863
4497,28,9181,9181,2014-02-13 16:22:15.151580
4498,28,9182,9182,2014-02-13 16:22:15.973330
4499,28,9183,9183,2014-02-13 16:22:16.467476
4500,28,9184,9184,2014-02-13 16:22:16.965138
4501,28,9185,9185,2014-02-13 16:22:17.481239
4503,28,9187,9187,2014-02-13 16:22:18.653399
4504,28,9188,9188,2014-02-13 16:22:21.637025
4505,28,9189,9189,2014-02-13 16:22:22.567987
4506,28,9190,9190,2014-02-13 16:22:23.317219
4507,28,9191,9191,2014-02-13 16:22:23.803076
4508,28,9192,9192,2014-02-13 16:22:24.267228
4509,28,9193,9193,2014-02-13 16:22:24.724191
4510,28,9194,9194,2014-02-13 16:22:26.307500
4511,28,9195,9195,2014-02-13 16:22:27.126586
4512,28,9196,9196,2014-02-13 16:22:27.916306
4513,28,9197,9197,2014-02-13 16:22:28.723334
4515,28,9199,9199,2014-02-13 16:22:30.308250
4516,28,9200,9200,2014-02-13 16:22:31.168326
4517,28,9201,9201,2014-02-13 16:22:32.247535
4518,28,9202,9202,2014-02-13 16:22:33.002924
4519,28,9203,9203,2014-02-13 16:22:33.438033
4521,28,9205,9205,2014-02-13 16:22:34.980575
4523,28,9207,9207,2014-02-13 16:22:36.405285
4524,28,9208,9208,2014-02-13 16:22:37.126866
4525,28,9209,9209,2014-02-13 16:22:37.525376
4526,28,9210,9210,2014-02-13 16:22:38.209567
4527,28,9211,9211,2014-02-13 16:22:38.838817
4528,28,9212,9212,2014-02-13 16:22:39.349275
4529,28,9213,9213,2014-02-13 16:22:40.159700
4530,28,9214,9214,2014-02-13 16:22:40.834060
4531,28,9215,9215,2014-02-13 16:22:41.264246
4532,28,9216,9216,2014-02-13 16:22:42.002190
4534,28,9218,9218,2014-02-13 16:22:43.339617
4535,28,9219,9219,2014-02-13 16:22:44.392270
4536,28,9220,9220,2014-02-13 16:22:44.928253
4537,28,9221,9221,2014-02-13 16:22:45.458321
4538,28,9222,9222,2014-02-13 16:22:46.580906
4539,28,9223,9223,2014-02-13 16:22:47.301148
4540,28,9224,9224,2014-02-13 16:22:47.764481
4542,28,9226,9226,2014-02-13 16:22:49.581630
4543,28,9227,9227,2014-02-13 16:22:50.565747
4544,28,9228,9228,2014-02-13 16:22:51.438597
4545,28,9229,9229,2014-02-13 16:22:52.332020
4546,28,9230,9230,2014-02-13 16:22:53.283354
4548,28,9232,9232,2014-02-13 16:22:54.825491
4549,28,9233,9233,2014-02-13 16:22:55.561875
4550,28,9234,9234,2014-02-13 16:22:56.102351
4551,28,9235,9235,2014-02-13 16:22:56.688069
4552,28,9236,9236,2014-02-13 16:22:57.398131
4553,28,9237,9237,2014-02-13 16:22:58.116392
4554,28,9238,9238,2014-02-13 16:22:58.966947
4555,28,9239,9239,2014-02-13 16:22:59.689531
4557,28,9241,9241,2014-02-13 16:23:01.101512
4558,28,9242,9242,2014-02-13 16:23:01.901059
4560,28,9244,9244,2014-02-13 16:23:03.219498
4561,28,9245,9245,2014-02-13 16:23:04.047293
4562,28,9246,9246,2014-02-13 16:23:04.578470
4563,28,9247,9247,2014-02-13 16:23:05.457939
4564,28,9248,9248,2014-02-13 16:23:06.312846
4565,28,9249,9249,2014-02-13 16:23:07.056003
4566,28,9250,9250,2014-02-13 16:23:07.776888
4567,28,9251,9251,2014-02-13 16:23:08.482013
4568,28,9252,9252,2014-02-13 16:23:09.206736
4569,28,9253,9253,2014-02-13 16:23:09.933923
4570,28,9254,9254,2014-02-13 16:23:10.664773
4571,28,9255,9255,2014-02-13 16:23:11.413241
4572,28,9256,9256,2014-02-13 16:23:12.141555
4573,28,9257,9257,2014-02-13 16:23:12.877369
4574,28,9258,9258,2014-02-13 16:23:13.620725
4575,28,9259,9259,2014-02-13 16:23:14.461346
4576,28,9260,9260,2014-02-13 16:23:14.902079
4577,28,9261,9261,2014-02-13 16:23:15.604043
4578,28,9262,9262,2014-02-13 16:23:16.306873
4579,28,9263,9263,2014-02-13 16:23:17.051559
4580,28,9264,9264,2014-02-13 16:23:18.146960
4581,28,9265,9265,2014-02-13 16:23:19.171544
4582,28,9266,9266,2014-02-13 16:23:20.138811
4583,28,9267,9267,2014-02-13 16:23:21.088101
4584,28,9268,9268,2014-02-13 16:23:22.117186
4585,28,9269,9269,2014-02-13 16:23:22.910575
4586,28,9270,9270,2014-02-13 16:23:23.609047
4587,28,9271,9271,2014-02-13 16:23:24.384847
4588,28,9272,9272,2014-02-13 16:23:25.293323
4589,28,9273,9273,2014-02-13 16:23:26.051230
4590,28,9274,9274,2014-02-13 16:23:26.817267
4591,28,9275,9275,2014-02-13 16:23:27.666477
4592,28,9276,9276,2014-02-13 16:23:28.566807
4593,28,9277,9277,2014-02-13 16:23:29.449104
4594,28,9278,9278,2014-02-13 16:23:30.179805
4595,28,9279,9279,2014-02-13 16:23:30.946991
4596,28,9280,9280,2014-02-13 16:23:31.764133
4597,28,9281,9281,2014-02-13 16:23:32.877394
4598,28,9282,9282,2014-02-13 16:23:34.112434
4599,28,9283,9283,2014-02-13 16:23:34.738352
4600,28,9284,9284,2014-02-13 16:23:35.220813
4601,28,9285,9285,2014-02-13 16:23:35.802150
4602,28,9286,9286,2014-02-13 16:23:36.453619
4603,28,9287,9287,2014-02-13 16:23:37.263111
4604,28,9288,9288,2014-02-13 16:23:38.139370
4605,28,9289,9289,2014-02-13 16:23:39.131164
4606,28,9290,9290,2014-02-13 16:23:39.928882
4607,28,9291,9291,2014-02-13 16:23:40.808628
4608,28,9292,9292,2014-02-13 16:23:41.686830
4609,28,9293,9293,2014-02-13 16:23:42.511645
4610,28,9294,9294,2014-02-13 16:23:43.263176
4611,28,9295,9295,2014-02-13 16:23:44.007510
4612,28,9296,9296,2014-02-13 16:23:45.010591
4613,28,9297,9297,2014-02-13 16:23:46.009762
4614,28,9298,9298,2014-02-13 16:23:46.901050
4615,28,9299,9299,2014-02-13 16:23:47.452731
4616,28,9300,9300,2014-02-13 16:23:48.177009
4617,28,9301,9301,2014-02-13 16:23:48.665137
4618,28,9302,9302,2014-02-13 16:23:49.160894
4619,28,9303,9303,2014-02-13 16:23:49.637014
4620,28,9304,9304,2014-02-13 16:23:50.086945
4621,28,9305,9305,2014-02-13 16:23:50.557221
4622,28,9306,9306,2014-02-13 16:23:51.260590
4623,28,9307,9307,2014-02-13 16:23:51.844326
4624,28,9308,9308,2014-02-13 16:23:52.203693
4625,28,9309,9309,2014-02-13 16:23:52.574220
4626,28,9310,9310,2014-02-13 16:23:54.355114
4627,28,9311,9311,2014-02-13 16:23:56.501030
4628,28,9312,9312,2014-02-13 16:23:58.746965
4629,28,9313,9313,2014-02-13 16:23:59.447498
4630,28,9314,9314,2014-02-13 16:24:00.384807
4631,28,9315,9315,2014-02-13 16:24:01.016863
4632,28,9316,9316,2014-02-13 16:24:01.637907
4633,28,9317,9317,2014-02-13 16:24:02.415604
4634,28,9318,9318,2014-02-13 16:24:04.500931
4635,28,9319,9319,2014-02-13 16:24:05.547155
4636,28,9320,9320,2014-02-13 16:24:06.050516
4637,28,9321,9321,2014-02-13 16:24:06.541153
4638,28,9322,9322,2014-02-13 16:24:07.044904
4639,28,9323,9323,2014-02-13 16:24:07.546852
4640,28,9324,9324,2014-02-13 16:24:08.005179
4641,28,9325,9325,2014-02-13 16:24:08.956688
4642,28,9326,9326,2014-02-13 16:24:09.836208
4643,28,9327,9327,2014-02-13 16:24:10.380756
4644,28,9328,9328,2014-02-13 16:24:10.844909
4645,28,9329,9329,2014-02-13 16:24:11.576967
4646,28,9330,9330,2014-02-13 16:24:12.036846
4647,28,9331,9331,2014-02-13 16:24:12.621196
4648,28,9332,9332,2014-02-13 16:24:13.162509
4649,28,9333,9333,2014-02-13 16:24:13.581044
4650,28,9334,9334,2014-02-13 16:24:14.032994
4651,28,9335,9335,2014-02-13 16:24:14.796866
4652,28,9336,9336,2014-02-13 16:24:15.586117
4653,28,9337,9337,2014-02-13 16:24:16.336646
4654,28,9338,9338,2014-02-13 16:24:17.041497
4655,28,9339,9339,2014-02-13 16:24:17.751572
4656,28,9340,9340,2014-02-13 16:24:18.587740
4657,28,9341,9341,2014-02-13 16:24:19.617997
4658,28,9342,9342,2014-02-13 16:24:20.383378
4659,28,9343,9343,2014-02-13 16:24:21.276699
4660,28,9344,9344,2014-02-13 16:24:22.150251
4661,28,9345,9345,2014-02-13 16:24:23.183479
4662,28,9346,9346,2014-02-13 16:24:24.095342
4663,28,9347,9347,2014-02-13 16:24:24.856600
4664,28,9348,9348,2014-02-13 16:24:25.560262
4665,28,9349,9349,2014-02-13 16:24:26.271198
4666,28,9350,9350,2014-02-13 16:24:26.970656
4667,28,9351,9351,2014-02-13 16:24:27.667451
4668,28,9352,9352,2014-02-13 16:24:28.368700
4669,28,9353,9353,2014-02-13 16:24:29.070447
4670,28,9354,9354,2014-02-13 16:24:30.727798
4671,28,9355,9355,2014-02-13 16:24:31.507679
4672,28,9356,9356,2014-02-13 16:24:32.232079
4673,28,9357,9357,2014-02-13 16:24:32.987102
4674,28,9358,9358,2014-02-13 16:24:33.739887
4675,28,9359,9359,2014-02-13 16:24:34.664883
4676,28,9360,9360,2014-02-13 16:24:35.269759
4677,28,9361,9361,2014-02-13 16:24:35.931220
4678,28,9362,9362,2014-02-13 16:24:36.374480
4679,28,9363,9363,2014-02-13 16:24:36.872840
4680,28,9364,9364,2014-02-13 16:24:37.342799
4681,28,9365,9365,2014-02-13 16:24:38.304101
4682,28,9366,9366,2014-02-13 16:24:38.986683
4683,28,9367,9367,2014-02-13 16:24:39.442430
4684,28,9368,9368,2014-02-13 16:24:40.060577
4685,28,9369,9369,2014-02-13 16:24:40.846597
4686,28,9370,9370,2014-02-13 16:24:41.302412
4687,28,9371,9371,2014-02-13 16:24:41.769642
4688,28,9372,9372,2014-02-13 16:24:42.238654
4689,28,9373,9373,2014-02-13 16:24:42.735111
4690,28,9374,9374,2014-02-13 16:24:43.634734
4691,28,9375,9375,2014-02-13 16:24:44.627809
4692,28,9376,9376,2014-02-13 16:24:45.564694
4693,28,9377,9377,2014-02-13 16:24:46.358759
4694,28,9378,9378,2014-02-13 16:24:47.280591
4695,28,9379,9379,2014-02-13 16:24:47.914457
4696,28,9380,9380,2014-02-13 16:24:48.366574
4697,28,9381,9381,2014-02-13 16:24:48.852976
4698,28,9382,9382,2014-02-13 16:24:49.304530
4699,28,9383,9383,2014-02-13 16:24:49.710459
4700,28,9384,9384,2014-02-13 16:24:50.152933
4701,28,9385,9385,2014-02-13 16:24:50.900896
4703,28,9387,9387,2014-02-13 16:24:51.951100
4705,28,9389,9389,2014-02-13 16:24:52.780694
4706,28,9390,9390,2014-02-13 16:24:53.343245
4707,28,9391,9391,2014-02-13 16:24:54.044542
4708,28,9392,9392,2014-02-13 16:24:54.765136
4709,28,9393,9393,2014-02-13 16:24:55.482195
4710,28,9394,9394,2014-02-13 16:24:56.221834
4711,28,9395,9395,2014-02-13 16:24:56.961862
4712,28,9396,9396,2014-02-13 16:24:57.682168
4713,28,9397,9397,2014-02-13 16:24:58.395286
4714,28,9398,9398,2014-02-13 16:24:59.112560
4715,28,9399,9399,2014-02-13 16:24:59.821760
4716,28,9400,9400,2014-02-13 16:25:00.563103
4717,28,9401,9401,2014-02-13 16:25:01.313655
4718,28,9402,9402,2014-02-13 16:25:02.103098
4719,28,9403,9403,2014-02-13 16:25:03.140650
4720,28,9404,9404,2014-02-13 16:25:04.183086
4721,28,9405,9405,2014-02-13 16:25:05.182419
4722,28,9406,9406,2014-02-13 16:25:05.716723
4723,28,9407,9407,2014-02-13 16:25:06.166462
4724,28,9408,9408,2014-02-13 16:25:06.607493
4725,28,9409,9409,2014-02-13 16:25:07.065528
4726,28,9410,9410,2014-02-13 16:25:07.732501
4727,28,9411,9411,2014-02-13 16:25:08.403585
4728,28,9412,9412,2014-02-13 16:25:09.116876
4729,28,9413,9413,2014-02-13 16:25:09.992889
4730,28,9414,9414,2014-02-13 16:25:10.800629
4731,28,9415,9415,2014-02-13 16:25:11.560204
4733,28,9417,9417,2014-02-13 16:25:13.395691
4734,28,9418,9418,2014-02-13 16:25:14.127424
4735,28,9419,9419,2014-02-13 16:25:15.208760
4736,28,9420,9420,2014-02-13 16:25:16.284278
4737,28,9421,9421,2014-02-13 16:25:17.072531
4738,28,9422,9422,2014-02-13 16:25:17.612497
4739,28,9423,9423,2014-02-13 16:25:18.378396
4740,28,9424,9424,2014-02-13 16:25:18.846419
4741,28,9425,9425,2014-02-13 16:25:19.358643
4742,28,9426,9426,2014-02-13 16:25:19.869594
4743,28,9427,9427,2014-02-13 16:25:20.336668
4744,28,9428,9428,2014-02-13 16:25:20.800493
4745,28,9429,9429,2014-02-13 16:25:21.280441
4746,28,9430,9430,2014-02-13 16:25:21.746333
4747,28,9431,9431,2014-02-13 16:25:22.218512
4748,28,9432,9432,2014-02-13 16:25:22.996434
4749,28,9433,9433,2014-02-13 16:25:23.985073
4750,28,9434,9434,2014-02-13 16:25:25.042896
4751,28,9435,9435,2014-02-13 16:25:25.572417
4752,28,9436,9436,2014-02-13 16:25:26.064545
4753,28,9437,9437,2014-02-13 16:25:26.592421
4754,28,9438,9438,2014-02-13 16:25:27.527678
4755,28,9439,9439,2014-02-13 16:25:28.041359
4756,28,9440,9440,2014-02-13 16:25:28.578705
4757,28,9441,9441,2014-02-13 16:25:29.162526
4758,28,9442,9442,2014-02-13 16:25:29.653579
4759,28,9443,9443,2014-02-13 16:25:30.191585
4760,28,9444,9444,2014-02-13 16:25:31.148256
4761,28,9445,9445,2014-02-13 16:25:31.805524
4762,28,9446,9446,2014-02-13 16:25:32.267677
4763,28,9447,9447,2014-02-13 16:25:32.733364
4764,28,9448,9448,2014-02-13 16:25:33.205606
4765,28,9449,9449,2014-02-13 16:25:33.672531
4766,28,9450,9450,2014-02-13 16:25:34.145620
4767,28,9451,9451,2014-02-13 16:25:34.584073
4768,28,9452,9452,2014-02-13 16:25:35.061606
4769,28,9453,9453,2014-02-13 16:25:35.538594
4770,28,9454,9454,2014-02-13 16:25:36.027780
4771,28,9455,9455,2014-02-13 16:25:36.496529
4772,28,9456,9456,2014-02-13 16:25:36.969429
4773,28,9457,9457,2014-02-13 16:25:37.425323
4775,28,9459,9459,2014-02-13 16:25:38.458502
4776,28,9460,9460,2014-02-13 16:25:38.961822
4777,28,9461,9461,2014-02-13 16:25:39.537313
4778,28,9462,9462,2014-02-13 16:25:40.049414
4779,28,9463,9463,2014-02-13 16:25:40.501450
4780,28,9464,9464,2014-02-13 16:25:40.973450
4781,28,9465,9465,2014-02-13 16:25:41.436376
4783,28,9467,9467,2014-02-13 16:25:42.363265
4784,28,9468,9468,2014-02-13 16:25:42.918469
4785,28,9469,9469,2014-02-13 16:25:43.863545
4786,28,9470,9470,2014-02-13 16:25:44.516358
4787,28,9471,9471,2014-02-13 16:25:44.989521
4788,28,9472,9472,2014-02-13 16:25:45.758888
4789,28,9473,9473,2014-02-13 16:25:46.685396
4790,28,9474,9474,2014-02-13 16:25:47.141291
4791,28,9475,9475,2014-02-13 16:25:47.605655
4792,28,9476,9476,2014-02-13 16:25:48.096505
4793,28,9477,9477,2014-02-13 16:25:48.616558
4794,28,9478,9478,2014-02-13 16:25:49.060990
4795,28,9479,9479,2014-02-13 16:25:49.526562
4796,28,9480,9480,2014-02-13 16:25:50.588732
4797,28,9481,9481,2014-02-13 16:25:51.281563
4798,28,9482,9482,2014-02-13 16:25:51.738368
4799,28,9483,9483,2014-02-13 16:25:52.360920
4800,28,9484,9484,2014-02-13 16:25:53.510589
4801,28,9485,9485,2014-02-13 16:25:54.005388
4802,28,9486,9486,2014-02-13 16:25:54.453491
4803,28,9487,9487,2014-02-13 16:25:54.942813
4804,28,9488,9488,2014-02-13 16:25:55.497598
4805,28,9489,9489,2014-02-13 16:25:56.518412
4806,28,9490,9490,2014-02-13 16:25:57.085799
4807,28,9491,9491,2014-02-13 16:25:57.998827
4808,28,9492,9492,2014-02-13 16:25:58.976303
4809,28,9493,9493,2014-02-13 16:25:59.478681
4810,28,9494,9494,2014-02-13 16:26:00.157122
4811,28,9495,9495,2014-02-13 16:26:00.736471
4812,28,9496,9496,2014-02-13 16:26:01.208946
4813,28,9497,9497,2014-02-13 16:26:01.733709
4814,28,9498,9498,2014-02-13 16:26:02.221511
4815,28,9499,9499,2014-02-13 16:26:02.687819
4816,28,9500,9500,2014-02-13 16:26:03.176437
4817,28,9501,9501,2014-02-13 16:26:03.684982
4818,28,9502,9502,2014-02-13 16:26:04.176333
4819,28,9503,9503,2014-02-13 16:26:04.649452
4820,28,9504,9504,2014-02-13 16:26:05.124093
4821,28,9505,9505,2014-02-13 16:26:05.605449
4822,28,9506,9506,2014-02-13 16:26:06.065385
4823,28,9507,9507,2014-02-13 16:26:06.536528
4824,28,9508,9508,2014-02-13 16:26:07.033324
4826,28,9510,9510,2014-02-13 16:26:08.038767
4827,28,9511,9511,2014-02-13 16:26:08.529363
4828,28,9512,9512,2014-02-13 16:26:09.008758
4829,28,9513,9513,2014-02-13 16:26:09.473266
4830,28,9514,9514,2014-02-13 16:26:09.956746
4831,28,9515,9515,2014-02-13 16:26:10.456270
4832,28,9516,9516,2014-02-13 16:26:10.993419
4833,28,9517,9517,2014-02-13 16:26:11.561904
4835,28,9519,9519,2014-02-13 16:26:13.709005
4836,28,9520,9520,2014-02-13 16:26:14.613437
4837,28,9521,9521,2014-02-13 16:26:15.268695
4839,28,9523,9523,2014-02-13 16:26:16.485558
4840,28,9524,9524,2014-02-13 16:26:17.081175
4841,28,9525,9525,2014-02-13 16:26:17.569438
4842,28,9526,9526,2014-02-13 16:26:18.045215
4843,28,9527,9527,2014-02-13 16:26:18.496238
4844,28,9528,9528,2014-02-13 16:26:19.020923
4845,28,9529,9529,2014-02-13 16:26:19.658750
4846,28,9530,9530,2014-02-13 16:26:20.105340
4847,28,9531,9531,2014-02-13 16:26:20.569200
4848,28,9532,9532,2014-02-13 16:26:21.012234
4849,28,9533,9533,2014-02-13 16:26:21.799193
4851,28,9535,9535,2014-02-13 16:26:23.881332
4852,28,9536,9536,2014-02-13 16:26:24.374193
4853,28,9537,9537,2014-02-13 16:26:24.871051
4854,28,9538,9538,2014-02-13 16:26:25.376321
4855,28,9539,9539,2014-02-13 16:26:25.853172
4856,28,9540,9540,2014-02-13 16:26:26.433225
4857,28,9541,9541,2014-02-13 16:26:27.446905
4858,28,9542,9542,2014-02-13 16:26:28.026005
4859,28,9543,9543,2014-02-13 16:26:28.493311
4861,28,9545,9545,2014-02-13 16:26:29.473735
4863,28,9547,9547,2014-02-13 16:26:30.418432
4864,28,9548,9548,2014-02-13 16:26:30.939305
4865,28,9549,9549,2014-02-13 16:26:32.236470
4866,28,9550,9550,2014-02-13 16:26:32.803920
4867,28,9551,9551,2014-02-13 16:26:33.401762
4868,28,9552,9552,2014-02-13 16:26:33.893285
4870,28,9554,9554,2014-02-13 16:26:35.323051
4871,28,9555,9555,2014-02-13 16:26:36.158428
4872,28,9556,9556,2014-02-13 16:26:36.913847
4873,28,9557,9557,2014-02-13 16:26:37.518873
4874,28,9558,9558,2014-02-13 16:26:37.876883
4875,28,9559,9559,2014-02-13 16:26:38.516618
4876,28,9560,9560,2014-02-13 16:26:39.249761
4877,28,9561,9561,2014-02-13 16:26:39.955854
4878,28,9562,9562,2014-02-13 16:26:40.668391
4879,28,9563,9563,2014-02-13 16:26:41.118058
4880,28,9564,9564,2014-02-13 16:26:41.484270
4881,28,9565,9565,2014-02-13 16:26:41.866461
4882,28,9566,9566,2014-02-13 16:26:42.223928
4883,28,9567,9567,2014-02-13 16:26:42.588045
4884,28,9568,9568,2014-02-13 16:26:42.944093
4885,28,9570,9570,2014-02-13 21:00:52.131665
4888,28,9589,9589,2014-02-25 19:52:44.976808
4889,28,9590,9590,2014-02-25 19:58:03.220649
4895,28,9591,9591,2014-02-26 17:43:13.882393
4897,28,9593,9593,2014-02-26 19:39:54.130912
4898,28,9597,9597,2014-02-27 15:11:27.584482
4899,28,9600,9600,2014-02-28 15:10:40.929425
4900,28,9601,9601,2014-02-28 16:57:31.840323
4902,28,9724,9724,2014-03-12 14:22:27.098605
4903,28,9733,9733,2014-03-14 11:47:49.160975
