num,seccion,tabla,campo,grupo,campo_gp,tabla_gp,transformar,observaciones,terminado
167,sentencias,motivo_de_inadmision,nombre,,,,,,
168,sentencias,nombre_entidad,id,,,,,,
168,sentencias,nombre_entidad,nombre,,,,,,
169,sentencias,nombremagistrado,id,,,,,,
169,sentencias,nombremagistrado,nombre_completo,,,,,,
169,sentencias,nombremagistrado,avatar,,,,,,
170,sentencias,nombres_ministerios,id,,,,,,
170,sentencias,nombres_ministerios,nombre,,,,,,
170,sentencias,nombres_ministerios,avatar,,,,,,
171,sentencias,numeroaniosentencia,id,,,,,,
171,sentencias,numeroaniosentencia,numero_sentencia,,,,,,
171,sentencias,numeroaniosentencia,anio,,,,,,
171,sentencias,numeroaniosentencia,sentencia_id,,,,,,
172,sentencias,partido,id,,,,,,
172,sentencias,partido,nombre_partido,,,,,,
173,sentencias,presidentecorte,id,,,,,,
173,sentencias,presidentecorte,nombre_completo,,,,,,
173,sentencias,presidentecorte,avatar,,,,,,
174,sentencias,procurador,id,,,,,,
174,sentencias,procurador,nombres,,,,,,
174,sentencias,procurador,apellidos,,,,,,
174,sentencias,procurador,avatar,,,,,,
175,sentencias,sentanioprimersalv,id,,,,,,
175,sentencias,sentanioprimersalv,numero_sentencia,,,,,,
175,sentencias,sentanioprimersalv,anio,,,,,,
175,sentencias,sentanioprimersalv,sentencia_id,,,,,,
176,sentencias,sentaniosegundosalv,id,,,,,,
176,sentencias,sentaniosegundosalv,numero_sentencia,,,,,,
176,sentencias,sentaniosegundosalv,anio,,,,,,
176,sentencias,sentaniosegundosalv,sentencia_id,,,,,,
177,sentencias,solicitud,id,,,,,,
177,sentencias,solicitud,created_at,,,,,,
177,sentencias,solicitud,edited_at,,,,,,
177,sentencias,solicitud,nombre,,,,,,
177,sentencias,solicitud,lugar,,,,,,
177,sentencias,solicitud,organizacion,,,,,,
177,sentencias,solicitud,telefono,,,,,,
177,sentencias,solicitud,movil,,,,,,
177,sentencias,solicitud,correo,,,,,,
177,sentencias,solicitud,titulo,,,,,,
177,sentencias,solicitud,finalidad,,,,,,
177,sentencias,solicitud,tipo_datos,,,,,,
177,sentencias,solicitud,terminos,,,,,,
177,sentencias,solicitud,reporte_enviado,,,,,,
178,sentencias,tema_de_la_norma,id,,,,,,
178,sentencias,tema_de_la_norma,nombre,,,,,,
179,sentencias,tipo_de_norma,id,,,,,,
179,sentencias,tipo_de_norma,nombre,,,,,,
180,sentencias,votacionmagistrados,id,,,,,,
180,sentencias,votacionmagistrados,nombre_magistrado_id,,,,,,
180,sentencias,votacionmagistrados,votacion,,,,,,
180,sentencias,votacionmagistrados,sentencia_id,,,,,,
183,social,auth_usersocialauth,id,,,,,,
183,social,auth_usersocialauth,user_id,,,,,,
183,social,auth_usersocialauth,provider,,,,,,
183,social,auth_usersocialauth,uid,,,,,,
183,social,auth_usersocialauth,extra_data,,,,,,
184,socialauth,authmeta,id,,,,,,
184,socialauth,authmeta,user_id,,,,,,
184,socialauth,authmeta,provider,,,,,,
184,socialauth,authmeta,is_email_filled,,,,,,
184,socialauth,authmeta,is_profile_modified,,,,,,
185,socialauth,facebookuserprofile,id,,,,,,
185,socialauth,facebookuserprofile,facebook_uid,,,,,,
185,socialauth,facebookuserprofile,user_id,,,,,,
185,socialauth,facebookuserprofile,profile_image_url,,,,,,
185,socialauth,facebookuserprofile,profile_image_url_big,,,,,,
185,socialauth,facebookuserprofile,profile_image_url_small,,,,,,
185,socialauth,facebookuserprofile,location,,,,,,
185,socialauth,facebookuserprofile,url,,,,,,
185,socialauth,facebookuserprofile,about_me,,,,,,
187,socialauth,openidprofile,id,,,,,,
187,socialauth,openidprofile,openid_key,,,,,,
187,socialauth,openidprofile,user_id,,,,,,
187,socialauth,openidprofile,is_username_valid,,,,,,
187,socialauth,openidprofile,email,,,,,,
187,socialauth,openidprofile,nickname,,,,,,
188,socialauth,twitteruserprofile,id,,,,,,
188,socialauth,twitteruserprofile,screen_name,,,,,,
188,socialauth,twitteruserprofile,user_id,,,,,,
188,socialauth,twitteruserprofile,access_token,,,,,,
188,socialauth,twitteruserprofile,profile_image_url,,,,,,
188,socialauth,twitteruserprofile,location,,,,,,
188,socialauth,twitteruserprofile,url,,,,,,
188,socialauth,twitteruserprofile,description,,,,,,
189,south,migrationhistory,id,,,,,,
189,south,migrationhistory,app_name,,,,,,
189,south,migrationhistory,migration,,,,,,
189,south,migrationhistory,applied,,,,,,
